Gene = Trim30b
index = 1141
Annotated 5SS: [  98 4026]
Annotated 3SS: [3468 5984]
SMsplice 5SS: [  98 3639 6081]
SMsplice 3SS: [3468 5984 7520]
top_k =  500
Partition function (log Z): -7.446041336827006

Sorted 5' Splice Sites (High to Low Probability):
Position 98: 0.8724024501088548
Position 3639: 0.8616856033406742
Position 4026: 0.19313304550844215
Position 6085: 0.12223616749853743
Position 6170: 0.11971570756838125
Position 7076: 0.11400985956712813
Position 2496: 0.07627214022199089
Position 243: 0.07036249945852843
Position 3163: 0.068122050432046
Position 3678: 0.05214604015217609
Position 5093: 0.05179182623326563
Position 376: 0.049519020965161524
Position 4274: 0.040509793133285114
Position 1709: 0.03369675405957244
Position 837: 0.023221215396505016
Position 1195: 0.021264071971257476
Position 880: 0.016473232924928253
Position 669: 0.013195125061430339
Position 817: 0.012530948684130449
Position 4100: 0.012284643093960091
Position 3143: 0.011643808440037566
Position 1190: 0.006209455818804341
Position 4201: 0.0044150966673908625
Position 5589: 0.004309709966580224
Position 629: 0.004300663368982546
Position 5246: 0.004057263388125928
Position 35: 0.003782043296317703
Position 574: 0.0033790932414755064
Position 340: 0.0033623571165161854
Position 1100: 0.002523681505790492
Position 4437: 0.002256324480053865
Position 860: 0.0022335869896184302
Position 3182: 0.0017825586043030165
Position 589: 0.0015297521568591156
Position 5713: 0.0013941368596626683
Position 2006: 0.0013861576997702047
Position 827: 0.0012539957936415886
Position 4041: 0.0011249714032158086
Position 1531: 0.0011180978327950451
Position 3342: 0.0011070081783103997
Position 5509: 0.0008715576691681973
Position 5085: 0.0008163995369329636
Position 1380: 0.000770833171988754
Position 3154: 0.000722176964498811
Position 5766: 0.0006853618093850529
Position 187: 0.0006446771527189134
Position 1696: 0.0006281731038217827
Position 3315: 0.0005818403546802026
Position 920: 0.0005555121551584382
Position 3174: 0.00053483530461986
Position 3255: 0.0005233458003931291
Position 354: 0.00047947423175965874
Position 52: 0.00047710529999365944
Position 2930: 0.0004705562959624532
Position 5292: 0.0004249581621616637
Position 3305: 0.0004157867870626018
Position 2982: 0.00027776458632427115
Position 559: 0.00025658635467719636
Position 3043: 0.00022825082151624258
Position 162: 0.00022046411474266724
Position 2250: 0.00019280863076673286
Position 787: 0.00018246954422099798
Position 4490: 8.712850910544471e-05
Position 4244: 6.353612314052617e-05
Position 223: 1.0420758959948633e-05
Position 159: 1.006597842940599e-05
Position 386: 9.898163623466527e-06
Position 19: 8.583217566324124e-06
Position 108: 6.5013697358001075e-06
Position 389: 5.8055661062758266e-06
Position 102: 5.525225772859142e-06
Position 392: 4.382209130251824e-06
Position 1249: 2.4001868936583798e-06
Position 166: 2.2115208010064966e-06
Position 59: 2.1979836944188806e-06
Position 11: 2.1700738383065018e-06
Position 5: 9.302231101854608e-07
Position 384: 8.708784740651086e-07
Position 23: 8.152351696397206e-07
Position 356: 5.865232349515855e-07
Position 86: 5.80931252296605e-07
Position 285: 5.512595603379148e-07
Position 228: 3.7165389013800305e-07
Position 969: 1.550471218624261e-07
Position 25: 1.1186205141448796e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5984: 0.8553340973763786
Position 3468: 0.7866059838126316
Position 3561: 0.15047451609164622
Position 6844: 0.0855315581959055
Position 2382: 0.058335352426156
Position 3932: 0.05588326340973011
Position 6811: 0.05587888328670265
Position 242: 0.054659135800241655
Position 7520: 0.043016755398847945
Position 4835: 0.042217767699009694
Position 3082: 0.041821953693655996
Position 7688: 0.03869421733297874
Position 7453: 0.03739570103455945
Position 5049: 0.03216224445695972
Position 3929: 0.0316277409394444
Position 4165: 0.029232599047223588
Position 3993: 0.025869104446992572
Position 7819: 0.024323855806179788
Position 6744: 0.023320844249478962
Position 3867: 0.021216083957476185
Position 468: 0.01987996726717065
Position 3878: 0.0196666098522179
Position 5930: 0.0174250493184883
Position 5469: 0.016686357270551535
Position 7729: 0.01630804382814086
Position 4199: 0.015383768531468285
Position 5987: 0.014591964957164106
Position 8110: 0.014358111720328649
Position 3834: 0.013558144960741515
Position 1030: 0.012556834942190363
Position 1434: 0.012291759459729141
Position 3142: 0.012203157764311
Position 1605: 0.01192619260753345
Position 1644: 0.011665834561731408
Position 7271: 0.010974257534684524
Position 2896: 0.01022606310467959
Position 2414: 0.009990408632390734
Position 5051: 0.009521162971065542
Position 981: 0.008974172224526013
Position 2827: 0.008963111594985423
Position 7168: 0.007846544764128726
Position 7644: 0.007540022565188809
Position 761: 0.007271606016398992
Position 7941: 0.006946532041127881
Position 3481: 0.006615682468408524
Position 3917: 0.006188698647362809
Position 5365: 0.0052816713517916496
Position 6530: 0.0052540403458097825
Position 3739: 0.004520037409722201
Position 3964: 0.004401565188712201
Position 2438: 0.004381056430467169
Position 4273: 0.00429640845426045
Position 3118: 0.004219480635433251
Position 7487: 0.003738039756412502
Position 4936: 0.0028672357423406548
Position 3029: 0.002784923205587505
Position 2990: 0.0027705252622942543
Position 5933: 0.002745165184218798
Position 5990: 0.0023519100169168278
Position 2386: 0.0022882915402931713
Position 6692: 0.0021897820711631027
Position 3700: 0.002146121248267607
Position 4120: 0.0019396893741232143
Position 6414: 0.0018309318266212253
Position 5273: 0.0017402924008339026
Position 7193: 0.0017299581119069765
Position 2328: 0.0017081742846765892
Position 334: 0.0017019983672539839
Position 766: 0.001494699362411167
Position 719: 0.0014022843455857672
Position 1785: 0.0013306556347924224
Position 5526: 0.0013306033158952991
Position 2907: 0.0011793124531176147
Position 1032: 0.0011764851724452297
Position 5662: 0.0011495973502321161
Position 1080: 0.0010441783919225534
Position 4005: 0.0010242834246711782
Position 6668: 0.0009823200054346684
Position 3808: 0.0009110019988066865
Position 3008: 0.0008624413161475686
Position 2941: 0.000812599966446003
Position 7554: 0.0007832143017771165
Position 3783: 0.000750880663852341
Position 1058: 0.000733767154984438
Position 5506: 0.0007044855531709768
Position 1244: 0.0006523756870014182
Position 2719: 0.000645209954766765
Position 4687: 0.0006405103901459934
Position 8224: 0.0006036928352839841
Position 5996: 0.0005871082532250311
Position 4536: 0.0005612842200697947
Position 3589: 0.00055392120420614
Position 4099: 0.0005040778241420124
Position 3711: 0.0005023827459339182
Position 3745: 0.0004850017315020691
Position 172: 0.0004712277304859845
Position 3748: 0.0003658311832469455
Position 816: 0.000354790856866713
Position 1927: 0.00035165397235852085
Position 5190: 0.0003344047199797845
Position 2948: 0.00031389908062739915
Position 1387: 0.0003119274229976008
Position 6221: 0.00029198691421654886
Position 6774: 0.0002794043868313513
Position 499: 0.0002458001985115399
Position 1566: 0.00022504039526493848
Position 804: 0.00020573168890232287
Position 4268: 0.00019813551995705842
Position 2167: 0.00019280863076673286
Position 1607: 0.00017449630600211666
Position 4593: 0.00015281972221865614
Position 1272: 0.0001507382293246447
Position 851: 0.0001274404073793586
Position 1052: 0.00011959669520018295
Position 1149: 0.00011236354998575184
Position 4387: 0.00010994280779399944
Position 3597: 9.614080494411059e-05
Position 3573: 7.327120078870978e-05
Position 1708: 5.942627877098086e-05
Position 2536: 4.5584452135618986e-05
Position 4175: 2.3539568219420022e-05
Position 1086: 1.3533865936931038e-05
Position 451: 1.2628158831693705e-05
Position 913: 9.641278261016774e-06
Position 688: 8.166603614357099e-06
Position 1189: 7.1429790766978585e-06
Position 1384: 5.721046335462866e-06
Position 588: 5.204168571348432e-06
Position 637: 2.6002281989101137e-06
Position 178: 1.9006224353079414e-06
Position 532: 1.6859907225648416e-06
Position 315: 1.6749879868621733e-06
Position 1045: 1.6057495630698375e-06
Position 392: 1.1981747458229581e-06
Position 547: 1.1227739112175547e-06
Position 1092: 1.0998423234901883e-06
Position 253: 1.098811677953274e-06
Position 285: 1.0519467884335017e-06
Position 389: 9.276318504258939e-07
Position 311: 7.15563575944037e-07
Position 174: 6.279337502569828e-07
Position 769: 6.210996621724328e-07
Position 784: 5.700025681376045e-07
Position 778: 5.284298975267665e-07
Position 601: 4.557169269947894e-07
Position 212: 4.5488383051839076e-07
Position 337: 2.6511092477486133e-07
Position 874: 1.7849823504763173e-07
Position 810: 1.5985246713574552e-07
Position 190: 1.537371449317439e-07
Position 180: 1.2046436321045694e-07
Position 562: 7.571598204676162e-08
Position 771: 7.519265248356705e-08
Position 340: 6.937410180147043e-08
Position 184: 4.007847492720188e-08
Position 108: 3.210267443229508e-08
Position 223: 2.7933598531776153e-08
Position 295: 2.7562775443260975e-08
Position 197: 2.4359530717383117e-08
Position 220: 2.3298012019213343e-08
Position 578: 9.837720679556845e-09
Position 603: 8.19887600731888e-09
Position 102: 7.445608914252027e-09
Position 567: 6.992958211586787e-09
Position 559: 6.65808789101271e-09
Position 375: 4.284350508092731e-09
Position 123: 2.388757188995577e-09
Position 367: 1.7267574381536807e-09
Position 199: 1.3819957891930283e-09
Position 369: 8.927792847422725e-10
Position 345: 7.020795316778261e-10
