Gene = Hscb
index = 548
Annotated 5SS: [ 282 3471 3798 5123 8842]
Annotated 3SS: [ 3373  3707  4977  8793 10565]
SMsplice 5SS: [ 282 3471 5123]
SMsplice 3SS: [ 3373  4977 10565]
top_k =  500
Partition function (log Z): -3.646306730395639

Sorted 5' Splice Sites (High to Low Probability):
Position 3471: 0.9357945701124982
Position 5123: 0.9015503154771828
Position 6588: 0.47256528410574405
Position 282: 0.4345756919770274
Position 2939: 0.38221660241555444
Position 3146: 0.3786819465602748
Position 8988: 0.2736088965380133
Position 91: 0.2646783236084933
Position 6364: 0.24353092009830926
Position 3803: 0.18471139306631756
Position 8842: 0.14064723473406407
Position 1019: 0.11850008376246758
Position 721: 0.0783722633618315
Position 198: 0.06950886695689848
Position 3416: 0.059591044634716955
Position 1430: 0.05505540243709092
Position 1038: 0.05261297043579362
Position 1562: 0.05146226682816668
Position 3798: 0.04481720181337514
Position 323: 0.03333422134812759
Position 9140: 0.03132644867626185
Position 731: 0.02613211434876005
Position 483: 0.02405533473659747
Position 8968: 0.023416879030048875
Position 5084: 0.022893580177655925
Position 1072: 0.020168186684256913
Position 29: 0.017477620615850523
Position 80: 0.013036811084259747
Position 10217: 0.01260544068635831
Position 2198: 0.009461079403576137
Position 1804: 0.009092558427493893
Position 365: 0.00785258980296767
Position 6536: 0.0073042272629444335
Position 3744: 0.007107153842365049
Position 915: 0.005994508729266771
Position 8891: 0.0057930524446268335
Position 4203: 0.005548266045765818
Position 7503: 0.005468703696767199
Position 179: 0.004315673712276361
Position 7165: 0.003242678962258888
Position 8990: 0.002667856691613143
Position 472: 0.001997836056575337
Position 3268: 0.0017165911029907008
Position 643: 0.001172167139141293
Position 193: 0.00104916057428744
Position 8498: 0.0009691868858972784
Position 8958: 0.0009606379483312515
Position 51: 0.000899144646648552
Position 1365: 0.0007891946453568423
Position 499: 0.0005428243469802162
Position 1058: 0.0005215099275966801
Position 8946: 0.00048387855146039057
Position 257: 0.00048187322936378845
Position 8883: 0.0004685682209082487
Position 1955: 0.000452639108087256
Position 789: 0.0003757789059711121
Position 1687: 0.00030457297488931736
Position 3504: 0.00027394797194834535
Position 6748: 0.00026031313524246016
Position 1774: 0.00024443907488527994
Position 295: 0.00012892144095424905
Position 3520: 0.00010222259771734206
Position 489: 8.894650246649061e-05
Position 389: 8.295097279946145e-05
Position 43: 6.029916919775155e-05
Position 665: 5.298433927107368e-05
Position 714: 4.864806493394925e-05
Position 625: 4.645477724058926e-05
Position 105: 4.5571599444519116e-05
Position 353: 4.4129872397683604e-05
Position 610: 4.26405911293041e-05
Position 298: 3.75514458145811e-05
Position 200: 3.282922519292715e-05
Position 593: 3.0221726957758734e-05
Position 1232: 1.8878668960334492e-05
Position 210: 1.825149533993336e-05
Position 165: 1.6854188543135994e-05
Position 15: 1.608823455091781e-05
Position 606: 1.6009561258147528e-05
Position 565: 1.5942150858996604e-05
Position 4727: 1.4676822349696468e-05
Position 409: 1.1582650676816679e-05
Position 68: 1.0692082187907722e-05
Position 492: 7.243419432080091e-06
Position 84: 6.865597184128156e-06
Position 588: 6.54011150789695e-06
Position 2962: 6.038520679783464e-06
Position 630: 3.7156714669803787e-06
Position 470: 3.370479355262689e-06
Position 577: 3.145845231245651e-06
Position 82: 2.3386505066072265e-06
Position 1445: 2.3102588350613497e-06
Position 540: 1.749770009645977e-06
Position 3464: 1.038623007258604e-07
Position 1108: 8.2442526416579e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4977: 0.8979719795798549
Position 3373: 0.8591850911879589
Position 10565: 0.7691364152085299
Position 8793: 0.6280268494491303
Position 6432: 0.35393733077019335
Position 2863: 0.3470570391691759
Position 3067: 0.3129598985822157
Position 6257: 0.257660788240522
Position 824: 0.1515078919621951
Position 3707: 0.14282300647853105
Position 3260: 0.10965837668621517
Position 1349: 0.08780412407057506
Position 3640: 0.04985813807698511
Position 2796: 0.04133365334182423
Position 2665: 0.03771208115818157
Position 3621: 0.02784979762719176
Position 6492: 0.0275171902385157
Position 10114: 0.026912220049621686
Position 6388: 0.02542393393959725
Position 3388: 0.0228801745507538
Position 6301: 0.02172053234794067
Position 891: 0.019071928842065548
Position 6446: 0.016347263755281057
Position 1550: 0.015159792610460543
Position 10378: 0.013767948513286239
Position 5014: 0.01310089501302325
Position 3587: 0.010378132371134222
Position 8876: 0.009570221788189469
Position 2086: 0.009452265210190582
Position 6408: 0.0075275201125797955
Position 240: 0.007185876217819418
Position 4983: 0.006860306464992996
Position 2815: 0.005924369100196285
Position 4075: 0.0056834001881633815
Position 6733: 0.005501963967140946
Position 3319: 0.005462599335744922
Position 6494: 0.005435967617473482
Position 3576: 0.005318257064001669
Position 6534: 0.0053123768530074856
Position 6272: 0.005177860628762942
Position 6669: 0.005165210965608738
Position 9587: 0.0046427649270254145
Position 8115: 0.004524242181801132
Position 5008: 0.004413347447782654
Position 7204: 0.0042234189883980965
Position 7056: 0.004164344713422107
Position 2865: 0.004006219674942083
