Gene = Snrpd2
index = 998
Annotated 5SS: [ 173 1676]
Annotated 3SS: [1495 2753]
SMsplice 5SS: [ 173 1676]
SMsplice 3SS: [1495 2753]
top_k =  500
Partition function (log Z): -6.84696357353308

Sorted 5' Splice Sites (High to Low Probability):
Position 1676: 0.9770198724059087
Position 173: 0.6275485522191697
Position 214: 0.10022572611671803
Position 108: 0.08842228296076593
Position 2925: 0.04546569936704826
Position 488: 0.044269281054668964
Position 2695: 0.03564040335329989
Position 1260: 0.0325020052187541
Position 69: 0.02838220734288075
Position 732: 0.012643799482431207
Position 1318: 0.01126618315207872
Position 536: 0.010218011471670653
Position 2362: 0.010095945601464148
Position 221: 0.010093581602849134
Position 691: 0.00908075969736526
Position 266: 0.007803814858616958
Position 3295: 0.0046076228640977174
Position 286: 0.0036283772341519274
Position 1325: 0.0036126374725704647
Position 1659: 0.0035996760240678953
Position 146: 0.0035253465466135035
Position 749: 0.003521536118087161
Position 3658: 0.0032911380358293142
Position 2887: 0.0031789940709751573
Position 1222: 0.003164688504329243
Position 237: 0.00288175594224109
Position 542: 0.0028476167658452334
Position 1227: 0.0021527107751657015
Position 15: 0.002122641365135842
Position 3427: 0.0020878484787734066
Position 396: 0.0018466738374934258
Position 625: 0.001738900252372319
Position 3411: 0.0016570836228532633
Position 41: 0.001407671039772886
Position 2482: 0.0013517080683213163
Position 2896: 0.0013250723960470576
Position 1338: 0.0013143892849576892
Position 2421: 0.0012929347160455821
Position 675: 0.001263145915469713
Position 1178: 0.001173064137658859
Position 2971: 0.001123328977078155
Position 3254: 0.001071690809547239
Position 616: 0.0010683343523431275
Position 903: 0.0010304177673294051
Position 306: 0.0009234105348339282
Position 248: 0.0008622296680721585
Position 2893: 0.0008548038905387085
Position 865: 0.0005934329247976061
Position 842: 0.0005746307190537135
Position 1343: 0.0005291238965713788
Position 2187: 0.00040408568084205
Position 1101: 0.00035578132353338194
Position 2553: 0.0003251992699029653
Position 907: 0.00029300282712832037
Position 760: 0.0002899952622582766
Position 1573: 0.00028306641322148725
Position 3092: 0.00026255067386811627
Position 1752: 0.0002615455424490522
Position 987: 0.00025783162702239687
Position 599: 0.0001756579111534685
Position 2370: 0.00014983796866503598
Position 1617: 0.0001452508312871134
Position 89: 0.00013763416738374413
Position 1449: 0.00010747594097226217
Position 202: 0.00010017457812101805
Position 983: 8.578792231456151e-05
Position 2310: 1.7412308829678965e-05
Position 2349: 1.5737941034077453e-05
Position 2382: 1.204011610621883e-05
Position 1599: 1.0776380313525106e-05
Position 2603: 7.801959234334466e-06
Position 2380: 6.4326362922114906e-06
Position 1730: 6.22760243130599e-06
Position 2449: 5.172210395396613e-06
Position 1519: 4.9756170307829265e-06
Position 1861: 4.235156463438248e-06
Position 3177: 6.883757319844149e-07
Position 558: 2.9278710092435004e-07
Position 345: 2.311605940902351e-07
Position 1906: 2.2692166718485764e-07
Position 2206: 1.991848213549746e-07
Position 1929: 1.9403029766594968e-07
Position 48: 1.392693468624277e-07
Position 250: 1.1162551404316663e-07
Position 271: 7.402733217266878e-08
Position 6: 6.825349333974584e-08
Position 403: 1.739848298026276e-08
Position 915: 1.527432193363021e-08
Position 291: 3.262851040335413e-09
Position 661: 5.685242166478129e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1495: 0.8413446252614427
Position 2753: 0.3724294169177313
Position 3277: 0.11354668517654773
Position 2447: 0.0732134185257835
Position 3377: 0.07252132994796957
Position 2281: 0.06864445663340712
Position 1391: 0.06464637749157773
Position 3740: 0.03917791642916793
Position 3018: 0.031076302199368026
Position 2726: 0.030789904741805672
Position 2569: 0.02684825367635048
Position 2206: 0.02684452740320489
Position 2069: 0.026828863847199583
Position 1517: 0.026465922124738157
Position 3548: 0.02402734666753192
Position 2085: 0.023572717590921322
Position 3153: 0.021519853860951562
Position 2054: 0.016809129417878807
Position 1584: 0.015780926704359693
Position 2619: 0.015501348673361177
Position 3116: 0.015377553786558792
Position 1788: 0.014121194218178944
Position 1905: 0.014112598614876735
Position 1544: 0.012624317164583052
Position 1572: 0.009705104548943909
Position 1056: 0.009313086640368597
Position 2015: 0.008123375979957869
Position 3596: 0.007361591721071068
Position 3521: 0.005711954856452799
Position 3552: 0.005184626830899011
Position 1200: 0.005027915137036724
Position 314: 0.004226290892325708
Position 1595: 0.0040400590232842525
Position 2344: 0.00393088155831578
Position 2285: 0.00367598496566957
Position 2536: 0.0036758295567678313
Position 1126: 0.0033337501489170804
Position 2234: 0.0033084664986245626
Position 2168: 0.0031632032101399504
Position 2101: 0.0030580187190831195
Position 2784: 0.003018220292198573
Position 1533: 0.002427349593178362
Position 3102: 0.0023145989252645353
Position 2549: 0.002042964688576131
Position 3047: 0.002014112067387138
Position 2817: 0.0018201415074653835
Position 1155: 0.0017823989408540777
Position 3069: 0.0017146281697955708
Position 2865: 0.0016840184521547514
Position 1972: 0.001665729243972805
Position 3567: 0.0016485178927210069
Position 1559: 0.001481971098908001
Position 3711: 0.0014402487353463087
Position 464: 0.0012733559267597233
Position 1498: 0.0012685376185112077
Position 1279: 0.0012607792753794036
Position 2808: 0.0011402154489472465
Position 3678: 0.0010097571622290746
Position 2951: 0.0010087976227249405
Position 3219: 0.0009536090263400537
Position 2787: 0.0009000831149388819
Position 2339: 0.0008526051059253868
Position 1949: 0.0008276511526286724
Position 3618: 0.0007799899048626858
Position 259: 0.0007590786853513815
Position 1519: 0.000678793012549475
Position 3177: 0.0006696879588352276
Position 3657: 0.0006346081458124261
Position 2298: 0.0006135518760335643
Position 2210: 0.0005675023157221124
Position 632: 0.0005199785845323357
Position 1251: 0.00047794536917945737
Position 1021: 0.0004761007886245239
Position 3123: 0.00047577673039377684
Position 1538: 0.0004610753797241416
Position 2449: 0.00046049531615795756
Position 2847: 0.0004118971564874285
Position 1523: 0.00036851360136009047
Position 1177: 0.00031859020760568936
Position 1396: 0.0003169080493054364
Position 950: 0.00031477886904192223
Position 3683: 0.0003053361863759368
Position 2823: 0.00029354579624614084
Position 1925: 0.0002738424560143765
Position 3119: 0.00026980119246840435
Position 2453: 0.00025678788330361983
Position 385: 0.00025557172727203823
Position 2641: 0.0002532003887764998
Position 2393: 0.0002520910766181072
Position 1286: 0.00022490983049323568
Position 1844: 0.00022288495079431425
Position 362: 0.00022174626889941832
Position 2154: 0.00021148825385255304
Position 1604: 0.00020410815056115536
Position 1091: 0.0001966000029319892
Position 2799: 0.0001684785561323801
Position 575: 0.0001642742531696645
Position 3643: 0.0001641431815461357
Position 2065: 0.00015616922866077562
Position 1952: 0.00015426223798846488
Position 3601: 0.000140177634619212
Position 2402: 0.00012873721572748551
Position 2671: 0.00011698861144675888
Position 1087: 0.00010227443740556613
Position 1643: 0.00010101390872331853
Position 2110: 9.180832383910551e-05
Position 3705: 8.612978950140204e-05
Position 1063: 8.27873008402785e-05
Position 395: 8.247510314918342e-05
Position 3757: 7.736280254564707e-05
Position 1166: 6.891365305805087e-05
Position 2020: 6.705579793662127e-05
Position 415: 5.900181020202104e-05
Position 1751: 5.529765349172597e-05
Position 558: 5.441210986653656e-05
Position 1646: 5.40856844235395e-05
Position 345: 4.957721819942825e-05
Position 426: 4.736040255016219e-05
Position 2603: 4.286021455748004e-05
Position 1101: 4.017704502133295e-05
Position 518: 3.5509658559574104e-05
Position 1150: 3.167263207381982e-05
Position 590: 2.562408874762435e-05
Position 484: 2.332663082252527e-05
Position 2508: 2.227571711508725e-05
Position 510: 2.1525106676080653e-05
Position 1059: 1.8303707034566393e-05
Position 2587: 1.6817456140768625e-05
Position 1170: 1.6663349357039387e-05
Position 2581: 1.549536623847524e-05
Position 432: 1.3825990240280393e-05
Position 2810: 1.3621641732039003e-05
Position 403: 1.1352335077499548e-05
Position 956: 1.1308436538279267e-05
Position 1065: 1.0587221270238323e-05
Position 642: 9.433071915026096e-06
Position 271: 6.324721643302069e-06
Position 286: 5.555864598821343e-06
Position 1342: 1.3171811664029915e-06
Position 864: 7.825596136299936e-07
Position 577: 6.366091964721253e-07
Position 594: 3.262434552115882e-07
Position 1675: 1.0582849013768184e-10
