Gene = Fbxo28
index = 404
Annotated 5SS: [  296 11745 15365 23809]
Annotated 3SS: [11634 15225 23612 24332]
SMsplice 5SS: [  296 10787 11745 12032 15365 19528 23809 24422]
SMsplice 3SS: [10555 11634 11842 15225 19467 23659 24332 26126]
top_k =  500
Partition function (log Z): -1.4419796697426772

Sorted 5' Splice Sites (High to Low Probability):
Position 296: 0.9927230532449621
Position 11745: 0.9798928627025792
Position 15365: 0.8860424197832776
Position 24422: 0.8845623463077382
Position 23809: 0.8720602351100053
Position 12032: 0.8383376435357331
Position 19528: 0.7049757925568143
Position 15697: 0.6245033835803552
Position 10787: 0.5968222235287237
Position 20427: 0.591280541292365
Position 8078: 0.54967672490282
Position 22649: 0.539528261470725
Position 11540: 0.2532045668750786
Position 17629: 0.1814319871853324
Position 26401: 0.16716468132638976
Position 23076: 0.14744277214284748
Position 15325: 0.10945344997891461
Position 14638: 0.08500279243329475
Position 2769: 0.08283909729372911
Position 12073: 0.08035520811843229
Position 3107: 0.0790902735647618
Position 9880: 0.06590360028858709
Position 22639: 0.059543281255723196
Position 4190: 0.05664216873450968
Position 13441: 0.054742399271497995
Position 6281: 0.047658347638417975
Position 22060: 0.02869272120912505
Position 13952: 0.023910939262312365
Position 15709: 0.012427303122401848
Position 6308: 0.012341955067740858
Position 26370: 0.01142606466708816
Position 5839: 0.010700267815124204
Position 11756: 0.010162121058639263
Position 14659: 0.010026517700650654
Position 26341: 0.009963565708939364
Position 24269: 0.009642756005959598
Position 7161: 0.008277587946664527
Position 22982: 0.008085158148829222
Position 10775: 0.007539790721952957
Position 8406: 0.00694257389276182
Position 10978: 0.005033254731315648
Position 22993: 0.004966490463696462
Position 12057: 0.004904293943996097
Position 26352: 0.004851436268247538
Position 14629: 0.004286292679201208
Position 24459: 0.004087313038345167
Position 13111: 0.0037400241400348754
Position 653: 0.003729303299286773
Position 5025: 0.003344341487089714
Position 4111: 0.0031838817832878195
Position 12468: 0.0031042566676138714
Position 13230: 0.002912533919305308
Position 2674: 0.0028927927275190415
Position 13249: 0.002623794191945762
Position 23414: 0.0025847520197985994
Position 4150: 0.0025818962281466337
Position 23024: 0.0024344852615696615
Position 13026: 0.002411819606631263
Position 12584: 0.0019776743580853227
Position 160: 0.0017497119355437659
Position 11956: 0.0010288348382200985
Position 26190: 0.0009367742523466817
Position 26230: 0.0009288984042178617
Position 11993: 0.0008475345314590627
Position 15751: 0.0007932228626926919
Position 1171: 0.0007905704900620746
Position 12515: 0.000787076040830468
Position 15295: 0.0007395197713938307
Position 12268: 0.0007175962984874806
Position 24443: 0.0005757225120284184
Position 11950: 0.0005444183881547626
Position 23538: 0.0005356820898385369
Position 24401: 0.0005303856331161881
Position 236: 0.0002474813150403205
Position 542: 0.00016531327872278709
Position 1112: 0.00016286600458193082
Position 2232: 0.00014465906411686237
Position 1494: 0.0001430018051329757
Position 1498: 6.0590802979330943e-05
Position 1709: 5.774033933536116e-05
Position 3563: 4.768955283743278e-05
Position 1188: 4.4737268944990006e-05
Position 265: 4.406040429570298e-05
Position 2423: 4.329188646266685e-05
Position 424: 4.260708505618798e-05
Position 96: 4.088656291030572e-05
Position 139: 3.978702604681162e-05
