Gene = Apoc4
index = 132
Annotated 5SS: [ 175 2870]
Annotated 3SS: [2736 3166]
SMsplice 5SS: [175]
SMsplice 3SS: [2736]
top_k =  500
Partition function (log Z): -9.469142551765819

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.9101415283349398
Position 2870: 0.19073095351455527
Position 2799: 0.1074715152277891
Position 621: 0.05140675646876381
Position 113: 0.024296383847523428
Position 1199: 0.016990279269626377
Position 2083: 0.015547634719945485
Position 2625: 0.01376592669633219
Position 255: 0.010400849083977697
Position 200: 0.008752716786080274
Position 162: 0.008564352091300237
Position 171: 0.007681947978033853
Position 2615: 0.0066897520165930075
Position 243: 0.004504436641097686
Position 2661: 0.004295311038724107
Position 2649: 0.002107983901727442
Position 138: 0.001776480434993421
Position 592: 0.0016517870434382255
Position 2835: 0.0016236738069800032
Position 2644: 0.001507555408304464
Position 2057: 0.0012796215927188684
Position 41: 0.0008826936624976754
Position 2040: 0.0008050708984154702
Position 669: 0.0007377328816726975
Position 2223: 0.000685102899539154
Position 2127: 0.0005837693686208743
Position 2010: 0.0005616968428437966
Position 2210: 0.0004089859597033757
Position 3136: 0.0002551683447267238
Position 239: 0.00022865287070665262
Position 2135: 0.00015068225907429128
Position 1670: 9.307211240832564e-05
Position 1429: 8.884087052055969e-05
Position 1162: 8.819032009176128e-05
Position 448: 1.6071349385235488e-05
Position 150: 6.411985821936432e-06
Position 247: 5.9314620141635844e-06
Position 896: 5.41098492507646e-06
Position 89: 4.618030101519343e-06
Position 485: 4.401000522839903e-06
Position 582: 4.154560205012415e-06
Position 366: 3.476911507616054e-06
Position 266: 2.096776798392967e-06
Position 54: 1.8547660416287265e-06
Position 463: 1.7969860821763108e-06
Position 445: 1.7566423416659864e-06
Position 384: 1.3675494310753193e-06
Position 281: 1.260827287561893e-06
Position 392: 1.2257708168346927e-06
Position 205: 1.1254779016502814e-06
Position 550: 1.0955733836412502e-06
Position 343: 1.0788356294022965e-06
Position 884: 1.0028794192499964e-06
Position 399: 9.692110631963852e-07
Position 326: 9.30149521321839e-07
Position 101: 8.297748334293237e-07
Position 460: 4.986265676825367e-07
Position 942: 3.915571214056673e-07
Position 155: 3.428873161111398e-07
Position 763: 2.7657494218874523e-07
Position 640: 1.9516870860563755e-07
Position 370: 1.9199398225261369e-07
Position 900: 1.8506115084500105e-07
Position 846: 1.7858375141407264e-07
Position 182: 1.3004634404933845e-07
Position 832: 1.2607895973680263e-07
Position 302: 8.721521053467969e-08
Position 49: 1.1691690511376981e-09
Position 214: 8.899571887730498e-10
Position 20: 2.7851728049628225e-11
Position 29: 2.1932951388194064e-11
Position 586: 5.6769375746409e-12
Position 227: 2.5646222919953612e-12
Position 382: 7.755365467892482e-13
Position 364: 3.3412557519809317e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.5267951457703174
Position 3166: 0.16655059956249763
Position 1014: 0.10916635112072849
Position 2590: 0.10178373452867345
Position 3242: 0.08172306222085984
Position 1892: 0.07147225134718986
Position 1925: 0.0453873161290615
Position 3197: 0.04168565349648584
Position 540: 0.027826369436313694
Position 1813: 0.0270794719566637
Position 689: 0.020964864351900654
Position 2751: 0.01827521299310322
Position 3059: 0.01711920333316762
Position 3149: 0.013627914681051644
Position 3023: 0.01298154633456433
Position 3210: 0.012541821486622702
Position 522: 0.011069288706524436
Position 3129: 0.008514329699165902
Position 2689: 0.0071310272911800495
Position 1141: 0.005139207707765599
Position 836: 0.004651309413058415
Position 1575: 0.0039732461645136195
Position 2007: 0.0036203843824676204
Position 1449: 0.00350490220698173
Position 1284: 0.003165880525724253
Position 1596: 0.0029223023793075666
Position 1358: 0.0028786950665607553
Position 3027: 0.0027805429830941118
Position 380: 0.002543438238749304
Position 3030: 0.001954182382363597
Position 326: 0.001889889585854938
Position 3185: 0.0016694300036718993
Position 1339: 0.0016547281816807072
Position 1859: 0.0015525750024130874
Position 3289: 0.0014500543185649143
Position 2316: 0.001429687118537685
Position 2785: 0.001419858440403172
Position 2660: 0.001359338414781986
Position 239: 0.0012793710982539873
Position 555: 0.001227979754926607
Position 1363: 0.0010671996226177217
Position 1018: 0.00106594817406947
Position 3254: 0.0010497807971902092
Position 3371: 0.0010413403022282383
Position 2209: 0.0010268088763933675
Position 3301: 0.0009762702809815093
Position 2755: 0.000975204013394983
Position 2989: 0.000970346668506093
Position 2780: 0.0008449744296316988
Position 877: 0.000770559385655726
