Gene = Pask
index = 795
Annotated 5SS: [  264  5445  7180  8247 11231 12035 15574 17426 18588 22015 22296 22830
 25769 26005 28509 29994 32022]
Annotated 3SS: [ 5208  6943  8075 11089 11899 15312 17256 18433 20566 22113 22661 25642
 25869 28308 29859 31874 32539]
SMsplice 5SS: [  264  2383  7180  8247  8597 11231 12035 15574 17426 18588 22015 22296
 25769 26005 28509 29994 32022]
SMsplice 3SS: [ 2288  6943  8075  8472 11089 11899 15312 17256 18433 21855 22113 25642
 25869 28308 29859 31874 32539]
top_k =  500
Partition function (log Z): 20.31353567739783

Sorted 5' Splice Sites (High to Low Probability):
Position 18588: 0.9977326737641138
Position 29994: 0.9868052311583585
Position 12035: 0.9499761709770399
Position 15574: 0.8898469688209538
Position 8247: 0.865666393065706
Position 22015: 0.8622242621882975
Position 25769: 0.857170353065504
Position 264: 0.8532769609191004
Position 28509: 0.8520129751135105
Position 11231: 0.7881416709192587
Position 26005: 0.7747827887422696
Position 7180: 0.6683274968415226
Position 2383: 0.635568918764239
Position 32022: 0.6269506638576976
Position 17426: 0.6196132923395774
Position 22296: 0.5145647419787103
Position 5445: 0.5026394277338164
Position 8597: 0.4811081882500129
Position 28799: 0.4273387894255335
Position 22830: 0.3965402348574982
Position 22357: 0.3254624749535607
Position 19737: 0.30920576836499375
Position 32000: 0.2603930369275219
Position 23532: 0.25916926869948176
Position 15229: 0.2531762503888291
Position 20590: 0.2374889190003131
Position 23999: 0.2363173149016854
Position 10512: 0.22312864980033464
Position 15883: 0.19789983543055917
Position 26083: 0.19757954957707477
Position 15089: 0.18848852755236384
Position 8558: 0.18653602837284072
Position 22739: 0.17480840588803176
Position 20107: 0.11927699017928425
Position 8251: 0.11882178905206733
Position 10680: 0.11663206708524435
Position 28652: 0.11339006610041795
Position 7029: 0.11270212615541234
Position 18888: 0.10688797476864023
Position 55: 0.08737650317403169
Position 1177: 0.08213925011353568
Position 5685: 0.0774856382679895
Position 15887: 0.07739896063652178
Position 20147: 0.07507933267931663
Position 25776: 0.0746062709962646
Position 16472: 0.07417918136512144
Position 13285: 0.06894988252470127
Position 7347: 0.06738364383652964
Position 22394: 0.06688459621418104
Position 29370: 0.0590700010666576
Position 23464: 0.05807545878578039
Position 13270: 0.05212233745880702
Position 1156: 0.051812989979936344
Position 8401: 0.05119746194092623
Position 16557: 0.04953925935668786
Position 281: 0.04901603521190109
Position 15184: 0.048059070667580736
Position 15163: 0.047369082432292035
Position 12892: 0.04043780849633135
Position 2555: 0.03993019923140298
Position 25745: 0.03895882989476323
Position 11537: 0.038596397500225865
Position 10941: 0.036462116143757564
Position 6330: 0.036116967860988655
Position 12844: 0.03568697045351374
Position 20653: 0.033356164072286226
Position 18096: 0.033329042337761745
Position 15416: 0.03168738254966555
Position 26869: 0.031669879674102765
Position 29741: 0.03100112861138199
Position 19253: 0.030669433740920852
Position 14175: 0.029663625141102618
Position 17761: 0.027916997949067626
Position 24214: 0.02771612341704391
Position 24235: 0.02710195545654905
Position 15330: 0.02689688758595196
Position 22597: 0.0256191327990362
Position 23772: 0.02466342739684871
Position 12039: 0.023750297950892483
Position 3130: 0.02141968585005179
Position 7352: 0.020037279777163294
Position 2517: 0.019921311122234744
Position 22435: 0.0197086662295115
Position 5209: 0.01871607458994356
Position 27941: 0.01806252411844545
Position 22348: 0.01740055865133098
Position 28945: 0.016408989840549185
Position 23994: 0.015117536466517353
Position 31042: 0.014760764244027823
Position 11719: 0.01376273759775918
Position 14799: 0.013735769538552881
Position 649: 0.013548594841978935
Position 10662: 0.01311762369766787
Position 2511: 0.01307693910563652
Position 22179: 0.01287836197160463
Position 24218: 0.012341550497067911
Position 20775: 0.011207281288299259
Position 11771: 0.011057424811302799
Position 5579: 0.010673284133521789
Position 17481: 0.010441452654005878
Position 6461: 0.010032618813644062
Position 4108: 0.00955755623479581
Position 97: 0.009397606348473609
Position 22729: 0.009358694407379714
Position 27206: 0.008663507089010786
Position 3048: 0.008438861091357708
Position 4382: 0.008273323057554648
Position 13680: 0.008067383560898232
Position 556: 0.008016618894320541
Position 14660: 0.007733407444871772
Position 3690: 0.0076949949146481325
Position 22575: 0.0076112107787969134
Position 23482: 0.0074989653994887995
Position 5271: 0.007486127857841971
Position 22751: 0.007065886055138744
Position 16327: 0.007049810135688225
Position 15101: 0.006910216862382839
Position 26418: 0.006884724824174396
Position 5646: 0.006797358940338702
Position 26995: 0.006749063963511668
Position 19348: 0.006469017352538737
Position 19120: 0.006350127896201324
Position 17832: 0.006203964145629988
Position 31061: 0.0062035767202013445
Position 4148: 0.006107825427965073
Position 4605: 0.006071259793264521
Position 25083: 0.006053530457732917
Position 31545: 0.005908334913982497
Position 11404: 0.005732081090141051
Position 5301: 0.005370825282487039
Position 26037: 0.005019052886645485
Position 2559: 0.004774823103800603
Position 22300: 0.004703988695083922
Position 8267: 0.00462647489059711
Position 28492: 0.004535034541060938
Position 30359: 0.00450835471102975
Position 29942: 0.0044536376964745775
Position 1152: 0.004251353416629872
Position 8331: 0.0042334541318702484
Position 29099: 0.004046481365628399
Position 19545: 0.0039547426764064645
Position 31071: 0.003810274110945604
Position 30243: 0.003789063479838279
Position 22309: 0.0036985781584856926
Position 30269: 0.0036204975102139478
Position 28513: 0.003530819549745357
Position 26011: 0.0033575235707510123
