Gene = Ung
index = 1166
Annotated 5SS: [ 588 1351 5036 5510 6406]
Annotated 3SS: [1254 4937 5420 6226 7309]
SMsplice 5SS: [ 175  588 1351 5036 5510]
SMsplice 3SS: [ 392 1254 4937 5420 6226]
top_k =  500
Partition function (log Z): -1.3180523315121864

Sorted 5' Splice Sites (High to Low Probability):
Position 1351: 0.9401497717431261
Position 588: 0.8641631942529302
Position 5510: 0.7781071993879642
Position 5036: 0.7516339192179371
Position 6406: 0.5361061381862066
Position 175: 0.5129482043420318
Position 3803: 0.2130607578585961
Position 3931: 0.17476213961810882
Position 3674: 0.14338665446535512
Position 592: 0.11173557109138839
Position 5567: 0.05104512487472142
Position 4209: 0.04770233104067232
Position 5114: 0.044046742346289164
Position 235: 0.03629515018437824
Position 5174: 0.02815870677779096
Position 6110: 0.02126644175874723
Position 7024: 0.017173848586847652
Position 1811: 0.01505421943038304
Position 2182: 0.01422127078075075
Position 4938: 0.013390483936106637
Position 274: 0.010454260906978603
Position 1421: 0.010039247215055294
Position 5496: 0.009795183263076357
Position 201: 0.009390062213477934
Position 6112: 0.009262415122533476
Position 5237: 0.008320851324810457
Position 6144: 0.006870352878673154
Position 659: 0.006721523454641761
Position 1709: 0.005804001230437791
Position 167: 0.00530841001710977
Position 5684: 0.005048228911802835
Position 184: 0.0050146875901776146
Position 3887: 0.004165066699648529
Position 4342: 0.0037516391355492816
Position 790: 0.003748268214022739
Position 7541: 0.0036653234172067373
Position 5247: 0.003518306070689137
Position 8183: 0.0035054915969823814
Position 283: 0.003214804847310398
Position 5801: 0.0032113691601429327
Position 4543: 0.003020810214823014
Position 90: 0.0030024950316446964
Position 4805: 0.0028586471241988224
Position 5278: 0.002738867526488362
Position 1448: 0.0027352236695253355
Position 4944: 0.002241711653160155
Position 828: 0.0021714018154240905
Position 323: 0.0021527773136600027
Position 2886: 0.0021424990308117377
Position 6114: 0.0020786873858851043
Position 768: 0.001885773681063765
Position 4631: 0.0018255489900173743
Position 977: 0.001804025291875233
Position 5965: 0.001287172057459683
Position 7489: 0.001271871210360269
Position 6082: 0.0012518514858035434
Position 177: 0.0012429053953354034
Position 5102: 0.0012269968963674776
Position 6566: 0.0011508920858547284
Position 1398: 0.0011247255245988217
Position 6156: 0.0011018410543293842
Position 6067: 0.0010593884664983544
Position 689: 0.0010031700657949106
Position 24: 0.0009108638262794627
Position 3704: 0.0008805804687669397
Position 602: 0.0008077470233199532
Position 33: 0.0008016834942273543
Position 206: 0.0007598831958079294
Position 6101: 0.0007288992792614973
Position 4801: 0.0005917663629599843
Position 332: 0.0005472140390551337
Position 6913: 0.0005418309276367725
Position 554: 0.0004945409378482289
Position 5973: 0.0004940474699269496
Position 1896: 0.00043551133888759987
Position 1213: 0.0003764539697593808
Position 109: 0.0003333307036631809
Position 3709: 0.00030757938995477826
Position 4539: 0.00029700566233093145
Position 5675: 0.00024173880880351109
Position 8258: 0.0002325383551688173
Position 575: 0.00019352855556588244
Position 772: 0.0001448389759142604
Position 309: 0.0001437245565668839
Position 5928: 0.00013605930744809482
Position 1161: 0.0001257379855689963
Position 868: 0.00012461315488438953
Position 5989: 0.0001233725612298243
Position 258: 0.00012300261125355673
Position 582: 9.348293109730539e-05
Position 780: 9.139744497292009e-05
Position 516: 8.618961233201765e-05
Position 563: 8.445217207629868e-05
Position 943: 7.37889531888739e-05
Position 237: 5.523992409513684e-05
Position 60: 4.969966382109057e-05
Position 1042: 2.134855474239115e-05
Position 1335: 1.955687299496618e-05
Position 1472: 1.6934949976649974e-05
Position 1366: 1.4031097534882485e-05
Position 417: 8.26744295403748e-06
Position 1455: 3.8132318592631107e-06
Position 1315: 3.264239124478029e-06
Position 6321: 1.937098825993125e-06
Position 6344: 1.9002193438870305e-06
Position 1435: 7.401202107805173e-07
Position 4050: 3.473701521710254e-07
Position 5715: 3.1718618054251524e-07
Position 5571: 2.431964654907876e-07
Position 620: 1.2364510899785064e-08
Position 6319: 6.908738337130177e-09
Position 6316: 6.7069817972703165e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1254: 0.8349765537897997
Position 5420: 0.8330183047313505
Position 6226: 0.8260636896872872
Position 4937: 0.7696110791260611
Position 392: 0.5497763147523322
Position 3585: 0.1778166333365696
Position 8032: 0.17158962060037328
Position 3643: 0.12222893169285615
Position 5879: 0.11870545274263622
Position 3866: 0.10148970978432627
Position 8131: 0.07908396942662965
Position 6502: 0.07095081295813008
Position 3798: 0.06542477849637955
Position 7309: 0.06522112414411113
Position 7469: 0.05320625697737236
Position 4101: 0.04950462961047081
Position 1314: 0.04424522976860565
Position 4864: 0.042008446021390235
Position 3546: 0.041906830993540464
Position 1276: 0.03851960792104277
Position 7330: 0.03212470195659162
Position 5058: 0.03109278395391187
Position 1206: 0.023792105643285225
Position 7992: 0.0214053817036348
Position 7362: 0.02112727343063656
Position 6912: 0.02025567665621285
Position 6593: 0.019510412263814517
Position 6469: 0.018663704737652897
Position 8257: 0.01817125311208033
Position 1580: 0.015210951738561011
Position 4961: 0.011545258469116648
Position 7644: 0.009646852246171234
Position 1959: 0.009566040308963807
Position 5346: 0.009447835711761476
Position 5240: 0.009390788447511263
Position 7486: 0.008680631855559487
Position 3476: 0.008624892663866214
Position 7394: 0.006725260664444899
Position 6891: 0.006386063370117493
Position 473: 0.005924024964394908
Position 8299: 0.005910457072550899
Position 3674: 0.005837923366187601
Position 458: 0.005403088806161606
Position 4365: 0.00486647716113998
Position 3461: 0.004796387041752297
Position 499: 0.004559947196481345
Position 5319: 0.004478075460276411
Position 6430: 0.0043986111109824205
Position 397: 0.0040569573039133545
Position 1185: 0.0037230186990547974
Position 679: 0.0036530674856071707
Position 1293: 0.0034559012792059383
Position 4607: 0.0034504134871588066
Position 1280: 0.0034337660522010703
Position 5440: 0.0031153051303104075
Position 3752: 0.0030082708443526173
Position 3774: 0.0025471135183753385
Position 6673: 0.0024310346539253985
Position 455: 0.00230593282918303
Position 448: 0.0021705540983170688
Position 7411: 0.0021617339428980217
Position 1699: 0.0020754093251663785
Position 425: 0.0019834383675519547
Position 2773: 0.0017711772825427987
Position 3615: 0.0016043994962258055
Position 5724: 0.0015122461678478546
Position 1031: 0.0014955482207751952
Position 2137: 0.0014791892182683813
Position 6917: 0.0014607605052514125
Position 3685: 0.0014138047498757692
Position 5627: 0.0012965982652712617
Position 717: 0.0012538535967012358
Position 6285: 0.001166253833933681
Position 911: 0.001166012411421199
Position 5005: 0.0011259789456981265
Position 5918: 0.0011113891060518207
Position 7414: 0.001058047615625336
Position 2052: 0.0010387097498068753
Position 7334: 0.0010266863731787368
Position 684: 0.000989750941126718
Position 1656: 0.0009883036685280767
Position 1789: 0.0009105839545183832
Position 1755: 0.0009083673787088954
Position 2040: 0.0008825088126350782
Position 5452: 0.0008650242393082779
Position 3728: 0.0008581686567383519
Position 6923: 0.000848989041694467
Position 1708: 0.000808831150758627
Position 482: 0.0007545337829197979
Position 475: 0.000675705685592635
Position 345: 0.0006446203297081372
Position 7879: 0.0006415409797314694
Position 7659: 0.0006401999601314698
Position 1969: 0.0006087254934847384
Position 343: 0.0005963307644447326
Position 852: 0.000527356780269035
Position 6771: 0.0005244745285269823
Position 2079: 0.0005224384105363724
Position 7698: 0.0005080654320699321
Position 1311: 0.0004922254699878109
Position 7312: 0.0004419775352802584
Position 7380: 0.00043252582598137017
Position 410: 0.00040396962177998244
Position 720: 0.0003948864475912216
Position 3968: 0.0003629993957921328
Position 252: 0.00036125514506258016
Position 3802: 0.00033269249318839555
Position 4943: 0.00028700664926413434
Position 269: 0.0002823589603647013
Position 4465: 0.0002768877060313398
Position 1614: 0.00023269340174177216
Position 8370: 0.0002325383551688173
Position 6607: 0.0002284622371278473
Position 3732: 0.00020316796269117797
Position 2810: 0.0001939155607044113
Position 6029: 0.0001666261147864811
