Gene = Rint1
index = 902
Annotated 5SS: [  172   625  6777 13126 17773 18010 19485 22184 22484 23324 24199 28156
 29209 29443]
Annotated 3SS: [  578  6591 12883 17598 17859 19327 22072 22257 23185 23998 27940 29027
 29323 31676]
SMsplice 5SS: [  172  6777 17773 17946 19485 22184 22484 23324 23571 24132 29209 29443]
SMsplice 3SS: [ 6591 17598 17859 19409 22072 22257 23185 23407 23998 29027 29323 31676]
top_k =  500
Partition function (log Z): 8.405193481155107

Sorted 5' Splice Sites (High to Low Probability):
Position 22184: 0.9877768309410943
Position 172: 0.9828455612935819
Position 29209: 0.9737434163739958
Position 23324: 0.9708827832990831
Position 6777: 0.9551424144719804
Position 29443: 0.89165087035347
Position 17946: 0.757872636662394
Position 24132: 0.7257770796446839
Position 19485: 0.7239394739822358
Position 22484: 0.6740605184208007
Position 23571: 0.5695823196001799
Position 908: 0.5389243368619883
Position 28156: 0.5233492874482658
Position 3506: 0.5054392417903513
Position 28683: 0.3497661487614749
Position 9629: 0.3451997606922346
Position 13126: 0.3234719299082077
Position 3047: 0.28082840000368486
Position 24094: 0.18473633294911598
Position 17732: 0.1779665222636495
Position 2599: 0.1608455182302762
Position 19504: 0.15725338721720933
Position 23029: 0.1498398246507632
Position 625: 0.13826545727503978
Position 18910: 0.11275296055894052
Position 22363: 0.1094368407457961
Position 18064: 0.10899398489823188
Position 26062: 0.0942686488338924
Position 25786: 0.08415909416511183
Position 29639: 0.07737002952866558
Position 24199: 0.07637170698922896
Position 18010: 0.07374591803641677
Position 8721: 0.06998176931242407
Position 11688: 0.06336253663584446
Position 6933: 0.05872020840210921
Position 2813: 0.055918095945005436
Position 7501: 0.04643287905671169
Position 9536: 0.04606385040330385
Position 11630: 0.0451303407896417
Position 2528: 0.04207878370861107
Position 22926: 0.03808249437060843
Position 8921: 0.035345162743352664
Position 26123: 0.03480295699965604
Position 21896: 0.030018139571676778
Position 18068: 0.02962076288169404
Position 17964: 0.029391150183461973
Position 19923: 0.028795459155767093
Position 5948: 0.026319431620747083
Position 12683: 0.026135091077593868
Position 1458: 0.026103055771180425
Position 8823: 0.02351710117090207
Position 29991: 0.022001449600421476
Position 3298: 0.02147852265279968
Position 19442: 0.020954592229496374
Position 6727: 0.02039177077488083
Position 30968: 0.018360602221978276
Position 26622: 0.016133666411995432
Position 19962: 0.013908317888807663
Position 4242: 0.013344163046263279
Position 21598: 0.012500064733654725
Position 22770: 0.010922784300831467
Position 22494: 0.01072805209997542
Position 7932: 0.009834616484603823
Position 3070: 0.009235668141517921
Position 5450: 0.009074264716368099
Position 320: 0.008689262711556466
