Gene = Chek2
index = 262
Annotated 5SS: [   49  1544  8514  8778  9687 15834 18428 20925 23358 25609 26427 27054
 28094 32108]
Annotated 3SS: [ 1205  8388  8629  9595 15724 18373 20862 23257 25521 26262 26937 28007
 32026 33479]
SMsplice 5SS: [   49  8514  8778  9687 15834 20925 23358 23537 28157 32108]
SMsplice 3SS: [ 8388  8629  9595 15724 20862 23257 23429 28007 32026 33479]
top_k =  500
Partition function (log Z): 10.4808038655996

Sorted 5' Splice Sites (High to Low Probability):
Position 8778: 0.98404684671749
Position 9687: 0.9815434765950926
Position 49: 0.9753328806776052
Position 32108: 0.9462303522618007
Position 23358: 0.9446621074686452
Position 15834: 0.9398278500629338
Position 23537: 0.8813560774044497
Position 20925: 0.7874289809164489
Position 8514: 0.5550223339306115
Position 25609: 0.4699909158579749
Position 1544: 0.4466662594051453
Position 26427: 0.44276035377291156
Position 8518: 0.435544232352739
Position 28157: 0.4184192797406264
Position 32581: 0.3748944059266578
Position 15246: 0.35701612246797804
Position 19723: 0.23655504186890233
Position 28094: 0.23384494978414858
Position 13923: 0.21128697893228066
Position 32867: 0.1856279157944676
Position 18672: 0.18019511962652401
Position 18428: 0.17714246079455773
Position 28152: 0.13237705758204632
Position 11126: 0.10483097229540683
Position 7238: 0.07306544606013501
Position 27054: 0.06378720189791048
Position 6479: 0.06010781320087088
Position 5223: 0.05122835496105953
Position 432: 0.05102569561876207
Position 23320: 0.05018792466994989
Position 16937: 0.049910299178630865
Position 33052: 0.04892200339148878
Position 16178: 0.04858091283648827
Position 541: 0.04594953777748214
Position 3937: 0.04436995565224795
Position 4052: 0.0374403631830523
Position 29442: 0.035438627885679794
Position 29454: 0.03375240588303891
Position 26376: 0.03217061840955966
Position 26468: 0.030506734723353884
Position 22378: 0.027844789964821072
Position 28098: 0.025571382703233593
Position 3943: 0.024582658773166254
Position 32189: 0.024520978243550214
Position 30139: 0.024004636352754502
Position 10835: 0.023539385794881736
Position 27622: 0.021041254119783248
Position 29367: 0.020224942847195705
Position 24485: 0.017961506552960537
Position 22465: 0.015155327013549354
Position 7714: 0.014696578055318099
Position 32897: 0.013456902072340977
Position 26666: 0.013013651927552189
Position 20957: 0.012833558255801764
Position 32570: 0.012598914898415935
Position 32394: 0.012545305417797373
Position 27079: 0.01185993874753766
Position 28194: 0.009710123633771859
Position 26324: 0.009629687029470802
Position 21057: 0.009351366549631849
Position 8792: 0.006834215702127005
Position 25940: 0.006824995012080915
Position 20299: 0.004770116712830905
Position 33520: 0.00429150848225951
Position 33563: 0.003695609572878115
Position 33348: 0.003377348152208711
Position 29278: 0.003291464245326169
Position 8881: 0.0032573183496674213
Position 8548: 0.002912242069202929
Position 17770: 0.0025749578597318106
Position 14661: 0.0025107691300932417
Position 32888: 0.0024168205481174174
Position 10936: 0.002393729958817285
Position 462: 0.002250442170525461
Position 8474: 0.002198396481628523
Position 16811: 0.002161488907508967
Position 9124: 0.0021516458523267025
Position 8736: 0.001922294836670171
Position 1080: 0.001708828659066898
Position 26077: 0.0015277112770140332
Position 10224: 0.0014224688133044367
Position 30215: 0.0013651923331643632
Position 10839: 0.001241406312732679
Position 32081: 0.0011812066632885254
