Gene = Ssr3
index = 1033
Annotated 5SS: [ 219 1299 4892 9632]
Annotated 3SS: [ 1171  4792  9499 10588]
SMsplice 5SS: [ 219 1299 4892]
SMsplice 3SS: [1171 4792 9499]
top_k =  500
Partition function (log Z): -9.584361240211217

Sorted 5' Splice Sites (High to Low Probability):
Position 1299: 0.9702234439624515
Position 4892: 0.9438087074818018
Position 219: 0.6061095572153787
Position 361: 0.1086264599820424
Position 7193: 0.10274584121508702
Position 532: 0.07878955896576262
Position 9091: 0.04086943099743368
Position 811: 0.033870622490795116
Position 3088: 0.032858546414635155
Position 12092: 0.03171787107393982
Position 643: 0.03168027168411581
Position 6615: 0.02696315715811095
Position 1644: 0.02564608447500922
Position 5143: 0.023362693925942812
Position 200: 0.0224456448219722
Position 515: 0.018827935522558105
Position 193: 0.016873401322741184
Position 9632: 0.015282162051823249
Position 7759: 0.014656399023788395
Position 9171: 0.014315502982422365
Position 823: 0.01291402760694687
Position 6223: 0.012430120166896218
Position 9418: 0.011210372144258208
Position 1074: 0.010203493922968824
Position 9689: 0.009162572502350357
Position 831: 0.007981156497248969
Position 7467: 0.007480641120264775
Position 202: 0.007322658646631578
Position 240: 0.006798581425050762
Position 169: 0.006319985143046695
Position 12160: 0.005988238194060962
Position 10730: 0.00585575363321705
Position 855: 0.00530554320866404
Position 8384: 0.004701714885003221
Position 5455: 0.0044950556743845755
Position 157: 0.004100199004666846
Position 9293: 0.00401642180227467
Position 652: 0.0034689309800999745
Position 337: 0.0029953126021704988
Position 3837: 0.0029367171398702657
Position 4058: 0.0028126195263471917
Position 4065: 0.0021221846678118653
Position 3238: 0.002115526193492863
Position 1240: 0.002065619640609877
Position 659: 0.0018752673580929552
Position 3734: 0.0018334543406932774
Position 5291: 0.001520920717421834
Position 5522: 0.0014548917251389199
Position 5479: 0.0013398593336745217
Position 841: 0.0013349458701395105
Position 1479: 0.0012910901946563405
Position 6762: 0.001287710497089216
Position 3217: 0.0012869786155846876
Position 4291: 0.0012537088374079551
Position 700: 0.0012062769479863863
Position 178: 0.0011612963524515814
Position 637: 0.0010892452868175623
Position 629: 0.0010162302804958587
Position 6370: 0.0009890782576345042
Position 8928: 0.0009772492927760655
Position 946: 0.0008515246951359303
Position 8644: 0.0007784529113837117
Position 1474: 0.0007453269802890891
Position 5224: 0.0007303674433726368
Position 4900: 0.0006947287591913355
Position 13: 0.0006653637384028047
Position 889: 0.0006378492310014938
