Gene = Sprn
index = 1018
Annotated 5SS: [329]
Annotated 3SS: [1204]
SMsplice 5SS: [329]
SMsplice 3SS: [1204]
top_k =  500
Partition function (log Z): -8.518364114249696

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9867850337772398
Position 1367: 0.1843435064354272
Position 1591: 0.09271998122411322
Position 1086: 0.08779188021238579
Position 2022: 0.07384982026931794
Position 1331: 0.046204703859963774
Position 3819: 0.03174950112096037
Position 1361: 0.031016679170526317
Position 1341: 0.025921325755924134
Position 3125: 0.011448123851535102
Position 3754: 0.007258933932732186
Position 3678: 0.00517030808055787
Position 732: 0.004814956601491092
Position 144: 0.004752395194638232
Position 3145: 0.004133727866878001
Position 2266: 0.004037029950675439
Position 1100: 0.00402689928899922
Position 1440: 0.003995887876659815
Position 523: 0.003448108580593857
Position 3533: 0.003045733396953544
Position 2141: 0.002946296741876483
Position 232: 0.002767888123038731
Position 3111: 0.002250619125057566
Position 342: 0.0015481459384519085
Position 3880: 0.0012711950173491205
Position 286: 0.0012187301848242712
Position 70: 0.0009702922340401473
Position 125: 0.0008577099363298681
Position 333: 0.0007175469860762294
Position 1090: 0.0006671274258218402
Position 536: 0.0005566460252789054
Position 119: 0.00041464575439173755
Position 457: 0.00024549728994214306
Position 3251: 0.00024131903462272714
Position 161: 0.00015258572053885634
Position 75: 0.00011905050500008016
Position 322: 0.00011543778581802094
Position 1215: 6.617196918784656e-05
Position 499: 5.976481462230147e-05
Position 77: 5.779282160649921e-05
Position 465: 5.7087862405263614e-05
Position 1608: 4.3807841163635974e-05
Position 2263: 3.9489125940836035e-05
Position 255: 3.932604702533908e-05
Position 1092: 3.7723351963781936e-05
Position 708: 3.407073988870817e-05
Position 2127: 3.292618926995892e-05
Position 982: 3.2138739877848234e-05
Position 849: 3.016655520055599e-05
Position 955: 2.5238478771800503e-05
Position 554: 2.2366504622521265e-05
Position 82: 2.1057095499751443e-05
Position 355: 1.508736805515009e-05
Position 32: 1.4524472051492982e-05
Position 426: 1.2240568965719058e-05
Position 1320: 9.907374904534326e-06
Position 569: 9.846199934795738e-06
Position 917: 9.689132729705612e-06
Position 697: 9.08824600024023e-06
Position 901: 8.361754165058359e-06
Position 1031: 7.076709487721989e-06
Position 229: 6.11575392961476e-06
Position 799: 3.0998661443647343e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.45896508786263995
Position 1933: 0.19924897906369105
Position 3636: 0.18653498871306087
Position 2971: 0.16941367346591235
Position 3962: 0.11573886366517223
Position 834: 0.059550728096389394
Position 1860: 0.03951564161711634
Position 1281: 0.03072899693885396
Position 3059: 0.02908523424728553
Position 2829: 0.027571340472010247
Position 3023: 0.026536468488793968
Position 1415: 0.02451359849427001
Position 963: 0.023367112602530743
Position 1884: 0.016994848691987367
Position 624: 0.01584715061802675
Position 3872: 0.015057657769322485
Position 1479: 0.014993034668188934
Position 3728: 0.01398719794751697
Position 1172: 0.01287052841341641
Position 1476: 0.010716090463044304
Position 1487: 0.009716783485495654
Position 2182: 0.009679903502475513
Position 1040: 0.008654142499466567
Position 433: 0.008589555557735147
Position 3369: 0.00726435086044015
Position 206: 0.006906157953064976
Position 966: 0.006655351098647402
Position 3372: 0.006189501944012016
Position 1744: 0.005574722259301958
Position 920: 0.005410722400448715
Position 1779: 0.004894325689977431
Position 790: 0.00473381230057668
Position 4024: 0.004297554949618769
Position 2164: 0.0038297942533922435
Position 901: 0.003724150059279513
Position 3318: 0.0032248309222095927
Position 3667: 0.0032062518915383664
Position 3640: 0.003073159546704415
Position 569: 0.0030549113092994424
Position 470: 0.003012518568016126
Position 4143: 0.002916995230197741
Position 3422: 0.0020089096668033783
Position 1218: 0.0018968627376407838
Position 2220: 0.001821155852041692
Position 3464: 0.0016504266179143954
Position 585: 0.0011909516144102514
Position 2159: 0.001150553508748632
Position 1024: 0.0009902585111384017
Position 852: 0.0009683943491131935
Position 3229: 0.000956324310312362
Position 1502: 0.0009372172441037958
Position 2049: 0.000874831120689435
Position 3944: 0.0008267200999661256
Position 3750: 0.0007886772855932275
Position 3677: 0.000779861347241544
Position 1906: 0.0007041068826451325
Position 666: 0.000640469516729858
Position 404: 0.0006346735945065181
Position 1838: 0.0006168008644222794
Position 1003: 0.0005775195272047536
Position 1980: 0.0005751421053609608
Position 759: 0.0005627457591895897
Position 1563: 0.0005529980237653369
Position 1099: 0.0005266709144002694
Position 2978: 0.0005242019982344393
Position 418: 0.0005047085318536591
Position 2284: 0.00047772235067294075
Position 633: 0.00046118211387710916
Position 1294: 0.0004374565878743806
Position 1947: 0.00042803072990998215
Position 2940: 0.0004096853729223974
Position 1175: 0.00039750270342097966
Position 2808: 0.00036238345318430966
Position 2607: 0.0003051015364171746
Position 1914: 0.0002261102938982082
Position 534: 0.00022295706548391384
Position 1646: 0.00018987667638569152
Position 1717: 0.00017341021592154603
Position 1784: 0.0001575060057865322
Position 437: 0.00013944400135571308
Position 1436: 0.00010658379659264668
Position 673: 9.818718613589194e-05
Position 982: 9.686751114490928e-05
Position 1215: 7.883166097951127e-05
Position 996: 4.953605078359062e-05
Position 841: 4.528624728544356e-05
Position 1589: 2.687961375892757e-05
Position 1496: 2.6598540952500122e-05
Position 740: 2.612084098471154e-05
Position 247: 2.4199524553843504e-05
Position 1077: 2.2948900235323344e-05
Position 1424: 2.1568776210036368e-05
Position 792: 2.0661071619969166e-05
Position 804: 1.7096940430114764e-05
Position 1421: 1.667871816679619e-05
Position 253: 1.6485495769887432e-05
Position 1340: 1.4929388281392367e-05
Position 394: 1.3912794606701384e-05
Position 317: 1.3560061923466555e-05
Position 212: 1.0441577139136477e-05
Position 855: 9.135912597492046e-06
Position 639: 7.749704337997465e-06
Position 176: 3.66223507307685e-06
Position 144: 3.155771386618009e-06
Position 1181: 3.0473049980435876e-06
Position 219: 2.5172991158730016e-06
Position 441: 1.9044783147509301e-06
Position 653: 1.761020760910345e-06
Position 229: 1.6102058155640944e-06
Position 1359: 4.6526011054781835e-07
Position 397: 1.7209112178346867e-07
Position 137: 1.4161681021478166e-07
Position 377: 1.3574783947387904e-07
Position 497: 1.0980670000660135e-07
Position 504: 8.532463686929102e-08
Position 510: 5.660658849280638e-08
Position 371: 2.7205147897730405e-08
Position 384: 2.238834672462607e-08
Position 236: 2.1382052708408977e-08
Position 386: 5.506559314372823e-09
Position 1105: 1.422279023156944e-09
Position 1307: 1.400759753383808e-09
Position 336: 1.0535505109964085e-09
Position 367: 7.441168727662375e-10
Position 329: 3.282891663319681e-13
Position 333: 2.0066488042977408e-13
Position 114: 7.165327122817828e-14
Position 111: 4.297801511381915e-15
