Gene = Fbxo22
index = 403
Annotated 5SS: [  264   567  5072  6074  9555 12263]
Annotated 3SS: [  427  4983  5977  9389 12096 14314]
SMsplice 5SS: [  264   567  5072  6074  9555 12263]
SMsplice 3SS: [  427  4983  5977  9389 12096 14314]
top_k =  500
Partition function (log Z): -2.5335757699224852

Sorted 5' Splice Sites (High to Low Probability):
Position 5072: 0.9218050632481277
Position 264: 0.8927594642504025
Position 6074: 0.8430426371008869
Position 9555: 0.8413683307975267
Position 6431: 0.6335942507832057
Position 12263: 0.5218680378064411
Position 540: 0.4196863439270518
Position 10756: 0.3722858240042374
Position 4646: 0.36653235617094926
Position 571: 0.2481696454687737
Position 9999: 0.2243540947200152
Position 4857: 0.1839596384690607
Position 83: 0.17402585262487022
Position 5295: 0.1718586570227529
Position 4218: 0.11358131740811364
Position 8163: 0.10798794132669547
Position 66: 0.0918108928936363
Position 9551: 0.08373599097877851
Position 7141: 0.07710313799313016
Position 6408: 0.07368690927718166
Position 12156: 0.07049781976739689
Position 12231: 0.06897580530001676
Position 11478: 0.06600422551797026
Position 11255: 0.05888140444769472
Position 4631: 0.04922534589526664
Position 3596: 0.04372403808187686
Position 502: 0.043205711161982234
Position 4214: 0.0376567257164236
Position 1862: 0.036363543396676745
Position 12422: 0.033165420558060196
Position 12295: 0.03105894646058222
Position 4228: 0.030660095691944073
Position 256: 0.03002939467408688
Position 208: 0.027916677476287278
Position 549: 0.027491089876542828
Position 59: 0.026008633538705837
Position 11599: 0.025125760283279053
Position 6567: 0.021787608757737477
Position 609: 0.02169941463021855
Position 6070: 0.02153479369856584
Position 4203: 0.015223063304837758
Position 116: 0.013971433761810122
Position 12256: 0.013209213789393813
Position 12183: 0.013169947071904019
Position 8135: 0.013151524103202372
Position 12151: 0.010038490579227191
Position 11421: 0.009486817585116051
Position 4653: 0.008472314180014054
Position 63: 0.008330253231711422
Position 12291: 0.007581594564476967
Position 13429: 0.007136904305934117
Position 2101: 0.006670783568702443
Position 7402: 0.006504100492402852
Position 8348: 0.006492417481915775
Position 429: 0.005251248500991444
Position 5500: 0.005063472184613836
Position 4540: 0.004930967613425993
Position 194: 0.00423057822712069
Position 6055: 0.003879725198616247
Position 9908: 0.0037606246281280454
Position 56: 0.0033103945346544183
Position 2289: 0.003104840988066135
Position 13644: 0.0030066859757462874
Position 453: 0.002554468918018598
Position 218: 0.002487865347009684
Position 4351: 0.002420402982559261
Position 4707: 0.0020027385449027674
Position 4869: 0.0017710094224880118
Position 1873: 0.0014302024656534366
Position 969: 0.0013781305278061293
Position 5524: 0.001317060179148896
Position 5095: 0.0006947151225934295
Position 2025: 0.0006494676775648832
Position 187: 0.0006468711848859066
Position 6043: 0.0006076778641409178
Position 379: 0.0004593545638449761
Position 3796: 0.000437338094480344
Position 28: 0.0004361496202914589
