Gene = Utp25
index = 1174
Annotated 5SS: [  229   782  2006  6635  8267  9963 12080 12772 15434 15668 16516]
Annotated 3SS: [  741  1725  6463  8177  9551 11859 12568 15250 15554 16269 22485]
SMsplice 5SS: [  229  2006  6635  8267 11953 15434 15668 16516]
SMsplice 3SS: [ 1725  6463  8177 11859 15379 15554 16269 22485]
top_k =  500
Partition function (log Z): 4.318304315121697

Sorted 5' Splice Sites (High to Low Probability):
Position 15668: 0.9927443056806093
Position 15434: 0.9878387924030424
Position 2006: 0.9848817086968145
Position 8267: 0.9598714700582279
Position 6635: 0.8864219478173068
Position 16516: 0.8426420299914421
Position 3410: 0.6474287018994518
Position 19275: 0.6065376020767116
Position 11953: 0.6021605979712197
Position 12772: 0.4951017972373263
Position 229: 0.4635266508334976
Position 3105: 0.41468248275947633
Position 19712: 0.34318948213532524
Position 22655: 0.32321709898180084
Position 9963: 0.28805273708082546
Position 12080: 0.28410965423335416
Position 21209: 0.25652938209900794
Position 16221: 0.1891971918513813
Position 316: 0.17495939141053435
Position 235: 0.13996303034163446
Position 1156: 0.13939017038262883
Position 16829: 0.1373983630860955
Position 782: 0.136085620093363
Position 22627: 0.12272627826622698
Position 421: 0.11370040258879512
Position 922: 0.1126702761426124
Position 9873: 0.09928882258731825
Position 4730: 0.09267140608129856
Position 7889: 0.08820857148796674
Position 7716: 0.07845115884657411
Position 16785: 0.06371324326049581
Position 10057: 0.05840666892651967
Position 5036: 0.05132219343845632
Position 15858: 0.04996195757919028
Position 8051: 0.044701284768456015
Position 12450: 0.04457522933806006
Position 11059: 0.04409692988359998
Position 15815: 0.04310505212153436
Position 2400: 0.042047886410043325
Position 2272: 0.041743725415629054
Position 13080: 0.040857627501082794
Position 285: 0.04026954724500755
Position 2753: 0.03368722271225318
Position 2387: 0.03363147651621711
Position 2284: 0.033447162452272715
Position 15141: 0.03055951679174619
Position 5068: 0.029808770743837604
Position 8094: 0.029796579517001553
Position 7592: 0.027777794196037865
Position 9038: 0.023363606350401602
Position 7704: 0.022355792271604967
Position 10019: 0.021974442346977742
Position 476: 0.02073961365125299
Position 13434: 0.02018148588392626
Position 21636: 0.019885733094744874
Position 2296: 0.019558188647076456
Position 22942: 0.019298071897633474
Position 13066: 0.015415792144516754
Position 8362: 0.01531899256585485
Position 22556: 0.014842602031401756
Position 8421: 0.01475237547339931
Position 18868: 0.014430879330584108
Position 12668: 0.013416061690350601
Position 4759: 0.011760129660300118
Position 18103: 0.011659743703542346
Position 9475: 0.011608386091144876
Position 19242: 0.011340518851796825
Position 3646: 0.010694690445260687
Position 280: 0.009911528729443899
Position 486: 0.009608048430746797
Position 23348: 0.00891916452800226
Position 6147: 0.00884614912574646
Position 23665: 0.008740061553629039
Position 845: 0.006371761460451544
Position 449: 0.00619414936243942
Position 5500: 0.005922071241562101
Position 1337: 0.005845034132446018
Position 1907: 0.005483547170981705
Position 9391: 0.004367762108724627
Position 6044: 0.004363989330218846
Position 47: 0.0038798051878326154
Position 11982: 0.0032089424655322605
Position 1903: 0.002892487183306523
Position 655: 0.0017630161249979155
Position 19169: 0.0015635689943067814
Position 2192: 0.0011799357872197083
Position 270: 0.0010898973021035094
Position 886: 0.001006047900458299
Position 5328: 0.0009415667799155574
Position 20427: 0.0008775623176914119
Position 15475: 0.0008225510858373582
Position 289: 0.0008158102077222783
Position 12281: 0.0007831790836084747
Position 973: 0.0006685145187914634
Position 8509: 0.00048183117904226767
Position 8620: 0.00039514962225307233
Position 12709: 0.00032746592473229734
Position 839: 0.00032605116069879184
Position 8882: 0.00031118959263888964
Position 855: 0.00027870220624108647
Position 803: 0.00027556667792038843
Position 8675: 0.0002670712953675371
Position 1194: 0.00026205933453081666
Position 15555: 0.00024623236481507077
Position 2258: 0.0002300655990638856
Position 902: 0.00022820789461941183
Position 884: 0.00021632064634499723
Position 8496: 0.00021360779468680208
Position 113: 0.00010761582874663739
Position 259: 9.556816330966815e-05
Position 1937: 8.799566728205851e-05
Position 28: 4.733310706297763e-05
Position 630: 4.1453497430873284e-05
Position 427: 3.912944868484044e-05
Position 2207: 3.4879046500372416e-05
Position 353: 3.387294737835794e-05
Position 462: 3.1103792348067695e-05
Position 82: 2.084061926639809e-05
Position 87: 1.8967172845561987e-05
Position 362: 1.646124054983142e-05
Position 91: 1.4287186626764072e-05
Position 39: 1.2526761624084699e-05
Position 9006: 1.219023618915265e-05
