Gene = Tsen15
index = 1147
Annotated 5SS: [  224  2984  3421 14929]
Annotated 3SS: [ 2901  3284 14786 15398]
SMsplice 5SS: [  329  2984  3421  9429 14929]
SMsplice 3SS: [ 2901  3284  9290 14786 15398]
top_k =  500
Partition function (log Z): -5.311236338251978

Sorted 5' Splice Sites (High to Low Probability):
Position 3421: 0.9342665049726607
Position 14929: 0.9305322027510794
Position 2984: 0.8668546925933923
Position 329: 0.74104557668367
Position 4149: 0.5230002936377949
Position 10711: 0.4258384502174404
Position 9429: 0.37325411284161675
Position 15504: 0.1559576241509298
Position 224: 0.1549799305449827
Position 10986: 0.14561993560638148
Position 3183: 0.10786543613653694
Position 9472: 0.0760421182836792
Position 6189: 0.0592992714576201
Position 3595: 0.05670172728689963
Position 694: 0.05634387901126973
Position 9951: 0.05235461515291168
Position 6573: 0.05139193132052933
Position 9938: 0.03606840257784481
Position 10621: 0.02524773832869711
Position 3967: 0.017850851318059406
Position 1004: 0.013519933619492655
Position 1374: 0.012650875060567125
Position 9076: 0.01086661340684926
Position 9064: 0.01023627179151046
Position 1812: 0.008734322576732782
Position 3734: 0.00793571792075239
Position 1433: 0.007853263237700343
Position 1797: 0.006945916443235652
Position 15464: 0.00680896767990533
Position 3027: 0.006215968018273548
Position 135: 0.005813826366521767
Position 3685: 0.00518357703664218
Position 589: 0.00492983053003453
Position 4504: 0.0038147717426627974
Position 4310: 0.003642229927629463
Position 70: 0.0030569712692787784
Position 804: 0.002908220641587305
Position 1169: 0.0027695350503828087
Position 1750: 0.002702351510403276
Position 3285: 0.002551637639363616
Position 63: 0.002513215783009499
Position 1491: 0.0022992861055686166
Position 1471: 0.0016451547750960375
Position 361: 0.0015466228318866781
Position 5820: 0.0015186911062219054
Position 3716: 0.0011888763317203896
Position 3380: 0.0011883668781813238
Position 1370: 0.0011490811613296295
Position 3005: 0.0011247419026263307
Position 6181: 0.0010954037342137705
Position 1848: 0.0010535547561980377
Position 324: 0.0008708266834646304
Position 3018: 0.0008455680961334584
Position 158: 0.00081275590286222
Position 3214: 0.0006958285701300381
Position 2162: 0.0006858090429321303
Position 576: 0.0006787606015519216
