Gene = Odaph
index = 778
Annotated 5SS: [84]
Annotated 3SS: [7169]
SMsplice 5SS: [84]
SMsplice 3SS: [7169]
top_k =  500
Partition function (log Z): -8.518171159070432

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9543631493506363
Position 555: 0.6362471095072834
Position 2180: 0.08929669649384706
Position 803: 0.07487466883975588
Position 3251: 0.05933024996502538
Position 7271: 0.05287314674744999
Position 6258: 0.033522801996035585
Position 3476: 0.031459366234207635
Position 1422: 0.009552999807114987
Position 2497: 0.007496873050521667
Position 61: 0.007350783738579006
Position 68: 0.0072863951822754675
Position 1927: 0.0070553946185774735
Position 5529: 0.006974572288495806
Position 807: 0.005259393579769227
Position 6551: 0.004616516921483129
Position 408: 0.003264502114301917
Position 1858: 0.002743486311068483
Position 3892: 0.0024000841006442293
Position 150: 0.00211656239303919
Position 289: 0.0020120953680501097
Position 53: 0.0018998415174087534
Position 4417: 0.0018284936211636496
Position 781: 0.0014394611148522472
Position 817: 0.001273124177740198
Position 415: 0.0006720089802761673
Position 1724: 0.0003646878186519874
Position 117: 0.00033982265451991574
Position 1073: 0.00031177810156615097
Position 109: 0.0002612070424642055
Position 113: 0.00024401867340415
Position 278: 0.00021547827219613907
Position 896: 0.00017548588660031553
Position 212: 0.00011403581968057236
Position 2070: 0.0001098663496276651
Position 2077: 0.00010953575641147557
Position 396: 0.00010833984155919709
Position 46: 7.670338013284668e-05
Position 90: 2.9028049204412223e-05
Position 65: 2.492458942265451e-05
Position 38: 2.4622488381563458e-05
Position 1597: 2.3709449971424155e-05
Position 399: 2.370800650184604e-05
Position 234: 1.6470858669855685e-05
Position 210: 1.5623868674766358e-05
Position 269: 1.1409361662478559e-05
Position 321: 9.260596621212071e-06
Position 162: 7.580105324118297e-06
Position 1619: 7.002051286722312e-06
Position 96: 4.6775691783876985e-06
Position 111: 4.419076022156178e-06
Position 261: 3.673547980654447e-06
Position 432: 2.3688055411111953e-06
Position 454: 1.866115771794502e-06
Position 188: 1.7821333598401286e-06
Position 496: 1.7034982888591557e-06
Position 438: 1.7007356063831508e-06
Position 179: 1.2047408485394253e-06
Position 430: 1.1613936594262445e-06
Position 538: 9.054587717890392e-07
Position 324: 5.036010205266952e-07
Position 536: 3.152667391889737e-07
Position 502: 1.45864835047004e-07
Position 812: 8.742535107496478e-08
Position 697: 6.739553996085992e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7169: 0.5395813856198645
Position 475: 0.2910638233981081
Position 287: 0.26340474220360854
Position 667: 0.1256439371323263
Position 3367: 0.08948327399724929
Position 1810: 0.07711068252565831
Position 1781: 0.07445044176947961
Position 7135: 0.0606999825569722
Position 478: 0.05637140170688962
Position 2972: 0.03426560284118441
Position 6120: 0.03217511464121973
Position 7398: 0.03173243346751016
Position 932: 0.020065758106402525
Position 3250: 0.01973233463336242
Position 7381: 0.01568459470647036
Position 2131: 0.014489082480662654
Position 3064: 0.013464869931295845
Position 7437: 0.012955973779132329
Position 449: 0.01276714906141491
Position 614: 0.012536438200833245
Position 6980: 0.012062203567619254
Position 6161: 0.011968904083529304
Position 6789: 0.011212075780607358
Position 5369: 0.010450337663836459
Position 206: 0.010388429130412932
Position 2374: 0.009635796631967248
Position 7323: 0.009153413994397466
Position 3152: 0.00906007323803743
Position 5841: 0.008877680909013015
Position 3319: 0.00817544042693736
Position 1667: 0.007457538110339766
Position 1290: 0.007370354048173013
Position 5916: 0.00664435834520182
Position 1927: 0.005179353701007605
Position 4335: 0.005101936926056388
Position 1722: 0.004600803110983516
Position 3159: 0.0035209564870374538
Position 4877: 0.0032992702864584394
Position 1585: 0.0032432881523147402
Position 6388: 0.0032341374001620036
Position 3782: 0.0031684278008991787
Position 1747: 0.0027876623455112765
Position 6096: 0.002735477758982787
Position 3102: 0.002715042461876386
Position 6321: 0.002543719193497901
Position 377: 0.0024592938410451393
Position 1704: 0.002331119623738823
Position 2037: 0.0022656587193340596
Position 3016: 0.0020713241880683598
Position 5931: 0.0020200703264011436
Position 2069: 0.0019494291557158594
Position 4031: 0.0019250155197783388
Position 2085: 0.0018057844122386691
Position 4810: 0.0017769511767010812
Position 4706: 0.0017460601432288533
Position 1175: 0.001572121930614178
Position 1027: 0.0014351934007102226
Position 2609: 0.0012530880025995554
Position 2146: 0.0012524531215645182
Position 389: 0.0011984812997770313
Position 2928: 0.001128541513298682
Position 3303: 0.0010945691216774495
Position 874: 0.001029561701215832
Position 4392: 0.0009939931157631602
Position 2438: 0.0009078604011473927
Position 2987: 0.0008995189452425685
Position 1249: 0.0008942662623055675
Position 1988: 0.000841544654711061
Position 3201: 0.0008189834211707307
Position 1948: 0.0008155827778886168
Position 7811: 0.0007322283778277915
Position 5953: 0.0007093069594739297
Position 800: 0.0006636456712420052
Position 1261: 0.0006609791792356143
Position 5555: 0.0006405476221518131
Position 2161: 0.0005770488753508658
Position 5552: 0.0005660921254488611
Position 1506: 0.0005111709768486259
Position 335: 0.0004644331614211492
Position 1783: 0.0004502669345850346
Position 4909: 0.00043160453855707387
Position 1701: 0.00034789103392885475
Position 1545: 0.00033081542131713925
Position 1787: 0.0003249278404663074
Position 360: 0.00031018003441648633
Position 1863: 0.0002810324975489745
Position 3655: 0.0002704468461485784
Position 955: 0.00024102288070135708
Position 3280: 0.0002109327865306885
Position 2869: 0.00018029070566496247
Position 430: 0.000151352120672502
Position 2847: 0.00014708952890604116
Position 1421: 0.00014422022345356498
Position 697: 0.0001437842759549374
Position 992: 0.00012760933571994297
Position 2829: 0.00011986637352578309
Position 1034: 0.00011919765359144924
Position 2550: 0.00011645597913647006
Position 2484: 0.0001052772009033565
Position 2968: 0.00010440129219697195
Position 554: 9.821669435811617e-05
Position 709: 9.638381439275044e-05
Position 490: 8.55858539357564e-05
Position 1503: 7.18394682488857e-05
Position 1510: 6.403233563143568e-05
Position 1043: 5.3467040419020576e-05
Position 1067: 5.336743888934238e-05
Position 1016: 5.328893665637825e-05
Position 888: 5.188580777309512e-05
Position 227: 4.057494940378474e-05
Position 896: 3.977106807248238e-05
Position 1292: 3.339178692923029e-05
Position 482: 2.6597897568376946e-05
Position 337: 2.258689388544025e-05
Position 354: 1.944946579200765e-05
Position 1196: 1.8895796232088815e-05
Position 1188: 1.8330224849992238e-05
Position 261: 1.7518109207347715e-05
Position 248: 1.4347499121540398e-05
Position 267: 1.2225795627704813e-05
Position 1296: 1.1493795261280626e-05
Position 423: 8.164063209741305e-06
Position 149: 3.414163645725803e-06
Position 496: 2.9241166505254193e-06
Position 533: 2.787623884279646e-06
Position 139: 1.7974403344880664e-06
Position 714: 6.056401776308655e-07
Position 769: 4.60681051270708e-07
Position 1113: 2.975195265132821e-07
Position 1299: 2.796420318168164e-07
Position 347: 2.037790502886856e-07
Position 121: 1.8158630200084447e-07
Position 677: 1.2465598823468168e-09
Position 723: 1.2113152405458031e-09
Position 806: 7.412893174929086e-10
