Gene = 2210016L21Rik
index = 28
Annotated 5SS: [ 198 3671 3959 4207 5096]
Annotated 3SS: [3627 3859 4132 5004 5523]
SMsplice 5SS: [ 198 3671 3959 4207 5096]
SMsplice 3SS: [3627 3859 4132 5004 6489]
top_k =  500
Partition function (log Z): 9.984973913268451

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9998142182388094
Position 5096: 0.9881035944040366
Position 4207: 0.9691949640313693
Position 198: 0.9267921566276213
Position 5702: 0.5902739277781828
Position 3671: 0.4168252885393528
Position 3732: 0.3287349806478058
Position 4461: 0.2924756870011756
Position 441: 0.2190325658875874
Position 3750: 0.20009341081804954
Position 2738: 0.16615981425838083
Position 995: 0.13738575822316357
Position 933: 0.11679075730723218
Position 1241: 0.0922997507262362
Position 4504: 0.061710268951212066
Position 2680: 0.04513048109420507
Position 631: 0.043517025947730624
Position 6679: 0.039892186426543234
Position 6263: 0.03174210030782957
Position 593: 0.028002591753706958
Position 2240: 0.022180652054782573
Position 2173: 0.021457438659721256
Position 5691: 0.016644156235251763
Position 665: 0.010893653789223294
Position 1674: 0.01061406375443933
Position 6403: 0.00887815511349786
Position 2232: 0.006404523102331608
Position 2605: 0.006282917230820344
Position 3128: 0.0061484973724429915
Position 258: 0.0052560748353489735
Position 2861: 0.004787193742230494
Position 1469: 0.004021996887734101
Position 2979: 0.0027780111184095998
Position 743: 0.002511494493271172
Position 4509: 0.002164432201288554
Position 5872: 0.0020645657442947673
Position 1600: 0.0016483098895601184
Position 1048: 0.0013100073891493672
Position 3787: 0.0012740396890642846
Position 1663: 0.0012369112755852537
Position 610: 0.001111815587205083
Position 4188: 0.0010960113217118328
Position 350: 0.0009483926980330306
Position 3676: 0.0008703742040075776
Position 253: 0.0008603493582040961
Position 3736: 0.0008167638815011585
Position 5523: 0.0007481663034824189
Position 4556: 0.0007408849457732616
Position 1029: 0.0005305303313478907
Position 3763: 0.0004309626329358703
Position 3705: 0.00024110887698114327
Position 1092: 0.00015341310244742996
Position 472: 0.00010629282868617338
Position 1021: 0.00010525756519242079
Position 129: 9.713067365912484e-05
Position 765: 8.298526318419614e-05
Position 272: 7.850306382267648e-05
Position 4211: 5.83926453914176e-05
Position 3927: 2.5501304610222827e-05
Position 417: 2.1616775958347846e-05
Position 557: 1.860993089896997e-05
Position 1062: 1.2749070655829828e-05
Position 4306: 1.2582750355930484e-05
Position 422: 9.223449143421167e-06
Position 250: 8.911869536325547e-06
Position 66: 7.482670134279116e-06
Position 4254: 6.44673842656394e-06
Position 96: 5.865841286465481e-06
Position 3975: 5.544760237801589e-06
Position 777: 5.2132538241434754e-06
Position 5326: 4.383343926712149e-06
Position 280: 3.6404536984860733e-06
Position 3914: 3.0344702245030866e-06
Position 696: 2.94456191982194e-06
Position 529: 2.785294672959437e-06
Position 3992: 2.2162230129808338e-06
Position 53: 1.7851022674812711e-06
Position 424: 1.3335581591208966e-06
Position 855: 1.1887350955945467e-06
Position 3987: 8.296918060956546e-07
Position 490: 7.419889910588251e-07
Position 3867: 7.285938214575139e-07
Position 459: 2.7131549785105174e-07
Position 367: 1.6285807977638014e-07
Position 5385: 2.3217358446345103e-10
Position 493: 2.2963116403207766e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3859: 0.9976295148069141
Position 5004: 0.9597234113398695
Position 3627: 0.9461535080809111
Position 4132: 0.8539733543118798
Position 6489: 0.3497605121820302
Position 5590: 0.2089221260012608
Position 6435: 0.2057637354447909
Position 6884: 0.16133423714265926
Position 2648: 0.15470679709591376
Position 4398: 0.1539208409949532
Position 820: 0.11674141710970012
Position 286: 0.114911381428545
Position 5579: 0.11483287885639447
Position 5617: 0.11404109101170926
Position 855: 0.09670354684404936
Position 4149: 0.0924524962806733
Position 4306: 0.09174890350142056
Position 1127: 0.08634453999021267
Position 4378: 0.05310981737638701
Position 5621: 0.05134044558470082
Position 539: 0.04503948141406002
Position 2609: 0.04052892919014681
Position 4955: 0.03515787624698912
Position 6262: 0.03512261727202043
Position 7238: 0.03497430990894095
Position 493: 0.03231798652624055
Position 4048: 0.03056200154975027
Position 790: 0.030449252837856024
Position 6637: 0.029165161793454655
Position 5466: 0.024115834333892878
Position 372: 0.023389254953271144
Position 5523: 0.02171776392997517
