Gene = 2810459M11Rik
index = 41
Annotated 5SS: [ 710 2839]
Annotated 3SS: [2724 7086]
SMsplice 5SS: [ 710 2637 2839]
SMsplice 3SS: [2559 2724 7086]
top_k =  500
Partition function (log Z): -4.491274753017971

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9974339194271111
Position 710: 0.8882554467287845
Position 2637: 0.6930488452686305
Position 7281: 0.6883393410665697
Position 2433: 0.13190628579488514
Position 2183: 0.1031355377366626
Position 2371: 0.07067827385951365
Position 598: 0.0582340721659838
Position 196: 0.03702514514462256
Position 5082: 0.03679574357984673
Position 954: 0.03639810832001614
Position 1817: 0.03442268968237865
Position 483: 0.03410247330219729
Position 527: 0.025266577924309884
Position 8512: 0.02249874118257833
Position 5690: 0.021864485122584588
Position 2641: 0.016583239489605914
Position 4872: 0.014360788486256697
Position 5179: 0.010327315493254562
Position 3488: 0.009374001142502659
Position 8105: 0.008995623304980327
Position 9289: 0.007264437272861985
Position 2293: 0.005738744108943929
Position 5437: 0.004828518437938271
Position 6708: 0.00471936911596401
Position 6389: 0.004579471402336278
Position 2490: 0.004007737518793985
Position 6559: 0.003995822076888458
Position 924: 0.0037508191214144977
Position 799: 0.0036078671498763946
Position 1501: 0.0035978138108467973
Position 9280: 0.0035503381939701014
Position 205: 0.003380604155130613
Position 469: 0.0033566652676791328
Position 2509: 0.003252587578565579
Position 3775: 0.0028722457997453618
Position 1295: 0.0023800273148919648
Position 5009: 0.0022881415592243535
Position 1425: 0.002176753785180726
Position 934: 0.0021427047056328257
Position 165: 0.0016899138938207957
Position 1212: 0.0015029136436627733
Position 1405: 0.0013810648669889127
Position 3883: 0.0012604965560072613
Position 610: 0.001244540929640473
Position 485: 0.0012157569746859493
Position 502: 0.001210939827461435
Position 950: 0.0010074501246936534
Position 7815: 0.0009364700654292938
Position 8543: 0.0008662794727882299
Position 3244: 0.0007938520896011858
Position 727: 0.0006903367912585017
Position 919: 0.000597763001786778
Position 3749: 0.0005852302062705677
Position 4973: 0.0005798933106591854
Position 1100: 0.0005348607764140252
Position 2645: 0.0005202915194788332
Position 2593: 0.0004883718113765997
Position 5316: 0.00047476247855334175
