Gene = Scg3
index = 951
Annotated 5SS: [  422  1119  1783  2093  7388  8712 14842 18403 20864 22804 32426]
Annotated 3SS: [ 1065  1736  1876  7244  8561 14663 18285 20779 22665 32344 40111]
SMsplice 5SS: [  422  1119  1783  2093  7388  8712 14842 17344 18367 20864 32426 38215]
SMsplice 3SS: [ 1005  1736  1876  7244  8561 14663 17194 18285 20779 32344 38106 40111]
top_k =  500
Partition function (log Z): 12.239374334431039

Sorted 5' Splice Sites (High to Low Probability):
Position 7388: 0.9988726914261158
Position 32426: 0.9955731102465064
Position 422: 0.9909508454003835
Position 2093: 0.9835451615383319
Position 8712: 0.9381603547796996
Position 20864: 0.9376720065676438
Position 14842: 0.8990995639618279
Position 18367: 0.8692379107044964
Position 1783: 0.7458212589375479
Position 1119: 0.6123933132916501
Position 38215: 0.6094083091784706
Position 17344: 0.49500300198812847
Position 11639: 0.4883125045808714
Position 25097: 0.43983811408209567
Position 14146: 0.32317402864907174
Position 17326: 0.3022043246882757
Position 2453: 0.29500905642525815
Position 20393: 0.27523888110141015
Position 22804: 0.24737548581695273
Position 24852: 0.20963061352147197
Position 11672: 0.20873557302057308
Position 39368: 0.16746142461570937
Position 5420: 0.15703070581336773
Position 18403: 0.1288086950387056
Position 5034: 0.11971171755477897
Position 14105: 0.111840365461125
Position 18522: 0.0934433190235993
Position 11913: 0.08500304043055673
Position 6568: 0.0742266751678546
Position 31829: 0.07147277632813151
Position 9730: 0.0667687231918947
Position 20849: 0.062311532470652055
Position 27432: 0.061232317761545585
Position 5508: 0.05485802987893017
Position 6607: 0.046851626801785284
Position 2376: 0.03955513630603521
Position 39063: 0.035098672631597855
Position 15122: 0.03150648892785629
Position 36212: 0.0307638585201784
Position 39840: 0.030654681199444617
Position 14578: 0.029257365296364538
Position 3937: 0.02545012693576214
Position 2402: 0.024659263079857992
Position 2309: 0.02436106110289637
Position 18539: 0.020830685655608368
Position 26323: 0.020765143410099392
Position 8368: 0.01754023958199387
Position 17393: 0.012811625908252335
