Gene = Gatb
index = 423
Annotated 5SS: [  201  1896 27855 30461 31019 37347 39429 42541 44895 62939 70930 78297]
Annotated 3SS: [ 1744 27740 30261 30895 37232 39343 42495 44704 62804 70850 78161 79604]
SMsplice 5SS: [  513  1896  7719 16802 17398 17664 19642 27855 30461 31019 32185 37347
 39429 42541 44895 47066 62939]
SMsplice 3SS: [ 1744  7646 16659 17326 17498 19483 27740 30334 30895 32072 37232 39343
 42495 44704 46946 62804 78161]
top_k =  500
Partition function (log Z): -40.07197111204173

Sorted 5' Splice Sites (High to Low Probability):
Position 1896: 0.9889935101839047
Position 17664: 0.8728859674045611
Position 17398: 0.8090567729980751
Position 8892: 0.5496809090105935
Position 7719: 0.5227639053149348
Position 19642: 0.4914396979871629
Position 12059: 0.48809636219506836
Position 16802: 0.46510972921241023
Position 9991: 0.4155562318026793
Position 513: 0.38883358297579984
Position 201: 0.32222427854474295
Position 16806: 0.312576535782468
Position 7771: 0.2944437869097213
Position 12742: 0.2688028283219839
Position 9407: 0.2624034368659733
Position 16779: 0.2096749012140656
Position 19616: 0.16010943058060523
Position 18921: 0.11938965696759113
Position 17403: 0.11581431114726175
Position 10976: 0.10431914823371455
Position 23494: 0.09762748158988496
Position 24274: 0.09516474277814793
Position 3639: 0.0923394888469352
Position 19484: 0.08857438988060445
Position 6524: 0.07572799529240892
Position 389: 0.07351005079767414
Position 17698: 0.07216941128224931
Position 11584: 0.07096718768257701
Position 22790: 0.06222347807869459
Position 23345: 0.06006329917815467
Position 3651: 0.05811399970881428
Position 9449: 0.057459388653266115
Position 9710: 0.05361851468867557
Position 1235: 0.04832495270615621
Position 7752: 0.04631461337989888
Position 10125: 0.04530211445099288
Position 20925: 0.039787480809995036
Position 8916: 0.03850236048511025
Position 732: 0.029799053148898486
Position 22610: 0.02952509911933042
Position 6931: 0.027186379343683183
Position 408: 0.0258543174974282
Position 21419: 0.0258517120859964
Position 19417: 0.02389421708034511
Position 4092: 0.017430217677793645
Position 8826: 0.015824210632033257
Position 278: 0.014134337727438735
Position 1589: 0.013549281145440595
Position 3150: 0.011570580218653585
Position 23567: 0.010955281720007695
Position 600: 0.01020327708376765
Position 9403: 0.009853741677631494
Position 18824: 0.009831993204385187
Position 4087: 0.008012496878348731
Position 817: 0.007864204511028275
Position 152: 0.007053430159683629
Position 3899: 0.006502964029475567
Position 18708: 0.006370018722469508
Position 11096: 0.00625663027495518
Position 237: 0.0062177600175376295
Position 4058: 0.005750565358165802
Position 23907: 0.004878110721568091
Position 107: 0.004827639805949901
Position 284: 0.0047990683014264846
Position 2182: 0.004766676757886722
Position 1901: 0.004693304475908491
Position 299: 0.00452546543813379
Position 489: 0.004219609187656611
Position 214: 0.004117218231440958
Position 416: 0.004079369770587668
Position 8543: 0.003743019566131748
Position 226: 0.0037093275932201086
Position 286: 0.003595599177400199
Position 157: 0.003498619337406948
Position 426: 0.003491064006763709
Position 296: 0.0033109839938165564
Position 517: 0.002954573617192562
Position 92: 0.0029286307326774996
Position 3162: 0.0026177323809272943
Position 19597: 0.002564497505863479
Position 747: 0.0024315341862232547
Position 1267: 0.002404277415538005
Position 17668: 0.0023852941876342433
Position 17385: 0.0023663753872973045
Position 17570: 0.002263043532821752
Position 9749: 0.00224876349698085
Position 10443: 0.0020019442462573794
Position 50: 0.0018968905691629202
Position 736: 0.0017846715600632224
Position 19098: 0.001760586329016631
Position 1404: 0.0013631956011633062
Position 484: 0.0012578402843528554
Position 1337: 0.0009848251315558486
Position 672: 0.0007000925491534778
Position 1201: 0.0006677644542092593
Position 724: 0.0005776285163365983
Position 308: 0.00052283224771624
Position 721: 0.0004230511108163018
Position 1394: 0.00029807951267065005
Position 19941: 0.0002680183951038482
Position 22343: 0.0002596648856875447
Position 7765: 6.539737841337188e-05
Position 306: 8.680170383423265e-06
Position 1827: 4.5240563385563095e-06
Position 3081: 4.418707850202772e-06
Position 2382: 2.1500041530997643e-06
Position 3578: 1.3845159046274339e-06
Position 231: 8.949933416103728e-07
Position 3179: 8.303713735451465e-07
Position 3067: 6.10812784143929e-07
Position 3190: 6.059456164823593e-07
Position 2438: 5.266551930280578e-07
Position 381: 4.2221035794861866e-07
Position 3631: 4.136071579885544e-07
Position 574: 2.2815685792950265e-07
Position 577: 1.8087845286282864e-07
Position 533: 4.118701488069848e-08
Position 482: 3.655091277241894e-08
Position 439: 3.276710005227035e-08
Position 436: 2.8500676663648212e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1744: 0.9357335175884509
Position 17326: 0.9311571911118344
Position 17498: 0.920441471092248
Position 7646: 0.8482643350872919
Position 19483: 0.767356371635322
Position 16659: 0.645923362836348
Position 8742: 0.4909230882787058
Position 12018: 0.4880963621950698
Position 23877: 0.3873885871359345
Position 9844: 0.344614309056154
Position 16711: 0.34143780337259294
Position 12638: 0.26880282832198327
Position 23953: 0.21298140539978908
Position 25414: 0.169507052241194
Position 9292: 0.14630923640890545
Position 9271: 0.12062008700897144
Position 19348: 0.11575482801178481
Position 23372: 0.11250191975355649
Position 10916: 0.11058734849764965
Position 18769: 0.10272487301438761
Position 8767: 0.07217932536473322
Position 11399: 0.0695977183746458
Position 6436: 0.06547383776479646
Position 9340: 0.06247980192648884
Position 23176: 0.06153844417618639
Position 9926: 0.05761180170631993
Position 9618: 0.055792920166480645
Position 22383: 0.05165167796482469
Position 22658: 0.04997803397447382
Position 3436: 0.04890615342681865
Position 25554: 0.04818850587179404
Position 20809: 0.043086923766077256
Position 3549: 0.04283556362848463
Position 1790: 0.0414298951493261
Position 3613: 0.031763217849715614
Position 9748: 0.030413794131785337
Position 17596: 0.029361705799246848
Position 24788: 0.026938714379642747
Position 3948: 0.025544176735623886
Position 8844: 0.024548939036213448
Position 9824: 0.024112331203314456
Position 22577: 0.022567392195413875
Position 6840: 0.01991226776372048
Position 8667: 0.015656395360814583
Position 3499: 0.01520892343505392
Position 20413: 0.014997979444529528
Position 3023: 0.01461384619035979
Position 18463: 0.01436642417214845
Position 21372: 0.013386416211585567
Position 21280: 0.013013688000914705
Position 7596: 0.011316366462972153
Position 24402: 0.011080148198489879
Position 18807: 0.010743879289641978
Position 21042: 0.009110419477954004
Position 18570: 0.008714767605239199
Position 18742: 0.00854410668817846
Position 3280: 0.008180761281695028
Position 23858: 0.0069736322820747485
Position 6387: 0.006918620694183333
Position 20385: 0.006110088947710759
Position 3793: 0.006104157019867079
Position 6710: 0.005926354927774024
Position 22238: 0.005767971396262821
Position 389: 0.004936718115646979
Position 20441: 0.004851632593348193
Position 1683: 0.004657521264898077
Position 8386: 0.004133135574619968
Position 9987: 0.0041061101560972745
Position 7617: 0.0040073525174842235
Position 19018: 0.0036455691971133907
Position 3745: 0.0034677435037904674
Position 18598: 0.0034283499002233826
Position 2070: 0.003416474502643204
Position 1425: 0.0031897696810090806
Position 20721: 0.0030639676250234374
Position 6347: 0.0025853673747185
Position 392: 0.0025445824437241287
Position 18323: 0.002506808054281659
Position 1020: 0.002205479805175963
Position 1839: 0.0021480541618347487
Position 19831: 0.002032885084103776
Position 1821: 0.00198724373699409
Position 19704: 0.0019172473900105427
Position 3638: 0.001849305837121568
Position 21878: 0.0017368101981131998
Position 3838: 0.001697047570630288
Position 18843: 0.001467991032283312
Position 10296: 0.0014276718502008862
Position 17867: 0.0014125102278366572
Position 6589: 0.0013477566521886706
Position 1001: 0.0009271787971349372
Position 1664: 0.0009065926139934115
Position 3466: 0.000865578767269234
Position 18054: 0.0008388662015297415
Position 1705: 0.0008004134698517351
Position 22304: 0.000782288715376864
Position 2120: 0.0007788397954787775
Position 6329: 0.0007501694587106387
Position 424: 0.0007158076168222285
Position 11316: 0.0007156699180750617
Position 17892: 0.000695151624934407
Position 18178: 0.0006831670416263083
Position 21905: 0.0006619163730257265
Position 448: 0.0006593723283929609
Position 11260: 0.0006537993898562011
Position 1378: 0.0006417571541566294
Position 19910: 0.0006073315810272013
Position 10396: 0.0005742723960564891
Position 361: 0.0005393842457407816
Position 19913: 0.00045155044233529935
Position 658: 0.000406310210175323
Position 9299: 0.0003817998716805474
Position 1827: 0.0003368663463737944
Position 3974: 0.0003298538247148075
Position 8566: 0.00030961607877995166
Position 1111: 0.00030475189727619987
Position 3850: 0.00030393468346645624
Position 2026: 0.0002939997443376273
Position 1770: 0.00029221046123612936
Position 18251: 0.000285677644368371
Position 18919: 0.0002548228083276852
Position 3806: 0.00024941931744263963
Position 436: 0.00023520331116899966
Position 3149: 0.00020983853189684767
Position 18114: 0.0002085095545561002
Position 3556: 0.0001999543046304811
Position 1477: 0.00019642076913460748
Position 1992: 0.00015199967864453179
Position 899: 0.00014660899641519512
Position 2059: 0.00012222763189566286
