Gene = Apoc3
index = 131
Annotated 5SS: [ 115  978 1220]
Annotated 3SS: [ 909 1095 2292]
SMsplice 5SS: [ 910 1220]
SMsplice 3SS: [1095 2292]
top_k =  500
Partition function (log Z): -4.498529672148124

Sorted 5' Splice Sites (High to Low Probability):
Position 1220: 0.9647119487513928
Position 378: 0.5033886971884473
Position 910: 0.4748554360702466
Position 115: 0.395961112419008
Position 978: 0.27965711168757645
Position 251: 0.15260273853764142
Position 1542: 0.09500751230959636
Position 2015: 0.04138105639680995
Position 1605: 0.03733088924298327
Position 1537: 0.03685025557604504
Position 1513: 0.03143211657311324
Position 1524: 0.030567932533191178
Position 986: 0.0238206348380084
Position 318: 0.023281865372720593
Position 914: 0.014631166186308978
Position 13: 0.010788838757344233
Position 2039: 0.00854856650237196
Position 123: 0.008417994817995461
Position 147: 0.007768074875450139
Position 1018: 0.005598723535417025
Position 1530: 0.004641733174079398
Position 2029: 0.004209542955685608
Position 1556: 0.0030228786874321985
Position 1358: 0.002875881827467247
Position 503: 0.0027469927384596404
Position 1107: 0.0019734360336613774
Position 482: 0.0018910559382865036
Position 233: 0.0014614363866848844
Position 713: 0.001339819620599503
Position 67: 0.0012558282894647786
Position 1454: 0.001137316209175833
Position 918: 0.0009594583236869486
Position 1564: 0.0007548136997236954
Position 1503: 0.0006050604650778236
Position 51: 0.0005527516411745145
Position 1992: 0.0004791026151210238
Position 734: 0.000425511548308102
Position 562: 0.0003794634491509198
Position 636: 0.0003665382490542764
Position 1183: 0.00034295411419785427
Position 138: 0.0003383184656323569
Position 1549: 0.00031345149306010215
Position 1008: 0.0002288148178344584
Position 1002: 0.000152999438505319
Position 1808: 0.0001500896618105165
Position 1870: 0.00014706212857440437
Position 2064: 0.0001266896052330705
Position 1167: 0.00012658398176885864
Position 496: 9.354452352399401e-05
Position 992: 8.578343932007752e-05
Position 881: 6.39415929773219e-05
Position 724: 5.4128210562069124e-05
Position 2353: 2.990463877580534e-05
Position 22: 2.635281911035156e-05
Position 95: 2.3330376782814928e-05
Position 947: 2.235186692729117e-05
Position 1196: 2.0854119744629486e-05
Position 719: 1.4289031551349602e-05
Position 1338: 1.1399372646285512e-05
Position 78: 9.38891085556568e-06
Position 1188: 9.351889980489801e-06
Position 695: 8.426509241299691e-06
Position 153: 7.468292543130795e-06
Position 1267: 5.7095006879143185e-06
Position 1212: 5.417507091605932e-06
Position 34: 2.8403790928294997e-06
Position 85: 2.7289827408032715e-06
Position 281: 1.574848501903131e-06
Position 346: 2.932423054778271e-07
Position 1209: 2.547059863096023e-07
Position 290: 1.1102941053895959e-07
Position 782: 9.30542827410495e-08
Position 505: 6.226829838428042e-08
Position 1304: 6.6206267258515054e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1095: 0.9655955670041221
Position 2292: 0.6613542830985757
Position 1421: 0.4907112691277348
Position 909: 0.2694485760648259
Position 803: 0.1803453161658819
Position 200: 0.150833411744461
Position 226: 0.08269817343549225
Position 833: 0.08066119454343891
Position 608: 0.06787364109028395
Position 1904: 0.059265490662737196
Position 2429: 0.01679466460821568
Position 346: 0.016255527698944512
Position 653: 0.014679197341555403
Position 785: 0.013372004005798629
Position 1714: 0.013021030218321059
Position 1098: 0.009512043189193799
Position 1856: 0.008437808402718643
Position 1139: 0.008378377242360712
Position 864: 0.007395151521019342
Position 732: 0.007057737607951087
Position 703: 0.004894747288359933
Position 1598: 0.00479344480516032
Position 250: 0.004510576788373366
Position 2316: 0.003584960706068859
Position 852: 0.0034698421371205297
Position 1919: 0.003295080033164352
Position 813: 0.0032427352787417645
Position 857: 0.002582170888600657
Position 1426: 0.002526580167159669
Position 247: 0.0022890514300455884
Position 1719: 0.0019858175435694524
Position 1520: 0.001627266980867823
Position 1668: 0.0014809055100847264
Position 358: 0.0012638138310313237
Position 1349: 0.0010992825379271406
Position 1453: 0.0010742555055509434
Position 2058: 0.0010672096394993536
Position 114: 0.001009669756240762
Position 1304: 0.0009138382995192598
Position 265: 0.0008835124473340625
Position 1371: 0.0007493089625253223
Position 1423: 0.000641120843775797
Position 1929: 0.0006145124830938594
Position 881: 0.0006059174857759066
Position 1312: 0.000521138974819647
Position 1936: 0.0004971966933048106
Position 1908: 0.00043826930902470283
Position 317: 0.00042812249888832466
Position 2028: 0.00039293617792498874
Position 917: 0.0003785137656997923
Position 982: 0.0003551419942391225
Position 836: 0.0002787640714966797
Position 895: 0.0002604031678586135
Position 711: 0.00025478161062841956
Position 809: 0.00021615354687781944
Position 1738: 0.0001859252201978041
Position 675: 0.0001647288059900197
Position 873: 0.0001610957892358309
Position 1879: 0.00014122021868387196
Position 324: 0.00013842804312332895
Position 1968: 0.00012284792568996022
Position 361: 0.0001092247859374103
Position 1673: 9.427176968282704e-05
Position 1008: 9.41886732809633e-05
Position 1041: 9.387675187821848e-05
Position 1685: 8.970511498810711e-05
Position 2014: 8.322421471093195e-05
Position 1104: 8.0234953515857e-05
Position 1763: 7.288309023262087e-05
Position 626: 7.010437988961681e-05
Position 571: 6.880076562549722e-05
Position 1055: 6.817639847951045e-05
Position 629: 5.802677489872596e-05
Position 146: 5.326169174936904e-05
Position 2327: 5.296286558505976e-05
Position 2399: 3.8678019320708314e-05
Position 303: 2.7475613409900088e-05
Position 565: 1.895620911588349e-05
Position 1058: 1.556638701844397e-05
Position 518: 1.4307457061943639e-05
Position 364: 1.2621835117398639e-05
Position 1286: 1.0399127763139291e-05
Position 397: 7.359062364845864e-06
Position 175: 6.570155571751481e-06
Position 403: 5.569224982777465e-06
Position 1331: 5.263383441804094e-06
Position 399: 5.192996763482511e-06
Position 377: 4.5852633258457664e-06
Position 1288: 3.9751250107923055e-06
Position 119: 3.051767738369498e-06
Position 177: 2.6799013042938734e-06
Position 1442: 2.087545348249322e-06
Position 1378: 7.747308947737476e-07
Position 1281: 7.393047062702458e-07
Position 449: 6.419323626519302e-07
Position 464: 2.6768392126468817e-07
Position 457: 2.0409102280369024e-07
Position 394: 1.024480607977458e-07
Position 126: 7.41967989704799e-08
Position 368: 2.2901450410220385e-08
Position 160: 2.9329074931947487e-09
