Gene = Pacc1
index = 787
Annotated 5SS: [  165  2368 13080 14967 19208 20993 22564]
Annotated 3SS: [ 2270 12869 14814 19064 20847 22455 23776]
SMsplice 5SS: [  165  2368 11433 12057 13080 19208 22564 24633]
SMsplice 3SS: [ 2270 11302 11917 12997 19064 22455 24523 24713]
top_k =  500
Partition function (log Z): -3.7586660272606425

Sorted 5' Splice Sites (High to Low Probability):
Position 2368: 0.9981091593968486
Position 13080: 0.9843049081270673
Position 19208: 0.8751844881007433
Position 165: 0.7448366973842925
Position 12057: 0.7204165560207423
Position 5968: 0.5655975761259509
Position 14967: 0.5272283741175628
Position 12508: 0.48765761593160833
Position 24633: 0.4547045365208407
Position 11433: 0.44780975183913097
Position 15431: 0.35849450395292026
Position 20993: 0.2674057586808041
Position 7538: 0.25222047687106536
Position 11592: 0.23805614370478398
Position 18284: 0.17654886299130607
Position 16387: 0.16519016744888276
Position 23447: 0.15707527490827272
Position 5097: 0.140711126832197
Position 14661: 0.11647284958278079
Position 24628: 0.10725690153088499
Position 11480: 0.09766413683080132
Position 106: 0.09431451286686753
Position 5459: 0.07547136521778493
Position 536: 0.07494831751360197
Position 218: 0.06811076702339533
Position 12338: 0.062475762668593074
Position 16401: 0.05266571861422814
Position 16442: 0.051752238398177636
Position 1407: 0.051429221394877773
Position 15274: 0.04587725194903656
Position 6831: 0.044369275015607355
Position 15820: 0.03396317694479582
Position 2715: 0.033622771099166726
Position 1019: 0.03318105365690659
Position 15283: 0.027082479560394085
Position 259: 0.025899207888692675
Position 15892: 0.024203361702191284
Position 15425: 0.024115112556213587
Position 212: 0.021706869562116052
Position 24692: 0.021503639105538146
Position 14593: 0.020724269539843805
Position 15467: 0.01858827035465049
Position 19282: 0.018370629797936546
Position 1756: 0.018318702792631276
Position 1579: 0.01729791008430373
Position 1809: 0.016019815854773013
Position 15693: 0.015047797270895086
Position 15844: 0.01409711434493826
Position 720: 0.012779557480790424
Position 15531: 0.011054043606708638
Position 13705: 0.010771595399084417
Position 5478: 0.01062188756731418
Position 15826: 0.010400113494374585
Position 766: 0.009682895832294933
Position 3205: 0.008979558803516969
Position 14583: 0.007968035740471929
Position 3268: 0.006998213542250638
Position 1544: 0.0065689383012373795
Position 15207: 0.006200552759927842
Position 15543: 0.00570999295510838
Position 15223: 0.005165252033188221
Position 6625: 0.0049741094031640265
Position 15422: 0.004139905083738004
Position 15215: 0.004047158948667451
Position 3004: 0.0036694287509757752
Position 4702: 0.002866137515662515
Position 15132: 0.002833259868107124
Position 1031: 0.002515157379775376
Position 14854: 0.0021545031304189485
Position 14195: 0.0021358378022657636
Position 6636: 0.002064525895649819
Position 15281: 0.0019104438889929127
Position 1539: 0.00183360898814322
Position 1724: 0.0017739907855936251
Position 152: 0.001745138543497822
Position 1352: 0.001744036606540671
Position 14601: 0.0016139355051600893
Position 2014: 0.0015773481421711847
Position 15077: 0.0015566648108045744
Position 455: 0.001542112082364224
Position 1918: 0.0013970602222168741
Position 872: 0.001377180036702079
Position 2356: 0.0011595323623231893
Position 13661: 0.0009702723927421904
Position 14992: 0.0009690447526307367
Position 1818: 0.000916473575835019
Position 14151: 0.0008955001133512297
Position 2964: 0.0008905576188480792
Position 1858: 0.0008456272415722393
Position 988: 0.000840012185123601
Position 13554: 0.0008358429638892314
Position 1101: 0.0007189202769026689
Position 1666: 0.0005362804050410198
Position 1626: 0.0004737133835895978
Position 615: 0.00047225714885458595
Position 30: 0.0003646812807786652
Position 13378: 0.00034609019644484543
Position 897: 0.0003128430682864738
Position 1593: 0.00030018751163522235
Position 1761: 0.00027105917035093055
Position 2350: 0.0002639956189799716
Position 4681: 0.00022349180223637578
Position 5130: 0.00020293105757830828
Position 3506: 0.00017528759238093382
Position 3197: 0.0001730494537892953
Position 4087: 0.00017104575797536424
Position 5109: 0.00012335328767194205
Position 2343: 0.00011334063924850849
Position 2557: 9.836901667159171e-05
Position 2372: 8.666056027229354e-05
Position 4203: 4.84101089951719e-05
Position 2624: 4.809567344686866e-05
Position 3628: 4.0909891179201483e-05
Position 4026: 3.686254398648477e-05
Position 4072: 3.200945320258427e-05
Position 5021: 2.7351484680701176e-05
Position 4055: 2.367958319908182e-05
Position 858: 2.3134309415343864e-05
Position 275: 2.2684337430254963e-05
Position 5044: 2.170033213833579e-05
Position 3213: 2.1142089146103526e-05
Position 3121: 1.8178164670166677e-05
Position 619: 1.6374428969981304e-05
Position 703: 1.1648446696876661e-05
Position 272: 9.063717378566935e-06
Position 2492: 8.934873394230612e-06
Position 1636: 8.358300566640712e-06
Position 93: 7.886903101309161e-06
Position 99: 7.784346736281284e-06
Position 672: 7.570728934524578e-06
Position 390: 6.9366983962337325e-06
Position 517: 5.789711900316473e-06
Position 607: 5.262717357985865e-06
Position 317: 5.041422811476327e-06
Position 812: 4.967185107299061e-06
Position 2977: 3.666980164644908e-06
Position 330: 3.4835404281891034e-06
Position 309: 3.086040344151506e-06
Position 113: 2.7671463717511623e-06
Position 328: 2.2864989873871943e-06
Position 236: 1.962650238122545e-06
Position 1638: 1.6785899864645336e-06
Position 1234: 1.6519045845395436e-06
Position 568: 1.5499524588477187e-06
Position 790: 1.0615309621460158e-06
Position 530: 9.603186158097917e-07
Position 20: 8.6111028893167e-07
Position 44: 7.171671901719861e-07
Position 578: 7.043920648338992e-07
Position 54: 4.869911663109693e-07
Position 124: 3.2634043962228853e-07
Position 386: 1.6120643498662983e-07
Position 1970: 7.18038049799002e-08
Position 758: 5.79133736822834e-08
Position 446: 2.332535596696594e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19064: 0.9608911923618338
Position 24523: 0.7961090432133073
Position 11302: 0.7835300323747161
Position 2270: 0.741898963443292
Position 11917: 0.6947247754282115
Position 12438: 0.48765761593160845
Position 24713: 0.4689722702899008
Position 15346: 0.4425121412940644
Position 12997: 0.4270305663957833
Position 5793: 0.4151213316657748
Position 14814: 0.40530140042769947
Position 12869: 0.31829956964920175
Position 16196: 0.2743927662892584
Position 20847: 0.2681150415040955
Position 7388: 0.25222235604148086
Position 2219: 0.25145457672795174
Position 12866: 0.21097104788830903
Position 23143: 0.19081048390688984
Position 18120: 0.1766947749149354
Position 14395: 0.1348918135213073
Position 15157: 0.1136806410579709
Position 4930: 0.10810060056060389
Position 15752: 0.08444290068105119
Position 5241: 0.08285879126466988
Position 5842: 0.07176363546823751
Position 14837: 0.07119398219330424
Position 24981: 0.04994737234835387
Position 419: 0.044484102194386956
Position 12225: 0.04420781362834938
Position 24893: 0.04150068689465304
Position 14890: 0.04038680874478601
Position 6733: 0.03633449743385864
Position 5688: 0.03633110783658519
Position 23776: 0.03304983354452792
Position 940: 0.028625949268534102
Position 12819: 0.028003724193773116
Position 12014: 0.02569178059253063
Position 2620: 0.02527158755445141
Position 1717: 0.024726334951191635
Position 1538: 0.02253850287076219
Position 1352: 0.022264665000286732
Position 24950: 0.02061284535418498
Position 12149: 0.01826794904024372
Position 368: 0.018151843242313233
Position 24196: 0.01804298205371519
Position 5062: 0.01686645297859265
Position 5582: 0.016345336633424058
Position 5742: 0.01583248943368572
Position 3104: 0.015649099052767432
Position 14711: 0.01304244323398221
Position 14485: 0.01267960852950093
Position 844: 0.012619113685020817
Position 1516: 0.010965809617249973
Position 13546: 0.008875855313362595
Position 6758: 0.008034777581748745
Position 1513: 0.007928317235548668
Position 5578: 0.007570728013866609
Position 4985: 0.00740749420227747
Position 20191: 0.006190559648772552
Position 6559: 0.006155840109832243
Position 4948: 0.005945497443345967
Position 1304: 0.005368311136566322
Position 514: 0.00519400181821564
Position 1232: 0.004746209511523997
Position 2878: 0.00429669768370429
Position 2275: 0.0032558767047492065
Position 15033: 0.0030797488040507845
Position 2623: 0.0030619440869738687
Position 13578: 0.0027212000630220928
Position 2573: 0.0026599046302774438
Position 14128: 0.002523522260148207
Position 24953: 0.002431902270171072
Position 14773: 0.0024042140963649017
Position 2224: 0.002342582208266012
Position 5719: 0.002148029961454297
Position 19704: 0.002106309833348929
Position 5347: 0.0017836444881248377
Position 4587: 0.001769048986095403
Position 17406: 0.0015725227699475621
Position 1273: 0.0015266577527031798
Position 19490: 0.0014305991726786833
Position 13491: 0.0012803637501681718
Position 2556: 0.0011468083188562255
Position 535: 0.0011399788650131438
Position 634: 0.0010526474707338756
Position 4955: 0.001010148409956735
Position 4932: 0.0009526251688388558
Position 19970: 0.0009061282820926029
Position 6510: 0.0008827951889816045
Position 572: 0.0008108681605420267
Position 5246: 0.0007731915346775111
Position 5029: 0.0007702604504413835
Position 19622: 0.0007101306248274632
Position 4433: 0.0007073902485330301
Position 2527: 0.0006747831211213297
Position 5393: 0.0006557991430241574
Position 825: 0.0006428566147020763
Position 4584: 0.0006131900832704579
Position 20425: 0.0005650397034997205
Position 5599: 0.00048504024897294047
Position 1287: 0.00047026441322830457
Position 2664: 0.0004697347977571309
Position 1915: 0.0004556875304368143
Position 13956: 0.0004241038314031355
Position 2100: 0.00042330470863107184
Position 592: 0.0003973207442788027
Position 340: 0.00035225528016083165
Position 13201: 0.0003460901964448459
Position 2760: 0.00033522341280520907
Position 3078: 0.0003084340300092856
Position 17349: 0.0003031349344851293
Position 3939: 0.00029086262133419305
Position 2291: 0.0002444252095009602
Position 258: 0.00023328911890730755
Position 1298: 0.0002218051307962719
Position 351: 0.00019695521323711228
Position 421: 0.0001917022424915045
Position 2509: 0.00018010567467946877
Position 1670: 0.00017951472387647152
Position 1042: 0.00017414228273948947
Position 2534: 0.0001595508486577675
Position 3338: 0.00015847376959984177
Position 376: 0.0001540921657197889
Position 603: 0.00014289479620351123
Position 2199: 0.00013459350207528826
Position 1278: 0.00013112180029602982
Position 2491: 0.00012758374685948231
Position 555: 0.00012472248427754465
Position 379: 0.0001186754958687222
Position 1018: 0.00011746401148124775
Position 3152: 0.00011145889086417712
Position 255: 0.00010933405803197119
Position 679: 9.251513496938446e-05
Position 13902: 8.371182406565023e-05
Position 217: 7.904182129426508e-05
Position 4872: 3.338378020944533e-05
Position 1520: 3.2356612575409e-05
Position 3486: 3.0629501343281215e-05
Position 1401: 2.5963721292926776e-05
Position 5296: 2.2868404772267186e-05
Position 4138: 2.1217932471931674e-05
Position 337: 2.043867965674544e-05
Position 3285: 1.3600701819375984e-05
Position 3307: 1.3587703066971184e-05
Position 2479: 1.1038099866336914e-05
Position 2437: 9.701341640364398e-06
Position 2601: 8.904788521108163e-06
Position 2108: 5.166902976254246e-06
Position 2588: 5.143682394749853e-06
Position 2540: 4.3240584540081375e-06
Position 2077: 2.212413688067259e-06
Position 900: 2.0624006245771844e-06
Position 903: 1.9234570980703117e-06
Position 693: 1.8491979084540095e-06
Position 1434: 1.612555337982862e-06
Position 2928: 1.5243774944949813e-06
Position 850: 1.4192652202801993e-06
Position 521: 1.264214500255468e-06
Position 8464: 1.2134523752470838e-06
Position 676: 1.055989350660617e-06
Position 1076: 9.944765217321e-07
Position 1356: 9.268934222946286e-07
Position 846: 7.385781461015272e-07
Position 730: 6.982089337005132e-07
Position 672: 6.820879842083764e-07
Position 546: 6.639009787054445e-07
Position 952: 6.390895519372449e-07
Position 2439: 6.337555591154999e-07
Position 2434: 5.687089294631859e-07
Position 2597: 5.628550773262392e-07
Position 2634: 3.4684787045739505e-07
Position 589: 3.31379753234812e-07
Position 2731: 2.929809263118898e-07
Position 1846: 2.3229645879547762e-07
Position 298: 2.0696276750953661e-07
Position 2405: 1.7820113598765763e-07
Position 6127: 1.7615218166240872e-07
Position 2443: 1.4057101924408407e-07
Position 772: 8.325816838776046e-08
Position 196: 5.11049443081264e-08
Position 161: 5.010897874942613e-08
Position 962: 3.7180966737972945e-08
Position 309: 5.832700517112389e-09
Position 264: 5.178321661126393e-09
Position 187: 5.006823943097296e-09
