Gene = Rbm44
index = 889
Annotated 5SS: [   67  5071  8558  8850 10453 11736 11838 12046 17370 18078 19891 20063
 21982 23736 23994]
Annotated 3SS: [ 4979  7061  8790 10281 11551 11814 11960 17254 17948 19810 19991 21695
 23589 23853 24984]
SMsplice 5SS: [   67  5071  7577 11736 12046 17370 18078 19891 20063 23736]
SMsplice 3SS: [ 4979  7430 11613 11814 17254 17948 19810 19991 23589 24984]
top_k =  500
Partition function (log Z): 1.4331212712105716

Sorted 5' Splice Sites (High to Low Probability):
Position 17370: 0.9848541041229646
Position 7577: 0.9356274812149475
Position 12046: 0.9016159180610981
Position 5071: 0.8973618353064592
Position 20063: 0.8739736641852327
Position 23736: 0.8736658310839861
Position 19891: 0.6477249639227644
Position 11736: 0.6280427410859387
Position 18078: 0.5554512610302808
Position 67: 0.47806858740045427
Position 128: 0.45635811521206227
Position 23994: 0.4370114109839001
Position 24870: 0.3922457369332506
Position 11443: 0.3589568585369466
Position 25053: 0.3360132532261982
Position 17564: 0.33135560225539407
Position 18528: 0.289078033285295
Position 3150: 0.2851893590744346
Position 12600: 0.26998409282463187
Position 23090: 0.23807133868127378
Position 22072: 0.18156749511922177
Position 11838: 0.17718407222493424
Position 7275: 0.1669676982076281
Position 17809: 0.15310913985792185
Position 18082: 0.14155537538375962
Position 21959: 0.12346143847089598
Position 11740: 0.11541485455351057
Position 3591: 0.11473704395012256
Position 8850: 0.11444907163116137
Position 12225: 0.09523107894638413
Position 18048: 0.09378085339073
Position 13343: 0.0724659269809161
Position 17630: 0.06496367126608989
Position 546: 0.053635427472150804
Position 20122: 0.05244918850831943
Position 15500: 0.048991562585299894
Position 5821: 0.0469775570959228
Position 4446: 0.031405400603039584
Position 10434: 0.030946402129923986
Position 1038: 0.02769760450872752
Position 5852: 0.023745491324213944
Position 21982: 0.022970472447329193
Position 18751: 0.022865400391592308
Position 20081: 0.01907157273768849
Position 205: 0.016175653940387207
Position 18777: 0.00959085869167671
Position 17651: 0.009468765111992225
Position 6335: 0.008691429779251239
Position 18624: 0.007480785762614324
Position 20085: 0.007146167490511921
Position 2218: 0.006883346497214196
Position 2447: 0.00554698867878792
Position 3250: 0.00513536611955972
Position 25096: 0.004916160056264244
