Gene = Snupn
index = 1000
Annotated 5SS: [   76  6299 12266 19481 19809 24433 27219 30048]
Annotated 3SS: [ 6135 12117 19375 19711 24334 27140 29966 31783]
SMsplice 5SS: [   76  6299 12266 19481 19809 24433 27219]
SMsplice 3SS: [ 6135 12117 19375 19711 24334 27140 31783]
top_k =  500
Partition function (log Z): -10.469167679222899

Sorted 5' Splice Sites (High to Low Probability):
Position 19809: 0.9675470309037258
Position 76: 0.9669628738950196
Position 19481: 0.8121377773539878
Position 24433: 0.732975827548486
Position 12266: 0.5818266444480955
Position 6299: 0.5533106740929298
Position 27219: 0.5291442274639728
Position 896: 0.5002206131954267
Position 12174: 0.4178989766224235
Position 4347: 0.32177238040063777
Position 386: 0.2784064447869455
Position 8542: 0.08060094456191919
Position 4309: 0.08057056859085376
Position 463: 0.0757832776786527
Position 1999: 0.07130016540003241
Position 6262: 0.052518228084130536
Position 3684: 0.05080985531262563
Position 3671: 0.0362671285088307
Position 6652: 0.0289669282488638
Position 6305: 0.028730313523695067
Position 1439: 0.027451015827664117
Position 1993: 0.024736932755373565
Position 6436: 0.020278083104092338
Position 6648: 0.019657967773253814
Position 6416: 0.01805656470181968
Position 7609: 0.017434207446196594
Position 63: 0.011286293740829957
Position 6411: 0.007364817208413718
Position 6420: 0.007141570735640896
Position 6392: 0.004892460639904627
Position 8703: 0.0036777313793768546
Position 452: 0.0030355118221482126
Position 4123: 0.002789013982258595
Position 351: 0.002701590271768741
Position 468: 0.001824611860250003
Position 549: 0.0013939710692078594
Position 316: 0.0013831674998391241
Position 27: 0.0007399914892402916
Position 525: 0.0007116028638342653
Position 2977: 0.0005513230356759271
Position 1799: 0.0005451891763765814
Position 13026: 0.0004170050250214311
Position 2057: 0.0002644799205994566
Position 1049: 0.00024209115598980562
Position 1078: 0.00019730946228148824
Position 71: 0.00019187354197678285
Position 862: 0.00018756675250141224
Position 13586: 0.0001756869750470158
Position 278: 0.0001676885685551789
Position 949: 0.0001580937389854974
Position 1023: 0.00011670559279945532
Position 878: 0.00011110183439421283
Position 454: 0.0001076338145651461
Position 14528: 9.266853322051001e-05
Position 12354: 8.499358493339182e-05
Position 779: 6.59054002566772e-05
Position 473: 5.8544237365987435e-05
Position 52: 4.336150075547744e-05
Position 639: 3.353232558159916e-05
Position 625: 3.171687556352972e-05
Position 346: 2.984614152948147e-05
Position 336: 2.5044766604998065e-05
Position 348: 2.3484525493520633e-05
Position 744: 2.3127008487030886e-05
Position 217: 2.2643818761843846e-05
Position 686: 1.9707215218541603e-05
Position 13292: 1.952824159443131e-05
Position 102: 1.8660157081877583e-05
Position 159: 1.0244905051250538e-05
Position 214: 7.619472299362848e-06
Position 409: 6.055571146655166e-06
Position 180: 5.733631675547122e-06
Position 211: 5.346259373275852e-06
Position 90: 4.425622239195695e-06
Position 80: 4.387035326903863e-06
Position 259: 4.222490647529663e-06
Position 598: 4.028498666623275e-06
Position 95: 2.9392644810209177e-06
Position 60: 2.3957089756462152e-06
Position 725: 2.38209415543674e-06
Position 31: 5.52366417955413e-08
Position 229: 2.8429683798745156e-08
Position 261: 3.4832885129313346e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12117: 0.9953019391144485
Position 19375: 0.8139428205412462
Position 27140: 0.7480037523945704
Position 24334: 0.7360084044202408
Position 19711: 0.6956635681978485
Position 6135: 0.6922938658756342
Position 838: 0.44002319798722983
Position 31783: 0.38971086413523637
Position 225: 0.32916917506161675
Position 4052: 0.186348176240795
Position 29125: 0.14198225144757884
Position 4237: 0.12990335203921644
Position 19564: 0.1236927481525606
Position 19604: 0.09752795646696334
Position 1877: 0.09397632533512788
Position 8381: 0.08060094456191914
Position 4064: 0.06538203580802238
Position 27516: 0.06109507530618626
Position 6467: 0.04525857035351647
Position 3483: 0.0436259467002037
Position 3508: 0.03666928903120349
Position 19755: 0.03598752822769991
Position 796: 0.03443103228880097
Position 19567: 0.024848741902327994
Position 4222: 0.023152765574988552
Position 667: 0.02019235822681598
Position 7486: 0.017434207446196587
Position 25938: 0.01649750461471188
Position 22360: 0.013532908890795567
Position 26904: 0.013329414300415968
Position 26342: 0.013141438635212874
Position 24671: 0.012294290855018852
Position 20435: 0.011016227846876022
Position 24693: 0.010318418794095207
Position 21822: 0.009993497265640312
Position 24896: 0.009751304755834566
Position 25677: 0.009662373581074704
Position 1229: 0.009377264441705682
Position 451: 0.008324564131627432
Position 24535: 0.008294049015104502
Position 21723: 0.008116389586883065
Position 21334: 0.007025316983128842
Position 3548: 0.006757599068669516
Position 23948: 0.006108961807950852
Position 24769: 0.005497062457912235
Position 12090: 0.004694159521639389
Position 1193: 0.004610339203823752
Position 267: 0.0038302802244006883
Position 1321: 0.0038024713860014053
Position 8601: 0.003677731379376868
Position 23269: 0.003636985454030276
Position 6544: 0.00336844053537693
Position 308: 0.002398895636989504
Position 1367: 0.0023517868355358235
Position 1271: 0.00230619841781733
Position 142: 0.002281510691114434
Position 229: 0.0022365380842647173
Position 13585: 0.0022165824178708785
Position 21516: 0.002173193886723514
Position 1333: 0.0021290913516206844
Position 1719: 0.0016504247911988392
Position 1148: 0.0014234699114250022
Position 20555: 0.0013669170411552383
Position 621: 0.001214922947930959
Position 1873: 0.001168705725664089
Position 14607: 0.0009813231787822064
Position 20540: 0.0009120864783404813
Position 288: 0.0008750744235925442
Position 13524: 0.000856991676771243
Position 17763: 0.0008540736614383828
Position 12939: 0.0007601022676849687
Position 14426: 0.0007578477199952151
Position 156: 0.0006776605801199467
Position 13480: 0.0006744081534744529
Position 18622: 0.0005753047004292726
Position 14969: 0.0005306737418215368
Position 502: 0.0005033933850542945
Position 20883: 0.0004877985151205474
Position 4004: 0.0003457616440312128
Position 20705: 0.0003421217582822919
Position 674: 0.0003409884345562961
Position 1048: 0.0003054833785082007
Position 1309: 0.00028741855120238257
Position 1283: 0.0002863402887702981
Position 13998: 0.00025895019795883295
Position 2796: 0.0002579324644376279
Position 2831: 0.00023275075901482389
Position 15009: 0.00022470405146873213
Position 14528: 0.00022400201183073892
Position 16812: 0.00022377071564036785
Position 15602: 0.00020346083388636107
Position 14037: 0.00014983447728271175
Position 12520: 0.0001407755133418473
Position 12450: 0.0001403932538421803
Position 17179: 9.900990829427677e-05
Position 15632: 9.676372944857932e-05
Position 1411: 9.121261645583597e-05
Position 12873: 8.940412764544457e-05
Position 803: 7.110931232037043e-05
Position 271: 6.406296725930303e-05
Position 14834: 6.25725979404773e-05
Position 14081: 6.162371802779394e-05
Position 2867: 6.0639812223475136e-05
Position 14399: 4.1088638788892046e-05
Position 15429: 3.731821988856532e-05
Position 1672: 3.319570392166987e-05
Position 1129: 3.103216225732103e-05
Position 14814: 2.9063352598349128e-05
Position 14564: 2.564969145162092e-05
Position 702: 2.562171581805699e-05
Position 402: 2.5287911944267385e-05
Position 3515: 2.4239775317172222e-05
Position 12985: 1.6287639241927907e-05
Position 13972: 1.6266349498795735e-05
Position 248: 1.6095774071830483e-05
Position 1728: 1.606991941916623e-05
Position 334: 1.592604780293955e-05
Position 310: 1.3867790815003408e-05
Position 312: 1.237844255840331e-05
Position 1288: 1.1038261868222355e-05
Position 625: 9.161256778354775e-06
Position 316: 6.562315227785288e-06
Position 681: 6.308725483193344e-06
Position 845: 6.088828956837513e-06
Position 677: 5.863599295088987e-06
Position 707: 5.376848796288085e-06
Position 13173: 4.609203246521502e-06
Position 634: 4.588203229159849e-06
Position 1217: 4.418955483386888e-06
Position 409: 3.867921875950375e-06
Position 731: 3.5996861904486138e-06
Position 377: 3.584665662840754e-06
Position 12304: 3.5620741614192092e-06
Position 766: 3.2918933076448955e-06
Position 374: 3.0115066257907668e-06
Position 180: 2.6575663155558015e-06
Position 379: 2.6573951537883944e-06
Position 1454: 2.125281839537455e-06
Position 171: 1.813320915115584e-06
Position 357: 1.5790722029782822e-06
Position 12266: 1.3889423406275038e-06
Position 319: 1.0173871885316221e-06
Position 467: 7.874536309159226e-07
Position 477: 7.807342434431305e-07
Position 811: 7.508764477889038e-07
Position 1173: 7.49757741112692e-07
Position 111: 4.840104419109246e-07
Position 326: 4.730689347635453e-07
Position 12765: 3.8491793376944886e-07
Position 13529: 2.0129971297372525e-07
Position 598: 1.3202612577765412e-07
Position 4733: 4.248915662442051e-08
Position 3181: 3.3604604023885e-08
Position 685: 1.2014425992422922e-08
Position 878: 1.144350620530692e-08
Position 336: 7.015953055672258e-09
Position 720: 2.001651931569546e-09
Position 1204: 9.390859318274289e-10
Position 118: 3.4541270330644784e-10
Position 95: 3.431779671218778e-10
Position 520: 1.1239802599130331e-10
