Gene = Sdhaf4
index = 957
Annotated 5SS: [ 111 2500]
Annotated 3SS: [2349 9295]
SMsplice 5SS: [ 111 2500]
SMsplice 3SS: [2349 9295]
top_k =  500
Partition function (log Z): -7.638399883102954

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.9674173248762985
Position 2500: 0.6424647939528574
Position 2510: 0.2522681505839137
Position 7956: 0.19223090137308582
Position 4626: 0.1466321576903978
Position 5791: 0.14426094318697866
Position 7208: 0.12028313090381187
Position 4726: 0.10348411368236222
Position 7191: 0.09529339409703645
Position 4560: 0.0901622078532536
Position 1540: 0.07318525017923401
Position 7245: 0.04723166326032909
Position 4682: 0.039957500209746984
Position 1763: 0.033957720950393074
Position 2621: 0.032587384752362204
Position 8162: 0.023814034009550015
Position 1113: 0.023074600156116065
Position 410: 0.0220813618037203
Position 1028: 0.021377327217752876
Position 1250: 0.017321326545701538
Position 3632: 0.014028638354897533
Position 2568: 0.012941865499579508
Position 226: 0.007981622783283482
Position 7926: 0.007145902451332071
Position 2008: 0.005804650918767741
Position 1844: 0.005020879019920821
Position 1570: 0.004445787659220091
Position 4308: 0.0042196287502800104
Position 3755: 0.003685100270332506
Position 3409: 0.0034257109763399965
Position 1380: 0.0028320470131110095
Position 235: 0.0025027492253141856
Position 1938: 0.002419160784155287
Position 2545: 0.002395728047419266
Position 1663: 0.0023018471669485206
Position 312: 0.0022675765789779067
Position 2055: 0.0021818895348164782
Position 7849: 0.0017476032026909546
Position 661: 0.0015356803622812581
Position 8184: 0.0014777523615214078
Position 22: 0.0012291271062595068
Position 4396: 0.0011914085010861649
Position 3791: 0.0007266276764901715
Position 626: 0.0006531530552988642
Position 6918: 0.000595400180258735
Position 3734: 0.0005637652092563214
Position 1848: 0.0005417919122118316
Position 2028: 0.0005167667951546239
Position 3363: 0.0004710459368477161
Position 1740: 0.0004138307065346653
Position 240: 0.0003885945222482068
Position 3134: 0.00038201696559175
Position 3467: 0.0003803098745020481
Position 1317: 0.00037878945632627677
Position 1585: 0.0003775393449839953
Position 1753: 0.00037258757601027606
Position 1521: 0.0003115928797783052
Position 59: 0.00030782467075292494
Position 2295: 0.0002961828143241743
Position 3775: 0.00028507167235782986
Position 28: 0.00026202794089078625
Position 2504: 0.00025674801100242526
Position 487: 0.0002449825991707906
Position 1609: 0.0002448015632392589
Position 130: 0.00022889999930310515
Position 1006: 0.00022860414904148224
Position 1273: 0.0002058195509535004
Position 1034: 0.00019636769985095288
Position 205: 0.00018763227509087095
Position 2929: 0.00015825283279578223
Position 4027: 0.0001581120052940708
Position 2036: 0.00013769598858275265
Position 1030: 0.0001368947419483751
Position 875: 0.00012626867902532904
Position 3579: 0.0001220261466843854
Position 164: 0.00010980857724809354
Position 968: 0.00010799002555969346
Position 882: 6.959643608917007e-05
Position 669: 6.955843246006979e-05
Position 1560: 4.735450723545912e-05
Position 2514: 3.851428920545607e-05
Position 621: 3.47551119050823e-05
Position 848: 1.0839267649812179e-05
Position 4494: 9.734534569563324e-06
Position 840: 5.990728218659615e-06
Position 444: 5.171980339856842e-06
Position 77: 4.795875828932744e-06
Position 152: 3.4823155453669923e-06
Position 596: 2.761840844963589e-06
Position 1124: 2.545320680928934e-06
Position 1162: 8.627721165440023e-07
Position 1092: 8.586162322053529e-07
Position 742: 6.978659428727728e-07
Position 139: 2.4524380936343377e-07
Position 95: 2.435703736739574e-07
Position 690: 2.0330661769977412e-07
Position 869: 1.6765260384662662e-07
Position 419: 8.116738790681709e-08
Position 427: 6.341310033035474e-08
Position 403: 6.015862410375098e-08
Position 41: 4.101558263520879e-08
Position 436: 3.817636437023725e-08
Position 295: 1.6517384212641174e-08
Position 297: 1.3635029229792354e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2349: 0.9401265929621273
Position 9295: 0.6959631427865804
Position 7065: 0.39805574620346856
Position 4555: 0.3691991296418518
Position 7788: 0.2578421656228259
Position 5690: 0.08982552400851679
Position 1427: 0.04335339726652602
Position 1297: 0.041136810500461925
Position 943: 0.03334757405874514
Position 5593: 0.02792960185051728
Position 4713: 0.026655721174686307
Position 1695: 0.023722432804550515
Position 5557: 0.019839210987677828
Position 5208: 0.014694099115268255
Position 5488: 0.014396567435387954
Position 4267: 0.011890414023902195
Position 5617: 0.011058436565207731
Position 1820: 0.010221164472051016
Position 4331: 0.010113973384043977
Position 311: 0.009326215949649441
Position 9483: 0.008951790974755703
Position 1050: 0.008075698369521893
Position 3522: 0.008061753802175298
Position 1403: 0.007514703271604755
Position 5454: 0.007211021324164915
Position 3562: 0.006828757869803036
Position 4354: 0.005780877166829589
Position 7987: 0.005676796544974465
Position 3264: 0.005582564636727308
Position 2201: 0.005190713548564879
Position 997: 0.005066846131104432
Position 4440: 0.004732544734975438
Position 3385: 0.0043968970757188456
Position 1096: 0.004015525153710411
Position 4770: 0.003962191211091114
Position 8489: 0.0034322060393824436
Position 2263: 0.0027165012947506207
Position 3608: 0.002715473374508665
Position 1612: 0.002576562702272901
Position 898: 0.002103104689038791
Position 4559: 0.002007077222054163
Position 2377: 0.0018825778509660928
Position 516: 0.0018175189868326262
Position 5263: 0.0016640357508539531
Position 797: 0.0016628724298525883
Position 1188: 0.0016355367144248842
Position 4305: 0.0015880843159265725
Position 1632: 0.0015439083033167282
Position 4906: 0.0013978785638348637
Position 214: 0.0012924742825214171
Position 5659: 0.0012810066131818322
Position 3345: 0.001279629341760347
Position 1628: 0.0011806494668863388
Position 6721: 0.0011361163769741526
Position 4425: 0.0010806833227375015
Position 8580: 0.0009253877009722492
Position 1560: 0.0009196115522687859
Position 1165: 0.0008270989200770243
Position 1937: 0.0007694952137079823
Position 8195: 0.0006562039660649214
Position 265: 0.0006278230148389996
Position 6895: 0.000595524903030025
Position 1725: 0.0005732495751269
Position 7073: 0.0005626842692854546
Position 2678: 0.0005472162978592889
Position 3075: 0.0005242872355734616
Position 4817: 0.0004946307959675852
Position 6999: 0.0004929085703997589
Position 1162: 0.00048284427182755354
Position 7485: 0.0004782936300871176
Position 2720: 0.000381293888458597
Position 1950: 0.00037860726066856143
Position 6358: 0.0003473232497976112
Position 949: 0.00033998399301100917
Position 4366: 0.0003223105148196525
Position 3567: 0.0003096900983841034
Position 1977: 0.00029724922466860883
Position 869: 0.0002948961480230853
Position 754: 0.00028106854557731725
Position 2766: 0.0002487114972129484
Position 6146: 0.0002454283648232171
Position 3948: 0.00024511753250817573
Position 2291: 0.000240083954429866
Position 5133: 0.00023679615645065235
Position 3322: 0.0002234500152694396
Position 2393: 0.0002229754078024483
Position 3103: 0.000214159087510674
Position 5502: 0.00018609623321471822
Position 2899: 0.0001719491554473253
Position 5287: 0.00016935578724810904
Position 238: 0.00016889183914456667
Position 3066: 0.00016771550163970176
Position 1495: 0.00016003273265785393
Position 1301: 0.00015128543589546008
Position 5068: 0.00013825897505600397
Position 5236: 0.00013409387218178185
Position 327: 0.00013252810599051717
Position 1537: 0.0001288021812748008
Position 1124: 0.00012220674061060467
Position 185: 0.00011558267368458512
Position 1636: 0.00010819219610622864
Position 1380: 9.145453578862836e-05
Position 1129: 8.48692928628459e-05
Position 1102: 8.04920013860908e-05
Position 2614: 7.785155546962289e-05
Position 821: 7.416535732209328e-05
Position 1750: 6.792110291320872e-05
Position 1169: 6.164050811091956e-05
Position 2567: 6.0180627695559785e-05
Position 2804: 5.917868856655109e-05
Position 364: 5.561486160625875e-05
Position 348: 5.375135537099119e-05
Position 1719: 5.0601296142763367e-05
Position 1190: 4.158598969101523e-05
Position 1006: 4.072788138134097e-05
Position 805: 3.7305004120561906e-05
Position 2238: 3.681583600353258e-05
Position 2658: 3.484625456637836e-05
Position 519: 3.329854798436762e-05
Position 579: 3.21322223047466e-05
Position 4659: 3.1758836412355876e-05
Position 4621: 1.1280325468684788e-05
Position 2306: 6.890861158517894e-06
Position 2142: 3.6880311974483503e-06
Position 2544: 3.5268768665715404e-06
Position 217: 2.8459260301210147e-06
Position 854: 2.666272626457691e-06
Position 1480: 1.7830536503554624e-06
Position 1011: 1.6483599271717147e-06
Position 1390: 1.601287945372464e-06
Position 588: 1.2452569780964726e-06
Position 1195: 1.1801236594054333e-06
Position 881: 8.6413864253262e-07
Position 223: 7.601291511927832e-07
Position 1236: 6.884344855368085e-07
Position 2468: 6.444330168254738e-07
Position 251: 5.649406898994807e-07
Position 746: 3.3827537455369684e-07
Position 2242: 2.8637969715565973e-07
Position 1826: 2.5678479892425084e-07
Position 178: 2.3156095760343818e-07
Position 409: 2.0555636977436833e-07
Position 384: 1.9530364064230638e-07
Position 275: 1.6785281670874223e-07
Position 477: 1.1707059636936067e-07
Position 376: 6.567005535081622e-08
Position 295: 6.563213551131209e-08
Position 370: 6.544232263066549e-08
Position 290: 5.027822997097009e-08
Position 107: 3.236929351318338e-08
Position 525: 3.2111014768070815e-08
Position 2310: 3.1842784527541576e-08
Position 436: 2.5095766832602434e-08
Position 447: 1.083335478624042e-08
Position 193: 1.0474519020366586e-08
Position 764: 5.052255727905001e-09
Position 102: 3.751803378971852e-10
Position 393: 3.5848806578080787e-10
Position 403: 1.5973922981969848e-10
Position 137: 1.5878323767448415e-10
Position 386: 9.754161089696154e-11
Position 139: 7.415204754335477e-11
Position 104: 3.5811065433957546e-11
Position 159: 2.3956801270671897e-11
Position 111: 4.453570347046383e-12
