Gene = Cops8
index = 287
Annotated 5SS: [ 647 1465 2532 3689 7220 8057 8607]
Annotated 3SS: [1393 2482 3555 7111 7993 8558 9192]
SMsplice 5SS: [ 647 1465 3689 7220 8057]
SMsplice 3SS: [1393 3555 7111 7993 9192]
top_k =  500
Partition function (log Z): -6.161277662225879

Sorted 5' Splice Sites (High to Low Probability):
Position 3689: 0.907707914529144
Position 7220: 0.7872590920727155
Position 1465: 0.739307757060164
Position 647: 0.7307723594271617
Position 8057: 0.681493108019647
Position 9356: 0.34504080547448124
Position 350: 0.3307291435961235
Position 2224: 0.18749076215500218
Position 8490: 0.16689903366024172
Position 1645: 0.14018613941020303
Position 8184: 0.11308834621355093
Position 2742: 0.06197028206269613
Position 2532: 0.04539863770059907
Position 8607: 0.04146459905949515
Position 4723: 0.029439399752510247
Position 691: 0.026173506863789473
Position 7806: 0.02474414283214495
Position 3416: 0.02075993534898418
Position 139: 0.01959705068996691
Position 3328: 0.01833535959261067
Position 1169: 0.017828880421378077
Position 1256: 0.016920946041464435
Position 2927: 0.016442739844103403
Position 3041: 0.01433395730910689
Position 8886: 0.013273077951826313
Position 2937: 0.012474462276774772
Position 673: 0.012290403833621852
Position 4750: 0.011173914629174955
Position 67: 0.011030762139541553
Position 159: 0.010933497899236786
Position 1534: 0.009213392683172365
Position 466: 0.008187163668233167
Position 848: 0.007905477112143487
Position 1428: 0.007682399733993019
Position 581: 0.007617628737596112
Position 3651: 0.007066841118366403
Position 660: 0.006506799600518139
Position 216: 0.006030309984255721
Position 1546: 0.005152824988817566
Position 7786: 0.0047627508466367326
Position 444: 0.004151559386662728
Position 8402: 0.0040008868694226575
Position 625: 0.0037112282284240132
Position 224: 0.0037029235405520986
Position 8061: 0.0033817257223118504
Position 812: 0.0030555647609427964
Position 9087: 0.002954852184439634
Position 6916: 0.002868556873356609
Position 2648: 0.002826889984171874
Position 57: 0.0027484552502485193
Position 8819: 0.0024580545091690918
Position 371: 0.0015760827462745276
Position 105: 0.0015385556545972259
Position 8380: 0.001327935100133148
Position 1617: 0.0012027961059665722
Position 190: 0.0011704001880890578
Position 287: 0.0011309754951038724
Position 1047: 0.0009855593110637626
Position 542: 0.0009629062644997697
Position 252: 0.0008758500230603803
Position 185: 0.000845626973315676
Position 265: 0.0008211712172379784
Position 668: 0.0008114363998904682
Position 8127: 0.0007562527622780113
Position 8300: 0.0006828777289198922
Position 1517: 0.0006322779972916428
Position 63: 0.0005321664697810864
Position 210: 0.0005141502516722085
Position 2976: 0.0004658557772636119
Position 603: 0.00045657414638720245
Position 354: 0.000437719438211392
Position 10052: 0.00041445412611030533
Position 763: 0.0004045134624886493
Position 1423: 0.00040386844525516937
Position 2154: 0.0003670988686587812
Position 48: 0.000359516460079532
