Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  500
Partition function (log Z): -0.18181038004827021

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.8756318278591015
Position 1459: 0.7215212884093174
Position 515: 0.4583302189906684
Position 774: 0.29500181005014753
Position 1484: 0.2637617735449095
Position 843: 0.2161767141595745
Position 1106: 0.07330686838176571
Position 171: 0.020834508433037174
Position 905: 0.019015372277667322
Position 544: 0.014622280088604
Position 552: 0.008368043928367151
Position 1764: 0.006374131835875837
Position 63: 0.003858608203151721
Position 1078: 0.0028532007252834437
Position 965: 0.0015237690229748808
Position 1005: 0.0014691072486486157
Position 894: 0.0013612471872174374
Position 925: 0.0012990607226804484
Position 661: 0.0010926346650167434
Position 1446: 0.0010343289806547034
Position 1704: 0.0007687803841941095
Position 797: 0.0006834389755184507
Position 1147: 0.0006599925796453989
Position 1023: 0.00046775597970154616
Position 837: 0.00040320470970570425
Position 1488: 0.00038564337048672633
Position 696: 0.00029490005268945573
Position 249: 0.0001963933170092064
Position 230: 0.00018740883569269575
Position 7: 0.00017878277581565396
Position 1796: 0.0001487668736618095
Position 499: 0.00013250812825587845
Position 520: 0.0001280491595885077
Position 706: 0.00011527106243677727
Position 164: 0.00011266386798809624
Position 919: 0.00010872978023025476
Position 677: 0.00010257669710303727
Position 350: 6.396351018091642e-05
Position 307: 5.32366652152687e-05
Position 1000: 4.04521144015774e-05
Position 1519: 3.9577139101058225e-05
Position 1842: 3.515300272133811e-05
Position 131: 3.3146620949384235e-05
Position 1067: 3.0060395776597405e-05
Position 913: 2.2728912264391734e-05
Position 435: 1.8669740875676628e-05
Position 1826: 1.66774963115004e-05
Position 235: 1.2493205627870388e-05
Position 1753: 1.2155791558064669e-05
Position 302: 9.063707789876938e-06
Position 973: 9.039190731876512e-06
Position 105: 6.898100594270617e-06
Position 380: 6.484879294809207e-06
Position 633: 6.212940099636339e-06
Position 605: 5.415143016483518e-06
Position 371: 4.9592855144671445e-06
Position 41: 3.862556391219129e-06
Position 631: 3.639193987995567e-06
Position 257: 3.106238975608954e-06
Position 409: 2.345175626068402e-06
Position 343: 2.0651326309980525e-06
Position 204: 5.222372884037859e-07
Position 444: 2.832106668882905e-07
Position 280: 2.1208614849073785e-07
Position 1467: 6.35749937106132e-08
Position 1391: 4.2164457970847495e-08
Position 1508: 3.222825557181498e-08
Position 1596: 9.895805001443087e-09
Position 311: 7.241613422029922e-10
Position 241: 2.2205887032154224e-11
Position 206: 1.8673607142512886e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9938194559051721
Position 1672: 0.8997904994429534
Position 723: 0.4123955909169553
Position 371: 0.22644928918838056
Position 608: 0.1728682359256253
Position 343: 0.055965412507647895
Position 1697: 0.05161624002832596
Position 390: 0.022499331710454526
Position 409: 0.019505780783795487
Position 451: 0.017188864151254646
Position 248: 0.010993274251698356
Position 1793: 0.010062364486562381
Position 1560: 0.009805468475534712
Position 427: 0.007530403787955398
Position 457: 0.006665181463840031
Position 656: 0.006284269538517822
Position 773: 0.005525789872271757
Position 1826: 0.004752341795760071
Position 277: 0.004454438898715971
Position 254: 0.004344164127188891
Position 355: 0.00411721193628122
Position 1581: 0.0037951688025993817
Position 613: 0.003750475462640078
Position 387: 0.0034336765493528485
Position 1930: 0.0034139424102974506
Position 1391: 0.002837133281299637
Position 1526: 0.00227439259992674
Position 1005: 0.002238520378534543
Position 380: 0.002190431048095409
Position 1568: 0.001800074544704043
Position 1897: 0.0014955413976693237
Position 1585: 0.0014268777723209442
Position 1878: 0.0014076544709681676
Position 1360: 0.001220049946728425
Position 955: 0.0010225440294917116
Position 957: 0.0009833945911451587
Position 725: 0.0009149062498192618
Position 923: 0.0008853268644568734
Position 1773: 0.0008433105369754079
Position 1037: 0.000778820836674551
Position 731: 0.0007784027661048178
Position 286: 0.0007558273259972735
Position 1535: 0.0007160891044724248
Position 704: 0.0006654696777099937
Position 1717: 0.0004892198768373908
Position 1602: 0.00046791637930177887
Position 897: 0.0004382741975004608
Position 509: 0.0003859988658386174
Position 1062: 0.0003449668307787283
Position 480: 0.00030234412549198195
Position 953: 0.00029643488242250284
Position 1294: 0.00028852208060591223
Position 738: 0.0002864074393605842
Position 616: 0.00024891693453431496
Position 1978: 0.0002471686621657058
Position 1074: 0.0002303134119368101
Position 661: 0.0002074206405748234
Position 1730: 0.00018512885949818568
Position 223: 0.00017263678840481536
Position 499: 0.00016873396624929963
