Gene = Dnpep
index = 342
Annotated 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339]
Annotated 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8927]
SMsplice 5SS: [ 303  928 1097 1308 1693 2019 2293 2508 3274 4212 5233 5646 5846 8339
 8862]
SMsplice 3SS: [ 833 1007 1193 1566 1887 2216 2399 3195 4127 5071 5605 5743 8170 8693
 8927]
top_k =  500
Partition function (log Z): 17.2714534337146

Sorted 5' Splice Sites (High to Low Probability):
Position 3274: 0.9899056364234279
Position 928: 0.9770519496619398
Position 5846: 0.9557398012087396
Position 2019: 0.894923734580581
Position 4212: 0.8882356666885562
Position 1308: 0.863447251858927
Position 8862: 0.8461146608735477
Position 1097: 0.821480372155054
Position 5646: 0.7707151261166137
Position 5233: 0.701585722995421
Position 2508: 0.6631715750020802
Position 8339: 0.5526653543304741
Position 303: 0.5491009248516051
Position 2293: 0.4775612981724331
Position 1693: 0.3396584477965025
Position 1696: 0.31412325182060674
Position 176: 0.3101387370493505
Position 8369: 0.27666583077176604
Position 9155: 0.27430623770959417
Position 2320: 0.11346368947561823
Position 1609: 0.10140390832880594
Position 8461: 0.09965144700081957
Position 7900: 0.08386327419979553
Position 747: 0.05854457874145747
Position 289: 0.05783418177421034
Position 1594: 0.052727408823323885
Position 9144: 0.038535006494473806
Position 1650: 0.036536395497443475
Position 6229: 0.03600377904727789
Position 9102: 0.02477853697216166
Position 1421: 0.02375928354005268
Position 9149: 0.022317493415975685
Position 2959: 0.01676893103071514
Position 5917: 0.01602107103500532
Position 932: 0.015823863350167503
Position 2521: 0.013985554814820242
Position 6428: 0.013822833275059683
Position 412: 0.011234370489751988
Position 433: 0.01096886991499575
Position 2534: 0.010609618079986097
Position 2692: 0.009765394732848548
Position 1631: 0.009581312415830733
Position 159: 0.008603527677651317
Position 6137: 0.008596038220541101
Position 4465: 0.008042952179093411
Position 2764: 0.008038304958459344
Position 5072: 0.007789477406744781
Position 9138: 0.006897554273093569
Position 9427: 0.006470292603419644
Position 1342: 0.006399423472429374
Position 2746: 0.006125256799021236
Position 8828: 0.00588080202749499
Position 7269: 0.00575069327721733
Position 3745: 0.005664533774817141
Position 81: 0.004929143820421073
Position 6410: 0.004161748214448886
Position 1247: 0.003964090250116038
Position 8655: 0.003810228054435055
Position 2285: 0.003328017599844142
Position 4093: 0.003324859991163459
Position 2586: 0.0031060188395346106
Position 493: 0.003066133862066607
Position 556: 0.0030035772951224242
Position 2539: 0.0027546684388357777
Position 2757: 0.0025205150120472374
Position 5409: 0.0023555969341457813
Position 1380: 0.0023510103556315266
Position 320: 0.001966549745100012
Position 1315: 0.0019557950228701187
Position 2370: 0.0019210135909587397
Position 4062: 0.0019112307316817108
Position 9162: 0.0018390239243156051
Position 2053: 0.001705526795227788
Position 284: 0.0016129392657969598
Position 7686: 0.0015217202782584335
Position 1407: 0.0015130987260589632
Position 248: 0.0015090977503742415
Position 2549: 0.0011569284641783255
Position 6472: 0.0011298120092625393
Position 4235: 0.001129286971216222
Position 941: 0.0011010864542314084
Position 4544: 0.000977352240445842
Position 265: 0.0009370972442480377
Position 1825: 0.0008890411312522123
Position 5182: 0.0008451090190195542
Position 2059: 0.0008417295251828817
Position 2455: 0.0008213195228544152
Position 8246: 0.0007587425229174405
Position 2555: 0.000721324460092308
Position 3372: 0.0006972815714070194
Position 2531: 0.0006910641505465899
Position 731: 0.0006854372941528798
Position 4012: 0.0006636688842853338
Position 396: 0.0006625762238939302
Position 1082: 0.0006435859548893713
Position 896: 0.0006327742405475819
Position 4255: 0.0006188797810640019
Position 469: 0.0005837218939223589
Position 2437: 0.0005713741365262487
Position 4251: 0.0005211929900822329
Position 404: 0.0005054823426286321
Position 342: 0.0004283432039824941
Position 8767: 0.0004263047332189557
Position 6141: 0.000421600440784025
Position 521: 0.00041774495332507275
Position 2023: 0.00039776534282675576
Position 726: 0.00039201274035374474
Position 719: 0.0003695954776608706
Position 2515: 0.0003439468613229943
Position 3974: 0.00030168301398781516
Position 3593: 0.00028423863533174324
Position 658: 0.00028216835787896893
Position 2418: 0.00026110990953499255
Position 2611: 0.00023318399930893473
Position 6: 0.00023009960459825757
Position 41: 0.00022850188047062774
Position 1753: 0.00021673146499505408
Position 9551: 0.0001917227244553593
Position 2041: 0.0001765739522868985
Position 501: 0.00016772367636439694
Position 170: 0.00015178429641128115
Position 1772: 0.00013499177013531855
Position 1567: 0.0001242989005360435
Position 1050: 0.00012394890225875425
Position 4805: 0.00011718868891051146
Position 5759: 0.00010441664288067445
Position 4080: 9.23865834650911e-05
Position 2142: 8.45105343525756e-05
Position 1112: 7.890911800612511e-05
Position 464: 7.512419309068758e-05
Position 307: 6.598092386259945e-05
Position 3: 6.42966954673334e-05
Position 1477: 5.3686384563540586e-05
Position 5816: 5.137026054562355e-05
Position 49: 4.3345285893039344e-05
Position 1300: 4.195289257685255e-05
Position 910: 4.148881114252176e-05
Position 1294: 3.6375789984170395e-05
Position 8952: 3.581034357914213e-05
Position 1855: 3.391883306680824e-05
Position 900: 3.178180904520713e-05
Position 495: 2.7973858250435088e-05
Position 313: 2.3402801709669653e-05
Position 536: 2.314447399403832e-05
Position 593: 2.2232913001666145e-05
Position 1491: 2.0838138352872493e-05
Position 2044: 1.835460048051083e-05
Position 8764: 1.694286606617827e-05
Position 47: 1.569810226188584e-05
Position 1357: 1.5121412281007272e-05
Position 652: 1.431903858392803e-05
Position 631: 1.1533763582109432e-05
Position 1193: 1.1140881197481729e-05
Position 305: 1.0959034158205611e-05
Position 498: 4.689475591543752e-06
Position 8456: 2.248035671058138e-06
Position 1140: 1.5999378445750667e-06
Position 3155: 1.3626054478957893e-06
Position 963: 9.089983767570999e-07
Position 1444: 6.677488951983372e-07
Position 1142: 3.654276313496868e-07
Position 1325: 1.0789355666026982e-07
Position 1236: 8.546401521789714e-08
Position 1018: 8.547429977916192e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3195: 0.9884300615765467
Position 833: 0.9859211094581065
Position 8170: 0.9037522928881062
Position 1193: 0.865293697659536
Position 4127: 0.8618670566964924
Position 8693: 0.8327936792059555
Position 1007: 0.7926733749892341
Position 5743: 0.7880379222068996
Position 5605: 0.7270375275716154
Position 1566: 0.6882350505851607
Position 2399: 0.6854706252186538
Position 5071: 0.6836002374360404
Position 8927: 0.5590410754332623
Position 1887: 0.556098642274177
Position 2216: 0.5270223144679015
Position 9461: 0.3499771685808371
Position 1900: 0.276071241140277
Position 1535: 0.11384763458119752
Position 9094: 0.10850941020786964
Position 9469: 0.10028652928956601
Position 9517: 0.08245035849241658
Position 5708: 0.08137300141757567
Position 8750: 0.08033878738164506
Position 7793: 0.060381775209190316
Position 5573: 0.05558534461106298
Position 1521: 0.04878549172613599
Position 2236: 0.04134870084641821
Position 6140: 0.033980225982895726
Position 639: 0.03355811594079262
Position 1039: 0.028436099059895168
Position 1207: 0.02777553955565909
Position 2124: 0.02404594717268287
Position 9073: 0.023747660123197734
Position 5645: 0.02318351889148607
Position 5542: 0.022736685378113766
Position 2611: 0.022336554024455925
Position 6292: 0.01985926119721828
Position 9238: 0.01980541491703337
Position 5447: 0.019347910470545213
Position 4168: 0.01873554080826298
Position 8338: 0.01808323000683186
Position 1974: 0.016683638071247755
Position 7739: 0.014140954583505151
Position 2239: 0.014107605839579764
Position 9301: 0.012938387885238004
Position 1825: 0.012911036551610536
Position 9060: 0.012662361976848736
Position 5023: 0.009768477838576586
Position 8956: 0.008895545724474886
Position 5491: 0.008892586263379968
Position 1862: 0.008324015306634262
Position 2828: 0.00788734139884669
Position 9130: 0.00776727600683049
Position 1770: 0.007594310047927727
Position 4946: 0.0074137888870294535
Position 7789: 0.006917527590477582
Position 3969: 0.006754131664507355
Position 9100: 0.00645943247650048
Position 1930: 0.006248630712552398
Position 773: 0.006070828401858984
Position 8703: 0.005763004944073878
Position 1841: 0.005059772219608695
Position 5993: 0.005024394277782954
Position 6036: 0.004938361514506316
Position 8369: 0.004642764155425823
Position 2852: 0.004276434440818098
Position 4042: 0.004262656768740344
Position 7117: 0.0042551205407222025
Position 3650: 0.004128591952446403
Position 5792: 0.0038141198039663418
Position 3992: 0.0037630763134108127
Position 8418: 0.0036348088253429912
Position 5758: 0.00335626773423813
Position 1914: 0.0031485057856841885
Position 8437: 0.0031262140271663113
Position 8654: 0.003119016917811612
Position 2218: 0.0030931615355368055
Position 7497: 0.0030594776850735098
Position 4371: 0.002832566991590008
Position 9335: 0.0027735443252105995
Position 5138: 0.0027392661400046166
Position 2636: 0.0025352332732366065
Position 4982: 0.0024540288301248265
Position 5482: 0.0023256063590449787
Position 4061: 0.0022952226392254174
Position 1593: 0.0022553202333242565
Position 1464: 0.002178798419040498
Position 8843: 0.0021589443072328185
Position 8500: 0.0021359075913126332
Position 4393: 0.002096370343220191
