Gene = Psmd8
index = 868
Annotated 5SS: [ 425 1559 1783 3636 4629 5291]
Annotated 3SS: [1485 1679 3469 4527 5178 5953]
SMsplice 5SS: [ 425 1559 1783 3636 4629 5291]
SMsplice 3SS: [1485 1679 3469 4527 5178 5953]
top_k =  500
Partition function (log Z): 5.662000600757061

Sorted 5' Splice Sites (High to Low Probability):
Position 425: 0.9358856658597396
Position 5291: 0.8669344515243055
Position 3636: 0.8513851954703383
Position 1783: 0.8347102249822298
Position 4629: 0.8225849599247473
Position 1559: 0.7070503552248842
Position 213: 0.46271550498673414
Position 4212: 0.24006826473838572
Position 1788: 0.15006165964716744
Position 5593: 0.14475626564005128
Position 2877: 0.11018882618864138
Position 689: 0.07487287690221694
Position 4388: 0.06641274649571174
Position 4046: 0.04569265106748311
Position 3672: 0.04452378410119847
Position 3090: 0.03651785776845585
Position 1574: 0.030402092323955462
Position 5077: 0.028090876934393497
Position 6061: 0.026613586895699263
Position 5341: 0.02406624286909987
Position 1959: 0.017749630987042575
Position 3667: 0.01668595698418136
Position 2579: 0.014835167496896761
Position 1439: 0.01445177632559768
Position 5699: 0.01048670053627833
Position 5317: 0.009529505320569714
Position 269: 0.008853069242557408
Position 1298: 0.008486070023064344
Position 5888: 0.007363291692134186
Position 3901: 0.007053825086995683
Position 4357: 0.006957322748645041
Position 5326: 0.004854758708416866
Position 222: 0.004128041293907369
Position 346: 0.003922700233647483
Position 2348: 0.0034738712439480414
Position 5876: 0.00322973770043284
Position 648: 0.002913197586915232
Position 4555: 0.0025763698559127784
Position 1585: 0.002532120925194333
Position 5000: 0.002477467133542584
Position 468: 0.0024535232238177803
Position 432: 0.0020311138778104872
Position 1310: 0.0016372973765009255
Position 5302: 0.0016037188874894097
Position 1353: 0.0015451113069834765
Position 69: 0.0013786888552123483
Position 5435: 0.001363120772671253
Position 4664: 0.0012780719723909672
Position 4097: 0.0010538382746725149
Position 137: 0.0009782181002797976
Position 5589: 0.0007991988069241347
Position 1414: 0.0007438819473853502
Position 317: 0.0007432190663870457
Position 5485: 0.0006972839378690387
Position 5737: 0.0006273246514804767
Position 393: 0.0005672366009790937
Position 710: 0.0005207651467619958
Position 5036: 0.0004531505695485222
Position 1288: 0.0004354896782483086
Position 2575: 0.0004100320215030724
Position 4223: 0.0003743818028206747
Position 5300: 0.0003599092708830753
Position 440: 0.000300212383627136
Position 1206: 0.00028053867467902607
Position 492: 0.0002759064342190611
Position 1605: 0.00024169372228833084
Position 1599: 0.00020818975221750037
Position 565: 0.00019076387060929507
Position 6107: 0.00017970138595191975
Position 4302: 0.00015553136569182658
Position 4061: 0.00014944960204358823
Position 4261: 0.0001406741895480019
Position 1388: 0.0001229678369820003
Position 509: 0.00010462604449958819
Position 3959: 9.861273245787621e-05
Position 1578: 8.805926754168843e-05
Position 2861: 6.279077974299002e-05
Position 1384: 5.478369304071745e-05
Position 1821: 5.202430045276985e-05
Position 204: 4.1516007556398704e-05
Position 1241: 3.506833572326165e-05
Position 3621: 3.209431536053678e-05
Position 399: 2.7594717140366158e-05
Position 1825: 2.644087610435338e-05
Position 58: 2.62189057043339e-05
Position 17: 2.250415783237153e-05
Position 1563: 2.0234151528357553e-05
Position 1215: 1.832012143075771e-05
Position 2520: 1.2073784032365977e-05
Position 152: 1.104545589036497e-05
Position 277: 1.0279479584667964e-05
Position 217: 5.138949519709229e-06
Position 2380: 5.071307184621933e-06
Position 1940: 5.003705688498634e-06
Position 287: 4.395575310132121e-06
Position 2071: 4.339827368381984e-06
Position 134: 4.299501388456207e-06
Position 2316: 2.928165466495148e-06
Position 190: 1.8655212422308675e-06
Position 2310: 1.1645299219953133e-06
Position 1946: 1.153884245866683e-06
Position 1954: 4.9186081663870063e-08
Position 1894: 7.057268749657459e-11
Position 1837: 4.985328917390097e-11
Position 1963: 3.744347959617562e-11
Position 367: 3.999731333414729e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1679: 0.9970637832130845
Position 5178: 0.9435420219768015
Position 4527: 0.8014285042781315
Position 5953: 0.7214953201072433
Position 1485: 0.690302427928528
Position 3469: 0.5051237914314137
Position 331: 0.43247503058289744
Position 3539: 0.40417707081560267
Position 5362: 0.28867955770728887
Position 4182: 0.18548283050097267
Position 3794: 0.08431308871054066
Position 2741: 0.03858096802973615
Position 4003: 0.0364773996884463
