Gene = Zbbx
index = 1197
Annotated 5SS: [   185   2691   4243   7359  31695  38149  50711  58332  58776  60148
  62044  65385  72141  82240  91400 103889]
Annotated 3SS: [  2641   4135   7262  31547  37973  50574  58221  58674  60067  61903
  65094  71989  82116  91141 103752 105682]
SMsplice 5SS: [   185   2691   7359  31695  38149  38503  40357  50711  53401  58332
  58776  60148  65385  72141  82240  91400 103889]
SMsplice 3SS: [  2641   7262  31547  37973  38376  40240  50589  53284  58221  58674
  60067  65286  71989  82116  91141 103752 105682]
top_k =  500
Partition function (log Z): -60.79688927442892

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9901872362603159
Position 7359: 0.9606914868900142
Position 2691: 0.6634486196175697
Position 4243: 0.2614510546486399
Position 5627: 0.25196376868931375
Position 11942: 0.20006958713518036
Position 3477: 0.08361576777873238
Position 4369: 0.06855793479340323
Position 5631: 0.0509430144156643
Position 4651: 0.050365680747679116
Position 5636: 0.029715918005846255
Position 9065: 0.025078153645656673
Position 4585: 0.024601879871319687
Position 10667: 0.015070173736534602
Position 5623: 0.012297943542638388
Position 1414: 0.010945342629300874
Position 477: 0.010095324341046985
Position 9129: 0.008481886483044937
Position 12151: 0.006735501612008922
Position 10709: 0.0061640790168789004
Position 203: 0.004194439465480444
Position 7887: 0.003524877739465209
Position 918: 0.002311890161179493
Position 10934: 0.0019910095026396007
Position 3678: 0.0017145989067869527
Position 2176: 0.0015954346211181473
Position 714: 0.0012804725272208492
Position 123: 0.0009564392765057552
Position 6858: 0.0008465680454230766
Position 686: 0.0008327318836411489
Position 664: 0.0007447152876701469
Position 2432: 0.0006240096999121762
Position 2007: 0.0006203099472398717
Position 362: 0.0005408918099252887
Position 560: 0.000370332546550712
Position 2726: 0.0003246657798593221
Position 1110: 0.00030037326199687124
Position 702: 0.0002636764241108981
Position 1100: 0.0002476309522018116
Position 2534: 0.00023577515682464054
Position 324: 1.3227438606036985e-06
Position 2720: 1.1601331270064416e-06
Position 154: 1.0754964020646136e-06
Position 318: 6.121839457670104e-07
Position 6286: 4.876640450714416e-07
Position 180: 2.9958471482070074e-07
Position 96: 1.3274650984045646e-07
Position 347: 1.1799878499046507e-07
Position 283: 7.067885390659565e-08
Position 837: 5.461680147635024e-08
Position 785: 5.114294815144656e-08
Position 331: 2.730263135688516e-08
Position 60: 1.9606550405247975e-08
Position 58: 1.5151860826852835e-08
Position 353: 1.1537329973440336e-08
Position 247: 1.039834563571417e-08
Position 212: 8.799153331775132e-09
Position 18: 4.85776950109325e-09
Position 443: 3.680381617866681e-09
Position 404: 1.4353610990979395e-09
Position 369: 5.387778924174627e-10
Position 281: 8.931424745802138e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7262: 0.7050949981362512
Position 2641: 0.42717229476156354
Position 10999: 0.25322440833619264
Position 4135: 0.24102864561220766
Position 5502: 0.2330103270562214
Position 14121: 0.2126614348088411
Position 11825: 0.18662693742730166
Position 7232: 0.14728332812792613
Position 5531: 0.1105688262637978
Position 13981: 0.10892610411898238
Position 7147: 0.09099127641741203
Position 2601: 0.07810077236851161
Position 2599: 0.07721180811952556
Position 13955: 0.06620731695811456
Position 4530: 0.06488559814868841
Position 15102: 0.05575502831837108
Position 10533: 0.04017384819769473
Position 9586: 0.039298989535528885
Position 2557: 0.03502835057584381
Position 9001: 0.033645921613568254
Position 3394: 0.03348263213746596
Position 11867: 0.03264304281701042
Position 4181: 0.029524435450874454
Position 4141: 0.028093989653435267
Position 15353: 0.024914043925344666
Position 3364: 0.02425615860901477
Position 2352: 0.02367322299187001
Position 10550: 0.02342628949574958
Position 2538: 0.02208038082327739
Position 6976: 0.02000906437377104
Position 11174: 0.01999119701384687
Position 3279: 0.017918550926849727
Position 11048: 0.015647348555846097
Position 4043: 0.014673742426441701
Position 14318: 0.01377721080074437
Position 12307: 0.009304557136741064
Position 8868: 0.009124941533982987
Position 12028: 0.008944162322943872
Position 11992: 0.008753991663139563
Position 6433: 0.008639484991982489
Position 4426: 0.008550673529346206
Position 9534: 0.008013101790875308
Position 11495: 0.007864823328772946
Position 3962: 0.0075995725629428865
Position 10188: 0.007403626958072158
Position 1243: 0.006862425253517392
Position 13029: 0.006381563312984067
Position 9761: 0.0062598801578834014
Position 11512: 0.004887064991358724
Position 265: 0.004861300704785335
Position 10782: 0.004519353362630251
Position 9313: 0.0044974138752103265
Position 7775: 0.004423023030693046
Position 4247: 0.003972110727449647
Position 9567: 0.003658344128373866
Position 8794: 0.003580757917025145
Position 3292: 0.0034242281054848757
Position 11157: 0.002975655805852781
Position 4572: 0.0029659868241154086
Position 7966: 0.002945507598899953
Position 9222: 0.002639533262838635
Position 3213: 0.002556418327184758
Position 9406: 0.00251951845117641
Position 3574: 0.002470911863959619
Position 7490: 0.002349860705370391
Position 4091: 0.0022410305630867827
Position 400: 0.0022136580562604953
Position 5456: 0.0021708003919468162
Position 7131: 0.0021490262932102933
Position 3981: 0.002060294556392904
Position 299: 0.0019128269694269123
Position 7123: 0.0018883412607409767
Position 8814: 0.0017512408060466247
Position 11687: 0.0015742639604434195
Position 9429: 0.0012340047813917733
Position 4218: 0.001026234508781789
Position 1281: 0.000918219144593279
Position 7840: 0.0008702071179433204
Position 1400: 0.0007924302445241939
Position 3361: 0.0007137838781717664
Position 8728: 0.0007012516461554807
Position 2031: 0.0007000619460749831
Position 2869: 0.0006321467454793114
Position 2468: 0.000578964174772262
Position 599: 0.0005596542742065318
Position 2364: 0.0005092762443795363
Position 805: 0.0004858362921563809
Position 6187: 0.00046328481180356036
Position 9691: 0.0004540282637542155
Position 2062: 0.00043012277015668356
Position 1368: 0.000430037124522414
Position 1155: 0.0004262663251982759
Position 7736: 0.00040400875544107
Position 3193: 0.0003981388899483119
Position 3245: 0.0003947108518420985
Position 353: 0.00038155663747241764
Position 7982: 0.00036564910859628594
Position 1557: 0.00034572282202637543
Position 6646: 0.0003350581901809203
Position 7622: 0.0003274140009543646
Position 1298: 0.0003060034702293654
Position 270: 0.00030537394658718825
Position 770: 0.0002912525428054761
Position 616: 0.0002910844214572659
Position 3153: 0.00027695585662874543
Position 3311: 0.00025106642461296906
Position 6198: 0.00024699764377765385
