Gene = Rab3gap1
index = 880
Annotated 5SS: [   57   208  5383 20516 22324 32926 35065 41178 46948 49517 50869 56048
 56669 58777 59349 61672 62306 65782 68793 69313 69529 69918 70376]
Annotated 3SS: [  151  5306 20382 22244 32805 34898 41077 46865 49447 50794 55954 56501
 58686 59175 61616 61933 65643 68564 69215 69424 69801 70272 73600]
SMsplice 5SS: [   57   208   772  5383 20516 22324 35065 41178 46948 56048 56258 56669
 58777 61672 62306 65782 68793 69300 69529 69918 70376]
SMsplice 3SS: [  151   676  5306 20382 22244 34898 41077 46865 55954 56185 56533 58686
 61616 61933 65643 68564 69215 69456 69801 70272 73600]
top_k =  500
Partition function (log Z): -41.44263096093606

Sorted 5' Splice Sites (High to Low Probability):
Position 5383: 0.9669261034116396
Position 57: 0.8917507093813143
Position 772: 0.6406919866207975
Position 208: 0.6163481375816305
Position 8662: 0.46261204592047755
Position 346: 0.3290877020361745
Position 10551: 0.07767887712160007
Position 2647: 0.05936490621154831
Position 11000: 0.0560217034076635
Position 4525: 0.05571739934067474
Position 1920: 0.04550924301508875
Position 3376: 0.04327650292678564
Position 255: 0.042410745380345685
Position 1927: 0.04056959438388753
Position 2661: 0.036003493884733104
Position 1698: 0.02919850470382757
Position 3710: 0.025640892450078313
Position 7800: 0.018682618231802593
Position 3908: 0.013227131737675606
Position 4179: 0.01082361943693289
Position 1893: 0.00996857784107227
Position 2229: 0.007168321656953449
Position 1287: 0.006854142938356249
Position 4920: 0.006695374938483074
Position 2991: 0.006557766286348228
Position 2330: 0.005797549946489674
Position 3292: 0.004726220359615975
Position 52: 0.004559209978871366
Position 9163: 0.00449451002591563
Position 1364: 0.004470178055996803
Position 947: 0.0037794964060122926
Position 638: 0.0031139048967003895
Position 1779: 0.002989630563724793
Position 2423: 0.002440729386291193
Position 4474: 0.002282997085947889
Position 1059: 0.0021740127912185264
Position 4470: 0.002052230897269765
Position 2638: 0.0018266675117383701
Position 817: 0.0014776084301758828
Position 1688: 0.001350301116237944
Position 1572: 0.0012000324683333918
Position 788: 0.0008050894468556162
Position 431: 0.0007173381742598907
Position 4530: 0.0006905444240004304
Position 381: 0.0005712324237622142
Position 105: 0.0005061769264807667
Position 542: 0.0003687135452137471
Position 3691: 0.0003652706162716954
Position 2720: 0.0003504155832089216
Position 264: 0.00023985762303860663
Position 5400: 0.00015312967340894512
Position 579: 0.0001242728408444046
Position 157: 0.00011705843392013259
Position 75: 0.00010814419346355948
Position 212: 9.78813783173733e-05
Position 486: 7.380710200300875e-05
Position 61: 6.972408514167534e-05
Position 215: 5.906097486540204e-05
Position 554: 5.653157414433956e-05
Position 587: 5.2134949752353585e-05
Position 442: 4.0830714833039604e-05
Position 562: 3.3485174897158404e-05
Position 224: 1.999366239421907e-05
Position 434: 1.8959180774167363e-05
