Gene = Lyrm1
index = 654
Annotated 5SS: [   30 14102 18405 20425]
Annotated 3SS: [13942 18311 20279 55684]
SMsplice 5SS: [   30  4448 14102 45515 45851 54952]
SMsplice 3SS: [ 4249 13995 45438 45784 54857 55684]
top_k =  500
Partition function (log Z): -38.543483612506236

Sorted 5' Splice Sites (High to Low Probability):
Position 30: 0.8785123716638542
Position 4448: 0.8406314800311442
Position 14102: 0.3711260657442641
Position 3243: 0.1927376220636906
Position 2269: 0.18817471132495628
Position 8006: 0.06849486830795502
Position 386: 0.06312411036123952
Position 712: 0.055603606345355557
Position 4250: 0.026689062007734014
Position 58: 0.022567870643183618
Position 149: 0.015331430484569798
Position 356: 0.013710121706265323
Position 392: 0.012995334651043178
Position 1838: 0.012785231426243299
Position 3150: 0.007570634082106413
Position 360: 0.006960971486045424
Position 1939: 0.004303412937772712
Position 302: 0.004137476364571067
Position 1330: 0.003874002946237081
Position 655: 0.003330314207050955
Position 1375: 0.002866558620931065
Position 1257: 0.002580146141837595
Position 2202: 0.0021972865154636484
Position 1724: 0.0020366817032306567
Position 4799: 0.001735774319285842
Position 2886: 0.0016486792004163087
Position 5720: 0.0015698119862567275
Position 5738: 0.0013837775330440842
Position 4383: 0.00106538550173099
Position 7350: 0.0007564831405641924
Position 205: 0.0006223863654356705
Position 843: 0.0005706643691007841
Position 904: 0.0005444106162177291
Position 1051: 0.0003422090053216468
Position 247: 0.00032759429163639516
Position 1346: 0.00011814930052276958
Position 1324: 0.00010631709537834935
Position 1920: 9.872532358974131e-05
Position 1992: 7.671016020802784e-05
Position 22: 7.349246794358282e-05
Position 121: 3.627442091243242e-05
Position 471: 2.0745160628792025e-05
Position 256: 1.518440467826115e-05
Position 12: 1.5074653819305322e-05
Position 963: 1.2491570586079063e-05
Position 439: 1.0015830340920702e-05
Position 376: 6.371419014085901e-06
Position 497: 5.5144922870504535e-06
Position 1607: 5.462504383660443e-06
Position 166: 4.669681972239816e-06
Position 416: 4.620788250470155e-06
Position 259: 4.065535020351538e-06
Position 573: 3.1612494720707643e-06
Position 694: 2.8975989243969373e-06
Position 1637: 2.261646143427779e-06
Position 195: 1.9156156499656847e-06
Position 158: 1.660250366486836e-06
Position 161: 1.0490981167024933e-06
Position 2348: 6.077842759170973e-07
Position 178: 1.9846351363836043e-07
Position 304: 6.659028029668397e-08
Position 390: 1.627253022959718e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4249: 0.6393637778758591
Position 13809: 0.56535186916964
Position 17812: 0.3711260657442653
Position 4567: 0.25259201696536376
Position 4355: 0.15187916386221578
Position 2109: 0.1246269925713598
Position 3135: 0.10464952903785586
Position 7912: 0.08129927848803416
Position 3010: 0.04698151600371163
Position 2168: 0.04056762359896918
Position 6602: 0.03508981953248317
Position 3063: 0.029042728042714995
Position 244: 0.026633413465775607
Position 4197: 0.02444332072914949
Position 9763: 0.02309238323017061
Position 4273: 0.022667372184470083
Position 4367: 0.02199991830972621
Position 2144: 0.02149891178569998
Position 508: 0.020828576961296506
Position 7059: 0.017039631772760654
Position 602: 0.016146960893943137
Position 2941: 0.0144169065750564
Position 1767: 0.013975428997835921
Position 4097: 0.013158655199338952
Position 11343: 0.008396712718304854
Position 7194: 0.008346986367768396
Position 1684: 0.006882420114163949
Position 1215: 0.006531887798110366
Position 8342: 0.00607552008080911
Position 7869: 0.005262238227281015
