Gene = Supt20
index = 1043
Annotated 5SS: [  104  2103  3415  3905  5555  8512 10070 13872 14037 15292 16083 16225
 17368 19145 20098 20661 21692 22152 22585]
Annotated 3SS: [ 2017  3378  3845  5487  8381  9965 13754 13982 15151 15925 16167 17295
 18986 20070 20627 21582 22048 22428 23532]
SMsplice 5SS: [  309  2103  3905  8512 10070 13872 15292 16083 17368 19145 21692 21991]
SMsplice 3SS: [ 2017  3803  8384  9965 13754 15151 15925 17295 18986 21582 21871 23532]
top_k =  500
Partition function (log Z): 9.244189319857739

Sorted 5' Splice Sites (High to Low Probability):
Position 13872: 0.9833304198423837
Position 2103: 0.9701283630266878
Position 10070: 0.9688077256900205
Position 16083: 0.9629128162759939
Position 19145: 0.8969618406807818
Position 17368: 0.8585335911634634
Position 21991: 0.8189231764136451
Position 5555: 0.7883092506905386
Position 21692: 0.773214153156947
Position 3415: 0.7108224147509107
Position 3905: 0.667018068112955
Position 8512: 0.6641182002247988
Position 15292: 0.5282062471875719
Position 309: 0.4827174635638109
Position 16370: 0.40190201244742896
Position 22585: 0.3413622348349767
Position 17556: 0.2698971657956837
Position 20803: 0.26444346849950545
Position 18459: 0.26217997867602594
Position 3922: 0.23453773934347144
Position 17865: 0.22153012851433285
Position 16225: 0.19952292879670633
Position 20826: 0.18948466591552596
Position 453: 0.17435953564884912
Position 104: 0.14595096666416885
Position 22: 0.13796344270061187
Position 14452: 0.12937659744430335
Position 14037: 0.11938556165119024
Position 12088: 0.09095085158484319
Position 11002: 0.08161859637311052
Position 15832: 0.0801768836554935
Position 4772: 0.07925433937507155
Position 12663: 0.06618630962638265
Position 12618: 0.0647169000137801
Position 5278: 0.06182430250500875
Position 20098: 0.05905052763480162
Position 22152: 0.05174088157389773
Position 11335: 0.05076436482024412
Position 2951: 0.04993840503985299
Position 11205: 0.0476507737015839
Position 20661: 0.03897335907069299
Position 15310: 0.038350832045638814
Position 20416: 0.03764636342548442
Position 5371: 0.031238242290281996
Position 19087: 0.030784266092327768
Position 19903: 0.029295888175297213
Position 14117: 0.025124665389473288
Position 16836: 0.024188377236416893
Position 20887: 0.023687124927679982
Position 17526: 0.022771649758231476
Position 1507: 0.022504101840338665
Position 20024: 0.022221088174475885
Position 14060: 0.021201174687199772
Position 12613: 0.017748936019105398
Position 16099: 0.017536680567516234
Position 3933: 0.017190156862691618
Position 334: 0.01427791057148457
Position 1036: 0.014242139138728613
Position 1930: 0.014220042959756998
Position 369: 0.013900750648039382
Position 22492: 0.013643341224159253
Position 14087: 0.012131635762751036
Position 1877: 0.011542487551901877
Position 54: 0.011215441231386531
Position 73: 0.010908657747280845
Position 5122: 0.0108319447019124
Position 5157: 0.01073755360008619
Position 22429: 0.009498737117328583
Position 14126: 0.008338377474431504
Position 14150: 0.008233452824595186
Position 20666: 0.0074641596137898555
Position 22950: 0.0071978774015815285
Position 386: 0.006945055376439837
Position 1811: 0.0066675948369332464
Position 326: 0.006438671517942051
Position 16289: 0.006147193022659463
Position 1310: 0.005857511513678081
