Gene = Apoc1
index = 130
Annotated 5SS: [ 52 250 773]
Annotated 3SS: [ 173  624 3023]
SMsplice 5SS: [ 52 270 548]
SMsplice 3SS: [173 410 624]
top_k =  500
Partition function (log Z): -3.930624222982372

Sorted 5' Splice Sites (High to Low Probability):
Position 52: 0.94793695846624
Position 270: 0.5972483753030181
Position 548: 0.544650878049039
Position 250: 0.39348616849953455
Position 773: 0.3311990798469095
Position 802: 0.012350817923179732
Position 555: 0.009473702897413458
Position 2714: 0.006467240886656155
Position 2743: 0.0020222479284870325
Position 2734: 0.0015206249055424788
Position 1512: 0.001419009455206102
Position 2498: 0.0014034820299913303
Position 534: 0.001306477974057696
Position 411: 0.0012901922939081028
Position 472: 0.0011487209588489174
Position 432: 0.001108479942554277
Position 68: 0.000995716297353798
Position 1497: 0.0009291766356543315
Position 814: 0.0009154374693029472
Position 799: 0.00029527922991371406
Position 105: 0.00018387172264486057
Position 158: 9.124802750004051e-05
Position 70: 6.334013942597534e-05
Position 350: 6.228237329827456e-05
Position 231: 5.616264330539754e-05
Position 560: 3.963912344678767e-05
Position 56: 3.821954363910781e-05
Position 289: 3.4749574394018266e-05
Position 456: 2.663208041969504e-05
Position 102: 2.657760234000343e-05
Position 436: 1.8785662749160382e-05
Position 291: 1.8163026606612054e-05
Position 296: 1.3009941774788692e-05
Position 570: 6.465562093483463e-06
Position 216: 4.441719894274414e-06
Position 228: 4.103707200949471e-06
Position 305: 2.028542511250453e-06
Position 129: 1.5748328409452746e-06
Position 175: 1.0978122591992209e-06
Position 225: 1.0115714678508481e-06
Position 126: 6.094636767854547e-07
Position 572: 3.6402356455506356e-07
Position 390: 3.165862041371177e-07
Position 922: 3.142860303190032e-07
Position 116: 3.019152449278282e-07
Position 818: 2.522139440732415e-07
Position 832: 9.435326715184172e-08
Position 978: 8.851238983179898e-08
Position 995: 8.417005801473998e-08
Position 958: 3.300846543616297e-08
Position 144: 2.9083430586395726e-08
Position 162: 1.3614024015793273e-08
Position 360: 7.398682793747468e-11
Position 362: 9.528396109445002e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9327392064248784
Position 624: 0.6593596177711262
Position 410: 0.5329620870438403
Position 3023: 0.27268157485750977
Position 2899: 0.09440312071496786
Position 2573: 0.0837295128123791
Position 432: 0.05869672061953581
Position 1088: 0.042038424614217536
Position 641: 0.03582047921863771
Position 2915: 0.02240457867652849
Position 630: 0.012537267239944184
Position 190: 0.00955340958196635
Position 1822: 0.009279783998077143
Position 319: 0.009069800843600977
Position 1966: 0.008969752671175554
Position 3037: 0.008163765736450512
Position 911: 0.006903280372523346
Position 2298: 0.0068099185347816615
Position 1864: 0.00475327032266478
Position 1379: 0.004282047439595341
Position 2010: 0.003451490954438495
Position 2058: 0.0028015201597544363
Position 2775: 0.002778443554845393
Position 1681: 0.0023861397488270436
Position 2919: 0.002284399526894267
Position 1511: 0.0020869366554328393
Position 2385: 0.0020599553071050775
Position 2599: 0.00203762693128699
Position 2707: 0.001885627561403218
Position 2262: 0.0015228354908640644
Position 2739: 0.0014516277687544597
Position 2238: 0.001449587911765248
Position 466: 0.0014004512509940938
Position 988: 0.0012363865745864955
Position 3152: 0.001172740786873759
Position 139: 0.0009945976868974962
Position 234: 0.0009665603733502409
Position 461: 0.000914894953164131
Position 487: 0.0008009081029154933
Position 521: 0.0007463174144056679
Position 1257: 0.0005933168470077995
Position 1555: 0.0005728035385608013
Position 1084: 0.0005523300061435223
Position 842: 0.0005382823588876149
Position 1981: 0.000517696366106572
Position 1113: 0.0004701337263757853
Position 196: 0.0003728040800896735
Position 2096: 0.0003661655402066632
Position 2156: 0.00034631910237645355
Position 444: 0.00031934258973306747
Position 888: 0.0002883350682528881
Position 599: 0.00028479183001818467
Position 1585: 0.00023296915535803367
Position 848: 0.0002268737185191982
Position 671: 0.00019638919320448802
Position 524: 0.0001818535072886074
Position 917: 0.00017960169205693486
Position 2584: 0.00017903091815815869
Position 349: 0.00017620354357590393
Position 1177: 0.00016685999908507042
Position 2424: 0.00016658550680456467
Position 952: 0.00016274336169829352
Position 1843: 0.0001415540937530046
Position 1712: 0.00011833278722114253
Position 3107: 0.00011439628596903568
Position 3039: 0.00010152721632637647
Position 1628: 9.363585211661369e-05
Position 961: 7.82583454153646e-05
Position 1050: 7.066853461004071e-05
Position 851: 6.905776351787207e-05
Position 692: 6.647134530728238e-05
Position 972: 6.15064230424456e-05
Position 931: 5.7892674338922545e-05
Position 447: 4.925351704543686e-05
Position 472: 4.838035989667665e-05
Position 325: 3.7954632964672385e-05
Position 249: 1.363779371752366e-05
Position 254: 1.2989442662255432e-05
Position 1386: 9.471303161628249e-06
Position 1428: 9.088785650716544e-06
Position 121: 6.913128081584047e-06
Position 328: 6.58398436822459e-06
Position 340: 5.124466429428257e-06
Position 714: 3.1959995127562356e-06
Position 673: 2.5962136483507955e-06
Position 544: 2.576493435452312e-06
Position 554: 1.3293404396660751e-06
Position 532: 1.2865576825762248e-06
Position 719: 1.1712781726045921e-06
Position 337: 3.6437493078203097e-07
Position 274: 1.9521052171492182e-07
Position 260: 1.768242841847366e-07
Position 258: 1.7642963359099785e-07
Position 695: 6.827721050766917e-08
Position 749: 3.561947669494084e-08
Position 752: 1.4232427718340266e-09
Position 269: 3.78896414418334e-10
Position 280: 3.0067315312954973e-10
Position 296: 1.3720905996110254e-10
Position 278: 5.544797453041627e-11
Position 289: 7.956215081259847e-12
