Gene = Tnfsf18
index = 1128
Annotated 5SS: [ 193 5850]
Annotated 3SS: [5815 8796]
SMsplice 5SS: [193]
SMsplice 3SS: [2328]
top_k =  500
Partition function (log Z): -10.791632481016029

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9496166473397963
Position 6053: 0.15081304499686002
Position 5850: 0.10454137466503671
Position 3545: 0.08426438625057604
Position 2448: 0.0752653688362867
Position 2540: 0.06839414525387506
Position 8910: 0.06487541000066695
Position 566: 0.04483111683076776
Position 1867: 0.03379320057955626
Position 1835: 0.033189340766363665
Position 5591: 0.032085963162972034
Position 5403: 0.03142786353518946
Position 2614: 0.025742240322831
Position 105: 0.017962023221205894
Position 9198: 0.010395973960938132
Position 6827: 0.008602879940928346
Position 327: 0.0077781434728500624
Position 3540: 0.007088559262161253
Position 740: 0.007016647055773165
Position 5643: 0.005924947446407697
Position 1774: 0.005196888763279973
Position 1393: 0.005160424039081436
Position 2609: 0.0046309193488181894
Position 2873: 0.003921046269407069
Position 2099: 0.00372932707749489
Position 552: 0.003355450326083472
Position 2723: 0.0024135712767440237
Position 198: 0.002134481393446687
Position 167: 0.0015492841106780257
Position 291: 0.0013307154357889252
Position 1473: 0.00121952874179628
Position 2024: 0.0011346516990925742
Position 239: 0.0009764048336619035
Position 427: 0.0006798110892741677
Position 1745: 0.000623820364222466
Position 2117: 0.0004727458717418196
Position 431: 0.0004217586296815084
Position 2112: 0.00029128765441070113
Position 4345: 0.00024489426739510275
Position 614: 0.00023773426561794813
Position 1920: 0.00015607743542851138
Position 1439: 0.00011768102907510582
Position 114: 8.714076771759083e-05
Position 433: 8.034827181396684e-05
Position 86: 5.745562004239556e-05
Position 345: 5.4611493430830466e-05
Position 1460: 3.2849476436406654e-05
Position 8: 3.1408809123052286e-05
Position 1729: 3.0297771096597003e-05
Position 4: 2.9544653079078542e-05
Position 126: 2.8176020668512938e-05
Position 133: 2.36657336160415e-05
Position 1946: 2.2791923842878993e-05
Position 250: 1.8560004604664803e-05
Position 1004: 1.1755704702337784e-05
Position 1755: 1.1341490634125913e-05
Position 829: 1.0213010990132444e-05
Position 747: 9.260237408256785e-06
Position 150: 6.417679865806323e-06
Position 2034: 5.584625440424964e-06
Position 259: 1.481031213124974e-06
Position 316: 1.3687890051165235e-06
Position 2657: 1.21982829200784e-06
Position 2736: 1.1213205589620164e-06
Position 2426: 1.0417931675256102e-06
Position 201: 7.610554368658878e-07
Position 209: 7.536329298850957e-07
Position 367: 6.992858283169096e-07
Position 158: 5.281435022335318e-07
Position 47: 4.4488910753198434e-07
Position 141: 2.541413571003873e-07
Position 386: 2.475910239483285e-07
Position 325: 4.077365481764978e-08
Position 671: 1.896986300781053e-09
Position 24: 2.338939327398875e-10
Position 254: 3.732822309736758e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2328: 0.301728267029053
Position 8796: 0.2645653970947915
Position 5891: 0.19867321597384105
Position 9024: 0.1512973758284012
Position 5310: 0.14031283813097636
Position 5815: 0.13050843042115925
Position 6616: 0.09488028044215739
Position 10213: 0.08868895111500072
Position 3459: 0.08147122416463758
Position 1728: 0.04451929613220999
Position 7206: 0.028487895132785948
Position 1700: 0.02654033716157393
Position 430: 0.023031894398473363
Position 7458: 0.021105671940342522
Position 4093: 0.015206310840602793
Position 5048: 0.01508903652545374
