Gene = Cops9
index = 288
Annotated 5SS: [ 106 2299]
Annotated 3SS: [2225 4581]
SMsplice 5SS: [ 379 2299]
SMsplice 3SS: [2225 4581]
top_k =  500
Partition function (log Z): -5.6633902150992395

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9732844030834067
Position 379: 0.5317226621632909
Position 106: 0.38012643875436075
Position 662: 0.3099722084447862
Position 672: 0.10295396222216095
Position 597: 0.04983173037352522
Position 3301: 0.043762865990656846
Position 1364: 0.027766575063436497
Position 2583: 0.027222040805421115
Position 3713: 0.02404529249384905
Position 667: 0.0210126535771635
Position 2447: 0.02023629647886736
Position 389: 0.019544917537005217
Position 2146: 0.018605877679115243
Position 396: 0.0174586572217967
Position 264: 0.017261257031137008
Position 269: 0.013509116558750813
Position 691: 0.01280261849401777
Position 3296: 0.011321514631747985
Position 1271: 0.010121101505155558
Position 618: 0.008331310640618457
Position 1725: 0.007000096185052912
Position 4042: 0.0063585536064419
Position 246: 0.006005270341323483
Position 1742: 0.0059924293555905705
Position 140: 0.004685571004784955
Position 4346: 0.004330450577463033
Position 1013: 0.003429475435277366
Position 280: 0.0033601817165995183
Position 3838: 0.003104313983112779
Position 2654: 0.002535561443581708
Position 18: 0.0020632167420784474
Position 1798: 0.0019922368540817932
Position 3080: 0.0016685818906011002
Position 622: 0.001580828920592899
Position 3246: 0.001397972109336214
Position 2900: 0.001059606793674182
Position 4236: 0.0009287573447470586
Position 4616: 0.0008934095471413891
Position 804: 0.000867732874268213
Position 111: 0.0007972576587444168
Position 542: 0.0007952576809370728
Position 4167: 0.0007077722391922823
Position 240: 0.0006835854853652309
Position 2303: 0.0006792471732180796
Position 2735: 0.0006070986873229112
Position 642: 0.0005153402467502903
Position 579: 0.0005092520217854679
Position 2493: 0.0004912498244580179
Position 1764: 0.00045564817558888513
Position 948: 0.00039711169365192026
Position 3480: 0.00035220779911369535
Position 284: 0.0003184975037659907
Position 1572: 0.00029363631386723716
Position 4761: 0.0002712616905197994
Position 678: 0.00016551540642590918
Position 114: 0.00013684886321716112
Position 424: 0.0001233696556321818
Position 37: 0.00012007669764598549
Position 66: 0.00010710096122827398
Position 134: 0.00010249783287632585
Position 91: 8.176749240926738e-05
Position 411: 7.670935554841468e-05
Position 2233: 5.8993378592722394e-05
Position 2359: 5.8091114261893116e-05
Position 486: 3.737697569768501e-05
Position 222: 2.2522963656258332e-05
Position 434: 1.9923976853395627e-05
Position 55: 1.6696316362616914e-05
