Gene = Ccdc149
index = 207
Annotated 5SS: [  171 32463 35824 50790 65546 66486 67405 68815 71437 78851 86417]
Annotated 3SS: [32300 35784 50681 65428 66312 67331 68729 71291 78773 86299 94842]
SMsplice 5SS: [  171 13471 15107 18465 30332 32463 35824 50790 53004 65546 66486 67405
 68815 71437 78851 86417]
SMsplice 3SS: [13356 15058 18312 30194 32360 35784 50681 52936 65428 66312 67331 68729
 71291 78773 86299 94842]
top_k =  500
Partition function (log Z): -58.33734026595864

Sorted 5' Splice Sites (High to Low Probability):
Position 1216: 0.9739972590241611
Position 13471: 0.46695062986962244
Position 15107: 0.4282419611979846
Position 171: 0.354514618954263
Position 162: 0.3261271142853945
Position 493: 0.1270183331640298
Position 524: 0.05130998189519488
Position 539: 0.032731698471914754
Position 267: 0.025153800023065036
Position 13560: 0.021550652000303105
Position 700: 0.019679588575769385
Position 845: 0.018415851824832966
Position 228: 0.014283470253619856
Position 215: 0.014051750182936692
Position 593: 0.009410682824786193
Position 245: 0.006891014457152422
Position 1166: 0.00512829031515619
Position 238: 0.002329913843075505
Position 661: 0.002264615422519327
Position 708: 0.0017190470162387228
Position 2298: 0.0010259269467422377
Position 1172: 0.0009380233178996718
Position 2755: 0.0008051457996372585
Position 6218: 0.0006877365014693503
Position 1235: 0.0006872666517678483
Position 823: 0.0003373839135867256
Position 1323: 0.0002487151050536215
Position 1221: 0.000178083742389058
Position 1744: 0.00015115361476761093
Position 2799: 8.67734961362604e-05
Position 2017: 5.440725639984232e-05
Position 2978: 3.919441349666471e-05
Position 560: 1.3195248270244586e-05
Position 328: 1.3008808409221173e-05
Position 945: 1.133946808784306e-05
Position 947: 7.231835459225713e-06
Position 813: 5.948533410277034e-06
Position 274: 1.9467679134028867e-06
Position 287: 1.2753688205966634e-06
Position 809: 1.202524306441683e-06
Position 566: 8.563878892733574e-07
Position 89: 4.295365511158152e-07
Position 5: 3.0442181300409115e-07
Position 750: 2.8098084164421927e-07
Position 597: 2.105080206602501e-07
Position 605: 1.9019606079605096e-07
Position 574: 1.659630864151991e-07
Position 311: 1.2411488193181037e-07
Position 656: 1.0114846639121745e-07
Position 365: 4.699049217781102e-08
Position 39: 1.5891466787037256e-08
Position 92: 4.541061330364143e-09
Position 451: 2.4398695731734417e-09
Position 442: 6.290064985831649e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18312: 0.7932848383294471
Position 1065: 0.5115527710823264
Position 13356: 0.49833818908746363
Position 15058: 0.4918117014199459
Position 1082: 0.33090521020048924
Position 14335: 0.07936088570048735
Position 1135: 0.07933362721505077
Position 877: 0.036931091652294516
Position 3676: 0.016513956776214155
Position 1047: 0.016120566476589906
Position 6167: 0.008031280869333746
Position 1095: 0.004644628416247887
Position 686: 0.004329856353986641
Position 5776: 0.00352495748923771
Position 4802: 0.0024501523803530743
Position 9763: 0.0021299048577572157
Position 2016: 0.0020508698127440156
Position 7801: 0.001989276790990311
Position 1147: 0.001788573051450752
Position 9077: 0.0014692540895499115
Position 1012: 0.0013894218070222906
Position 1458: 0.0012171500230172545
Position 442: 0.0011231502276977234
Position 6109: 0.001112901441398523
Position 2236: 0.0010271698969573685
Position 7954: 0.000830668165104792
Position 3525: 0.000810134367060436
Position 3219: 0.0007833815802342558
Position 5703: 0.0007290484630766416
Position 8200: 0.0007229546516904566
Position 6548: 0.0006689388035105067
Position 8153: 0.0006295204625435682
Position 1234: 0.0006059678055901744
Position 3371: 0.0005261479603579291
Position 3194: 0.0005210249647254316
Position 2587: 0.0004895621156667286
Position 2695: 0.0004420979081417982
Position 4782: 0.0004131235637698398
Position 2612: 0.0004091127095172408
Position 1967: 0.000396039666075718
Position 2626: 0.0003771620958617399
Position 1893: 0.00034926966326458906
Position 375: 0.0003167447328219298
Position 1919: 0.0003107611423420822
Position 2055: 0.00028869283979643655
Position 3933: 0.00026323988017287324
Position 334: 0.0002308027975237895
Position 2088: 0.0002212581288946324
Position 1310: 0.0002032810256785315
Position 3035: 0.00018959849813888027
Position 2136: 0.00018261916778882395
Position 363: 0.00017592988837482595
Position 3339: 0.0001695097692378124
Position 3248: 0.0001603648544106082
Position 266: 0.00014789348635481633
Position 492: 0.00013819732464500836
Position 5812: 0.00013778267807822205
Position 809: 0.00012587461066523297
Position 2526: 0.00011712449401360758
Position 1238: 0.00011549784199183272
Position 2674: 0.0001121514088728545
Position 2118: 0.00010784485736356208
Position 729: 9.734663849675883e-05
Position 1715: 9.520902757319777e-05
Position 2085: 9.367979131606708e-05
Position 4114: 8.687694138732661e-05
Position 3599: 8.675937390879616e-05
Position 2908: 7.83484474223603e-05
Position 464: 7.822090083046832e-05
Position 1623: 7.647964466884924e-05
Position 4281: 6.190118791910977e-05
Position 2475: 4.801113037294119e-05
Position 538: 4.4462566229904085e-05
Position 3411: 4.364602726899251e-05
