Gene = Htatip2
index = 549
Annotated 5SS: [  183   665  3039 11819 13509]
Annotated 3SS: [  412  2930 11680 13446 14171]
SMsplice 5SS: [  183   665  3039  7501 11819 13509 14311]
SMsplice 3SS: [  468  2930  7394 11680 13446 14171 14505]
top_k =  500
Partition function (log Z): 3.894026678149359

Sorted 5' Splice Sites (High to Low Probability):
Position 3039: 0.9930502842231778
Position 11819: 0.8403928520414358
Position 183: 0.7817706116783532
Position 13509: 0.7739486014851107
Position 14311: 0.7583483835006731
Position 7501: 0.7569405522292099
Position 665: 0.5183164736586977
Position 5715: 0.4152184166722497
Position 14058: 0.33177402474984574
Position 9296: 0.3255085211708586
Position 1633: 0.2954391699847499
Position 9918: 0.26414444325756226
Position 5092: 0.1947976936867878
Position 6941: 0.1831596020008078
Position 9893: 0.17087545027823486
Position 11968: 0.16057375336191781
Position 7229: 0.14922891090974655
Position 566: 0.14163161012458034
Position 2575: 0.13669165675051287
Position 13584: 0.13262684542409012
Position 2787: 0.1212972536422856
Position 8942: 0.10966271906535763
Position 3360: 0.10324839320252145
Position 5349: 0.09918860543719192
Position 11823: 0.09375361206830012
Position 193: 0.08929926406159601
Position 370: 0.08002572934942107
Position 608: 0.07743280126033975
Position 2580: 0.0644813747062339
Position 669: 0.05928441860447765
Position 6202: 0.0538860663798692
Position 13530: 0.049029198607372176
Position 1393: 0.041321304676613345
Position 11813: 0.04103400049341219
Position 17: 0.032145740918589794
Position 1106: 0.031764819080833874
Position 5111: 0.026217237800308848
Position 1592: 0.02403108458171327
Position 2698: 0.023225411582405327
Position 1964: 0.02228952565970883
Position 4135: 0.02000990197880375
Position 14262: 0.015930363777592098
Position 8937: 0.015680314114128898
Position 8659: 0.015064785705677982
Position 9958: 0.0139978404410298
Position 306: 0.013762845275846043
Position 7484: 0.012627249939627432
Position 11207: 0.01244822274411363
Position 6934: 0.01014497928264521
Position 2716: 0.009831070410318934
Position 2460: 0.009454714360502455
Position 12840: 0.00877215779091931
Position 6152: 0.008349846721432741
Position 6670: 0.008037017627793136
Position 7522: 0.006941622687892551
Position 8665: 0.006857363855495095
Position 13863: 0.005236405588634352
Position 301: 0.005202654815088622
Position 7802: 0.005090500394216643
Position 5808: 0.004806119201861712
Position 4612: 0.004665614318719016
Position 4825: 0.004380493110035768
Position 9027: 0.004297823481771236
Position 7530: 0.003938866972779653
Position 621: 0.0037935520777454845
Position 662: 0.0035888646373902528
Position 12646: 0.0035119354960336273
Position 165: 0.0032671848337169147
Position 7464: 0.00315292530713129
Position 1551: 0.0028920248201757103
Position 1866: 0.002884055422402775
Position 6917: 0.002838030096721526
Position 1938: 0.0027547344593054895
Position 747: 0.0021971372250568755
Position 100: 0.002156083535497607
Position 7737: 0.0019760302122998224
Position 5662: 0.0018245565076931616
Position 2106: 0.001658313201836686
Position 14541: 0.0016457994091846192
Position 2555: 0.0012965711370699726
Position 12167: 0.0012566762839621192
Position 12115: 0.0012419981317381445
Position 1297: 0.0012172126401978494
Position 354: 0.0011537300876067478
Position 12496: 0.001137521188711965
Position 5255: 0.0011035753228760014
Position 12281: 0.001000906408199986
Position 14088: 0.0009641912573626221
