Gene = Kcne4
index = 604
Annotated 5SS: [239]
Annotated 3SS: [852]
SMsplice 5SS: [239 970]
SMsplice 3SS: [ 852 1295]
top_k =  500
Partition function (log Z): -2.888868247702782

Sorted 5' Splice Sites (High to Low Probability):
Position 239: 0.9946002130645966
Position 970: 0.8421867808894657
Position 1412: 0.3343457058026242
Position 1402: 0.32021532740861763
Position 1808: 0.27019262004560857
Position 1420: 0.23342882356053649
Position 1926: 0.1974944415191699
Position 2023: 0.07216104033597256
Position 1160: 0.043257691971605935
Position 1170: 0.026074679461538137
Position 2118: 0.023900246161508373
Position 958: 0.012470954722600413
Position 944: 0.009472265817556376
Position 1633: 0.005930258718365874
Position 951: 0.00498051388445142
Position 701: 0.0034277950814143223
Position 2779: 0.003086326985943695
Position 464: 0.001608752137609399
Position 326: 0.0013472819476174035
Position 612: 0.001320908855892823
Position 2124: 0.001022109344437843
Position 1871: 0.001015440072128596
Position 1558: 0.000710811288676547
Position 864: 0.0006658995670037448
Position 1692: 0.0006045139381573086
Position 1091: 0.0005081748284836409
Position 228: 0.000472177331412716
Position 2334: 0.00045607224031547457
Position 448: 0.00040121869614827694
Position 1637: 0.0003849166826381909
Position 999: 0.0003484945134004042
Position 1148: 0.00030618159815445814
Position 1094: 0.0002888733178627379
Position 243: 0.0002421976122926041
Position 1076: 0.00021775363493176014
Position 497: 0.00021466156750662372
Position 1002: 0.000213445871588464
Position 80: 0.00020773817549525733
Position 1644: 0.00019390795922003348
Position 370: 0.0001601098531160285
Position 967: 0.0001405060246596375
Position 207: 0.00013298496070981492
Position 457: 0.000125614548152377
Position 1115: 0.00010199126964979099
Position 1217: 8.172134992543003e-05
Position 77: 8.156808229991377e-05
Position 102: 7.936215082429169e-05
Position 755: 7.633959525149884e-05
Position 1251: 6.838851409421538e-05
Position 1020: 6.34241852115127e-05
Position 821: 4.992754399315504e-05
Position 1007: 4.9573711142301934e-05
Position 1201: 4.035668081640935e-05
Position 375: 3.777112572407149e-05
Position 828: 3.542139855966823e-05
Position 1354: 3.3138247708881165e-05
Position 45: 3.0509201154054106e-05
Position 150: 2.9897503596049395e-05
Position 16: 2.9137345400053623e-05
Position 757: 2.6838173077377726e-05
Position 1203: 2.4309039418912904e-05
Position 584: 1.6471121554447e-05
Position 67: 1.442704141840106e-05
Position 715: 1.1823599071976566e-05
Position 25: 9.25770999288162e-06
Position 789: 8.270795560537545e-06
Position 304: 7.015313264803075e-06
Position 588: 6.573100033041241e-06
Position 348: 6.432363837805539e-06
Position 508: 6.279728465824702e-06
Position 482: 5.977970274566495e-06
Position 199: 4.2820341627627336e-06
Position 286: 4.043629415324682e-06
Position 689: 3.411092702984886e-06
