Gene = Selenos
index = 961
Annotated 5SS: [ 141  818 3858 7388 7623]
Annotated 3SS: [ 682 3750 7297 7543 9117]
SMsplice 5SS: [ 141  818 3858 7388 7623]
SMsplice 3SS: [ 682 3750 7297 7543 9117]
top_k =  500
Partition function (log Z): 3.532956628295831

Sorted 5' Splice Sites (High to Low Probability):
Position 3858: 0.9903323069663534
Position 7623: 0.9803095046715355
Position 7388: 0.9409576186585482
Position 818: 0.7662951864355935
Position 141: 0.7241839729120982
Position 6594: 0.4597483853283318
Position 170: 0.26683489051416354
Position 9237: 0.25526760033818763
Position 6150: 0.22695281538169776
Position 3569: 0.13976269972131927
Position 3579: 0.13519012815174244
Position 3211: 0.12170718467404654
Position 8664: 0.10962105842163786
Position 6427: 0.10861225913411574
Position 4111: 0.06821492686640848
Position 8567: 0.06163989973119105
Position 1377: 0.06051432645674725
Position 5868: 0.05494235306967748
Position 2062: 0.04718612578783252
Position 8300: 0.047050504044787785
Position 6637: 0.04409499180243724
Position 8668: 0.04281480560147633
Position 2423: 0.034824923837926874
Position 8309: 0.03245213275020977
Position 7998: 0.025046438997353947
Position 4512: 0.020340719719352505
Position 576: 0.01540081142264075
Position 3195: 0.01325759891441417
Position 890: 0.011480434217750902
Position 8536: 0.010632915401738254
Position 9301: 0.00901634590022601
Position 7620: 0.007954588537416499
Position 8718: 0.007332131440135419
Position 9211: 0.007100566991763325
Position 994: 0.007083162359040949
Position 4467: 0.006479552768395839
Position 2237: 0.004531307172721907
Position 3399: 0.0042571899910704165
Position 832: 0.004244943216013054
Position 6126: 0.004166705648182466
Position 5311: 0.004051218002671446
Position 2943: 0.0037558906357860445
Position 862: 0.0035009373656330308
Position 134: 0.0030689255476233465
Position 4115: 0.002887423198762489
Position 2709: 0.002846219778129213
Position 2069: 0.002648100028907116
Position 6222: 0.0026286391841561646
Position 2809: 0.0026124058300134112
Position 9427: 0.0018565008075023645
Position 611: 0.0016964529083509496
Position 1031: 0.0015975074980800596
Position 6069: 0.0015893950798588385
Position 3232: 0.00144547718841448
Position 2450: 0.0013400618761023437
Position 811: 0.001196426950028444
Position 8638: 0.0009052559790588222
Position 711: 0.0008246184468932154
Position 962: 0.0008197641523709205
Position 2925: 0.0007993328159023986
Position 7398: 0.0007574658884526584
Position 829: 0.0006376280470047504
Position 174: 0.0005682272273341342
Position 1324: 0.0005668245115124398
Position 2027: 0.0005653473167332898
Position 4107: 0.0005534032994735476
Position 4530: 0.000532024593323581
Position 606: 0.0005028999164027428
Position 3520: 0.0004674654789821246
Position 2703: 0.0004646626601224948
Position 1694: 0.0004560555040970101
Position 7693: 0.0004559503741985887
Position 391: 0.0004105401516879112
Position 570: 0.0003641166567801765
Position 253: 0.00029407226894239904
Position 6732: 0.00024052638631478801
Position 88: 0.00015987082758582433
Position 8266: 0.00015943547815702163
Position 501: 0.00014016750622012394
Position 9572: 0.000108969228354046
Position 512: 0.00010654658241374828
Position 7252: 0.00010374629906332298
Position 526: 9.670733213146488e-05
Position 40: 9.233770962119669e-05
Position 551: 8.247761492549573e-05
Position 368: 7.368671857035315e-05
Position 1037: 7.169498630331217e-05
Position 441: 5.771440227890467e-05
Position 326: 5.573542712274541e-05
Position 520: 4.846797935269556e-05
Position 340: 4.7652794176332245e-05
Position 296: 4.733566635652043e-05
Position 56: 2.5915796559969998e-05
Position 44: 2.020117266709153e-05
Position 196: 1.9719797216677298e-05
Position 389: 1.9597329890174418e-05
Position 451: 1.9389388381610106e-05
Position 50: 1.9316700575892443e-05
Position 509: 1.7476794419448302e-05
Position 226: 1.7406612184066565e-05
Position 866: 1.150653223951928e-05
Position 822: 9.062512149783319e-06
Position 924: 8.417485197682293e-06
Position 371: 7.458923570830189e-06
Position 403: 6.941180310327112e-06
Position 1015: 4.092265330521743e-06
Position 850: 2.4211630567554103e-06
Position 930: 2.2650804986464953e-06
Position 37: 2.1878282475871744e-06
Position 4128: 1.9693872804683734e-06
Position 321: 1.7977837635341873e-06
Position 9217: 1.1140148273425248e-06
Position 7279: 8.016816623890623e-07
Position 650: 7.170134659801372e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9117: 0.9845921696114404
Position 3750: 0.9695618984073571
Position 7543: 0.9239933288283055
Position 7297: 0.8030204467753513
Position 682: 0.7857964657853901
Position 6499: 0.5040839035170841
Position 3469: 0.2532761694091528
Position 9339: 0.17151724600754692
Position 8501: 0.13079597826362357
Position 6054: 0.126827156924454
Position 3124: 0.11437903683203814
Position 6324: 0.09068489965755858
Position 8463: 0.08263518435184078
Position 7148: 0.07017902390634483
Position 5976: 0.06238880652596237
Position 9456: 0.05499496867909436
Position 7237: 0.048227548488554685
Position 8154: 0.047423422220222805
Position 5825: 0.035882595019751766
Position 1882: 0.035848899367128324
Position 6028: 0.03493772328328932
Position 4013: 0.033878648251326714
Position 7550: 0.033463512306862016
Position 1158: 0.029704574335190685
Position 3304: 0.024546514222473486
Position 5782: 0.0232400601871488
Position 8212: 0.02295379187905546
Position 1260: 0.01889347447620815
Position 9453: 0.017226089034467932
Position 7195: 0.01704973546743837
Position 3985: 0.017034381340543688
Position 2312: 0.016609927309982748
Position 8331: 0.015070144970789831
Position 3770: 0.014603778543402623
Position 3943: 0.013630602526049716
Position 4380: 0.010653845254615593
Position 7496: 0.009754373522519347
Position 3121: 0.009727874443402812
Position 7589: 0.008690378059701595
Position 6265: 0.008665919283981667
Position 6005: 0.008588664767889163
Position 2389: 0.00857183859614214
Position 7804: 0.00800147183335762
Position 9703: 0.007958343600906442
Position 8389: 0.007901915373653126
Position 2740: 0.007896993203378933
Position 2348: 0.007349562812888092
Position 6309: 0.007205082823225927
Position 432: 0.007203750855817403
Position 7524: 0.006913036134179422
Position 3705: 0.006874830247519088
Position 8159: 0.006476193818795907
Position 725: 0.0060600936900564485
