Gene = Amtn
index = 114
Annotated 5SS: [  76  250 2012 2813 4256 5529 6919 9051]
Annotated 3SS: [ 180 1924 2746 4168 5492 6891 8776 9508]
SMsplice 5SS: [  76  250 2012 4256]
SMsplice 3SS: [ 180 1924 4168 5976]
top_k =  500
Partition function (log Z): 1.407862298294948

Sorted 5' Splice Sites (High to Low Probability):
Position 4256: 0.983376360710612
Position 76: 0.9827903696071544
Position 2012: 0.9448996217090998
Position 250: 0.9119021661224423
Position 5529: 0.2818659355015857
Position 2944: 0.15506334176384123
Position 2813: 0.12401843620538895
Position 3970: 0.08269430665217842
Position 5696: 0.08225181000049324
Position 393: 0.058182248128710846
Position 9051: 0.04008786423679095
Position 1421: 0.03893238529059269
Position 3428: 0.0303017480868661
Position 548: 0.02725226227776061
Position 919: 0.025262373462276066
Position 3482: 0.02506899541811608
Position 6085: 0.01845457924486812
Position 5710: 0.016334496961936035
Position 3789: 0.012980835009533193
Position 1979: 0.009416725283508318
Position 1974: 0.006100371000750232
Position 6670: 0.005757414289766787
Position 65: 0.005537614518749563
Position 7054: 0.004859544636061209
Position 1266: 0.004313436042105818
Position 2472: 0.0034510065011354903
Position 9630: 0.003273223235025797
Position 6377: 0.0030804622384734944
Position 3246: 0.0028692734188509594
Position 101: 0.002470503031807077
Position 3806: 0.002461434206995468
Position 4839: 0.0022241294619266645
Position 5636: 0.0020473192493274573
Position 2971: 0.0020301653214232986
Position 3299: 0.0019953002421373833
Position 974: 0.0019911836793015374
Position 92: 0.00196656481889394
Position 6060: 0.0019001414985893503
Position 4980: 0.0018826795281054935
Position 6127: 0.0018368517246113655
Position 3796: 0.0017781283955582315
Position 5778: 0.0017301694514419942
Position 7091: 0.0016428492738629664
Position 6292: 0.0015568584246691277
Position 4024: 0.0013548978899065825
Position 1048: 0.0013415152401770915
Position 592: 0.001212687041785236
Position 3268: 0.0011140037925270552
Position 4494: 0.0010928852599971627
Position 5108: 0.0010769960793243158
Position 274: 0.0010593990035747574
Position 5026: 0.0010543054774118828
Position 907: 0.0010166405319825393
Position 5569: 0.000934572289730616
Position 3925: 0.0007862933448168736
Position 1335: 0.0007760141926844787
Position 8733: 0.0007371971146946332
Position 2600: 0.000706816912537117
Position 5012: 0.0006541884166620073
Position 5017: 0.0006399585066029658
Position 5423: 0.0005893911525387064
Position 1240: 0.0005359991518309693
Position 3215: 0.0005255799634108944
Position 3146: 0.0005026810769880438
Position 2979: 0.00044005211457012164
Position 3414: 0.00043051577914677316
Position 6109: 0.0004131418423171879
Position 5893: 0.0003671001511394468
Position 21: 0.0003346122037863919
Position 1020: 0.00026025565981748763
Position 362: 0.00023033579592970257
Position 3934: 0.00022025360905539998
Position 3270: 0.00015105450630846978
Position 2797: 0.0001427298724774975
Position 2331: 0.00013355371877654345
Position 1873: 0.0001306152952493013
Position 4703: 8.719421397621929e-05
Position 2747: 5.746219436103625e-05
Position 34: 3.845051046589867e-05
Position 139: 3.759859002279068e-05
Position 26: 3.498019045324292e-05
Position 295: 1.7269553550364526e-05
Position 254: 1.7083185148012487e-05
Position 256: 1.55346050507619e-05
Position 408: 8.938520974789328e-06
Position 5617: 8.101139210923238e-06
Position 344: 6.761160844428031e-06
Position 150: 6.6985166600194455e-06
Position 4991: 5.314016269165686e-06
Position 158: 4.279956947784875e-06
Position 122: 3.704927344853983e-06
Position 321: 3.1788141160719172e-06
Position 181: 2.973605968613481e-06
Position 521: 2.4838170324262187e-06
Position 6251: 2.459837070631514e-06
Position 240: 2.164014571289697e-06
Position 1447: 1.523971019856588e-06
Position 4360: 1.2761063238807388e-06
Position 602: 1.1089555239265302e-06
Position 2188: 8.646635901615207e-07
Position 349: 4.6985865375292657e-07
Position 876: 4.4085479284096036e-07
Position 661: 4.1833024545444006e-07
Position 568: 3.8447666132072407e-07
Position 412: 3.121787876995272e-07
Position 221: 2.0242819499371383e-07
Position 484: 4.3080340993956247e-08
Position 534: 3.253071680860303e-08
Position 663: 2.9610449278685972e-08
Position 171: 3.485468630663221e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4168: 0.9633583972863985
Position 180: 0.7168946520103466
Position 1924: 0.5937782468592547
Position 5976: 0.3769920977437458
Position 1862: 0.3027691324062772
Position 5492: 0.30070535862200404
Position 6891: 0.3002203453714465
