Gene = Vps35l
index = 1181
Annotated 5SS: [   19  2470  5924  6770  9608 12478 17306 19068]
Annotated 3SS: [ 2388  5860  6683  9526 12413 17227 18952 31606]
SMsplice 5SS: [   19  2470  5924  6770  9608 12478 12935 15400 19068 24095]
SMsplice 3SS: [ 2388  5860  6683  9526 12362 12808 15300 18952 23919 31606]
top_k =  500
Partition function (log Z): 3.7304933393227837

Sorted 5' Splice Sites (High to Low Probability):
Position 9608: 0.9995307986970879
Position 19068: 0.9993642800146038
Position 2470: 0.9884579918677838
Position 19: 0.9687722827700236
Position 5924: 0.8599593149146116
Position 6770: 0.8244129106890928
Position 12478: 0.7357026889286724
Position 24095: 0.593727427474502
Position 15400: 0.5031755111454589
Position 15428: 0.47561319137392455
Position 12935: 0.46255426043826353
Position 15888: 0.3795907144948268
Position 13059: 0.2928382756759955
Position 9281: 0.2450910813978061
Position 560: 0.20895843679260095
Position 17426: 0.18844824240469304
Position 17306: 0.12209263170686904
Position 17345: 0.11958040820808678
Position 3647: 0.11379233531528457
Position 20413: 0.09242189526687274
Position 21034: 0.0787600696122773
Position 8207: 0.07745974631881389
Position 5159: 0.05671223629206622
Position 23215: 0.04928739321542454
Position 2757: 0.04919867443924289
Position 11141: 0.04624096060639229
Position 2221: 0.038724430301631856
Position 10110: 0.03790161650771682
Position 6816: 0.03538919366420655
Position 6971: 0.03333906356277515
Position 17539: 0.027877253492553267
Position 4844: 0.027329675266695424
Position 16672: 0.024604580841591273
Position 4177: 0.022722264468649996
Position 11166: 0.020701092974533764
Position 9011: 0.020075786806116623
Position 4566: 0.01943993450690566
Position 7980: 0.019191553752870422
Position 4585: 0.01692752007331392
Position 20344: 0.01664442877886704
Position 5082: 0.014755812296610877
Position 17704: 0.014202252650558305
Position 6335: 0.013022398613265065
Position 784: 0.012727815487387016
Position 1248: 0.012706543214995158
Position 3230: 0.01263795476611452
Position 13147: 0.009749744559136346
Position 7998: 0.009537127505065954
Position 26020: 0.009473167893092875
Position 17820: 0.008627793984334975
Position 17650: 0.007605550515398848
Position 15697: 0.0071449562216113075
Position 7427: 0.006940259535520877
Position 1337: 0.0068158436140307015
Position 5494: 0.0062559511857049315
Position 6825: 0.006209266375666843
Position 24797: 0.005775267073271138
Position 2733: 0.005624011140579192
Position 1414: 0.005262034736788492
Position 1986: 0.005242128404601146
Position 6162: 0.004907819996815707
Position 7874: 0.004558533870607219
Position 3674: 0.004383862836874143
Position 7434: 0.004327114938127081
Position 10963: 0.004275797220592744
Position 19542: 0.0042397892726412124
Position 15674: 0.0041690071247693136
Position 21019: 0.003983520155266291
Position 11128: 0.003748451508807579
Position 3368: 0.0037091706489113504
Position 13544: 0.003661568301164768
Position 17614: 0.0035257588432589097
Position 23894: 0.0034413866442608468
Position 2143: 0.0032359763054614784
Position 15354: 0.0032313207342595674
Position 254: 0.0031171334542758234
Position 4919: 0.003093655038510491
Position 20624: 0.002983884084245526
Position 24172: 0.002916882019222483
Position 9291: 0.002808254064939398
Position 15412: 0.0027133780810325646
Position 14712: 0.0023455111185063156
Position 3721: 0.002318969282668886
Position 6738: 0.0022970470316282356
Position 801: 0.002267457861197011
Position 10845: 0.0022600413598966073
Position 13803: 0.0022597074611359538
Position 2783: 0.0021347595087694484
Position 8502: 0.002079827731855508
Position 3535: 0.002028787153575625
Position 15922: 0.0020136815265509736
Position 23890: 0.0020015108809989853
Position 1566: 0.001988136177133067
Position 23923: 0.0019717755403408305
Position 6774: 0.0017992073347715483
Position 14689: 0.0017457929271801067
Position 2236: 0.0017181393469565252
Position 7018: 0.0016950182368731146
Position 20464: 0.0016552869507241053
Position 1698: 0.001641815999241176
Position 7014: 0.0015172007150753282
Position 2240: 0.0014573048576674423
Position 5708: 0.0014484836095110436
Position 11546: 0.0014228709002421483
Position 4167: 0.0013919017525431969
Position 3334: 0.0013704975609278764
Position 20318: 0.0013530649044119927
Position 11256: 0.0013512634289543845
Position 14187: 0.0013453824839380006
Position 13966: 0.0010633314908328028
Position 7010: 0.0010516189463591812
Position 110: 0.000997552158113848
Position 4269: 0.000922811878837559
Position 13582: 0.0009155414878036088
Position 222: 0.0008574377920727072
Position 5958: 0.0007608992107761092
Position 23: 0.0007532136015284665
Position 15390: 0.0006916557605627703
Position 6029: 0.0006494229876161937
Position 1086: 0.0006291560506580519
Position 1331: 0.0005681233923776978
Position 1348: 0.0005662764696353886
Position 5135: 0.0005466998110327986
Position 2030: 0.000464639701354023
Position 13196: 0.0003804976296870582
Position 1520: 0.0003722074779071987
Position 2136: 0.00036334078442603354
Position 903: 0.00033314636451685733
Position 1184: 0.00031739757329706745
Position 385: 0.00020707379904427175
Position 10907: 0.0002054512821006303
Position 390: 0.00015786520045576278
Position 10933: 0.00010033018054135965
Position 183: 9.042427294165554e-05
Position 2575: 7.282795837101162e-05
Position 399: 6.971290543597527e-05
Position 9637: 5.943579004416094e-05
Position 2532: 5.757529258952348e-05
Position 284: 5.218556154012702e-05
Position 231: 4.003851290494508e-05
Position 292: 3.7816907680073144e-05
Position 2539: 2.8786912068158597e-05
Position 39: 2.4437396951097535e-05
Position 24072: 2.4367889428110588e-05
Position 4144: 2.2528503944222613e-05
Position 36: 1.9461178400019352e-05
Position 155: 1.8880950873358624e-05
Position 10222: 1.619770327352291e-05
Position 333: 1.4777060798835531e-05
Position 312: 1.1801012342302327e-05
Position 246: 1.1663216294423739e-05
Position 2485: 1.0475464116115364e-05
Position 2493: 1.0399084359631893e-05
Position 9987: 9.909761881445109e-06
Position 201: 9.55745773449808e-06
Position 256: 8.710335040091175e-06
Position 31: 7.746877577176281e-06
Position 1140: 6.146009485030135e-06
Position 241: 6.04488466317468e-06
Position 2509: 4.513968587056951e-06
Position 66: 4.272527966564568e-06
Position 9902: 4.002351682344471e-06
Position 330: 3.889850470503496e-06
Position 593: 3.244760086010358e-06
Position 634: 2.9133043387986068e-06
Position 795: 2.760371281323424e-06
Position 665: 2.600475156960816e-06
Position 10426: 2.1344884252985176e-06
Position 949: 2.1265333721409186e-06
Position 305: 1.779584987740698e-06
Position 797: 1.6289394449757306e-06
Position 1048: 1.265052612954361e-06
Position 1050: 1.2229087642964867e-06
Position 216: 1.1994302920310388e-06
Position 805: 1.1634164903229695e-06
Position 55: 1.0233142217030749e-06
Position 171: 9.14311599810609e-07
Position 134: 8.869367162850905e-07
Position 137: 8.079899224086454e-07
Position 258: 7.937504291107235e-07
Position 19032: 7.855595908376498e-07
Position 10092: 6.217889160586161e-07
Position 9838: 6.136559110406415e-07
Position 10162: 5.998431964682811e-07
Position 19382: 5.12884889397806e-07
Position 19359: 4.4503957977163174e-07
Position 436: 3.906783321165812e-07
Position 310: 2.693819904201684e-07
Position 868: 2.606324747073086e-07
Position 132: 2.3880750408410524e-07
Position 107: 1.9746710593607743e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 18952: 0.9999019398000907
Position 15300: 0.9856132798890881
Position 9526: 0.9847068481350922
Position 5860: 0.8578428595406996
Position 6683: 0.8044552378736575
Position 2388: 0.6782083283522303
Position 12362: 0.6507544913514917
Position 12808: 0.5995265993482447
Position 23919: 0.469685982933048
Position 17227: 0.4301212823196491
Position 15804: 0.3807059863440918
Position 31606: 0.33668728033711287
Position 24660: 0.3076920757097943
Position 2365: 0.2951242720588684
Position 9166: 0.20279921776633317
Position 23982: 0.14521413817241766
Position 470: 0.14051997224234147
Position 26700: 0.11755107905357014
Position 12966: 0.11169625643903879
Position 20914: 0.09275853703630058
Position 20221: 0.08830468687028932
Position 23130: 0.07635513734972556
Position 6716: 0.06651814498216865
Position 5001: 0.06406552650845423
Position 11061: 0.05825735358266569
Position 3556: 0.05546304133625024
Position 12315: 0.04215440981663754
Position 2642: 0.0406495613393027
Position 17454: 0.03849981114439596
Position 2029: 0.03837453929170644
Position 24633: 0.03689410537801412
Position 4735: 0.03645801867510661
Position 3528: 0.03588760186360872
Position 7936: 0.03467468131969397
Position 9884: 0.03161241785485558
Position 9225: 0.03040563996877541
Position 12771: 0.02891315998773106
Position 4417: 0.027722092122824966
Position 13054: 0.02438241662181228
Position 6888: 0.023111441761471813
Position 7888: 0.022519028352500314
Position 8017: 0.022463964503862028
Position 26105: 0.021800798760656267
Position 12268: 0.02167066864581796
Position 446: 0.02029125655974135
Position 501: 0.020245754261938274
Position 1233: 0.019954899702456175
Position 12413: 0.019933163340601717
Position 8982: 0.01988302449884979
Position 25662: 0.019694233326526086
Position 19847: 0.019030365114984883
Position 16578: 0.018225191073549776
Position 21206: 0.016642011745609645
Position 8074: 0.016350963785223667
Position 2613: 0.01587038714883088
Position 3407: 0.01406123114241574
Position 20363: 0.013522909967949704
Position 17538: 0.012353619376791717
Position 9389: 0.012193687418666974
Position 10820: 0.012190177889316955
Position 4044: 0.011083014871095467
Position 20360: 0.010810191439251616
Position 6602: 0.010628084284549763
Position 27743: 0.010232832493789073
Position 7348: 0.010205715408932179
Position 26763: 0.010032842132005107
Position 4083: 0.009775678182649988
Position 25872: 0.009473167893092875
Position 23784: 0.00929593828645909
Position 3571: 0.009078126968102786
Position 8953: 0.008945425785629632
Position 664: 0.008669278813917687
Position 17699: 0.008627793984334964
Position 3156: 0.008499933933940893
Position 2092: 0.008079361045712507
Position 15579: 0.007882290990031427
Position 19595: 0.007862812034947405
Position 8080: 0.007075946497264249
Position 3440: 0.006991889001355346
Position 16462: 0.006379389768041494
Position 7738: 0.005736210108703012
Position 6123: 0.005552549125191073
Position 25477: 0.005503515829310528
Position 10985: 0.005491707765347799
Position 26336: 0.005181871638972392
Position 6214: 0.005081450072525963
Position 4461: 0.004785760040954542
Position 13446: 0.004577109788968378
Position 5300: 0.004395180969574651
Position 14607: 0.004091304045686423
Position 19945: 0.0038987814965218627
Position 21265: 0.0034615319955737097
Position 19427: 0.003377816437547356
Position 25519: 0.003261228192677622
Position 2367: 0.003227155540693142
Position 6285: 0.003156894813884746
Position 4070: 0.003127910727431502
Position 8914: 0.003107129761374547
Position 20343: 0.0028979419976512847
Position 22719: 0.0028796736300731873
Position 9094: 0.002858330385542075
Position 2220: 0.0027751047319597728
Position 3160: 0.002685115355164366
Position 5994: 0.0026691504954925783
Position 96: 0.002658374936608467
Position 3026: 0.0026241758061072338
Position 25102: 0.002622651026718534
Position 1209: 0.0026110570821614157
Position 4336: 0.0025702329790606433
Position 2261: 0.0024259310147552
Position 1768: 0.0023788122242663586
Position 17510: 0.0023578945871998544
Position 13731: 0.0022597074611359546
Position 15538: 0.0022583071946469936
Position 26434: 0.0021945854282322073
Position 5580: 0.0021898408450309547
Position 9847: 0.0021766475145065943
Position 8445: 0.002079827731855509
Position 5826: 0.00202124712474742
Position 6640: 0.0019949334747444295
Position 2271: 0.001991425258252672
Position 10020: 0.0019841420650500456
Position 2337: 0.0019490792184394122
Position 10859: 0.0019070009617614433
Position 1179: 0.0018484248803031665
Position 288: 0.0017435207335914722
Position 682: 0.0017076272590973802
Position 9347: 0.0016535296914363207
Position 5037: 0.0015212574598331414
Position 146: 0.0014830434462483947
Position 24373: 0.0014120689511415649
Position 1599: 0.00140377307352481
Position 20942: 0.001381188765262409
Position 13939: 0.0013453824839380006
Position 1047: 0.001329693561006546
Position 3144: 0.001279136734538882
Position 1917: 0.0012697503612884094
Position 20449: 0.0012473408139418941
Position 19294: 0.0012367921329450235
Position 3107: 0.00122964455990894
Position 20774: 0.0012035722631535332
Position 1838: 0.0011799506647321618
Position 7869: 0.0011794422547538599
Position 20498: 0.0011017897144211864
Position 13891: 0.001063331490832803
Position 7350: 0.001061659064715786
Position 5909: 0.0010300376726120946
Position 21898: 0.0010156914380530973
Position 5349: 0.0010043172778140363
Position 12833: 0.00100064179240565
Position 15255: 0.0009518736052670481
Position 10893: 0.0009211948237577677
Position 5277: 0.0008564529383162439
Position 6553: 0.0008498793788182842
Position 20495: 0.0007696167961019028
Position 7960: 0.0007467246253563609
Position 943: 0.0007372932767948675
Position 1952: 0.0007266625225571462
Position 671: 0.0007097816399090249
Position 9727: 0.0007056344194130188
Position 23016: 0.0006929954106029314
Position 21109: 0.000680556747254251
Position 12182: 0.0006756135523285558
Position 4509: 0.000673374471474797
Position 15327: 0.0006655560098285201
Position 22772: 0.0006159976741118463
Position 4432: 0.0006082083170380893
Position 10061: 0.0006006774854628605
Position 1134: 0.0005929196235005792
Position 3128: 0.0005620458733052473
Position 142: 0.000555730423967903
Position 6324: 0.0005321141066194921
Position 9351: 0.0005276476443909233
Position 3953: 0.0005242258970761345
Position 20699: 0.0005205260027349639
Position 20253: 0.0005158458386804398
Position 12129: 0.0005078356031048591
Position 11371: 0.0005010807815829576
Position 9280: 0.0004848756999029811
