Gene = Coa5
index = 280
Annotated 5SS: [ 235 1762]
Annotated 3SS: [1677 9475]
SMsplice 5SS: [ 235 1762 8607]
SMsplice 3SS: [ 1677  8515 12472]
top_k =  500
Partition function (log Z): -9.336442446714681

Sorted 5' Splice Sites (High to Low Probability):
Position 1762: 0.9015742423980324
Position 8607: 0.4407649300495199
Position 235: 0.39746357081219935
Position 8569: 0.35165176463986986
Position 123: 0.30429735521004975
Position 5593: 0.29972486749873173
Position 3428: 0.21965367710044725
Position 114: 0.16859774865786295
Position 1432: 0.11154891041144738
Position 4541: 0.08728244412539372
Position 9629: 0.06185042054422605
Position 5613: 0.06054492479978524
Position 144: 0.059210278332190724
Position 3810: 0.05284121519027642
Position 5094: 0.04738233109960494
Position 343: 0.03765209999046335
Position 6852: 0.03673092136732839
Position 732: 0.01684780320638425
Position 8826: 0.011714814262727326
Position 308: 0.009429048075341371
Position 314: 0.009424228800513757
Position 4847: 0.00826275327545774
Position 1436: 0.008240991850618834
Position 588: 0.008208653924791377
Position 9095: 0.0076951880836757
Position 2005: 0.007360054091744906
Position 42: 0.005876201886111767
Position 3291: 0.005110751601732557
Position 12574: 0.004290987004174969
Position 4370: 0.0041570698042553604
Position 5088: 0.003967491974312688
Position 2908: 0.0024853116426757763
Position 88: 0.002157524758975656
Position 578: 0.0020600780641005707
Position 296: 0.0018456800864053435
Position 321: 0.001761697995068555
Position 176: 0.0012359857656504378
Position 775: 0.0011403643235894639
Position 1368: 0.001074277677226846
Position 802: 0.0010129244784806539
Position 8635: 0.0009677430741770668
Position 727: 0.0008620621727384443
Position 2190: 0.000758185067731432
Position 2244: 0.0002456264178327214
Position 200: 0.00012675386818628546
Position 2122: 0.0001187618237080801
Position 2082: 8.803334018776124e-05
Position 1960: 8.520245459505113e-05
Position 81: 4.225416258137468e-05
Position 101: 3.920222063782158e-05
Position 301: 3.4429956896089904e-05
Position 174: 3.365453389841994e-05
Position 2934: 2.9683570006627155e-05
Position 1081: 1.8413118254098528e-05
Position 4434: 1.1177570150967672e-05
Position 127: 6.6476013558625375e-06
Position 53: 6.264838977969808e-06
Position 59: 5.152959709432078e-06
Position 755: 3.816608924301557e-06
Position 224: 3.7060022180126894e-06
Position 1766: 3.1890572091780385e-06
Position 537: 1.9912586522795122e-06
Position 109: 1.8245338039481703e-06
Position 553: 1.4304290818023291e-06
Position 111: 1.0179396545629774e-06
Position 61: 7.781752222768984e-07
Position 987: 7.77533742281568e-07
Position 13: 5.415345023146065e-07
Position 16: 4.4055673791162365e-07
Position 184: 4.1335148357210486e-07
Position 382: 2.2511504350601395e-07
Position 206: 9.216931304625196e-08
Position 261: 8.066113185413388e-08
Position 540: 7.09307411567705e-08
Position 226: 5.390905047934567e-08
Position 248: 2.4965901786686173e-08
Position 216: 2.1536118387330885e-08
Position 598: 9.184013261855677e-09

Sorted 3' Splice Sites (High to Low Probability):
