Gene = Rnf32
index = 910
Annotated 5SS: [  116   649  2024  2842  7201  9705 10302 10808 28288]
Annotated 3SS: [  582  1928  2576  7057  9671 10176 10698 28119 29045]
SMsplice 5SS: [   88  2024  2842  7201 10808]
SMsplice 3SS: [ 1928  2627  7057 10698 29045]
top_k =  500
Partition function (log Z): -10.36922216148338

Sorted 5' Splice Sites (High to Low Probability):
Position 10808: 0.91400752823807
Position 7201: 0.8186653168198301
Position 2842: 0.7999810103702766
Position 2024: 0.7647154874840945
Position 3098: 0.5890895775372398
Position 88: 0.5252699980861172
Position 649: 0.461592428181203
Position 11003: 0.435020179591971
Position 10302: 0.4219287197862676
Position 116: 0.3691872429658905
Position 14322: 0.2951457190607048
Position 6580: 0.26623749038489336
Position 884: 0.19367746291085644
Position 4394: 0.15330871596977855
Position 16861: 0.1427410424678156
Position 15971: 0.11907104872832174
Position 2596: 0.08590458417193722
Position 3111: 0.08462141963475832
Position 16009: 0.08108463920238493
Position 2094: 0.07620337502727802
Position 5636: 0.06259669597117165
Position 939: 0.06174593997883064
Position 950: 0.05347994955824072
Position 7235: 0.045212686699256446
Position 749: 0.043675041639182746
Position 13052: 0.03559732303964436
Position 15986: 0.02841291599770536
Position 693: 0.028360965554778357
Position 6865: 0.0219177680337977
Position 11260: 0.020911954461329832
Position 11013: 0.017067692169508354
Position 5182: 0.01326418033253796
Position 10459: 0.012263962006249322
Position 2286: 0.011933256324993712
Position 13846: 0.011494534268298294
Position 4154: 0.010658240047085833
Position 9276: 0.008165061376345066
Position 7263: 0.008104750848510252
Position 189: 0.007243824215183738
Position 207: 0.006908018880736534
Position 222: 0.0056791263575465155
Position 144: 0.005662105316141449
Position 226: 0.00485410139745686
Position 10812: 0.004067348629490548
Position 1021: 0.004057537172556712
Position 1779: 0.0032488935042250086
Position 2680: 0.003003414073500413
Position 1356: 0.0028801054498131143
Position 709: 0.0025432847463943927
Position 2448: 0.002218026353014642
Position 519: 0.0021004563867266916
Position 4984: 0.002029250634380005
