Gene = Cep89
index = 251
Annotated 5SS: [  152  1042  6114  8741 12638 17118 19405 20806 21307 23243 23904 26349
 27718 30726 31313 32244 35553 38589]
Annotated 3SS: [  934  5954  8562 12525 17088 19361 20586 21163 23191 23819 26244 27601
 30544 31144 32101 35462 38418 41272]
SMsplice 5SS: [  152  1042  6114  6475 12638 20806 21307 23243 23904 26349 27718 30726
 31313 32244 33027 35553 38589]
SMsplice 3SS: [  934  5954  6388 12525 20586 21163 23148 23819 26244 27601 30544 31144
 32101 32859 35462 38418 41272]
top_k =  500
Partition function (log Z): 22.87240794010976

Sorted 5' Splice Sites (High to Low Probability):
Position 1042: 0.992736878536681
Position 20806: 0.9921180071710475
Position 31313: 0.9916092456792652
Position 21307: 0.991287832803372
Position 30726: 0.9854255798863872
Position 38589: 0.9790820947271128
Position 35553: 0.9747865488653081
Position 27718: 0.9590474694037519
Position 12638: 0.9512231332714381
Position 152: 0.9413931639206804
Position 6114: 0.9329210488621277
Position 6475: 0.9220706926781735
Position 32244: 0.8949561031533351
Position 23243: 0.8009642485875587
Position 24532: 0.5637850368280898
Position 23904: 0.46988582498516124
Position 33027: 0.46145696230947164
Position 39351: 0.40431554956119686
Position 8741: 0.36567926347572355
Position 5881: 0.36188370140076326
Position 769: 0.31086137882932535
Position 25205: 0.2812566279644062
Position 23574: 0.274890952082495
Position 2487: 0.24918400554961517
Position 28140: 0.24623616283975167
Position 15071: 0.22122390063223107
Position 23941: 0.1812106865547789
Position 26353: 0.1775558208665922
Position 813: 0.17313364845072768
Position 40438: 0.17272917322251866
Position 5520: 0.1694258321439807
Position 21871: 0.168306745158356
Position 19405: 0.1576178555052804
Position 32985: 0.1432705632662269
Position 33819: 0.13210734324203344
Position 2225: 0.13199359548702744
Position 32999: 0.12631263085153485
Position 3350: 0.11122453095963139
Position 40610: 0.11057310513845699
Position 23975: 0.0966243289146389
Position 39554: 0.08774561738169956
Position 664: 0.08486296203558014
Position 38333: 0.06305446629376561
Position 41284: 0.05740961161785237
Position 29164: 0.05626156608145931
Position 19564: 0.04786513316241474
Position 28513: 0.047618288878555605
Position 32619: 0.046165720682098094
Position 2283: 0.04154580507366852
Position 33527: 0.03806358101953206
Position 26454: 0.03772302619505652
Position 33057: 0.03068719516578377
Position 41455: 0.028942816938572907
Position 23239: 0.028590464488253888
Position 40492: 0.027217793245842184
Position 15417: 0.027182111487385342
Position 36442: 0.025898629828760785
Position 17118: 0.02523203625668083
Position 40172: 0.02212926686782777
Position 40485: 0.02044664585978728
Position 35547: 0.020104950526855722
Position 39323: 0.0179746145398463
Position 2893: 0.01606847495027446
Position 28343: 0.015389246936113276
Position 31060: 0.015159603745178732
Position 28435: 0.014893826120452473
Position 39656: 0.014845594349052195
Position 23908: 0.014658477544428688
Position 31510: 0.0144470789566761
Position 28446: 0.014293931983782492
Position 2445: 0.014196744940833518
Position 33307: 0.012985980346548139
Position 29532: 0.012767656725739016
Position 28537: 0.012693557461828781
Position 32717: 0.012142225674626746
Position 33004: 0.011562132959287038
Position 40472: 0.010385984201455397
Position 32193: 0.010374653587073157
Position 148: 0.00921552915339238
Position 29402: 0.008542421105388078
Position 32732: 0.00811317775581093
Position 38521: 0.008072500279525415
Position 23661: 0.007480909172102882
Position 759: 0.005837464342989477
Position 5676: 0.005160412906749576
Position 25097: 0.005106607693078654
Position 870: 0.004291202004569647
Position 31869: 0.004264053039612219
Position 35220: 0.0040250264969641965
Position 179: 0.004009560619040155
Position 732: 0.003918174460111387
Position 705: 0.0036279842233096302
Position 720: 0.0033351214183338276
Position 29183: 0.002835192723172818
Position 12143: 0.002764467359935561
