Gene = Ecm1
index = 355
Annotated 5SS: [ 197 1331 1558 1762 1937 2557 3098 3723 4371 4747]
Annotated 3SS: [1267 1452 1680 1855 2511 2777 3347 4149 4658 5098]
SMsplice 5SS: [ 197 1331 1558 1762 1937 3098 3723 4371 4747]
SMsplice 3SS: [1267 1452 1680 1855 2777 3618 4149 4658 5098]
top_k =  500
Partition function (log Z): 11.780160320512092

Sorted 5' Splice Sites (High to Low Probability):
Position 1937: 0.9898409824948311
Position 1762: 0.9753396247196705
Position 1558: 0.951849339089819
Position 3723: 0.9274683308494205
Position 1331: 0.9270028159235691
Position 3098: 0.9209668441952009
Position 4747: 0.8655377775158173
Position 197: 0.8467337878254302
Position 4371: 0.7054145046198272
Position 136: 0.09161437333307118
Position 2862: 0.06057962286739916
Position 1140: 0.06043795400509253
Position 2557: 0.05870723269437125
Position 3317: 0.056151695857090435
Position 1369: 0.03889887893653069
Position 834: 0.03485614617939237
Position 455: 0.03220890299303486
Position 396: 0.029556760184600163
Position 2143: 0.026335359126881532
Position 732: 0.025437701136146778
Position 4472: 0.015923170702673954
Position 2713: 0.009935749459662715
Position 2590: 0.007206482355749555
Position 3512: 0.006491892609301778
Position 4560: 0.006459863676523155
Position 768: 0.005600102492234368
Position 4094: 0.004936752706885568
Position 2951: 0.004512608153042511
Position 3844: 0.004331122631658977
Position 748: 0.00404271069003123
Position 348: 0.003828618938921479
Position 804: 0.0027300913737027355
Position 3104: 0.0023169287622966037
Position 1151: 0.002309347015052267
Position 4241: 0.002229737750216459
Position 3130: 0.0021339353725350657
Position 3495: 0.001758220666794125
Position 999: 0.0015422335127089682
Position 2343: 0.001139246030913645
Position 4357: 0.0011169503853930404
Position 212: 0.0010978871021579684
Position 3527: 0.0009756533528187377
Position 3866: 0.0009200851380679537
Position 4089: 0.0007796943823142891
Position 699: 0.0007470969444925543
Position 755: 0.0007262652226273176
Position 1941: 0.0006838883453259553
Position 3820: 0.0006057944735194801
Position 4232: 0.0005931985354863724
Position 2573: 0.0005765035614477623
Position 2943: 0.0005375454424496653
Position 99: 0.0005192042527276376
Position 3848: 0.0004913845235474099
Position 409: 0.0004473233219910925
Position 3987: 0.0003339167272192265
Position 207: 0.00032703626494119025
Position 433: 0.0002930897536719189
Position 3242: 0.0002609337937586303
Position 762: 0.00025072237800847076
Position 2213: 0.00022701250358151743
Position 530: 0.0002158534287034996
Position 258: 0.0001864638888233
Position 4157: 0.00017216343318699775
Position 49: 0.0001655805621172115
Position 1752: 0.00015816500268010734
Position 1589: 0.0001507481083301293
Position 1452: 0.0001324474742037021
Position 4850: 0.00012855275277561865
Position 4751: 0.00012171904306278239
Position 961: 0.00011801214887706506
Position 4753: 0.0001153340143517871
Position 2162: 0.00010797683640901016
Position 106: 9.14450580481564e-05
Position 3373: 8.952931838645414e-05
Position 3977: 8.815645885952518e-05
Position 1389: 7.137440151307349e-05
Position 1715: 6.826106279715166e-05
Position 4951: 6.632876470518122e-05
Position 3914: 6.22513558501343e-05
Position 3949: 5.715478789616641e-05
Position 2108: 5.5328967956199687e-05
Position 1915: 5.413264100915418e-05
Position 2045: 5.229792052038686e-05
Position 2259: 5.2231621803691505e-05
Position 67: 5.1338542634935306e-05
Position 726: 4.2973759921521776e-05
Position 712: 3.565693566790749e-05
Position 1766: 3.5098604747081285e-05
Position 3853: 3.397666047598398e-05
Position 5225: 3.3639572528168674e-05
Position 3727: 3.237902905125881e-05
Position 807: 2.6026021086499064e-05
Position 1583: 2.4367279978566717e-05
Position 295: 2.386807609364382e-05
Position 3146: 2.2128916189347762e-05
Position 1609: 2.2041430235212106e-05
Position 542: 1.6539190742938932e-05
Position 3128: 1.6359466649050904e-05
Position 2049: 1.3341718913338069e-05
Position 2229: 1.1748235636424528e-05
Position 1512: 9.807514991929936e-06
Position 351: 1.5891975842457894e-06
Position 290: 1.198748986617763e-06
Position 2040: 9.689155261971562e-07
Position 16: 8.35273167853946e-07
Position 201: 6.300812030757757e-07
Position 219: 6.19342722279945e-07
Position 113: 6.113529992148927e-07
Position 3000: 5.720446739713994e-07
Position 548: 3.83546310095596e-07
Position 1433: 2.7428412223337734e-07
Position 3: 2.732925875526534e-07
Position 1713: 2.6605300828973724e-07
Position 81: 2.3407119655223e-07
Position 3142: 1.8454237687497098e-07
Position 1802: 1.2987746327249019e-07
Position 230: 9.667325665796264e-08
Position 1398: 9.500581778018883e-08
Position 593: 9.149514948582539e-08
Position 253: 4.1168796477697714e-08
Position 400: 1.9839826553222396e-08
Position 3023: 8.6678146585432e-09
Position 3084: 8.661141169483794e-09
Position 1859: 6.041365379997553e-09
Position 423: 2.709028532153914e-11
Position 284: 1.6734707486494887e-11
Position 1677: 9.515539413136707e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1855: 0.9866709470585876
Position 4149: 0.771037337891765
Position 4658: 0.7063569068065089
Position 1267: 0.6768037492759558
Position 1452: 0.6128118852480473
Position 2777: 0.6017786000153927
Position 5098: 0.5516798774453132
Position 1680: 0.4828090112004998
Position 3618: 0.44726843210859846
Position 1455: 0.33381050275094676
Position 1626: 0.32126216151553527
Position 1214: 0.23421697444771625
Position 3418: 0.168802358739119
Position 3000: 0.1639937670743421
Position 3452: 0.15496951446002005
Position 5071: 0.132644890121569
Position 2980: 0.11279150860732215
Position 1701: 0.06852757468920667
Position 3347: 0.06759804621994288
Position 5183: 0.06603880168533878
Position 698: 0.06576275246345879
Position 1685: 0.05818869051968101
Position 4665: 0.051605284689609135
Position 3230: 0.04997497080729697
Position 4842: 0.04655060658109067
Position 3586: 0.04198020729695897
Position 2712: 0.03917915943013254
Position 953: 0.036790792317957316
Position 1704: 0.03357607881943368
Position 4822: 0.03357461808836539
Position 4560: 0.028006794220923777
Position 4597: 0.024515881817693087
Position 1194: 0.02135757262691411
Position 2511: 0.021354796936100474
Position 1165: 0.020853806987362406
Position 980: 0.01970301605941385
Position 2912: 0.01952466983522105
Position 3063: 0.01933060924425667
Position 4232: 0.018362013145064377
Position 4683: 0.017693929350034786
Position 4264: 0.017305762500536056
Position 3455: 0.01725212630191127
Position 2656: 0.016770518732223946
Position 2045: 0.01660214271223599
Position 4452: 0.01610443953492986
Position 5188: 0.01538074442955059
Position 2514: 0.012485562121375507
Position 3503: 0.012072465918420419
Position 2367: 0.011345296336155051
Position 4499: 0.011128990691300458
Position 2461: 0.01056326262423747
Position 3007: 0.009920244738824168
Position 1179: 0.009108272183006114
Position 2070: 0.00879548084134089
Position 4517: 0.008752179457457716
Position 3519: 0.008645499034443007
Position 4574: 0.008360465707874437
Position 4883: 0.008251052144933388
Position 3789: 0.007998562261495286
Position 295: 0.007565535777241644
Position 5136: 0.0075334284482690625
Position 972: 0.007297261442407404
Position 4932: 0.006992367085932595
Position 1220: 0.006510334882624356
Position 3635: 0.006230530238805033
Position 5294: 0.006159062714634939
Position 2851: 0.005511871568816108
Position 3270: 0.005012867829237011
Position 3954: 0.005008064190604038
Position 3395: 0.004471821460809473
Position 5320: 0.0040374413241337555
Position 4965: 0.003664927838676523
Position 717: 0.003568678722179603
Position 1893: 0.003481755848456615
Position 4310: 0.0033545498976678815
Position 4594: 0.0030380580742528397
Position 2848: 0.002945891310201068
Position 4622: 0.002803361310325216
Position 2947: 0.002740965455073033
Position 5020: 0.002558423581071302
Position 3527: 0.002347714585788841
Position 4948: 0.002160453127901163
Position 320: 0.002148949962431058
Position 3641: 0.0021201098433945827
Position 5275: 0.00207285172049182
Position 3647: 0.0020239302708314586
Position 2594: 0.001979565130464885
Position 886: 0.001915829103634864
Position 4845: 0.0018700663494369
Position 2782: 0.0018668939747676818
Position 2534: 0.001796647056921122
Position 1876: 0.0017875893381114007
Position 1725: 0.0017315878841131123
Position 2803: 0.0016356562362777887
Position 2834: 0.0015717913765069184
Position 1630: 0.0015566361162912706
Position 2446: 0.0015240064036381776
Position 4975: 0.001507974142325012
Position 4720: 0.0014820387284464843
Position 2443: 0.0014592168351253729
Position 3665: 0.0014525296193787065
Position 4053: 0.0014488472547232506
Position 2480: 0.001253002003591205
Position 4616: 0.0012296883756434396
Position 3866: 0.001119006294574263
Position 4903: 0.0010665142824676514
Position 4998: 0.0010428982468028195
Position 2389: 0.0010330016260053862
Position 768: 0.0009765379394525136
Position 2466: 0.000968118961992735
Position 1544: 0.0009494181042846864
Position 625: 0.000863079165840034
Position 1017: 0.000854329519591133
Position 4972: 0.0008405615776259408
Position 1105: 0.000834218756449087
Position 2926: 0.000804531520820988
Position 4849: 0.0007152876574375398
Position 1755: 0.0006938879046972789
Position 1275: 0.0006832217065024284
Position 3692: 0.0005815468564145845
Position 2463: 0.000557437621120725
Position 4939: 0.0005500779297985454
Position 2075: 0.0005474153953796544
Position 427: 0.0005434139122561723
Position 1150: 0.0005306842852223803
Position 593: 0.0005104944232496338
Position 5150: 0.0004937756534103858
Position 3377: 0.0004741700179786757
Position 2236: 0.0004640713348312759
Position 2030: 0.00045303476934633566
Position 669: 0.0004445285586913302
Position 5234: 0.0004305725322825804
Position 723: 0.00041049746360408027
Position 4707: 0.00040982787561162377
Position 1492: 0.00035984646879861623
Position 2022: 0.00035804815411402495
Position 1317: 0.0003575239193792982
Position 330: 0.00033471653119162924
Position 1879: 0.0003325661047708949
Position 2449: 0.0003324771820480242
Position 4831: 0.0003092989531951265
Position 2735: 0.0002677779627327831
Position 2313: 0.0002675054445587201
Position 650: 0.00023345922944465226
Position 4994: 0.00023231270012792808
Position 3031: 0.00023081840597253194
Position 4075: 0.00022634077872570236
Position 4463: 0.00022488256651835217
Position 1464: 0.00022259052412544852
Position 4725: 0.00022205557402217406
Position 5324: 0.00021814147705398067
Position 4886: 0.0002101686708030429
Position 2923: 0.00020669617924581275
Position 5116: 0.00019727116694697437
Position 407: 0.0001942918362037289
Position 2392: 0.00018673313631262028
Position 374: 0.00018317508828635308
Position 605: 0.00017787902424250523
Position 984: 0.00016066354159709203
Position 5220: 0.00015515928190672034
Position 3768: 0.00015411057650103552
Position 1091: 0.0001444118412832735
