Gene = Ap1ar
index = 126
Annotated 5SS: [  363 14247 14928 16752 20602 21916 24272 24978 25296]
Annotated 3SS: [14197 14900 16725 20504 21816 24215 24903 25166 28757]
SMsplice 5SS: [  363 14247 14928 20602 24978 25296]
SMsplice 3SS: [14197 14900 20504 24903 25187 29890]
top_k =  500
Partition function (log Z): -3.9686342583321137

Sorted 5' Splice Sites (High to Low Probability):
Position 14928: 0.9999999999122683
Position 20602: 0.9999999999122683
Position 25296: 0.9983531869592674
Position 24978: 0.7424462683310126
Position 363: 0.7370649433982921
Position 14247: 0.5952598140351649
Position 21916: 0.5513510858829912
Position 28948: 0.4171261837885695
Position 24272: 0.3093980251753811
Position 28086: 0.2911674815670389
Position 7129: 0.2711543439609064
Position 477: 0.262935056601707
Position 26138: 0.15145397777307762
Position 7105: 0.12702742291930325
Position 21562: 0.10284017887610306
Position 27636: 0.055534479957538796
Position 7062: 0.04274848794494812
Position 23195: 0.03442280390074134
Position 29617: 0.03287095266754527
Position 28200: 0.020368275282860657
Position 29176: 0.020258292583204218
Position 30112: 0.01647585240907941
Position 28668: 0.012913233598174995
Position 23707: 0.010982708912904954
Position 27454: 0.00886205748992755
Position 23836: 0.005911880660384733
Position 21095: 0.004224325396251334
Position 28134: 0.0040077794502874665
Position 27091: 0.0034299651608485048
Position 28939: 0.0029307405351137335
Position 29267: 0.0015776871384066368
Position 29815: 0.0014014615881737442
Position 21663: 0.000960211779698806
Position 26835: 0.0005454151427667842
Position 21641: 0.00036403309285759595
Position 26169: 0.00019420172499365768
Position 25956: 0.00016672462897208425
Position 29219: 0.00013570396011682308
Position 25309: 8.062006296500553e-05
Position 29022: 7.452166060014045e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 20504: 0.9999999999122683
Position 14900: 0.9999999999122682
Position 24903: 0.7424652654232843
Position 25187: 0.6384986519643245
Position 14197: 0.5952598140351651
Position 21816: 0.5154257489666862
Position 28757: 0.4657080470999943
Position 6990: 0.3806868081272028
Position 25166: 0.36136086161301545
Position 29890: 0.2897178695963753
Position 28014: 0.24733648708128153
Position 29138: 0.17898871006337988
Position 24121: 0.1556512190481185
Position 24215: 0.15374680612726271
Position 29348: 0.12891443633477867
Position 21520: 0.10215740882262733
Position 27395: 0.09241581327672413
Position 29208: 0.08971071770641405
Position 30074: 0.06777515485887275
Position 6911: 0.060243446697955144
Position 26002: 0.04704544337722835
Position 27978: 0.042071968894115123
Position 29313: 0.04022459367491728
Position 26050: 0.038271500088345366
Position 28555: 0.03669676562479832
Position 23133: 0.029042406116088933
Position 21702: 0.028909656689722986
Position 26067: 0.027703572400296094
Position 29744: 0.023833009869513453
Position 29852: 0.023810957420166437
Position 25944: 0.02147508943009554
Position 30363: 0.0214643315695651
Position 28319: 0.018628607671838618
Position 27964: 0.016728480508878197
Position 27576: 0.014533652847799445
Position 27841: 0.013414382006051792
Position 29700: 0.012087259298101245
Position 28155: 0.011490017814468817
Position 28268: 0.010128144929807022
Position 23632: 0.008915108356712977
Position 25924: 0.008393173528309393
Position 26996: 0.008217492048252213
Position 26012: 0.006154498688227961
Position 28441: 0.006140033903133495
Position 21327: 0.006094770509614625
Position 23706: 0.005911880660384732
Position 23136: 0.005380397784652414
Position 26031: 0.004699847499812402
Position 30299: 0.003543861974724308
Position 28285: 0.0035362151497961383
Position 28603: 0.003126279881575478
Position 20916: 0.0029396077968653024
Position 21611: 0.002927924642999379
Position 28799: 0.0028552534472072416
Position 26520: 0.0027473528500877925
Position 23660: 0.0020676005561919763
Position 28782: 0.001899951409518063
Position 30441: 0.0017957371942862608
Position 26295: 0.0010217992730707432
Position 20990: 0.0009577245378141231
Position 27089: 0.000954085025889633
Position 27763: 0.0007928735438041132
Position 27675: 0.0006863188644969698
Position 26486: 0.0005056346789394815
Position 27518: 0.000462056324980299
Position 26953: 0.00043968299582292667
Position 25857: 0.00043256715993293486
Position 26122: 0.0003364683767786335
Position 26017: 0.00032686639822360924
Position 26746: 0.000295343902947376
Position 21061: 0.00017538893232274273
Position 21035: 0.00015160412924916547
Position 26227: 0.0001258983331864986
Position 26080: 0.00011928515148655538
Position 27424: 0.00010657299277162608
Position 26633: 7.689098049401847e-05
Position 26738: 6.165209118116307e-05
Position 27812: 2.088105134905382e-05
Position 25941: 3.297877026191965e-07
Position 25910: 3.2140752337278087e-07
Position 26709: 4.501286791301637e-08
Position 1331: 8.77303229597014e-11
