Gene = Atic
index = 148
Annotated 5SS: [  125   474  2153  3806  6698  7408  7818 10790 11921 12776 13780 15887
 18984 19650 20792]
Annotated 3SS: [  346  2075  3738  6608  7255  7660 10663 11812 12689 13689 15757 18890
 19466 20635 21401]
SMsplice 5SS: [  474  2153  3806  6703  7408  7818 10790 11921 13780 15887 18984 19645
 20792]
SMsplice 3SS: [ 2075  3738  6608  7255  7660 10663 11812 13689 15757 18890 19521 20635
 21401]
top_k =  500
Partition function (log Z): 19.04254386532121

Sorted 5' Splice Sites (High to Low Probability):
Position 10790: 0.9686394302498099
Position 20792: 0.9524711724820843
Position 11921: 0.9382019738288037
Position 474: 0.919433802848061
Position 18984: 0.8922294285862038
Position 2153: 0.8862599522099258
Position 3806: 0.88579274064966
Position 15887: 0.8582314666010868
Position 13780: 0.8172825400965209
Position 7408: 0.8066108971323848
Position 7818: 0.7081045956544089
Position 6703: 0.6431159387320798
Position 19645: 0.6262786344834655
Position 125: 0.5552895960530113
Position 17018: 0.35135574453006224
Position 19650: 0.3026712682745923
Position 6698: 0.24879067666178342
Position 860: 0.21025694960648877
Position 1830: 0.18280861980293306
Position 9716: 0.14880278642614628
Position 13797: 0.14177483581279665
Position 7364: 0.13122232971364234
Position 15899: 0.11650901286062748
Position 12424: 0.11330215451452266
Position 17398: 0.10624651521308846
Position 851: 0.100197596182779
Position 12776: 0.09779300038046473
Position 1141: 0.07943005931966904
Position 3664: 0.07075719228213775
Position 19009: 0.07072429225724917
Position 8106: 0.06866290001935023
Position 941: 0.06838089256045557
Position 10278: 0.06665809166833073
Position 5251: 0.06440663626782529
Position 1343: 0.06407688722889732
Position 1515: 0.0627291552712756
Position 14697: 0.06046374717277206
Position 4142: 0.05890669119862433
Position 8708: 0.05542187086834111
Position 19839: 0.05162093417903157
Position 20220: 0.051284816372693186
Position 5572: 0.0482577516052683
Position 14302: 0.04332023072042449
Position 21767: 0.035899838525707384
Position 19625: 0.034487496907821234
Position 1147: 0.03426547605438919
Position 9209: 0.03400030561317988
Position 16024: 0.026514034322827278
Position 14659: 0.025269137881512246
Position 1302: 0.025150458548458463
Position 10509: 0.025125076345827273
Position 21218: 0.023568739933318855
Position 8999: 0.022423786975029465
Position 10830: 0.021123051045620553
Position 1101: 0.018358609229507324
Position 18374: 0.01802552459848889
Position 7750: 0.017435955863297565
Position 20207: 0.01647237979007724
Position 7336: 0.014978935283908888
Position 7162: 0.014688357363761827
Position 12979: 0.01305944246418074
Position 20996: 0.012894328868312727
Position 7150: 0.012881332975488706
Position 16846: 0.011807857910455391
Position 15377: 0.011606919010577591
Position 9711: 0.01146791717505402
Position 18407: 0.010955304526189919
Position 1116: 0.009866929203601047
Position 10273: 0.008339048032326192
Position 20079: 0.007662855648010379
Position 19697: 0.007492057409319041
Position 21628: 0.007437290948124029
Position 19522: 0.007396543746706083
Position 918: 0.006974919599566742
Position 9349: 0.006966284477191687
Position 12890: 0.006947111100476399
Position 13426: 0.0067703580446531976
Position 20248: 0.006392902749986135
Position 18960: 0.006238319277746357
Position 10379: 0.0062379337700133744
Position 13784: 0.005881239729760846
Position 1851: 0.005538232130035892
Position 7013: 0.005489674609677679
Position 8526: 0.005206753478959195
Position 3537: 0.005189552917186652
Position 20121: 0.005171368349947245
Position 17586: 0.005055045496615208
Position 1180: 0.0048244523297294286
Position 482: 0.0046525915721533275
Position 21023: 0.0043819673066780845
Position 3512: 0.004296700785643925
Position 7722: 0.004216383513434091
Position 7823: 0.004066110161836311
Position 19949: 0.0040217952116448265
Position 17126: 0.0038341785629146556
Position 18244: 0.0037103603894142355
Position 10113: 0.0036546275183412798
Position 20050: 0.003575402496455223
Position 12792: 0.003436332903228957
Position 11084: 0.003280249149027008
Position 13805: 0.003231820524774175
Position 18614: 0.0032201994459432753
Position 3801: 0.0030770563011728856
Position 17319: 0.0030047291937925847
Position 13420: 0.002894625552073897
Position 22056: 0.0028614005462958914
Position 74: 0.0026903168452744445
Position 14818: 0.0026562801445258266
Position 12943: 0.0026421023120592434
Position 11261: 0.0026046800404883755
Position 16606: 0.0025700913345518745
Position 14646: 0.002446237225505072
Position 16786: 0.0024419931652532537
Position 12858: 0.002341018064841958
Position 15445: 0.0022245781785366937
Position 8903: 0.0021526006303820913
Position 21650: 0.0021437742279135307
Position 1462: 0.0021292912612803183
Position 21450: 0.00196049600362822
Position 21612: 0.0019265256394275536
Position 486: 0.0018739327753955035
Position 21536: 0.0018018531621411416
Position 6555: 0.001788474641145942
Position 21575: 0.0016949809029402638
Position 2649: 0.001690864054237224
Position 10777: 0.0015631860864738847
Position 20215: 0.0014955480470256308
Position 152: 0.0013690819629580567
Position 15525: 0.0013230182871806209
Position 321: 0.0012882141876377098
Position 569: 0.0011826537117591135
Position 1111: 0.0011027261223296838
Position 17193: 0.0009746534095273788
Position 12786: 0.0008792780351614195
Position 8553: 0.0008708115056216239
Position 44: 0.0008399185221326845
Position 8687: 0.00083334350219657
Position 11265: 0.0007421067750948127
Position 3253: 0.0007394746769396626
Position 114: 0.0007222241116311656
Position 11310: 0.0006701675661176961
Position 12863: 0.0006151676670887759
Position 5780: 0.0005723292159673077
Position 5190: 0.000570830549870458
Position 19026: 0.0005661315119296353
Position 20675: 0.0005513936048537503
Position 20985: 0.00041538860670995646
Position 233: 0.0003744576889285452
Position 22207: 0.0003646416676998714
Position 10922: 0.00034021837280600567
Position 67: 0.00030818209972106506
Position 19452: 0.00025026049787196065
Position 19195: 0.00023968898224913503
Position 18941: 0.00022675825576050083
Position 270: 0.00022105983512511466
Position 16403: 0.00018667137611292722
Position 975: 0.00018526174698839143
Position 11752: 0.0001821735228330577
Position 14402: 0.00017311508161850872
Position 231: 0.000169899788915933
Position 678: 0.00011929165662758619
Position 240: 6.854231642869391e-05
Position 7412: 6.703916802953349e-05
Position 305: 6.363202108899951e-05
Position 5893: 6.113557831392984e-05
Position 261: 5.963785709031615e-05
Position 356: 4.512929099347411e-05
Position 78: 4.405203477609491e-05
Position 564: 4.34726653545729e-05
Position 14265: 4.141104418618875e-05
Position 21067: 3.9440849475437904e-05
Position 1232: 3.391743549377288e-05
Position 817: 3.1585080424664334e-05
Position 421: 3.119121944049887e-05
Position 1121: 2.7809679793879273e-05
Position 410: 2.4073382387921425e-05
Position 469: 1.6607210355392087e-05
Position 8316: 1.5465813360251528e-05
Position 351: 1.143541394908458e-05
Position 508: 1.046587245581786e-05
Position 21559: 9.924523536157455e-06
Position 21624: 9.434200977691744e-06
Position 7: 9.042736415659985e-06
Position 285: 8.534088919187719e-06
Position 395: 6.843873598136539e-06
Position 9463: 1.289245439115093e-06
Position 16921: 1.009020215539027e-06
Position 21136: 9.020050785017751e-07
Position 709: 5.502142977884473e-07
Position 402: 1.1638731532436425e-10
Position 672: 1.0701631563852179e-10
Position 736: 6.064204620263983e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10663: 0.9768456317504327
Position 15757: 0.9724058857371176
Position 18890: 0.9699849298888911
Position 11812: 0.9149720777273915
Position 13689: 0.9046921106611597
Position 7255: 0.8933080596756413
Position 20635: 0.8904790238423691
Position 6608: 0.8594961740913689
Position 2075: 0.8318869352809334
Position 3738: 0.741946679413568
Position 21401: 0.6921537453505048
Position 7660: 0.5676410956547218
Position 19521: 0.48559854574680494
Position 19466: 0.4782738379214141
Position 346: 0.40474332404771435
Position 753: 0.33485984827188797
Position 16953: 0.2575611691062986
Position 1687: 0.19079616871151497
Position 21963: 0.18073527081560614
Position 20953: 0.13607336135785933
Position 3712: 0.12286756288285278
Position 1007: 0.12126942646006288
Position 7700: 0.10878797083774268
Position 12689: 0.10333095481795536
Position 10264: 0.09856097247803171
Position 9530: 0.09757360552032424
Position 17278: 0.09486512852288152
Position 14544: 0.09082449913051947
Position 3556: 0.08160481533190475
Position 20766: 0.07281904890943185
Position 16819: 0.07267324398391782
Position 9489: 0.060605776528196154
Position 1228: 0.060482229783178056
Position 7992: 0.04975941570943685
Position 7149: 0.046485617313493245
Position 8586: 0.044926176123195036
Position 5368: 0.04370418747013039
Position 1376: 0.042991325855483986
Position 19726: 0.04054116086366109
Position 13639: 0.04014030646644443
Position 19904: 0.039680282714590676
Position 4062: 0.03834855395629483
Position 5081: 0.038154547812642756
Position 12208: 0.03242448974678124
Position 282: 0.02812559206285511
Position 7215: 0.027713946586596053
Position 12349: 0.0274421394753852
Position 982: 0.02704388274017376
Position 2006: 0.02656329947917325
Position 20154: 0.025941628023178016
Position 9094: 0.025851642333544207
Position 808: 0.02449370098170839
Position 20083: 0.02322004123754421
Position 13666: 0.021963346787723
Position 18339: 0.02181912192183934
Position 14168: 0.021354905884891855
Position 1212: 0.021326831511190553
Position 225: 0.02014751139289047
Position 5065: 0.01964551627880349
Position 16898: 0.018426421963219225
Position 3373: 0.01810213665133668
Position 7738: 0.01747426320463063
Position 21729: 0.017322523437028264
Position 12313: 0.01669952646914795
Position 7691: 0.01613485994754821
Position 6658: 0.01585300422772327
Position 11699: 0.015803583092239698
Position 16841: 0.015605103172738636
Position 15961: 0.01550949964113609
Position 17103: 0.015157189516571065
Position 15329: 0.015154515476294903
Position 1260: 0.01483399163125085
Position 6548: 0.014278813274612265
Position 3976: 0.014181638608281054
Position 12236: 0.014165571079148304
Position 8410: 0.013802959424114443
Position 261: 0.013774904758457772
Position 10719: 0.012824353177708513
Position 12830: 0.012337540008566857
Position 8891: 0.011436602978783282
Position 6801: 0.011317342349698617
Position 8807: 0.010972073976126361
Position 18157: 0.010872067592253716
Position 7540: 0.01061543632749388
Position 22325: 0.009880025732115787
Position 19927: 0.009238957225308538
Position 12239: 0.008566094975984862
Position 9163: 0.00838685034738298
Position 21649: 0.00837455217777535
Position 14150: 0.008285639172214811
Position 731: 0.00819452334966541
Position 1901: 0.008159376228186686
Position 11837: 0.007986335240263908
Position 10135: 0.007897305144756978
Position 12291: 0.007836167859674595
Position 766: 0.007484581333479669
Position 12547: 0.007020692320826556
Position 7610: 0.006657108537130153
Position 19748: 0.006528091266456922
Position 3887: 0.0063433204313847165
Position 1727: 0.0063152774201302355
Position 1920: 0.006160503408303534
Position 6955: 0.00602680264030898
Position 19577: 0.005881878386216384
Position 21026: 0.005779359704976616
Position 392: 0.00565319010935911
Position 13332: 0.005650620831596411
Position 21344: 0.005643521474695483
Position 17237: 0.005571154711335081
Position 9191: 0.005274889101414546
Position 7889: 0.00515800105347992
Position 20905: 0.0051440938128549645
Position 19354: 0.005015608111313638
Position 356: 0.004974453388173688
Position 15647: 0.0048679191592201024
Position 15819: 0.004791678585410991
Position 14146: 0.004746883554989308
Position 240: 0.004686906067704621
Position 16668: 0.004683310130938507
Position 3762: 0.0045920486561379596
Position 21853: 0.004318959541690026
Position 658: 0.0040696068693308616
Position 6323: 0.004067098441304745
Position 7817: 0.0038304497218657964
Position 5040: 0.0037698718077451344
Position 19751: 0.003759875133745366
Position 5297: 0.003759186059860806
Position 19485: 0.0037506870827398587
Position 9950: 0.003654627518341276
Position 416: 0.003609597335632272
Position 15721: 0.003470090075566568
Position 11009: 0.003421229125611508
Position 8501: 0.0033910209896765883
Position 20875: 0.0033577441787050705
Position 5137: 0.003352109918819907
Position 14213: 0.0033371047601965546
Position 7771: 0.0033325587857968397
Position 13387: 0.0033246153650934424
Position 20599: 0.0033153541007762974
Position 18498: 0.0032201994459432723
Position 22161: 0.0031821942830926857
Position 1180: 0.003174141718723584
Position 8059: 0.003143463402189358
Position 14174: 0.0028924420774267224
Position 311: 0.002857756508755531
Position 11014: 0.0026413827103011025
Position 20911: 0.0025983626901026763
Position 14264: 0.002594158698824257
Position 314: 0.002473374982225683
Position 709: 0.0021250788546819375
Position 9348: 0.002092610798118972
Position 7501: 0.002088276545256895
Position 12888: 0.002076517250958933
Position 1967: 0.0020608972636129335
Position 8006: 0.002060120656321878
Position 7911: 0.0019836647918110325
Position 12153: 0.0019610856847623276
Position 16402: 0.0019131181778058858
Position 10681: 0.0018977730202784974
Position 8866: 0.0018975064824917891
Position 7921: 0.00189056364953035
Position 1393: 0.0018571089519528786
Position 285: 0.001743734736253298
Position 713: 0.0016889309582249908
Position 395: 0.0016646629111832197
Position 21088: 0.0015071509966612248
Position 9231: 0.0014532083080298418
Position 2077: 0.0014434717388516812
Position 677: 0.0013469063501905683
Position 12277: 0.0013047861332037174
Position 1013: 0.0012923577175564921
Position 13611: 0.0012497304530293164
Position 12384: 0.0012490580724567315
Position 20130: 0.001235270596054762
Position 2549: 0.0012235747137801355
Position 1938: 0.001220874612188157
Position 979: 0.0010903483852415738
Position 19416: 0.0010821709818051297
Position 20535: 0.0010676408753132532
Position 12285: 0.001063189044759554
Position 12771: 0.0010584997063882628
Position 1410: 0.0010561225438304573
Position 6862: 0.0010268625951587956
Position 21321: 0.0009933064860945928
Position 1049: 0.0009479659504148985
Position 7196: 0.0009357566213340539
Position 298: 0.0009084888500441186
Position 1352: 0.0008569189311921862
Position 5476: 0.0007943780752771039
Position 22413: 0.0007787807461982445
Position 3146: 0.0007394746769396628
