Gene = Bend6
index = 180
Annotated 5SS: [  251 24376 29557 43294 44075 45163]
Annotated 3SS: [24167 29378 43072 43881 45042 54448]
SMsplice 5SS: [  251  1938  5476  8028 22821 29557 40287 43294 45163 47516]
SMsplice 3SS: [ 1806  5316  7920 22732 29378 40136 43072 45042 47440 54448]
top_k =  500
Partition function (log Z): -34.95425067897845

Sorted 5' Splice Sites (High to Low Probability):
Position 5476: 0.8054830585664907
Position 1938: 0.7785962937680271
Position 251: 0.7390586863520117
Position 8028: 0.6541628580185743
Position 2782: 0.27642682298118254
Position 9527: 0.24247368996149193
Position 731: 0.19307571614604416
Position 9445: 0.1448499763208548
Position 743: 0.12498458621099429
Position 9649: 0.11049312513201237
Position 101: 0.07585876457488361
Position 12714: 0.06599240310555655
Position 471: 0.0599765526169767
Position 3966: 0.055735618685932325
Position 3826: 0.05410457818821744
Position 415: 0.04035565793342016
Position 3850: 0.03378056324539604
Position 483: 0.03284279027307252
Position 1332: 0.03280723145817441
Position 54: 0.029675757301147392
Position 594: 0.029506498186417228
Position 1473: 0.02709708276289115
Position 130: 0.01884041151032597
Position 63: 0.007958371477134291
Position 2874: 0.005584046574927105
Position 3570: 0.004723239926889259
Position 3588: 0.0038010259744373784
Position 1708: 0.0034381191488218905
Position 9851: 0.003334294500365934
Position 164: 0.0019632705590639523
Position 1672: 0.00176864681392084
Position 664: 0.0014068478656099534
Position 709: 0.0013324182307585923
Position 813: 0.0012724482373897947
Position 359: 0.001266716038818842
Position 1623: 0.0006297698240235768
Position 430: 0.0006061050597949374
Position 519: 0.0005532324680795921
Position 515: 0.00038372486322646985
Position 2324: 0.0003556876578553939
Position 461: 0.0002951970971441653
Position 263: 0.00024433368126054847
Position 58: 0.0002382798956339274
Position 394: 0.0001726042006123411
Position 565: 0.00013573376031256776
Position 277: 0.00013008982074225146
Position 119: 0.00010224249233249185
Position 534: 2.897714439676417e-05
Position 329: 8.789688096755564e-06
Position 583: 7.163756326421225e-06
Position 128: 2.267205795751954e-06
Position 280: 7.799201246096182e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5316: 0.7693833214894055
Position 1806: 0.7647604282750964
Position 7920: 0.6264570025053685
Position 9391: 0.4483326401688917
Position 9983: 0.3350431877144718
Position 629: 0.30090015270904935
Position 12367: 0.20699909930852226
Position 2669: 0.14425538491838366
Position 2690: 0.13517730478439302
Position 16695: 0.12819196119232723
Position 12265: 0.11833727838849087
Position 12562: 0.08540624937834221
Position 3726: 0.060314243378651725
Position 3691: 0.060047494222598856
Position 9445: 0.04922212395644451
Position 9514: 0.04198635771458237
Position 5364: 0.04189497214680913
Position 10044: 0.035566737905339
Position 9644: 0.03380593075902848
Position 7772: 0.028888149341066337
Position 464: 0.023924165980273027
Position 366: 0.022016393908066704
Position 340: 0.019137398362768013
Position 5344: 0.015925174060300994
Position 9214: 0.012493498494198473
Position 1290: 0.011927429470977018
Position 3731: 0.01145394347606739
Position 4488: 0.009644839313897126
Position 4542: 0.00834555687524786
Position 1255: 0.008320261659944709
Position 9366: 0.008001271110917377
Position 3887: 0.007972253985057435
Position 1671: 0.007259049587874762
Position 672: 0.0069105280612941295
Position 3555: 0.0067391240627204824
Position 1503: 0.006616132961844384
Position 1351: 0.0060173910405973835
Position 1399: 0.005751570534777044
Position 3467: 0.00492340413374214
Position 7219: 0.00466688051276695
Position 2548: 0.004647793529234987
Position 1698: 0.0033368477677494434
Position 1136: 0.003189539794004731
Position 3436: 0.002999291568412527
Position 537: 0.0027673134596384813
Position 1379: 0.002629508096776631
Position 345: 0.0026286722210458456
Position 6486: 0.002361064199332588
Position 1327: 0.0017762461919983731
Position 1186: 0.0013753674013631584
Position 3769: 0.0013481140707962977
Position 1296: 0.0012113621255710673
Position 5289: 0.0011825113749035997
Position 1813: 0.0011687793940649575
Position 1740: 0.0011182672383985913
Position 8408: 0.0011089644095869141
Position 4725: 0.0008900471751478253
Position 2861: 0.0008781206785801101
Position 1438: 0.0007379028072967724
Position 4677: 0.0006118230342002655
Position 978: 0.0005876284396597381
Position 694: 0.0005197079094581491
Position 5655: 0.00043828775363547926
Position 6457: 0.00043474033955192713
Position 2748: 0.00042754501789645714
Position 2624: 0.0004008126335399512
Position 559: 0.00037582683574672606
Position 407: 0.0003753170255986985
Position 1081: 0.00036778054801303925
Position 1116: 0.000349243376702604
Position 2024: 0.00029233131456837575
Position 6915: 0.00023724766846051616
Position 1174: 0.00022238581559422252
Position 2435: 0.00022164249347708884
Position 511: 0.00020332933665176604
Position 4776: 0.00017724122670890931
Position 4404: 0.0001549726232963417
Position 504: 0.000139351516779221
Position 1099: 0.0001332127281488603
Position 3206: 0.00012494527739726
Position 2864: 0.00011759246257978412
Position 546: 0.0001118276505907315
Position 2201: 9.355427811638339e-05
Position 1403: 9.008371410368468e-05
Position 1331: 6.870812818940194e-05
Position 1406: 6.197780741670474e-05
Position 2218: 3.658774805976032e-05
Position 1621: 2.837849586363509e-05
Position 2596: 2.6763301364671974e-05
Position 2284: 2.513876441943622e-05
Position 325: 2.505313253011723e-05
Position 1653: 2.338347735995973e-05
Position 157: 1.241822551730454e-05
Position 412: 5.18226654409537e-06
Position 225: 3.3857901590086607e-06
Position 302: 2.813541237768713e-06
Position 470: 2.7207209409203278e-06
Position 280: 2.621988366925623e-06
Position 134: 2.441529753011878e-06
Position 295: 2.368767059562849e-06
Position 480: 1.780408307820579e-06
Position 168: 1.7480575696044605e-06
Position 723: 1.657335355676707e-06
Position 436: 1.2339128941614787e-06
Position 1163: 1.0451539978975335e-06
Position 720: 1.0136961933025847e-06
Position 468: 8.459874874025565e-07
Position 246: 7.667763048277189e-07
Position 214: 5.229675226671964e-07
Position 312: 4.801039749838571e-07
Position 249: 2.1944564920903414e-07
Position 179: 1.9197108485333864e-07
Position 1018: 1.8065670370660763e-07
Position 419: 1.6848680835807924e-07
Position 182: 1.5205617713726714e-07
Position 487: 3.6698813882156664e-08
Position 569: 1.1346570983299883e-08
Position 549: 9.959504386591062e-09
Position 515: 4.1275496395268075e-09
Position 239: 4.765793114422726e-11
