Gene = Cck
index = 228
Annotated 5SS: [  97 1378]
Annotated 3SS: [1161 5492]
SMsplice 5SS: [  97 1378]
SMsplice 3SS: [1161 5492]
top_k =  500
Partition function (log Z): -4.352874732340996

Sorted 5' Splice Sites (High to Low Probability):
Position 97: 0.9960711402163959
Position 1378: 0.7814120299682159
Position 961: 0.13962669752246698
Position 5284: 0.13551518057133488
Position 2326: 0.12689573954504765
Position 5329: 0.08537879924319597
Position 1368: 0.06300506861147591
Position 2230: 0.034684105238969774
Position 1500: 0.032300795380153985
Position 1684: 0.0241372902654013
Position 954: 0.016977076005905322
Position 1572: 0.016303364769347132
Position 1548: 0.012608263353285416
Position 3492: 0.008964682684088484
Position 2990: 0.006954061890687658
Position 2174: 0.0050299114895611145
Position 5273: 0.004936860281163657
Position 1035: 0.003679549157699544
Position 280: 0.0035290360655730437
Position 3688: 0.002982238012939182
Position 253: 0.0026221303669188103
Position 3115: 0.002029145209553237
Position 5658: 0.0016532662353776792
Position 2184: 0.0016371347489644522
Position 2993: 0.0013269401741310015
Position 2095: 0.0013211290752053505
Position 257: 0.0013195862565096015
Position 376: 0.0010751307671024158
Position 5201: 0.0008871672321633473
Position 3762: 0.0008037268923443222
Position 685: 0.0007255778769727941
Position 1230: 0.000538298072627477
Position 1176: 0.0004634238481240721
Position 3415: 0.00040646616457468853
Position 101: 0.00038923335909917174
Position 3864: 0.0003816694786757232
Position 3134: 0.0002586592897316793
Position 1762: 0.00023311859485682546
Position 1091: 0.00022992669140840295
Position 1068: 0.00021539733928030184
Position 619: 0.0001843930584386696
Position 1184: 0.00014399692670938574
Position 646: 0.00010090755271853727
Position 129: 6.811584985575376e-05
Position 706: 6.112476544345917e-05
Position 998: 5.4509530498804136e-05
Position 323: 5.263514195732631e-05
Position 1089: 4.8900342672842544e-05
Position 627: 4.0916394601324285e-05
Position 225: 4.0303503736306665e-05
Position 127: 2.7911792039657795e-05
Position 277: 2.6686770522121146e-05
Position 629: 1.9139954373068198e-05
Position 1827: 1.0419048069739449e-05
Position 1847: 5.54931894403511e-06
Position 166: 4.2233002467906546e-06
Position 289: 2.788759017944129e-06
Position 710: 2.563397500063127e-06
Position 547: 2.2610154910438026e-06
Position 334: 2.1879986513280414e-06
Position 171: 1.959602674937926e-06
Position 698: 1.83776362358932e-06
Position 649: 1.5645501308466968e-06
Position 542: 1.4581015447409691e-06
Position 557: 1.3727189440908903e-06
Position 963: 8.330207056726969e-07
Position 284: 8.047038020861173e-07
Position 484: 7.06038103802668e-07
Position 486: 5.770032038815318e-07
Position 186: 2.2758084938372283e-09
Position 11: 9.478876222921752e-10
Position 1044: 2.0285270218010345e-10
Position 476: 2.4912555202911015e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5492: 0.9299146088382457
Position 1161: 0.6167626853965716
Position 5148: 0.18617571272529523
Position 1226: 0.14381133363017207
Position 852: 0.14059828071227565
Position 2162: 0.0861255988579754
Position 2039: 0.0528574770388164
Position 1435: 0.04559812839950802
Position 5093: 0.03979409411529985
Position 1265: 0.031990211782589706
Position 1242: 0.0306674479838363
Position 1926: 0.02506119830412294
Position 1200: 0.01835999706491054
Position 2856: 0.013083603875404292
Position 2287: 0.012783639071642365
Position 1649: 0.012656685629333173
Position 5456: 0.009050303694502696
Position 2424: 0.00833519121215802
Position 855: 0.007871570653545915
Position 2906: 0.007352969746208546
Position 5117: 0.006619530421914568
Position 1499: 0.006141893803956658
Position 1233: 0.005906591502746761
Position 206: 0.005558322295556675
Position 889: 0.005066116180183388
Position 3234: 0.004614420042155087
Position 5428: 0.0034095084101734086
Position 2226: 0.003143210475997141
Position 682: 0.0030312782348759426
Position 1401: 0.002846912407823803
Position 1542: 0.0026894067141098855
Position 1206: 0.0026292186808511454
Position 5219: 0.0025814753321163238
Position 953: 0.00210184717826687
Position 1444: 0.002050518261118295
Position 1060: 0.0018975195067908062
Position 920: 0.0018370322758580432
Position 5598: 0.0018310990113681812
Position 171: 0.0017267522158283975
Position 1754: 0.0016564763430589155
Position 3389: 0.0015427432372948312
Position 3514: 0.0014784114220944113
Position 1262: 0.0014147666428086963
Position 2453: 0.0012375623505272032
Position 3586: 0.0012363986687713535
Position 5754: 0.0011709790763616713
Position 5521: 0.0011608840032036796
