Gene = 2810006K23Rik
index = 40
Annotated 5SS: [  132 10838]
Annotated 3SS: [10528 12510]
SMsplice 5SS: [132]
SMsplice 3SS: [12510]
top_k =  500
Partition function (log Z): -13.632801354088302

Sorted 5' Splice Sites (High to Low Probability):
Position 132: 0.967819844740915
Position 993: 0.19752082903972545
Position 1031: 0.10254400975370638
Position 459: 0.06711915576042025
Position 962: 0.043482344381686744
Position 11834: 0.03976353847663885
Position 2135: 0.03039292084423172
Position 4664: 0.019630205063647994
Position 16: 0.011173688533582478
Position 10272: 0.007899818495137026
Position 95: 0.00566175091487335
Position 2249: 0.00509706629120318
Position 403: 0.004509902924434634
Position 609: 0.002927475985195067
Position 2131: 0.0024768545320649517
Position 1992: 0.0014155879852712275
Position 3781: 0.0013934161495665412
Position 220: 0.0010217324623493168
Position 353: 0.0007638133040929073
Position 911: 0.0006915731641508899
Position 2034: 0.0006589680919944478
Position 3421: 0.0006496730874146521
Position 254: 0.0006375439022512261
Position 465: 0.0005645033188588404
Position 239: 0.0005071213187592162
Position 521: 0.0004766103474003253
Position 42: 0.00045125534167121824
Position 515: 0.0004413623503801098
Position 1067: 0.0003745245410337715
Position 852: 0.000311551952841214
Position 446: 0.00021577861521265338
Position 425: 0.0001826887471455614
Position 1085: 0.0001572659344882522
Position 106: 0.00014698263677984127
Position 88: 0.00011632345127474937
Position 579: 0.00011135789477360392
Position 162: 9.292652558499582e-05
Position 1299: 6.365955980004796e-05
Position 376: 6.115828361697458e-05
Position 612: 5.8223753608413935e-05
Position 792: 5.6718488373661534e-05
Position 1649: 3.697069464331775e-05
Position 472: 2.919380491099612e-05
Position 820: 2.5977835398297494e-05
Position 1686: 2.470415380691657e-05
Position 99: 2.243248374598472e-05
Position 267: 2.0064332524291725e-05
Position 781: 1.483309207003185e-05
Position 725: 1.1179200604277007e-05
Position 493: 8.976890481601866e-06
Position 364: 8.540331845852002e-06
Position 770: 6.956655627084494e-06
Position 434: 6.728688676879365e-06
Position 1558: 3.9410197403452583e-07
Position 33: 1.3926519967833816e-07
Position 1016: 1.720596969472498e-08
Position 317: 7.948476867080266e-10
Position 311: 2.996206871678194e-10
Position 309: 7.160320032139012e-11
Position 270: 4.930658005471368e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 910: 0.33851936381439535
Position 12510: 0.27014914707777
Position 10528: 0.24377335912357279
Position 3990: 0.10854797608739995
Position 327: 0.0732119541718723
Position 11771: 0.03976353847663885
Position 1991: 0.03714100779325619
Position 2064: 0.03413406432710114
Position 6898: 0.025974826987030665
Position 6343: 0.025890368297590817
Position 4536: 0.024540295248619674
Position 4053: 0.023543487337993045
Position 10205: 0.022789004893869032
Position 1181: 0.020107052211426547
Position 6630: 0.0158582946329898
Position 6246: 0.015504543458103056
Position 725: 0.015442976304890938
Position 9492: 0.014859492013520074
Position 9167: 0.014692720500872804
Position 298: 0.013490357966474175
Position 4422: 0.012243446336385598
Position 9727: 0.011118222885676788
Position 5686: 0.008360822553655176
Position 873: 0.008238794837943169
Position 9659: 0.007888526415863042
Position 6664: 0.00782186512821275
Position 5755: 0.007577169880224327
Position 10474: 0.00719798976559103
Position 7859: 0.005913963524282301
Position 3640: 0.005408259405121124
Position 9170: 0.004909143605962411
Position 3575: 0.003714059286586883
Position 4562: 0.0031801786444054917
Position 1333: 0.0029959486491020894
Position 3819: 0.0029586504472033457
Position 6346: 0.0025194619629751508
Position 1394: 0.0024043048523514523
Position 1084: 0.0023017698631686455
Position 7646: 0.002288599018628782
Position 3360: 0.0021138162532780853
Position 1285: 0.0020279935952522378
Position 3376: 0.00196793653729136
Position 1807: 0.001846841895643789
Position 5130: 0.001820200253874272
Position 2046: 0.0013123523682588313
Position 4811: 0.0012773490025433207
Position 4342: 0.0012366419994571127
Position 2096: 0.0011970644140656208
Position 249: 0.0011702554142820035
Position 4285: 0.0011696033088392712
Position 5804: 0.001016385651570048
Position 4140: 0.0010101546359336147
Position 5518: 0.0008097791486782588
Position 5820: 0.0008085173883257379
Position 883: 0.0007918426203367552
Position 3969: 0.0007479039827576259
Position 6253: 0.0007034772489239224
Position 5547: 0.0006562034038401336
Position 493: 0.0006492098979799663
Position 1840: 0.0005912044211277182
Position 2490: 0.000573230540787751
Position 442: 0.000528869422528716
Position 1123: 0.0004747917977139552
Position 1934: 0.00046275683275691305
Position 2162: 0.00045842513395621823
Position 1617: 0.0004505454249068282
Position 5324: 0.0004058313146766157
Position 1492: 0.000376491958151651
Position 2670: 0.00036846296472576044
Position 4312: 0.0003450811150314272
Position 3294: 0.0003404036240815737
Position 633: 0.0002688082282388017
Position 2033: 0.0002674704139709527
Position 515: 0.0002630562430360287
Position 1857: 0.0002453494185417512
Position 2115: 0.0002400543685962211
Position 1568: 0.00023779269354127927
Position 956: 0.000234046238638702
Position 1822: 0.0002140394313380655
Position 1642: 0.00020711889010897877
Position 2353: 0.0001690604998172521
Position 2071: 0.00012563643983350798
Position 2462: 0.00010097001440778183
Position 301: 8.626694391598806e-05
Position 1799: 8.371286575188575e-05
Position 104: 6.577280741477402e-05
Position 1956: 6.487384653343902e-05
Position 1472: 6.432682578088431e-05
Position 675: 4.918880420570449e-05
Position 131: 3.7170560001448206e-05
Position 852: 2.527928372695737e-05
Position 781: 2.5206175589238992e-05
Position 348: 1.6928785518995222e-05
Position 346: 1.6666010958304376e-05
Position 929: 1.172357328415623e-05
Position 372: 1.0460864736412728e-05
Position 1866: 9.852688939812998e-06
Position 754: 7.566759466853229e-06
Position 343: 4.465984509768104e-06
Position 933: 3.2993927366382313e-06
Position 353: 3.28548362503593e-06
Position 425: 2.2026638252813666e-06
Position 893: 2.136024804069982e-06
Position 1557: 1.5040132386083442e-06
Position 820: 1.106078845812031e-06
Position 262: 1.0750376469763527e-06
Position 887: 1.070080273994346e-06
Position 267: 9.656793088890443e-07
Position 340: 6.794383898036847e-07
Position 376: 6.615524691892842e-07
Position 457: 5.869395714712487e-07
Position 351: 4.723368349320938e-07
Position 106: 4.688919196947028e-07
Position 607: 3.8384163805112044e-07
Position 889: 3.355815566450557e-07
Position 961: 2.7573196013774446e-07
Position 701: 2.649323380906946e-07
Position 810: 2.2786668256127203e-07
Position 680: 2.0768842526847785e-07
Position 446: 3.72013528084946e-08
Position 531: 2.4004411783517622e-08
Position 451: 2.3724644806947154e-08
Position 468: 2.2836613581232067e-08
Position 475: 1.5526834935131343e-08
Position 136: 7.120344722931484e-09
Position 393: 1.342469486755031e-10
Position 386: 7.376114761376319e-11
