Gene = Fis1
index = 410
Annotated 5SS: [ 152 1055 3093 3594]
Annotated 3SS: [ 921 3015 3487 3839]
SMsplice 5SS: [ 152 1055 3093 3594]
SMsplice 3SS: [ 921 3015 3487 3839]
top_k =  500
Partition function (log Z): 3.655425467663995

Sorted 5' Splice Sites (High to Low Probability):
Position 152: 0.9745834262582005
Position 3093: 0.9601839307236639
Position 3594: 0.9184679947017452
Position 1055: 0.9136831158319351
Position 2010: 0.13751103944335413
Position 2897: 0.1250181085980432
Position 627: 0.09895691001598263
Position 1386: 0.09862904352539179
Position 793: 0.09751679346467662
Position 2319: 0.06564331114628802
Position 2748: 0.0432165570094978
Position 2884: 0.04106948004193395
Position 692: 0.020626603371996597
Position 1781: 0.020611676421199532
Position 157: 0.01946989131567402
Position 3141: 0.01596643097140932
Position 601: 0.015546101674672267
Position 2942: 0.01527702566706927
Position 653: 0.014055376817100895
Position 1735: 0.012930558218035335
Position 860: 0.012155269628921555
Position 535: 0.011532221826057145
Position 3227: 0.010796789725510049
Position 608: 0.010316631042261836
Position 3758: 0.009719594685757931
Position 708: 0.007569065432942468
Position 3508: 0.007369615252345875
Position 3419: 0.0048926470630168625
Position 410: 0.00382275726313951
Position 1969: 0.0037368882393756676
Position 1978: 0.0036012025439531533
Position 1544: 0.0032406175342907855
Position 338: 0.0027444344756975816
Position 83: 0.0022219088698783303
Position 2906: 0.00202427997120136
Position 1432: 0.0018902681315786285
Position 3752: 0.0018652222511835773
Position 3465: 0.00124413127157082
Position 2834: 0.000934202904171487
Position 565: 0.0008029141343597171
Position 2051: 0.0007935907039701794
Position 314: 0.0007734678233275693
Position 3189: 0.0006934266568248927
Position 661: 0.0006789401804838423
Position 3848: 0.0006671617259585746
Position 560: 0.0004788302713758512
Position 350: 0.0004640655589230478
Position 2043: 0.0004524058838769121
Position 2948: 0.0004161221965033053
Position 386: 0.00027114609969516694
Position 378: 0.00023695495722228787
Position 12: 0.0002231551896940087
Position 1674: 0.000216147109943667
Position 899: 0.00020785571735693154
Position 3917: 0.0001908507765760419
Position 3460: 0.00018923988235742157
Position 770: 0.00018854577089937914
Position 3608: 0.00016105705030537837
Position 3267: 0.00016044686812417293
Position 3357: 0.00013497236150364068
Position 3714: 0.00013024711371001848
Position 431: 0.00012193949421277441
Position 316: 0.00011800748711848911
Position 3133: 0.0001042043766095846
Position 448: 9.344078748837862e-05
Position 299: 9.167483930035597e-05
Position 3925: 8.630610512212781e-05
Position 1373: 7.913544629083277e-05
Position 479: 7.351227848436614e-05
Position 3207: 7.00663301886871e-05
Position 69: 6.717868899462863e-05
Position 3203: 6.537973432827555e-05
Position 3512: 5.731333443520003e-05
Position 725: 5.5746216041487154e-05
Position 1263: 5.545550601586054e-05
Position 236: 5.283794799338681e-05
Position 3148: 4.9283518215915176e-05
Position 3615: 4.5262815872416035e-05
Position 1175: 3.57628956353032e-05
Position 888: 3.569337278491723e-05
Position 1377: 2.9325586741042286e-05
Position 434: 2.2209264071734013e-05
Position 418: 1.6485005581030984e-05
Position 384: 9.749907531610099e-06
Position 416: 8.501780239292461e-06
Position 131: 8.230717003219552e-06
Position 631: 4.512253626803264e-06
Position 199: 4.292637607343651e-06
Position 439: 4.205489133772979e-06
Position 61: 3.775814317983616e-06
Position 464: 3.0936928530323316e-06
Position 133: 3.0384276641579225e-06
Position 611: 3.034419538317751e-06
Position 446: 2.4044611999248515e-06
Position 116: 2.0483691473601535e-06
Position 137: 1.8418320696991383e-06
Position 81: 1.66454649008911e-06
Position 25: 1.542565586325792e-06
Position 501: 9.14924968800896e-07
Position 230: 4.856545599834815e-07
Position 241: 1.489346763975218e-07
Position 462: 7.879215089691372e-08
Position 1042: 7.521901312444962e-09
Position 1003: 6.996129525426037e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3487: 0.9640306877752906
Position 3839: 0.956191691176468
Position 3015: 0.9176634593204207
Position 921: 0.8011127284497935
Position 2833: 0.23426931722471805
Position 527: 0.19281731963184395
Position 1874: 0.15069912264949245
Position 717: 0.10211370403338663
Position 1231: 0.053173514341212286
Position 2650: 0.045056065825757434
Position 972: 0.04306212325903122
Position 2118: 0.03340463619127952
Position 942: 0.030085197159377634
Position 1613: 0.017632163176007947
Position 504: 0.012822649728031599
Position 1159: 0.011844699401859303
Position 255: 0.00958476770826909
Position 2131: 0.00929054957292291
Position 1663: 0.008846224423417325
Position 1175: 0.008684608159025307
Position 1311: 0.007505844811462696
Position 1339: 0.007278599393328404
Position 3326: 0.0072783407993300036
Position 2105: 0.005797873606626184
Position 3529: 0.004986573240075234
Position 1595: 0.0038889256452871203
Position 3030: 0.0034100378824742615
Position 3017: 0.003384396323819619
Position 643: 0.003381129133853297
Position 1143: 0.0032860228825416647
Position 2844: 0.0032858445341733935
Position 932: 0.003214532729176996
Position 2185: 0.0030741091554989906
Position 1126: 0.00298809456614997
Position 1266: 0.002968954302519948
Position 2627: 0.0029355110899775853
Position 4048: 0.002524771703767165
Position 1902: 0.00230020350598157
Position 2883: 0.0022415409431626857
Position 2025: 0.001982566373416121
Position 974: 0.0017918785235167386
Position 951: 0.0017553908035251578
Position 1282: 0.001595976883497142
Position 3974: 0.0015332776496590598
Position 1571: 0.0013913399108905755
Position 4077: 0.0012977195238193628
Position 743: 0.0012563536621310566
Position 1840: 0.0012186686136189595
Position 3890: 0.0012141080961809029
Position 1426: 0.0011938860535277028
Position 323: 0.0011819926646643969
Position 1242: 0.0011819487529693173
Position 2134: 0.0011677481835933577
Position 462: 0.0011276953527063682
Position 2801: 0.0010987896016248597
Position 1010: 0.001044838055457396
Position 2179: 0.0008490928608990692
Position 1250: 0.0008437275300993791
Position 691: 0.0008378954939019696
Position 2208: 0.0008374024633974315
Position 1204: 0.0008312598412661864
Position 3308: 0.0008074817038250935
Position 2936: 0.0008040460239075804
Position 3757: 0.0008033395534532901
Position 2688: 0.0007829978236864173
Position 1997: 0.0007734733330707297
Position 3744: 0.0007517838748865505
Position 2928: 0.0007450927496609745
Position 1615: 0.0007082101362200575
Position 3383: 0.0005992837182378728
Position 3699: 0.0005918913454229477
Position 3713: 0.0005735570403069897
Position 276: 0.0004758028920249536
Position 1673: 0.00042533356777218795
Position 1431: 0.0004158573129423509
Position 3723: 0.000361375937254134
Position 1924: 0.0003117193137206476
Position 681: 0.0003093389950632654
Position 356: 0.0002802330815513202
Position 3851: 0.0002787633934913286
Position 3925: 0.0002736481891117377
Position 1034: 0.00026832995184932054
Position 1456: 0.00025789541480328467
Position 852: 0.00025430046223735825
Position 423: 0.00023113385453679163
Position 3432: 0.00020377591170920575
Position 955: 0.0002023213166205821
Position 3161: 0.00018772772969933977
Position 3211: 0.00018762481584701143
Position 748: 0.00018496391462376533
Position 1638: 0.00017782686150714992
Position 672: 0.0001700528271067083
Position 1724: 0.00016148825356573842
Position 3939: 0.0001383399580982004
Position 3632: 0.00012716936659636226
Position 1549: 0.00011440206703329556
Position 3387: 0.00010010036983716333
Position 273: 9.750713480229586e-05
Position 755: 9.385736986278941e-05
Position 4061: 7.974707906270095e-05
Position 1348: 6.878254669168428e-05
Position 469: 6.55345062503602e-05
Position 3943: 5.677530479636512e-05
Position 3092: 5.636349171763212e-05
Position 3508: 5.289225059490612e-05
Position 3686: 4.9386391841126906e-05
Position 3729: 4.8625141502931235e-05
Position 1930: 4.528599523855535e-05
Position 3550: 3.873518309076687e-05
Position 1685: 3.0928163390344765e-05
Position 657: 2.9645770658036513e-05
Position 3499: 2.9425524973831676e-05
Position 1648: 2.8784321211533504e-05
Position 627: 2.82755233902223e-05
Position 1185: 2.6735953705817614e-05
Position 800: 2.669833132401761e-05
Position 4085: 2.660549696128857e-05
Position 3541: 2.2955451110907092e-05
Position 3781: 2.280264061727137e-05
Position 1319: 2.0868326331221188e-05
Position 341: 2.010786142738613e-05
Position 384: 1.9756705011430175e-05
Position 948: 1.8346668614795925e-05
Position 1080: 1.74716211872858e-05
Position 1200: 1.6791457886929994e-05
Position 1297: 1.6314666410644617e-05
Position 3380: 1.555110658027834e-05
Position 3776: 1.4180705390094117e-05
Position 1524: 1.2064753978806423e-05
Position 95: 1.0063702506736628e-05
Position 3518: 1.0007739620606667e-05
Position 767: 9.252659737199476e-06
Position 1351: 9.062318905907438e-06
Position 535: 8.639406996347562e-06
Position 616: 8.43348646297066e-06
Position 230: 6.061248136732145e-06
Position 4127: 4.474247374509487e-06
Position 815: 2.044952981079409e-06
Position 809: 1.1083142499118752e-06
Position 782: 8.049776266755872e-07
Position 3266: 6.934782269485338e-07
Position 1053: 6.824947194447887e-07
Position 775: 5.863313028076677e-07
Position 394: 4.74577425196862e-07
Position 221: 2.585160339850731e-07
Position 434: 2.5227013180446337e-07
Position 3377: 2.2596078888510922e-07
Position 370: 2.218979790666494e-07
Position 364: 2.2041062663869905e-07
Position 2725: 1.1769887160242678e-07
Position 142: 4.5909779632130284e-08
Position 112: 3.8962304850391664e-08
Position 3535: 2.6158392843109796e-08
Position 151: 1.895904720177108e-08
Position 179: 1.3700053145451691e-08
Position 176: 1.1886833797275188e-08
Position 81: 1.0707999699122117e-08
Position 74: 1.0473872463805083e-08
Position 87: 6.30116313523598e-09
Position 431: 4.840376252126439e-09
Position 1210: 3.0684566333967796e-09
Position 127: 2.7719771212797652e-09
Position 589: 5.825251761137623e-10
Position 595: 4.830529231428836e-10
Position 549: 4.3794558922658724e-10
Position 156: 3.0105017073948054e-10
Position 173: 1.0541141306459051e-10
Position 184: 3.0300150243863717e-12
Position 199: 2.8839171943315733e-12
Position 212: 1.3131870450542777e-12
Position 169: 1.2051575511211986e-12
Position 210: 1.9974188065724315e-14
Position 207: 3.733442542023154e-15
