Gene = Nsl1
index = 767
Annotated 5SS: [  242  2223  7090  8202 17526]
Annotated 3SS: [ 2143  6958  8146 17457 19139]
SMsplice 5SS: [  242  6388  7090 12251 17526]
SMsplice 3SS: [ 6224  6958 12093 17457 17696]
top_k =  500
Partition function (log Z): -9.356013310756124

Sorted 5' Splice Sites (High to Low Probability):
Position 12251: 0.9477495560723024
Position 7090: 0.9454930812977467
Position 6388: 0.7973322669402483
Position 242: 0.7934419706283715
Position 2223: 0.6413890909384313
Position 17526: 0.6013794449371191
Position 4158: 0.38296396501541735
Position 11692: 0.3164551430297404
Position 11696: 0.27248008894039105
Position 8202: 0.27170486773445074
Position 8118: 0.2539168018728108
Position 15222: 0.2505093768077062
Position 4358: 0.20149365172938963
Position 5819: 0.17999597562006744
Position 8343: 0.14782466100578806
Position 5763: 0.13398023201793935
Position 893: 0.10110908229881872
Position 238: 0.09694450219183852
Position 11652: 0.08295815237118942
Position 11898: 0.07239841107892067
Position 9686: 0.07101343736386034
Position 5596: 0.06074001487367023
Position 420: 0.049603128938947603
Position 4566: 0.04305318433491852
Position 659: 0.0416794861861654
Position 623: 0.03720286326954562
Position 4467: 0.034092241350626204
Position 7890: 0.03066407876641143
Position 1464: 0.03060097715236429
Position 119: 0.025149525455852337
Position 7834: 0.02060515121856677
Position 17875: 0.01185566212790777
Position 4234: 0.011627290444896828
Position 619: 0.010756283033590865
Position 143: 0.010703311722845825
Position 864: 0.008717178793175047
Position 2387: 0.00813146114062082
Position 6791: 0.006324324107698128
Position 6852: 0.006008877416665347
Position 6874: 0.004959394984337708
Position 4198: 0.004954439996322704
Position 9722: 0.00481477450088892
Position 4216: 0.0047736945766365295
Position 6887: 0.004676818027117404
Position 1586: 0.0036915873760609936
Position 2614: 0.003530028844895386
Position 12215: 0.0034227740806453896
Position 6433: 0.003286079828529271
Position 444: 0.003112014938127531
Position 163: 0.0027902176802632223
Position 209: 0.002692765292167501
Position 1271: 0.0021053222876632346
Position 7978: 0.0021044690714354442
Position 676: 0.0019110645834033333
Position 6470: 0.0015403382860611076
Position 262: 0.00061288504309169
Position 152: 0.0005931679181304231
Position 5635: 0.0003224608727464106
Position 384: 0.000158932887335663
Position 168: 0.00011599896918268452
Position 424: 7.009422408594821e-05
Position 683: 6.643517798151257e-05
Position 473: 6.411889624048326e-05
Position 35: 5.885953521211336e-05
Position 2227: 5.256440058496248e-05
Position 302: 4.111794252076752e-05
Position 453: 4.081323115885487e-05
Position 194: 2.9015900421289788e-05
Position 396: 2.8409007841981525e-05
Position 663: 1.570902220939957e-05
Position 487: 3.7904818709684374e-06
Position 176: 3.7096017230661482e-06
Position 833: 2.0728454033175416e-06
Position 373: 1.9191002367527954e-06
Position 451: 1.354179086521158e-06
Position 29: 7.558636465695577e-07
Position 17: 5.324876753073239e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12093: 0.965369308358761
Position 6958: 0.93069888640304
Position 6224: 0.8021586850548386
Position 17457: 0.7149950623848715
Position 11575: 0.694098588262869
Position 2053: 0.34973352742461583
Position 4068: 0.29881844844025535
Position 2143: 0.2829645880969433
Position 4276: 0.26451727896169075
Position 5694: 0.2627034514898293
Position 17696: 0.24030273881652706
Position 8146: 0.21485976974787344
Position 7957: 0.20518012833626031
Position 15116: 0.1894430648411593
Position 18290: 0.1405895154889057
Position 20562: 0.11773431183842051
Position 8201: 0.11581494526832771
Position 4042: 0.08412019785938621
Position 753: 0.08042004484291627
Position 19139: 0.06989308193600391
Position 563: 0.05845202312623796
Position 7741: 0.058124205854792624
Position 15140: 0.05735761204561429
Position 5505: 0.04931092123285365
Position 9624: 0.048130742900925484
Position 11796: 0.04418809841472247
Position 20758: 0.04049038113373979
Position 18370: 0.03504941855500256
Position 5471: 0.030886501304620017
Position 18334: 0.029906791484694273
Position 14010: 0.029688504792872213
Position 9543: 0.029536003366802826
Position 7937: 0.02887399106981365
Position 6758: 0.02597602228759867
Position 18689: 0.025450429759715575
Position 519: 0.02418542552528702
Position 8149: 0.023845807115941392
Position 8008: 0.023705090645643682
Position 8275: 0.022633461288188352
Position 5786: 0.02084108967328987
Position 13585: 0.020527130292869428
Position 7960: 0.02005396771491218
Position 12118: 0.017685912946256797
Position 4100: 0.017677207366795407
Position 14965: 0.01694539590979386
Position 18684: 0.014377069555441083
Position 16666: 0.01372077608914537
Position 1391: 0.01160364722580333
Position 1268: 0.011325178156814246
Position 14220: 0.010317697701119047
Position 12603: 0.010093015961480743
Position 3877: 0.009018800698028535
Position 2301: 0.008307499025641455
Position 16635: 0.007770223248066378
Position 11836: 0.007733045301071622
Position 5750: 0.007560613200878947
Position 16410: 0.0074718469721958124
Position 1422: 0.006606646653191827
Position 6973: 0.006340428968524664
Position 798: 0.006068352004648703
Position 7898: 0.00597009813266951
Position 15591: 0.0054033854151203375
Position 8152: 0.005399465139511675
Position 6843: 0.004584326312638732
Position 4322: 0.004517970520459933
Position 11571: 0.00407046178359019
Position 1356: 0.0033728730019131313
Position 568: 0.003226563433125482
Position 4201: 0.0032004076132997857
Position 2103: 0.003143382606806893
Position 316: 0.0031225514393164793
Position 14928: 0.0029844758795515448
Position 1781: 0.0027113816302324384
Position 12568: 0.0025804033044106098
Position 5555: 0.0025550282084891114
Position 181: 0.0023803836513893424
Position 12533: 0.0022056510105069494
Position 2347: 0.002200452023133875
Position 13676: 0.0020955851313979278
Position 12950: 0.002086600228848128
Position 306: 0.0020170355871526008
Position 12679: 0.0017934075286614262
Position 14021: 0.0017929784908782853
Position 7661: 0.0017752882131042687
Position 804: 0.0016425009850048532
Position 14925: 0.0014888385499020008
Position 1217: 0.0014701746789399315
Position 12645: 0.0014461695578807338
Position 12513: 0.001399229157477706
Position 7592: 0.0013357355091938893
Position 763: 0.001268463984886185
Position 13194: 0.0012618027251066017
Position 5620: 0.0011810782744627432
Position 822: 0.0010661665811384424
Position 400: 0.001058502462051016
Position 605: 0.0010239953446878418
Position 2164: 0.0010164361670551725
Position 273: 0.0009631055495417585
Position 2092: 0.0008955600757759293
Position 12814: 0.0008513946840396019
Position 1310: 0.0008269215315831298
Position 8246: 0.0006922742910367952
Position 7828: 0.0006584241653716923
Position 2535: 0.0006522917152146301
Position 478: 0.0006291266803870605
Position 7813: 0.000491301867897514
Position 12739: 0.0004908215425741186
Position 1483: 0.0004333718107724307
Position 4103: 0.0004038479579153727
Position 3801: 0.0003943453668735242
Position 9236: 0.00039152037227648657
Position 353: 0.0003777293923065724
Position 12451: 0.00036980398977513136
Position 3893: 0.0002899626635030351
Position 8075: 0.00028486023292033044
Position 13307: 0.0002825571147446575
Position 2188: 0.0002506030320045121
Position 1955: 0.0002448021425250997
Position 1838: 0.00022885878270779357
Position 1969: 0.0002195974036744329
Position 2573: 0.00015400686925637813
Position 2024: 0.00012410845618765064
Position 2358: 0.00012338957039165904
Position 333: 0.00010242321381546954
Position 1521: 9.61524894150438e-05
Position 1173: 7.523350444072095e-05
Position 1271: 6.843917042248437e-05
Position 434: 6.353597990610393e-05
Position 523: 6.292846689658227e-05
Position 2454: 6.207970698387585e-05
Position 7467: 5.533379083490855e-05
Position 437: 5.419167815863735e-05
Position 2324: 5.098759455626934e-05
Position 7164: 4.517500356322504e-05
Position 8918: 2.4355102993531465e-05
Position 874: 2.425370471321124e-05
Position 8432: 1.858435976677751e-05
Position 7414: 1.0135890885803751e-05
Position 1914: 9.499589546736816e-06
Position 238: 7.644519638090703e-06
Position 1814: 4.83965584773066e-06
Position 12039: 4.2443129930923225e-06
Position 410: 4.213559471343683e-06
Position 2011: 4.078255798150594e-06
Position 497: 3.270416380115199e-06
Position 184: 3.073309589955266e-06
Position 1898: 3.0284325422441045e-06
Position 205: 2.6761837495103404e-06
Position 440: 2.1760158457812416e-06
Position 966: 1.294275186885877e-06
Position 1230: 1.135027884701691e-06
Position 640: 8.925732689090251e-07
Position 833: 8.84962513348583e-07
Position 769: 8.274488729556003e-07
Position 358: 6.678749398337335e-07
Position 136: 6.270298322441157e-07
Position 586: 5.642885223171979e-07
Position 1078: 5.544261229276903e-07
Position 772: 5.503526336856933e-07
Position 107: 4.079116155667446e-07
Position 580: 3.8615363245406773e-07
Position 575: 3.840040727180629e-07
Position 366: 3.793975897823783e-07
Position 847: 2.4753438443856583e-07
Position 629: 2.0377659985072327e-07
Position 1397: 1.2543597858363298e-07
Position 217: 1.0382492563360715e-07
Position 109: 4.640221701518995e-08
Position 373: 8.062007775523324e-09
Position 138: 6.792064449701898e-09
Position 809: 3.718253619789998e-09
Position 843: 3.428065505913681e-09
Position 868: 3.175245100284172e-09
Position 119: 1.661900593542117e-09
Position 82: 5.531722109995182e-10
Position 152: 7.999006057621526e-11
Position 95: 5.901268552885583e-11
Position 160: 5.78874612118918e-11
Position 92: 2.3031090716726248e-11
