Gene = Galp
index = 420
Annotated 5SS: [  263  5795 11425 14295 16825]
Annotated 3SS: [ 5709 11375 14213 16746 18953]
SMsplice 5SS: [  263  5795 11425 14295 16353 16825 17272]
SMsplice 3SS: [ 5709 11375 14213 16252 16746 16998 18953]
top_k =  500
Partition function (log Z): -4.762612999153183

Sorted 5' Splice Sites (High to Low Probability):
Position 5795: 0.9694165240431262
Position 16825: 0.8228528336647839
Position 263: 0.77671646394566
Position 16353: 0.6363511039598755
Position 11425: 0.6034261538414962
Position 14295: 0.6015408317333023
Position 17272: 0.42208378084432085
Position 17136: 0.21457618557835081
Position 14398: 0.20020365434356588
Position 16915: 0.15159486354473464
Position 2993: 0.12204343572310956
Position 400: 0.07491535037670613
Position 450: 0.0569360445918612
Position 17061: 0.050047595585345245
Position 2859: 0.03232315509674957
Position 392: 0.029740306515931715
Position 479: 0.029481994121992275
Position 5833: 0.027110208474565255
Position 18702: 0.0245457399028939
Position 3456: 0.022591671299231755
Position 666: 0.02030317469027486
Position 907: 0.017236358904928476
Position 17466: 0.013541012209828064
Position 17167: 0.012798228342908462
Position 93: 0.012566313123262441
Position 16283: 0.011399908911646394
Position 433: 0.010712734207065455
Position 1289: 0.010299829029183348
Position 1418: 0.009873078526111505
Position 485: 0.009749145892648933
Position 1737: 0.009659658955310324
Position 2720: 0.00953757705638738
Position 316: 0.009408553210435417
Position 4052: 0.009035385742664395
Position 17067: 0.0076450366423995025
Position 1334: 0.007457866068300957
Position 3443: 0.006171495376314425
Position 18792: 0.005388656451788015
Position 18732: 0.004922565468038623
Position 17300: 0.0034613221054752225
Position 1514: 0.0033533498027799404
Position 14359: 0.0029874565603578034
Position 243: 0.0027277017567775195
Position 16802: 0.002476784636194456
Position 1376: 0.0024075274687787116
Position 1259: 0.002126481986822546
Position 3447: 0.002050604994267657
Position 18404: 0.0019028225941099418
Position 17171: 0.0018663206222288588
Position 3015: 0.0017279839062594854
Position 1282: 0.0016974913855751631
Position 17215: 0.001599484130333394
Position 1005: 0.0015609171806126789
Position 1973: 0.00147150994007772
Position 17049: 0.0014692006031484107
Position 18635: 0.0012648543418898042
Position 457: 0.0012267637314478208
Position 1380: 0.0012127223977070423
Position 1342: 0.0011745558836342835
Position 388: 0.0011743230005630606
Position 1959: 0.001108154508440163
Position 1996: 0.0010995505035264579
Position 4127: 0.0010891134032346512
Position 1252: 0.0006919978472145328
Position 1713: 0.0005937086679672966
Position 16836: 0.000552703393310277
Position 18706: 0.0004323574295611783
Position 17548: 0.00019076095197321526
Position 109: 0.00016940281310644052
Position 429: 8.588849221024831e-05
Position 120: 6.630406748172411e-05
Position 460: 4.69511305361125e-05
Position 52: 3.066760080418218e-05
Position 464: 2.1011987317244402e-05
Position 117: 1.873213802597914e-05
Position 8: 4.131946692285371e-06
Position 438: 3.849350230555422e-06
Position 999: 3.331135353474344e-06
Position 75: 2.529076958528435e-06
Position 361: 2.0257171194087263e-06
Position 822: 1.2368672922000028e-06
Position 613: 1.2224291343526204e-06
Position 454: 1.1130639364354874e-06
Position 556: 1.0109430284056264e-06
Position 310: 1.010334753681433e-06
Position 7797: 7.282304574727934e-07
Position 1008: 6.954246590789595e-07
Position 39: 4.844719483179855e-07
Position 829: 2.529969119593662e-07
Position 831: 2.5217247540318863e-07
Position 159: 1.0337462898418538e-07
Position 735: 6.411920327677911e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16746: 0.9679912368959269
Position 18953: 0.8564572962552066
Position 5709: 0.8540281859703682
Position 16998: 0.7208898902844812
Position 16252: 0.6417137323658857
Position 14213: 0.6153422207458277
Position 11375: 0.49691657949019724
Position 14105: 0.15989781706250397
Position 5672: 0.14250511731338447
Position 2798: 0.13020894784308468
Position 11319: 0.10189862322795064
Position 18566: 0.0677823626392254
Position 17196: 0.0577100966660589
Position 14233: 0.029505590037760886
Position 3329: 0.025259714387048736
Position 1152: 0.024118023809099484
Position 584: 0.021866697257588073
Position 17416: 0.01665828780290539
Position 2638: 0.015492816928318335
Position 722: 0.013661544229500083
Position 1237: 0.008498642639942405
Position 190: 0.008454437467399888
Position 1660: 0.008441089937606193
Position 3879: 0.008041813017066224
Position 16697: 0.007442941732373011
Position 15962: 0.006271381368197634
Position 18263: 0.005836761622549856
Position 1326: 0.005726569036357679
Position 2808: 0.004960183198066172
Position 18300: 0.004812602553367445
Position 351: 0.004636830695449763
Position 11129: 0.0046143664858444115
Position 16774: 0.004422060664613011
Position 17005: 0.004057016474805218
Position 2897: 0.0037027555080957407
Position 2821: 0.0036082989494684793
Position 19043: 0.0035637253143898672
Position 2695: 0.0032265775109666483
Position 16634: 0.0030489854794267146
Position 2653: 0.002945999128191031
Position 18250: 0.0025999178886255457
Position 17394: 0.0023234803314933564
Position 1582: 0.0023218662788785983
Position 3192: 0.0023092543284440135
Position 18242: 0.002250971512062344
Position 17136: 0.0021335957274371768
Position 3398: 0.002110568798106454
Position 3861: 0.00208273287630226
Position 17151: 0.0020742066149308284
Position 17423: 0.001906736507363708
Position 542: 0.0013388836641961158
Position 16716: 0.0013053702510746248
Position 18079: 0.0013009487175640161
Position 18064: 0.001285366386788014
Position 18060: 0.00123185698971835
Position 16463: 0.0011587501163312947
Position 3355: 0.0011342992069146589
Position 1911: 0.0010979551830209411
Position 193: 0.001026955540252412
Position 17205: 0.0010074752776867341
Position 1566: 0.0009561975504504177
Position 17455: 0.0009243588469580397
Position 896: 0.0008535599808557735
Position 395: 0.0008522087324378538
Position 2523: 0.0007662852461383431
Position 330: 0.0007552101821631926
Position 726: 0.0006817149369893057
Position 1102: 0.0006479418075673298
Position 2698: 0.0006345226508227823
Position 1858: 0.000622216091384291
Position 645: 0.0006074325473062243
Position 18407: 0.0005199575259805325
Position 1298: 0.0005045769536996392
Position 1665: 0.0004934639706193707
Position 1126: 0.0004464874344590797
Position 18317: 0.0004330843268138668
Position 18217: 0.00038036670267947964
Position 1259: 0.0003503348737331389
Position 18499: 0.00033139587471826327
Position 14397: 0.00031917989694751377
Position 17675: 0.00027547731087374807
Position 18113: 0.00026155248051443176
Position 17615: 0.00020470216598229797
Position 340: 0.00017805162524382143
Position 2565: 8.582239429349435e-05
Position 8829: 2.3834371454747097e-05
Position 17030: 9.651734848907764e-06
Position 16956: 6.5383973330064174e-06
Position 5860: 5.3386474535522164e-06
Position 1046: 2.8185508793940853e-06
Position 364: 2.7920328277997976e-06
Position 10920: 2.4617370825267055e-06
Position 9117: 9.283463523598672e-07
Position 9316: 8.607364786880943e-07
Position 8833: 6.726203189377649e-07
Position 6733: 5.197434814488639e-07
Position 361: 4.529751553339583e-07
Position 8359: 4.498694309785118e-07
Position 7655: 4.43129446435607e-07
Position 369: 4.201941383579695e-07
Position 399: 4.1617880169572227e-07
Position 704: 3.3816148113044496e-07
Position 7847: 3.3276687639170306e-07
Position 6471: 2.1029950936153403e-07
Position 770: 1.9043744598143743e-07
Position 7740: 1.8434705140048742e-07
Position 332: 1.4255978769133238e-07
Position 409: 1.0684367853442695e-07
Position 665: 8.897058144869042e-08
Position 616: 7.380205734345547e-08
Position 814: 6.726740854974398e-08
Position 262: 6.60395743527287e-08
Position 7589: 6.4527604697371e-08
Position 145: 6.348066334001691e-08
Position 205: 5.989276957522889e-08
Position 427: 5.67477002092766e-08
Position 417: 3.696720918987756e-08
Position 7535: 3.622635493932795e-08
Position 424: 3.4232990818588505e-08
Position 743: 3.330587882949267e-08
Position 602: 1.6954643356367153e-08
Position 310: 1.6948042519488275e-08
Position 414: 1.4528540474202323e-08
Position 421: 1.332215634619304e-08
Position 307: 1.267286030956381e-08
Position 460: 1.1083182301044338e-08
Position 382: 5.925228116666794e-09
Position 252: 2.1643888926009094e-09
Position 226: 1.766460898844174e-09
Position 419: 1.6229840867358753e-09
Position 322: 1.3520974685785267e-09
Position 234: 1.1937003430451136e-09
Position 239: 5.816885770873744e-10
Position 224: 4.129867006120649e-10
Position 411: 3.8403781078946217e-10
Position 93: 2.572074918225205e-10
