Gene = Nms
index = 754
Annotated 5SS: [ 213 2418 2769 4813 4961 6991 7842 8453 9527]
Annotated 3SS: [ 2361  2717  4788  4906  6906  7805  8410  9479 10733]
SMsplice 5SS: [ 213 2418 6991]
SMsplice 3SS: [2361 6906 9479]
top_k =  500
Partition function (log Z): -1.7768539749658396

Sorted 5' Splice Sites (High to Low Probability):
Position 6991: 0.9663354278640011
Position 213: 0.9316305257852893
Position 2418: 0.9017787953229359
Position 620: 0.465222250041804
Position 2769: 0.422740154545703
Position 9281: 0.3415800089891106
Position 4813: 0.32653330946417325
Position 7842: 0.2800449262423575
Position 2611: 0.27288931553285445
Position 2649: 0.17397299916016828
Position 5140: 0.1731851556944316
Position 9583: 0.14920530805615256
Position 4607: 0.14027058395623151
Position 450: 0.1321899307867613
Position 4383: 0.1269630571939375
Position 463: 0.10734233099041834
Position 356: 0.10719279168718215
Position 4961: 0.10051572897197616
Position 3520: 0.09364230958169861
Position 5193: 0.08274989391754635
Position 4473: 0.0809861621343745
Position 9286: 0.0767063805913523
Position 2219: 0.07174046935577391
Position 7302: 0.053689076019644434
Position 3538: 0.050865591433229725
Position 5979: 0.043924363557767736
Position 9527: 0.04121012798333636
Position 2438: 0.03895190038599721
Position 4219: 0.03263399867682258
Position 952: 0.0322917207896666
Position 9855: 0.029290330891581878
Position 4689: 0.0264965830562464
Position 7589: 0.026415801819232972
Position 8675: 0.01917924124932198
Position 5325: 0.017834304028781247
Position 7012: 0.013109946543673796
Position 2512: 0.009839251887693565
Position 1078: 0.008182375692124925
Position 5343: 0.007629946024955172
Position 10534: 0.007075891689500266
Position 4801: 0.006056143088724176
Position 1190: 0.004449526649334679
Position 9792: 0.004047344142087001
Position 4399: 0.003712943195302773
Position 3851: 0.0036987504410051983
Position 1581: 0.003234163417784664
Position 2177: 0.0028623639243643556
Position 647: 0.0025544464960845894
Position 4332: 0.0023772726800150674
Position 1611: 0.0017338094016244542
Position 1453: 0.001626467350226598
Position 189: 0.0016204064236150452
Position 658: 0.001544346112565784
Position 100: 0.0011887397117981
Position 455: 0.0011684710449467084
Position 1205: 0.0007742473552977906
Position 491: 0.0006930905200822986
Position 431: 0.0006873320141281335
Position 415: 0.0006380583604956313
Position 550: 0.0006067067220446847
Position 1569: 0.0005580919042408694
Position 1615: 0.0005494799131139026
Position 1587: 0.0005132926119084201
Position 1926: 0.0004675164614104137
Position 2635: 0.0004077304465953169
Position 2961: 0.0003161919225863434
Position 417: 0.00016284719339857378
Position 4527: 8.989222400203692e-05
Position 264: 7.927593768856308e-05
Position 109: 5.5795274152507564e-05
Position 428: 3.5643758727777326e-05
Position 172: 2.0585024788386435e-05
Position 258: 1.6703506425299173e-05
Position 226: 4.036978432528093e-06
Position 713: 4.03365464239386e-06
Position 312: 2.3936230950738213e-06
Position 672: 2.1328667430829013e-06
Position 467: 2.044047480040561e-06
Position 106: 1.9187030240782403e-06
Position 344: 1.429565696469688e-06
Position 46: 1.3455517534624996e-06
Position 923: 1.1267748851964884e-06
Position 231: 1.4542797432425206e-07
Position 304: 3.5481675879872976e-08
Position 333: 1.1077274275410798e-08
Position 267: 2.629628077486742e-09
Position 331: 1.9066184862562172e-09
Position 701: 3.1502371832742064e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6906: 0.9932016909648915
Position 2361: 0.8231325550364957
Position 9479: 0.6108470652029617
Position 2511: 0.5615494826514684
Position 317: 0.36847872643977725
Position 4587: 0.3644513082196716
Position 10733: 0.3421085597259445
Position 9138: 0.31763631117818714
Position 2717: 0.2814326313043348
Position 4906: 0.26783633577036126
Position 4182: 0.25857878503294435
Position 7693: 0.20994837997960206
Position 501: 0.1745865229508418
Position 549: 0.12691930964157136
Position 3417: 0.10907792133686717
Position 9189: 0.10809854121927784
Position 2254: 0.08009649743385924
Position 4459: 0.07568867113237929
Position 7642: 0.07119216179798962
Position 7070: 0.05938679630485314
Position 4788: 0.05654331561152077
Position 5126: 0.05155963106263123
Position 8410: 0.051255226114442845
Position 2089: 0.045558993320704316
Position 8451: 0.044049977505407865
Position 5760: 0.0408950307595932
Position 4926: 0.039071777228383925
Position 2201: 0.03672459404658919
Position 889: 0.03212280690263191
Position 412: 0.029889241156242096
Position 2198: 0.027655504752163836
Position 8511: 0.02554633441233893
Position 9670: 0.025063134586359986
Position 7471: 0.02486416100684616
Position 9641: 0.021419464167603958
Position 9618: 0.02062376271060477
Position 5093: 0.019200390976065265
Position 322: 0.01769086562618041
Position 2696: 0.01680570879699537
Position 3449: 0.014504041607269088
Position 3342: 0.01403588129317685
Position 319: 0.013211242488158154
Position 10412: 0.012472461365507915
Position 8128: 0.010953704363265506
Position 7667: 0.01084624775738661
Position 2023: 0.010237856414061955
Position 7135: 0.010071219687874057
Position 9459: 0.00900481768280466
Position 7339: 0.007934289113439665
Position 2379: 0.007887118843474462
Position 560: 0.007364596673230526
Position 7170: 0.0067789466906938555
Position 1416: 0.005512095430497218
Position 533: 0.0047743792428719374
Position 1014: 0.004669906731880335
Position 3252: 0.004307935486620112
Position 11044: 0.003154427767536475
Position 5736: 0.00302933279817452
Position 971: 0.0029632764648652205
Position 3455: 0.0025174515832699224
Position 512: 0.001971334498966237
Position 2364: 0.0019587977099688645
Position 1299: 0.0018025960515307387
Position 683: 0.0017996388231571125
Position 3770: 0.0017543749941902802
Position 7805: 0.0016614949517433065
Position 2519: 0.001539786460216117
Position 7813: 0.0015239756860795548
Position 943: 0.001384853426848811
Position 488: 0.001253431689682592
Position 503: 0.0011343612121159016
Position 588: 0.0010953760798086225
Position 381: 0.0010767898566745669
Position 369: 0.0010600484139549956
Position 3831: 0.001010560848694271
Position 344: 0.0009681476513375457
Position 983: 0.0009417006420933287
Position 3738: 0.0009338145981206442
Position 4028: 0.0008273046548605609
Position 2223: 0.0008271927868401298
Position 7140: 0.0008052807931289837
Position 1465: 0.000795598742235073
Position 592: 0.0006925222023797006
Position 607: 0.0006586757806047962
Position 7794: 0.0006430703094706504
Position 572: 0.0005944201149391559
Position 566: 0.0005117784497153565
Position 4201: 0.00047836725363988855
Position 1729: 0.000467516461410414
Position 2525: 0.000444572505213155
Position 829: 0.00041388962222262403
Position 891: 0.00041070002842354423
Position 900: 0.00036542392586424196
Position 415: 0.00030335786647140166
Position 842: 0.0002891504931407974
Position 575: 0.00028389581708587475
Position 2528: 0.0002452768224576375
Position 199: 0.00022548939976340448
Position 1484: 0.00010501437463587936
Position 1181: 9.912751957423943e-05
Position 3280: 6.312908582843007e-05
Position 262: 5.155105559713292e-05
Position 383: 3.537112570166311e-05
Position 212: 1.6975753683429105e-05
Position 759: 1.502782684804382e-05
Position 391: 1.1457061009621568e-05
Position 577: 8.134815921314877e-06
Position 275: 7.967130347031136e-06
Position 446: 3.2117390044089747e-06
Position 363: 3.047886091945841e-06
Position 267: 2.140849707067874e-06
Position 3515: 1.540621896819806e-06
Position 596: 1.2461324659031401e-06
Position 477: 1.2302630508930276e-06
Position 467: 1.1709896095281382e-06
Position 870: 1.1210213881874258e-06
Position 247: 9.135775460201451e-07
Position 745: 3.996965670064036e-07
Position 690: 3.8665514311415554e-07
Position 731: 3.730141035736906e-07
Position 844: 3.71141565537189e-07
Position 568: 3.3408422182642246e-07
Position 360: 3.054196696104133e-07
Position 516: 2.96662796849913e-07
Position 736: 2.783360151355331e-07
Position 118: 1.5332044725016658e-07
Position 570: 1.3822294720527354e-07
Position 805: 8.012132722885746e-08
Position 217: 6.635783061927292e-08
Position 127: 2.2494181121978933e-08
Position 237: 1.8496199574314133e-08
Position 448: 1.8176074221989353e-08
Position 226: 5.608684170239268e-09
Position 120: 3.3270473212004223e-09
Position 136: 2.060199618877835e-12
Position 129: 1.3190160916106605e-12
