Gene = Tmem183a
index = 1107
Annotated 5SS: [  218   446  1223  6420  7319  9625 11897]
Annotated 3SS: [  355  1054  6262  7137  9543 11740 13784]
SMsplice 5SS: [ 218  446 1223 6420 7319 9005 9625]
SMsplice 3SS: [  355  1054  6262  7137  8841  9543 13784]
top_k =  500
Partition function (log Z): 9.460856757431118

Sorted 5' Splice Sites (High to Low Probability):
Position 7319: 0.9967124724665888
Position 446: 0.9945079973672387
Position 218: 0.9851352708257972
Position 1223: 0.9628317412870792
Position 9005: 0.8987957097168872
Position 6420: 0.8505269461575709
Position 9675: 0.7043536095147307
Position 11897: 0.4701193285587919
Position 13946: 0.39121593112787795
Position 7004: 0.33704550881230244
Position 9286: 0.28475946135826324
Position 14895: 0.2113091864525415
Position 14436: 0.1872067949547989
Position 4351: 0.15791087137913262
Position 12668: 0.09477903884861705
Position 13885: 0.07834566032247837
Position 5877: 0.071039485510989
Position 5745: 0.06959902779213133
Position 8179: 0.06416349947634369
Position 6408: 0.053619571694502974
Position 13155: 0.052375705442891385
Position 8329: 0.04833004564376382
Position 12608: 0.02718270758766355
Position 11057: 0.024150800649020334
Position 13322: 0.02414011360168177
Position 9629: 0.0238991115637522
Position 6998: 0.02372620308977321
Position 4402: 0.02359105541368892
Position 13908: 0.021899506532240074
Position 8228: 0.019556285998568637
Position 7635: 0.018306113386685405
Position 6992: 0.01599722682653662
Position 12179: 0.015613948606199145
Position 6329: 0.014996838207182995
Position 3514: 0.014082258767602236
Position 6343: 0.01358433879948787
Position 2867: 0.012893254949390453
Position 7023: 0.012758100054126151
Position 39: 0.010415690519773266
Position 6590: 0.008842442770453865
Position 12430: 0.008746227879885469
Position 1118: 0.00816038994190591
Position 11840: 0.007967246587672425
Position 5788: 0.007904078499870919
Position 1430: 0.007889895930631214
Position 1793: 0.007610465396153911
Position 3126: 0.006817616132215929
Position 4298: 0.0066171597315474295
Position 4470: 0.006521691777264036
Position 8711: 0.005310220924353107
Position 2318: 0.005162333555847814
Position 10137: 0.004432370171045825
Position 2252: 0.004419251958725486
Position 2674: 0.004353533162974726
Position 11082: 0.004017292684307057
Position 11090: 0.003935503189030709
Position 7815: 0.0038385939443570604
Position 9612: 0.003489373300292465
Position 69: 0.003216400673654947
Position 394: 0.0027894288135234388
Position 1759: 0.0027417092730675423
Position 2275: 0.0027293873177252318
Position 6742: 0.00225876958305382
Position 1859: 0.0022109532344867506
Position 186: 0.002082352957823778
Position 8415: 0.00200432530541186
Position 10346: 0.0019184006206042258
Position 11122: 0.0019010118483380174
Position 11153: 0.0016975260796475797
Position 4661: 0.0015314042258350953
Position 13137: 0.001435190327521142
Position 5607: 0.0013734645650533895
Position 456: 0.0012222617614786175
Position 5630: 0.0011609864724928232
Position 10423: 0.0011566686528066059
Position 5593: 0.001102707407631332
Position 8939: 0.0010638569040224144
Position 6288: 0.000987250805265617
Position 7046: 0.0008828700636673803
Position 6362: 0.0008022800526093935
Position 7365: 0.0007991673552585466
Position 1286: 0.0007065400737062125
Position 13851: 0.0007055742096736945
Position 399: 0.000676623024080026
Position 6411: 0.000583344462544489
Position 5639: 0.0005317387534781607
Position 1445: 0.000514732594138238
Position 1114: 0.0004978117132612754
Position 6781: 0.0004938557535372024
Position 2271: 0.0004908898503480679
Position 6453: 0.0004848330743698026
Position 6695: 0.00046424669719818794
Position 10622: 0.00044684401751513713
Position 11110: 0.0003979328968113334
Position 4318: 0.0003562726808196256
Position 3470: 0.0003475618844947041
Position 3575: 0.0003392363609133896
Position 749: 0.00032390799218793144
Position 3626: 0.0003055662884040811
Position 6659: 0.000259703785590357
Position 3385: 0.0002447070031347834
Position 7945: 0.0002320963108195681
Position 4166: 0.0002288767979943384
Position 1365: 0.0002271823985833747
Position 2118: 0.00022460862545722307
Position 1442: 0.00021155451687256734
Position 6450: 0.00020462567355245318
Position 2166: 0.00019694097339558695
Position 1321: 0.00018642710612565267
Position 1486: 0.00018233676844650867
Position 1721: 0.00015773815126221574
Position 63: 0.0001560501057845426
Position 697: 0.0001492348842776778
Position 593: 0.00014884967845630294
Position 7973: 0.00012489138183540256
Position 8037: 0.00011468910542493798
Position 9643: 0.00011456916544148483
Position 10164: 8.321808058740062e-05
Position 1023: 6.623156733659849e-05
Position 9854: 5.4794420988993406e-05
Position 907: 5.3236660451078196e-05
Position 8041: 3.9681350239865744e-05
Position 739: 3.6378201141040594e-05
Position 8153: 3.2084911802296663e-05
Position 634: 2.7816817614136377e-05
Position 9631: 2.7422908293488923e-05
Position 9792: 2.4261696680197205e-05
Position 154: 2.3846634616247236e-05
Position 611: 2.127283053267762e-05
Position 9594: 2.0659802264066737e-05
Position 460: 1.9467854014509923e-05
Position 10395: 1.772740695134568e-05
Position 409: 1.5448973664514467e-05
Position 391: 1.2189461824796812e-05
Position 853: 1.1599081237389484e-05
Position 1189: 1.1597076173812227e-05
Position 1261: 7.127329095554336e-06
Position 883: 6.8651675269176e-06
Position 421: 6.846511147886034e-06
Position 526: 5.3796628150548494e-06
Position 2157: 4.067443958577708e-06
Position 499: 4.028318751512978e-06
Position 1087: 3.8134805928626233e-06
Position 15: 3.216124205341311e-06
Position 7341: 2.8088455081261884e-06
Position 1229: 2.468532240447988e-06
Position 847: 2.252612878029383e-06
Position 497: 2.0837025694576633e-06
Position 784: 2.0092632797357365e-06
Position 910: 1.8605869122912415e-06
Position 789: 1.849949825489538e-06
Position 502: 1.7335847098318307e-06
Position 1054: 1.3562878121333997e-06
Position 7360: 1.2004108932572752e-06
Position 8630: 4.8986099482927e-07
Position 1311: 3.1049284537545166e-07
Position 1145: 2.2192757328482366e-07
Position 1317: 1.6186284442935096e-07
Position 1258: 1.3369090989556618e-07
Position 1254: 1.0166801972221201e-07
