Gene = Dmp1
index = 340
Annotated 5SS: [ 100 4538 5025 7318 7534]
Annotated 3SS: [4462 4976 7284 7488 9026]
SMsplice 5SS: [ 100 4538 5147 7318]
SMsplice 3SS: [4462 4976 7153 7488]
top_k =  500
Partition function (log Z): -1.9152335817799728

Sorted 5' Splice Sites (High to Low Probability):
Position 7318: 0.9522616223387204
Position 100: 0.9347729962600706
Position 4538: 0.8770822997570316
Position 7534: 0.5011500937843885
Position 5147: 0.43051403995962423
Position 4365: 0.33044129073593065
Position 5117: 0.24925524559767176
Position 5025: 0.21543323320778252
Position 5374: 0.17636702918458874
Position 4862: 0.1520225898807185
Position 297: 0.11760586724898243
Position 1653: 0.096247270411255
Position 4878: 0.05541347791320785
Position 1234: 0.05333731686523003
Position 2219: 0.052609067657917584
Position 7493: 0.04819752477053332
Position 4884: 0.04759266966027774
Position 2624: 0.04132618455424868
Position 2166: 0.037804335784337284
Position 515: 0.028360449702815153
Position 3280: 0.02379099607768334
Position 4463: 0.022246179715503148
Position 8598: 0.020277287959181493
Position 5338: 0.019553290764243763
Position 9118: 0.018367934463505278
Position 4628: 0.018189594508823365
Position 1205: 0.013933726771780194
Position 589: 0.012729555091679516
Position 3595: 0.010001637156728898
Position 5548: 0.008853479915559707
Position 3300: 0.008048373333693005
Position 4905: 0.008045633377271965
Position 7689: 0.007274180842315637
Position 4610: 0.006968592274828436
Position 691: 0.0038613080215228164
Position 1191: 0.003744687427554626
Position 6743: 0.0036317896391516013
Position 1450: 0.0033134548956469676
Position 3462: 0.00309406289174031
Position 4618: 0.0029575642888469518
Position 9670: 0.0019450453324952768
Position 5029: 0.0016809642901429395
Position 7586: 0.0015806431886607097
Position 9545: 0.0012953564418353648
Position 630: 0.0011885222154579497
Position 5392: 0.0011883121009151917
Position 1382: 0.0011513421705150726
Position 1348: 0.0010708435752647496
Position 9838: 0.000956162454426507
Position 3288: 0.0008658996356162807
Position 9817: 0.0008161396003408919
Position 4209: 0.000597929434276173
Position 4115: 0.0005889268488986868
Position 4542: 0.0005568052598604494
Position 6777: 0.0005362440045086753
Position 7286: 0.000488471540873759
Position 3366: 0.0004619563852263123
Position 6736: 0.00041789655470827265
Position 7358: 0.00033352717538068206
Position 5154: 0.00025159658413491625
Position 315: 0.0002377057330116367
Position 5068: 0.00022697800215999627
Position 5151: 0.00020974035826738324
Position 59: 0.00019265105059055668
Position 326: 0.00019128752007415255
Position 7399: 8.322418131202914e-05
Position 613: 6.855646134537188e-05
Position 221: 5.7824895567921594e-05
Position 5121: 5.131829221354468e-05
Position 8715: 3.5344243606471705e-05
Position 8571: 2.369652668921254e-05
Position 6723: 1.9835916427621674e-05
Position 70: 9.580926506389646e-06
Position 574: 7.235339227083408e-06
Position 7615: 7.19878180645031e-06
Position 215: 4.394751662014716e-06
Position 1033: 4.168567968830539e-06
Position 786: 3.5264707942291937e-06
Position 556: 3.2799877020234073e-06
Position 252: 3.0883525906281953e-06
Position 460: 2.589871522865868e-06
Position 975: 2.1447638713907665e-06
Position 860: 1.7748378585817389e-06
Position 6413: 1.310237148336973e-06
Position 937: 1.0937532546562613e-06
Position 348: 1.024761597578086e-06
Position 601: 8.394382308047177e-07
Position 633: 7.149876611247151e-07
Position 1454: 7.015892067212098e-07
Position 1224: 3.4956763727805257e-07
Position 301: 1.9538788711415425e-07
Position 404: 1.409058517678227e-07
Position 686: 8.518664421132052e-08
Position 20: 8.502798805084091e-08
Position 317: 6.51888400953768e-08
Position 147: 6.274084864279308e-08
Position 463: 1.0727448945142722e-08
Position 172: 8.519709202648428e-09
Position 242: 6.464027626798041e-09
Position 445: 5.6958165859273115e-09
Position 258: 2.745734423379137e-09
Position 474: 2.6788465067533505e-09
Position 399: 1.8224200594510888e-09
Position 410: 9.737572761756115e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4976: 0.8962831164194764
Position 4462: 0.8743629342703663
Position 7488: 0.8593190097426036
Position 7153: 0.6064861069657983
Position 4293: 0.37690546927513185
Position 7284: 0.2815520443862265
Position 9026: 0.255545747823695
Position 5251: 0.19895551967538413
Position 8374: 0.1756737301621888
Position 10555: 0.10849235687461227
Position 4822: 0.09007478273872581
Position 4800: 0.08938707400749714
Position 2045: 0.07812880531421869
Position 1137: 0.07301907868990333
Position 8987: 0.06132213400831905
Position 193: 0.05061978611343282
Position 7131: 0.048419843215093634
Position 1519: 0.04789757609024339
Position 3205: 0.03901423107724226
Position 448: 0.034496153157192275
Position 10574: 0.03232202050989159
Position 1537: 0.031340899890191495
Position 7234: 0.029363968288478964
Position 2512: 0.022826012012868626
Position 7652: 0.019323143113850118
Position 4679: 0.018858267512266155
Position 4628: 0.017788943938927007
Position 4657: 0.015028572428742878
Position 2537: 0.010047797374839768
Position 4161: 0.009945784203744827
Position 4753: 0.00934207576988034
Position 7399: 0.009149916689114301
Position 9660: 0.006636984480649111
Position 8908: 0.006548690380115094
Position 8669: 0.0064711745717480305
Position 10526: 0.006172776913665162
Position 4741: 0.00589833895947648
Position 2460: 0.005867164359929254
Position 5450: 0.0055008136220354035
Position 8348: 0.005009520494143605
Position 4609: 0.0049328320176707605
Position 3406: 0.004763915566383666
Position 6569: 0.004678125561804828
Position 1651: 0.00420098257004105
Position 4436: 0.004166944095516428
Position 9982: 0.004087230962431045
Position 1575: 0.003987218194293987
Position 9625: 0.0037325356449992813
Position 5271: 0.003339896572835269
Position 9471: 0.0030996333394380507
Position 267: 0.0029753873503625384
Position 2077: 0.002920156212281791
Position 11274: 0.002888222533646124
Position 2028: 0.0028841830646992484
Position 4102: 0.002880819001201347
Position 4187: 0.002821901530161831
Position 9007: 0.0027124300161010776
Position 1977: 0.002500976973605961
Position 1361: 0.0024903094058764995
Position 7493: 0.0024277810412351095
Position 179: 0.0024094636363062075
Position 1539: 0.0023238755725286525
Position 9502: 0.0021798550878764813
Position 1761: 0.002072348915555983
Position 8423: 0.002004719786811835
Position 1843: 0.0018519048741232468
Position 1316: 0.001815968149339744
Position 9258: 0.001720867950546814
Position 195: 0.0017007977238255856
Position 1233: 0.0016493819763578066
Position 4364: 0.0015830604417353873
Position 199: 0.0015770293690946353
Position 8299: 0.00153689535775254
Position 533: 0.0014145384269188912
Position 510: 0.0013637820349269073
Position 2296: 0.0013292284583505066
Position 9049: 0.0012884413175678234
Position 9116: 0.0012304918377751045
Position 1110: 0.001151396390092576
Position 1113: 0.0011424207246035958
Position 3338: 0.001120952053657097
Position 547: 0.001045223271582282
Position 6990: 0.0008130097297684113
Position 2540: 0.0007987261196909503
Position 8353: 0.0007402389917400059
Position 3142: 0.0007107695245966579
Position 3479: 0.0006497854524143842
Position 4412: 0.0006398342929745185
Position 4661: 0.0006271833289661552
Position 8456: 0.0006138268487466263
Position 3859: 0.0005889268488986858
Position 2388: 0.00045725622856955913
Position 341: 0.0004369363043049745
Position 11477: 0.00043101170805248396
Position 1457: 0.00039619662435535564
Position 1556: 0.0003800203496686176
Position 383: 0.00037006506101902424
Position 1166: 0.0003589990514506732
Position 9198: 0.0003287198367179054
Position 1325: 0.00031680386246918553
Position 365: 0.0003096591413040943
Position 9052: 0.00029561971082923467
Position 4905: 0.0002881364181319412
Position 9479: 0.0002754684356881178
Position 8503: 0.00026604851192097014
Position 514: 0.000261409251436215
Position 7455: 0.00023600649609608
Position 8303: 0.00022379558420951043
Position 588: 0.00018952257245313244
Position 1141: 0.00018466524601118333
Position 8498: 7.054900016080052e-05
Position 9301: 4.352245512265115e-05
Position 4936: 3.8694182779833186e-05
Position 486: 3.59444120310412e-05
Position 2013: 3.308753945573287e-05
Position 1139: 3.2080672055252355e-05
Position 457: 2.8244446339335337e-05
Position 1469: 2.194609273245383e-05
Position 652: 2.0916303537722485e-05
Position 1611: 2.065678481810592e-05
Position 1434: 1.935881784597257e-05
Position 601: 1.6680666973451335e-05
Position 139: 1.607748809775798e-05
Position 1437: 1.4334254671903842e-05
Position 4984: 1.3279422663802513e-05
Position 1075: 1.1985111460287556e-05
Position 1492: 1.1321631633865764e-05
Position 491: 1.0938534306916846e-05
Position 1979: 7.420320834808072e-06
Position 2058: 4.920633807296205e-06
Position 2061: 4.773803102232296e-06
Position 1577: 4.176448834855214e-06
Position 1430: 3.6537326396839768e-06
Position 3086: 3.2718063941094378e-06
Position 215: 2.5493229986814872e-06
Position 2003: 2.44601828495697e-06
Position 2165: 2.379772284934386e-06
Position 616: 2.363983695478875e-06
Position 549: 1.876698363714143e-06
Position 459: 1.8268636275363223e-06
Position 408: 1.6143544994043248e-06
Position 367: 1.5649572707624659e-06
Position 6298: 1.310237148336972e-06
Position 415: 1.2749583608530981e-06
Position 1144: 1.12756086981837e-06
Position 208: 8.873381001802603e-07
Position 301: 8.261550572654267e-07
Position 633: 7.73138829988451e-07
Position 1032: 6.828041770756212e-07
Position 5485: 5.843112252412446e-07
Position 474: 3.5915238133123953e-07
Position 210: 1.8808390007929042e-07
Position 1371: 1.7842821609480978e-07
Position 308: 1.1796640918868517e-07
Position 410: 1.0158635968512519e-07
Position 1621: 8.949620665465045e-08
Position 386: 7.946829312226102e-08
Position 495: 6.969810215572582e-08
Position 221: 4.599705891621889e-08
Position 1014: 3.865750147969156e-08
Position 399: 3.718512272298926e-08
Position 1148: 1.0009535406129773e-08
Position 147: 2.6620361006939665e-09
Position 314: 1.6150633579981945e-10
Position 310: 5.91220684144769e-11
Position 94: 3.757630182250486e-12
Position 96: 3.5587202472061913e-13
Position 104: 1.9518904686769053e-13
Position 98: 2.0365139849592813e-16
Position 90: 2.6324984280673052e-17
