Gene = 9630041A04Rik
index = 75
Annotated 5SS: [  379 66693]
Annotated 3SS: [66580 80841]
SMsplice 5SS: [  379 12923 21656 22223 35114 36090 53696 58008 66693 75528 75871 77856]
SMsplice 3SS: [12725 21506 22023 34979 35940 53554 57861 66580 75367 75754 77683 79808]
top_k =  500
Partition function (log Z): -51.76067078562003

Sorted 5' Splice Sites (High to Low Probability):
Position 379: 0.6631952968477788
Position 3505: 0.33821420868382956
Position 2786: 0.24752552165604966
Position 50: 0.2172330467885781
Position 2905: 0.16194338789686086
Position 3002: 0.11505139748001635
Position 84: 0.11281363796099741
Position 3016: 0.0697243430584569
Position 1623: 0.06698548447060265
Position 571: 0.05652656942168703
Position 5174: 0.0514562249433888
Position 3343: 0.048939041271887286
Position 1957: 0.015100257301116147
Position 3815: 0.014947966078020056
Position 1264: 0.014221837244234833
Position 275: 0.007222473482783576
Position 238: 0.006284698745461439
Position 685: 0.006177639400820448
Position 2918: 0.005564822232884259
Position 3020: 0.003789448741247826
Position 3316: 0.003335400886873426
Position 1063: 0.002961576905048637
Position 3627: 0.001099111541162209
Position 3124: 0.0007165741187977731
Position 3453: 0.0005827898787299203
Position 278: 0.0003039800279400528
Position 1041: 0.00014297612921193071
Position 901: 0.00013928824456432148
Position 394: 0.0001059247886924019
Position 634: 8.195500823287781e-05
Position 445: 7.763567521418807e-05
Position 536: 7.122158016617881e-05
Position 259: 5.834835122798019e-05
Position 623: 5.78944804447568e-05
Position 924: 5.746958700454285e-05
Position 449: 5.124856339676677e-05
Position 11: 3.233286428870983e-05
Position 671: 2.468012722064305e-05
Position 1728: 2.0416253655679017e-05
Position 160: 1.5902646540190276e-05
Position 1177: 4.76746153333554e-06
Position 1153: 4.246447666997287e-06
Position 1236: 4.208450633887029e-06
Position 1139: 3.990647403987324e-06
Position 192: 3.2022045989767535e-06
Position 470: 3.1757541495138277e-06
Position 1157: 2.6454538622122627e-06
Position 176: 1.6228798488119543e-06
Position 457: 1.4735676304434223e-07
Position 463: 6.406442849498156e-08
Position 306: 5.342361059582625e-08
Position 428: 3.265972635219399e-08
Position 265: 1.6960540567414227e-08
Position 573: 1.4566834199646234e-08
Position 575: 7.859636263017884e-09
Position 519: 7.51794057616784e-09
Position 475: 4.46624014561367e-09
Position 299: 1.8180081954331729e-13
Position 304: 4.713731203665229e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11120: 0.42059700577881515
Position 3413: 0.33602850573718124
Position 10784: 0.3079853219933915
Position 10756: 0.141583383972542
Position 2622: 0.1347175126028369
Position 2657: 0.13442092277091366
Position 2938: 0.10885870583720962
Position 2786: 0.07810841562980783
Position 1435: 0.06543457954948066
Position 2848: 0.05442659411504625
Position 3160: 0.04797795865498427
Position 2904: 0.042790500357729196
Position 5030: 0.037105923277743875
Position 5059: 0.03705329526198131
Position 238: 0.035128372562115956
Position 2692: 0.03477285931181407
Position 3564: 0.02512703552914619
Position 184: 0.019986615066020723
Position 2680: 0.016108439828108192
Position 5342: 0.015367012150294835
Position 1112: 0.015025485603587095
Position 7994: 0.011972312588209726
Position 9699: 0.011909578042177524
Position 1805: 0.010309373020836794
Position 3234: 0.00938613267553737
Position 3436: 0.007989050381719128
Position 147: 0.006215338650130852
Position 5549: 0.00525842047294625
Position 2746: 0.004613436358361527
Position 6185: 0.00433813564258986
Position 3207: 0.00428288001079746
Position 3377: 0.0040712158195070035
Position 1467: 0.0030651497152454875
Position 4990: 0.0030083933660913272
Position 965: 0.002876774628885936
Position 3264: 0.002412936228116938
Position 131: 0.0024010007590263335
Position 1019: 0.0023985848865635804
Position 318: 0.002156913071026184
Position 1774: 0.0021180428364415732
Position 1856: 0.0020476315700997984
Position 662: 0.0019862923214995533
Position 1549: 0.0016439881367883234
Position 4004: 0.0015753284396662483
Position 495: 0.0013626617031561635
Position 2063: 0.0011437242740368948
Position 526: 0.0010780212909655682
Position 187: 0.0010707705885889436
Position 6136: 0.0009841421567094587
Position 6188: 0.0009706358367080885
Position 278: 0.000865357266388114
Position 1232: 0.0007421562739983324
Position 1780: 0.0007322513466465655
Position 5361: 0.0005751222132854973
Position 5222: 0.0005524221410415898
Position 2578: 0.0005131333969855369
Position 1445: 0.0004946150125768975
Position 2510: 0.0004858312739930305
Position 2721: 0.00044103464464948064
Position 498: 0.00043627463243858734
Position 1452: 0.00031037921676147406
Position 2539: 0.0002817210220945882
Position 1166: 0.0002684785665972661
Position 813: 0.00024841923843017
Position 5118: 0.00020933628951174635
Position 3477: 0.00017675812596728923
Position 2909: 0.00017126226209517858
Position 475: 0.0001586155062850636
Position 1361: 0.00015835061331951817
Position 285: 0.00015551357104579726
Position 2494: 0.00013483900401978173
Position 762: 0.0001341266029056358
Position 304: 0.00012670412304682937
Position 249: 0.00012659624989798464
Position 1666: 0.0001261407581640392
Position 406: 0.00012006507429337729
Position 2359: 0.00011966164340484376
Position 2162: 0.00011627663663810893
Position 859: 9.346592421191967e-05
Position 242: 9.204127852194003e-05
Position 1206: 7.995321998045717e-05
Position 265: 5.861017962704114e-05
Position 718: 5.778173322628258e-05
Position 2017: 4.4204690801422113e-05
Position 1041: 3.877533324756133e-05
Position 192: 3.838659379540279e-05
Position 723: 3.3648379258887316e-05
Position 1896: 3.230588893729622e-05
Position 743: 2.5507067013794177e-05
Position 466: 1.8903871014432826e-05
Position 1816: 1.526875271730697e-05
Position 564: 8.49017949187795e-06
Position 282: 1.3833410576534846e-06
Position 259: 1.2275256139970437e-06
Position 570: 1.0249886593732514e-06
Position 482: 9.445935843500001e-07
Position 542: 9.179432068735658e-07
Position 1239: 8.559231667945904e-07
Position 327: 8.172287076806587e-07
Position 453: 8.079405870853897e-07
Position 1474: 7.987687836618006e-07
Position 1507: 6.266807837528297e-07
Position 1381: 5.666438556210081e-07
Position 994: 5.210621810417274e-07
Position 1574: 4.6750386402268827e-07
Position 610: 2.5495623166028123e-07
Position 457: 1.5726291206775675e-07
Position 533: 1.5099775231877054e-07
Position 428: 1.3331541487766567e-07
Position 535: 1.3216509911754714e-07
Position 289: 1.140596405392889e-07
Position 528: 4.665153772589934e-08
Position 411: 4.4814726511981594e-08
Position 546: 2.973636452775188e-08
Position 442: 2.5699918101144888e-08
Position 362: 1.739868562477134e-08
Position 415: 1.6524980790045382e-08
Position 343: 1.2746921421749662e-08
Position 374: 1.0451897039168797e-08
Position 440: 9.214891427382785e-09
Position 199: 7.082411052675539e-09
Position 294: 6.63558055426113e-09
Position 205: 2.881456683203983e-09
Position 332: 2.810061523052475e-09
Position 339: 1.9904137702495695e-09
Position 329: 1.8019124228911822e-09
Position 197: 1.5653072092836101e-09
Position 346: 9.973990314984399e-10
Position 819: 3.4639344188900036e-10
Position 720: 2.980319556787324e-10
Position 372: 5.656531372081879e-11
Position 74: 3.45915027126528e-11
Position 367: 2.691900336968704e-11
Position 356: 1.1182955098239602e-11
