Gene = Arpc3
index = 141
Annotated 5SS: [  120  5039  9846 11550 12373 13301]
Annotated 3SS: [ 4938  9768 11480 12245 13205 13990]
SMsplice 5SS: [  120  4845  5039  9846 11550 12373 13301]
SMsplice 3SS: [ 4751  4938  9768 11480 12245 13205 13732]
top_k =  500
Partition function (log Z): 5.19843744658777

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9999539599679981
Position 12373: 0.9921145795490949
Position 9846: 0.9919825645640423
Position 5039: 0.9457500836205358
Position 11550: 0.6542107286839302
Position 13301: 0.6541482526976149
Position 4845: 0.6203373655536094
Position 7631: 0.2784963395034897
Position 8365: 0.1753656639849971
Position 9683: 0.1716592668105875
Position 2841: 0.1545418864059591
Position 13827: 0.0860954661810996
Position 9022: 0.07583129899274642
Position 8418: 0.05970251429522843
Position 8311: 0.05732105307270938
Position 8585: 0.05656035226835227
Position 11298: 0.043630893322009666
Position 13004: 0.042715378403613086
Position 13551: 0.04212464864649946
Position 2239: 0.03496719336956577
Position 2875: 0.026908739654726288
Position 11675: 0.026408062575018036
Position 5203: 0.021764409930548973
Position 897: 0.021662079120119273
Position 11407: 0.021172260713311075
Position 6472: 0.020349979989918863
Position 7476: 0.017885373738419672
Position 731: 0.0160800327594763
Position 9667: 0.014217947075654734
Position 10944: 0.013480151969261896
Position 11438: 0.011486073188293304
Position 12919: 0.011038879816459086
Position 7636: 0.010849131905526234
Position 11821: 0.010477769515749136
Position 1006: 0.010232334525905993
Position 11619: 0.010068236381366539
Position 3280: 0.009559556374737868
Position 10751: 0.00938861532517263
Position 10881: 0.00926093048803292
Position 10708: 0.008495780861438698
Position 11452: 0.007893296282459612
Position 8832: 0.00786143442785851
Position 8470: 0.007565206404332069
Position 10782: 0.007317021740808793
Position 11253: 0.007083204562817832
Position 11008: 0.006906263172507427
Position 13268: 0.006539224712663297
Position 10106: 0.006465046625742079
Position 10135: 0.006144938000433838
Position 13876: 0.005759203131248742
Position 3309: 0.005462728077292432
Position 3530: 0.004732633540144458
Position 9924: 0.004299313118108036
Position 13429: 0.004130536526717501
Position 2235: 0.0041206472325031164
Position 12674: 0.003956644493743599
Position 738: 0.0034558892531771097
Position 1999: 0.003199999654478295
Position 13147: 0.0029869225688060486
Position 11087: 0.0029504223795258216
Position 3269: 0.002938230924942593
Position 13835: 0.0028613947900603294
Position 10978: 0.0028500873298445326
Position 569: 0.002826612229895162
Position 579: 0.0028150771453008226
Position 4009: 0.0026206583570845573
Position 2909: 0.0022503997483580345
Position 12391: 0.002223213117724688
Position 7561: 0.002146455060945234
Position 7515: 0.0021194042241872973
Position 14190: 0.0019347458077086405
Position 501: 0.0017575948836600398
Position 993: 0.0016938383580051715
Position 12907: 0.0016858791453281477
Position 3573: 0.0016028351692027013
Position 7480: 0.0014066859473045093
Position 11705: 0.0013949121974223995
Position 13785: 0.0013713304604036928
Position 2942: 0.0013661693741696325
Position 1929: 0.0013149430746644828
Position 10213: 0.001281252940752585
Position 2809: 0.0012760157326647801
Position 6936: 0.0010212579189622134
Position 361: 0.0010093343010559802
Position 1855: 0.0009830590590965576
Position 2179: 0.0009707124899820045
Position 13592: 0.0009262955952493272
Position 10317: 0.000807333075626197
Position 11956: 0.0005270834599212793
Position 8591: 0.0004730229019763725
Position 5246: 0.0004444149785438731
Position 7594: 0.00030216553901848953
Position 8648: 0.00019253719319587486
Position 13617: 0.0001317070865081099
Position 4982: 7.257763966250824e-05
Position 13260: 6.611259299184436e-05
Position 2052: 5.101609229251334e-05
Position 2048: 4.05609909243412e-05
Position 164: 4.032504417970218e-05
Position 555: 2.94875004703814e-05
Position 9904: 2.209375690689003e-05
Position 631: 1.0377342460453234e-05
Position 567: 9.640335234412259e-06
Position 5220: 8.502818418683092e-06
Position 1936: 5.944147881522205e-06
Position 9910: 5.757587781475775e-06
Position 722: 5.738109034336405e-06
Position 12393: 5.126664315901366e-06
Position 2003: 4.333823639311134e-06
Position 2975: 3.038516624524338e-06
Position 9930: 2.7936780724551287e-06
Position 1941: 2.744132322595581e-06
Position 2845: 2.472383120364436e-06
Position 13864: 1.728933072343804e-06
Position 108: 1.478503361366524e-07
Position 354: 7.798131865052726e-08
Position 77: 7.438261346547032e-08
Position 173: 5.556715761591581e-08
Position 289: 3.74102625210399e-08
