Gene = Ncstn
index = 734
Annotated 5SS: [  195  1584  7391  7881  8523 10019 10330 10675 11331 11545 12820 14034
 14234 14610 15007 15465]
Annotated 3SS: [ 1478  7266  7758  8376  9867 10219 10521 11225 11466 12646 13930 14137
 14521 14851 15251 15998]
SMsplice 5SS: [  195  1584  7170  7391  7881  8523 10019 10330 10675 11331 11545 12820
 14034 14234 15007 15465]
SMsplice 3SS: [ 1478  7054  7266  7758  8376  9933 10188 10521 11225 11466 12646 13930
 14137 14851 15251 15566]
top_k =  500
Partition function (log Z): 29.456370751821794

Sorted 5' Splice Sites (High to Low Probability):
Position 12820: 0.9953221743792979
Position 11331: 0.9950594774560555
Position 7391: 0.9861899357832608
Position 8523: 0.9815306423993782
Position 15465: 0.9794022382717411
Position 195: 0.9658465843273786
Position 7881: 0.9598501147768206
Position 14234: 0.9540290560102246
Position 14034: 0.9387782823029841
Position 10330: 0.9293412559182352
Position 10675: 0.9042573548348043
Position 10019: 0.869548753535877
Position 11545: 0.7958161121989229
Position 1584: 0.7202716298902125
Position 7170: 0.7025602753816973
Position 15007: 0.5537110235974516
Position 14610: 0.39322404511784276
Position 3598: 0.33969991871068494
Position 13210: 0.2844346150213452
Position 13481: 0.23904677268102856
Position 15017: 0.18765229113293302
Position 16257: 0.12204554999461044
Position 15771: 0.10970196364852185
Position 2358: 0.07436196496583024
Position 11652: 0.06488983209781901
Position 7589: 0.06421642055896619
Position 485: 0.06022228075113826
Position 15883: 0.05926745587211249
Position 14981: 0.04577869825554145
Position 11656: 0.04495529402712107
Position 11847: 0.042155047836116934
Position 10721: 0.0383050110736703
Position 11600: 0.03582443174939933
Position 13117: 0.025412369589271296
Position 7160: 0.021516610758817337
Position 13214: 0.021340458211275073
Position 975: 0.01793500355252128
Position 15683: 0.017048465793716983
Position 14298: 0.016009310593373283
Position 2043: 0.015770848369149566
Position 643: 0.013628810190363792
Position 16172: 0.013216709691760054
Position 862: 0.013122979503607966
Position 1015: 0.013116268745534393
Position 3145: 0.012596056420537582
Position 8511: 0.0121308636287841
Position 13007: 0.011552746207599813
Position 15108: 0.011132853286115085
Position 3360: 0.009216228479210848
