Gene = Srrm3
index = 1028
Annotated 5SS: [  511 17177 22349 34206 34366 34816 36325 36493 37814 38444 39110 50414
 50947 51189]
Annotated 3SS: [16933 22246 34076 34284 34785 36261 36456 37762 38338 38931 50066 50721
 51050 54973]
SMsplice 5SS: [  511 17177 22349 34206 34366 36493 38444 38643 39114 50947 51189 54586]
SMsplice 3SS: [16933 22246 34076 34284 36261 38338 38541 38931 50721 51050 54463 54973]
top_k =  500
Partition function (log Z): -37.79542728720997

Sorted 5' Splice Sites (High to Low Probability):
Position 511: 0.8693934016475394
Position 3961: 0.31321926074965756
Position 261: 0.21267427095183347
Position 4340: 0.20651035858488856
Position 2446: 0.1746101377334389
Position 811: 0.13779983969495538
Position 519: 0.08511049056752569
Position 1727: 0.07117229630843327
Position 2829: 0.060225575254210025
Position 239: 0.054694845714412965
Position 8180: 0.03654529223617799
Position 1524: 0.026983276948293874
Position 1186: 0.026292435718673682
Position 4362: 0.02410686717902405
Position 806: 0.015843228333435048
Position 1622: 0.01181176281258436
Position 4244: 0.0059383288941183745
Position 3100: 0.003206039799028074
Position 1014: 0.0022718798437919023
Position 1549: 0.0015356959082530337
Position 309: 0.0014667260938492348
Position 2836: 0.0009562562305721588
Position 1331: 0.0007332311280432892
Position 281: 0.0006297426219510264
Position 38: 0.0005670756505707532
Position 1019: 0.0005513072110764518
Position 17: 0.0004792730392852509
Position 398: 0.0003940279732235189
Position 1098: 0.00014333244768917493
Position 325: 0.00012207601096995039
Position 266: 0.0001124469647699831
Position 1435: 9.542527279857053e-05
Position 62: 7.866459948484232e-05
Position 191: 5.744196151715198e-05
Position 648: 5.0001902522955816e-05
Position 523: 4.1410114082372386e-05
Position 709: 3.894039318068492e-05
Position 1528: 3.8204094705680244e-05
Position 338: 1.792909881706058e-05
Position 949: 1.3267121394889289e-05
Position 495: 1.2842548769641846e-05
Position 615: 1.1138368740202422e-05
Position 612: 9.004902561540395e-06
Position 301: 7.2244208129996585e-06
Position 594: 1.7466150151077118e-06
Position 670: 1.7324063158425052e-06
Position 665: 2.970054190024856e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4516: 0.34559366421959636
Position 4268: 0.3003270016659635
Position 3864: 0.27491912760345477
Position 397: 0.2086133560293519
Position 2357: 0.16726187128016776
Position 8359: 0.16569425513842975
Position 709: 0.12575721797267442
Position 8043: 0.12367471335735584
Position 9994: 0.10666525706768212
Position 2806: 0.06267318896311273
Position 3805: 0.06067363569821825
Position 4213: 0.04277354112776235
Position 1548: 0.042469692615747096
Position 1424: 0.041307019163986644
Position 1657: 0.03460574225156284
