Gene = Il2
index = 571
Annotated 5SS: [ 242  401 2970]
Annotated 3SS: [ 340 2822 4741]
SMsplice 5SS: [ 242  401 2970]
SMsplice 3SS: [ 340 2822 4741]
top_k =  500
Partition function (log Z): 0.18420768969434653

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.9980042825780063
Position 2970: 0.8821544894523461
Position 401: 0.8562074936941447
Position 4539: 0.147768878174123
Position 3440: 0.12488180845406192
Position 2254: 0.08952537151105612
Position 4277: 0.059042642915544244
Position 405: 0.052255059833185756
Position 3208: 0.046644642884540094
Position 2631: 0.02289351814981302
Position 3320: 0.021834880353807404
Position 42: 0.018796629616634683
Position 1849: 0.0182043100338286
Position 32: 0.016720126895410477
Position 4998: 0.008013418571890422
Position 3786: 0.006713382751844768
Position 2715: 0.005174502916661524
Position 3788: 0.004782824330224383
Position 4860: 0.003884929821591937
Position 1955: 0.003503092722682497
Position 4281: 0.0028905400238478014
Position 4535: 0.0024483313937625722
Position 1839: 0.002180043006164011
Position 2949: 0.001647264496962771
Position 2975: 0.0016272382099857372
Position 1276: 0.001567638278671213
Position 2785: 0.0015333944449790746
Position 1523: 0.001502307512636312
Position 712: 0.0014763205494149527
Position 4703: 0.0013857220734649343
Position 1716: 0.0013401941069152077
Position 3900: 0.0012808923119129567
Position 2210: 0.0012163159293427839
Position 554: 0.001099404143474184
Position 2646: 0.0010262378543100864
Position 55: 0.0009411798174782713
Position 3326: 0.0007261174030450366
Position 3311: 0.0007174910223253348
Position 3837: 0.00029251779856176154
Position 4269: 0.00017568688016696564
Position 2955: 0.00017462881946642665
Position 3800: 0.0001593939700588072
Position 3225: 0.0001419150325475182
Position 246: 4.17149936224091e-05
Position 2778: 1.953034582788187e-05
Position 205: 6.34121587346232e-06
Position 3470: 1.7755068336155584e-06
Position 3259: 1.703619190225484e-06
Position 3742: 1.6843367498659778e-06
Position 78: 7.801954095653364e-07
Position 445: 3.7248070273030706e-07
Position 467: 2.691532166761413e-07
Position 426: 1.6975078861865324e-07
Position 409: 1.1759277094266687e-07
Position 534: 6.902531880327149e-08
Position 80: 6.53083693326206e-08
Position 95: 4.438967370929214e-08
Position 493: 3.752725324419995e-08
Position 515: 3.394430207422592e-08
Position 458: 1.9243190312994192e-08
Position 478: 1.8700208784432483e-08
Position 104: 1.854663835729702e-08
Position 456: 1.7980877180878613e-08
Position 417: 1.171423553438191e-08
Position 570: 4.81343836643505e-09
Position 415: 2.477139699863543e-09
Position 592: 2.320371755271908e-09
Position 301: 1.3370422467945346e-09
Position 590: 7.316849881511496e-10
Position 600: 7.061390184061792e-10
Position 465: 6.897806266122314e-10
Position 299: 4.731531484877043e-10
Position 324: 8.347279464766779e-12
Position 326: 1.4870080938498765e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4741: 0.8300671700441831
Position 2822: 0.7248648470224821
Position 340: 0.6453191605571716
Position 348: 0.24436710937161318
Position 4440: 0.1554759237283833
Position 3118: 0.14220200077640568
Position 2778: 0.08400538756347242
Position 2149: 0.06411634910150947
Position 3194: 0.05293038017143693
Position 5147: 0.04360835991389737
Position 4143: 0.04327387557341341
Position 111: 0.03442286051495066
Position 2829: 0.030562327371253573
Position 2665: 0.02916068695267234
Position 3360: 0.027190235544077408
Position 2132: 0.019565203262611523
Position 4181: 0.0181193462938117
Position 366: 0.01758492008241455
Position 2523: 0.017161590006103813
Position 4624: 0.015694121697157875
Position 3071: 0.014889608911298802
Position 1740: 0.012700703364222281
Position 3329: 0.01268251853401099
Position 2746: 0.011684669016931503
Position 3602: 0.010787385299734354
Position 4319: 0.008668512438893163
Position 5281: 0.00583650665829805
Position 5079: 0.005737901965559369
Position 3274: 0.005702647010239537
Position 3306: 0.004984463262824452
Position 2701: 0.004863246619023155
Position 2562: 0.004696681058397405
Position 2846: 0.0044576490264758495
Position 4474: 0.004330699391056394
Position 1743: 0.004308519343569517
Position 4457: 0.004205540613015326
Position 4085: 0.0036998816827107737
Position 3646: 0.0033201958473402593
Position 2167: 0.002978266284791691
Position 1724: 0.00294732798096911
Position 2488: 0.0029402673950716684
Position 1757: 0.002530137179500502
Position 2162: 0.0024836645465849
Position 3694: 0.0022623968760279466
Position 5251: 0.0020283498877935882
Position 698: 0.0017889036044035672
Position 2386: 0.0016404455164371367
Position 4958: 0.0015639274328122631
Position 2511: 0.0015342608582846627
Position 1774: 0.0014734495212928554
Position 4057: 0.0012832012668747197
Position 964: 0.0012104542603874218
Position 2899: 0.0011837515993864244
Position 3155: 0.001166675167727863
Position 126: 0.0008814152503382058
Position 1151: 0.0007881957318540021
Position 138: 0.0006950771695028581
Position 1413: 0.0006066525289882785
Position 2806: 0.0006006248341153208
Position 2000: 0.0005678078880243953
Position 1378: 0.0005376702243982821
Position 1424: 0.0005266367834467496
Position 5152: 0.0005264603686422335
Position 2170: 0.00047261604236830887
Position 1579: 0.00046569940782649537
Position 4653: 0.00046503441440421246
Position 787: 0.00046387327286157655
Position 4161: 0.0004577423650016419
Position 146: 0.0004449837820593385
Position 1367: 0.00044326331146306633
Position 3775: 0.00043696068792190636
Position 611: 0.0004320994501529162
Position 3199: 0.00039108192421311835
Position 1126: 0.0003857094133379933
Position 400: 0.0003203264129848196
Position 3376: 0.0002701734803486804
Position 4216: 0.0002535380312572312
Position 3617: 0.00024672698512525
Position 397: 0.000234872357079754
Position 2748: 0.0002215093068534908
Position 3754: 0.0002202696545911683
Position 2015: 0.00021981585021163498
Position 1173: 0.00021616675728111816
Position 2688: 0.00019954929796661602
Position 1439: 0.0001953797932851123
Position 2058: 0.00017807939583552827
Position 3311: 0.00017592522434813104
Position 4988: 0.00016148479068398266
Position 3297: 0.00016117159829713465
Position 4506: 0.00015551002293508429
Position 2420: 0.00015328754703071204
Position 1777: 0.00014810372042441694
Position 2414: 0.00014583229600825454
Position 3337: 0.00014189214706704232
Position 1448: 0.00014030840371862153
Position 1669: 0.00013928975180055517
Position 4040: 0.0001327352050111582
Position 3075: 0.00012777511945005675
Position 1147: 0.00012759181102097865
Position 485: 0.0001272540694450612
Position 5334: 0.00011885015262477163
Position 3129: 0.00010461397940556436
Position 2184: 0.00010138222622962284
Position 1616: 7.598467630937384e-05
Position 5421: 6.629888000519942e-05
Position 820: 6.489975867397826e-05
Position 1829: 6.129393835076841e-05
Position 3598: 6.076270901801967e-05
Position 1522: 5.075013917712748e-05
Position 1500: 4.7420840336877886e-05
Position 2585: 3.397866335598871e-05
Position 1259: 3.3827883943404374e-05
Position 2318: 3.351185134250367e-05
Position 3381: 2.5247396148350198e-05
Position 843: 2.5072091502653768e-05
Position 971: 2.147003556389813e-05
Position 990: 1.700657933855945e-05
Position 1878: 4.799448479987031e-06
Position 152: 3.8363795573373085e-06
Position 163: 2.4578070643025972e-06
Position 166: 2.140849424893914e-06
Position 1350: 1.3526819975837472e-06
Position 157: 1.3352100457661543e-06
Position 160: 1.1149162804735366e-06
Position 1635: 1.0760344308479476e-06
Position 169: 8.898980079898302e-07
Position 172: 4.662217808048916e-07
Position 220: 2.90284460819644e-07
Position 507: 2.2940133195317132e-07
Position 175: 2.0578052560471178e-07
Position 445: 1.538554805678202e-07
Position 178: 1.2671828595354685e-07
Position 181: 7.815225659370499e-08
Position 184: 4.485227873274732e-08
Position 187: 2.1915480347186886e-08
Position 190: 1.4817301119548116e-08
Position 202: 1.216874410501693e-08
Position 665: 2.6714053250669302e-09
Position 493: 2.520220310200901e-09
Position 234: 2.124263996388624e-09
Position 295: 2.100596909318796e-09
Position 223: 5.919787203686651e-10
Position 199: 4.860846849606838e-10
Position 515: 3.6359005678539917e-10
Position 268: 2.9118075708424934e-10
Position 622: 2.2803914826972335e-10
