Gene = Ercc1
index = 384
Annotated 5SS: [  419   940  3839  5487  6015  7928  9648 10395 10584]
Annotated 3SS: [  827  3622  5382  5914  7850  9547 10322 10514 11640]
SMsplice 5SS: [  189   940  3839  5487  6015  7928 10469]
SMsplice 3SS: [  827  3622  5382  5914  7850 10322 11640]
top_k =  500
Partition function (log Z): 11.688229864538837

Sorted 5' Splice Sites (High to Low Probability):
Position 3839: 0.9921445926967298
Position 6015: 0.96961992297405
Position 7928: 0.9493488098466607
Position 5487: 0.88812365667072
Position 940: 0.8671320322690357
Position 9648: 0.4794482764971435
Position 10469: 0.4330984858737717
Position 10584: 0.4106469435043147
Position 326: 0.3963663917238947
Position 189: 0.38819100590349764
Position 571: 0.3047738542909311
Position 419: 0.1948187557650216
Position 632: 0.18302648880772218
Position 5763: 0.17343728218126991
Position 10395: 0.16618343585594209
Position 4669: 0.151323221161483
Position 3352: 0.1453299923507827
Position 8246: 0.07817627422644648
Position 925: 0.047247457311181
Position 5846: 0.037170937108047954
Position 4633: 0.025666672549914827
Position 10201: 0.02432322116926118
Position 4470: 0.022783937029967633
Position 8095: 0.01833149183461044
Position 5432: 0.017018842736331086
Position 4272: 0.014468641449703596
Position 7360: 0.013175786121043042
Position 5841: 0.011315078681391536
Position 5796: 0.010928997452010899
Position 996: 0.010393799940121655
Position 11221: 0.0070701519383196436
Position 8721: 0.006168406830436299
Position 3824: 0.005803703092560152
Position 4150: 0.0055695479873591955
Position 2134: 0.005239334283242749
Position 3181: 0.005132267613095556
Position 4215: 0.0044152743416684265
Position 1731: 0.003962225769658743
Position 3703: 0.0037984592208063902
Position 3476: 0.0037087403925300413
Position 6305: 0.0033411756786088194
Position 698: 0.003332567121544682
Position 5437: 0.0032862975961151755
Position 2254: 0.0032762376475427945
Position 994: 0.002939719743650621
Position 10402: 0.0029316212714916787
Position 11101: 0.0023443051967383774
Position 4089: 0.0021970003251075335
Position 4976: 0.002177926195623667
Position 4524: 0.00201772704456144
Position 6184: 0.001917631107096385
Position 2195: 0.001910512408310615
Position 10024: 0.001859677005610399
Position 5112: 0.0018287410202171225
Position 3694: 0.0017628767053206491
Position 10790: 0.0016873647953091525
Position 4293: 0.0016450433964753056
Position 7280: 0.0013890993611412597
Position 5649: 0.0013651784874326688
Position 7991: 0.0013336988091583253
Position 1065: 0.0013051494746000702
Position 11322: 0.0012257516072693587
Position 5606: 0.0011043130034277886
Position 6089: 0.001102392316190728
Position 897: 0.0010537601845638052
Position 6373: 0.0009037741460583707
Position 8536: 0.0008771827606404443
Position 6006: 0.000873267464482168
Position 8378: 0.0007755828468752625
Position 3402: 0.0005818022454836978
Position 2361: 0.0005666857083678705
Position 2354: 0.0005311710177577594
Position 3058: 0.000519449409144566
Position 622: 0.0004941720626880947
Position 10620: 0.0004185864915957048
Position 474: 0.000354596752355758
Position 388: 0.00033353831781551504
Position 6154: 0.0003324222597980823
Position 2295: 0.0003272086930771398
Position 180: 0.00030252178447772175
Position 330: 0.00029146212842160385
Position 1921: 0.0002679997119584106
Position 668: 0.00026755994822629024
Position 6425: 0.0002626682872540481
Position 8919: 0.0002262439833038898
Position 6000: 0.00022527985485403887
Position 11478: 0.00019736618874933849
Position 1053: 0.00019271895037406835
Position 6012: 0.00018937441470867703
Position 8482: 0.00018862500158181524
Position 2367: 0.0001140505941153274
Position 573: 0.00010703088602925947
Position 231: 0.00010071369888255163
Position 361: 9.997660934904157e-05
Position 3680: 9.526663448359832e-05
Position 8015: 8.641545227008859e-05
Position 1585: 7.698637469306051e-05
Position 4265: 6.087072128987277e-05
Position 174: 4.906555412154847e-05
Position 6058: 4.676682128887799e-05
Position 752: 4.6378846607909674e-05
Position 4285: 3.627613607934721e-05
Position 6220: 3.557289769781505e-05
Position 366: 3.226613738093572e-05
Position 341: 3.0336178405748476e-05
Position 375: 2.9569292584845377e-05
Position 7985: 2.082654030443399e-05
Position 7914: 2.0228555309872684e-05
Position 4333: 1.346332529455557e-05
Position 4675: 1.3453924541467982e-05
Position 5307: 1.3397649057850606e-05
Position 468: 1.2477991737215587e-05
Position 614: 9.197493780655822e-06
Position 265: 8.253631955798285e-06
Position 353: 7.738106130906993e-06
Position 4155: 4.284456168723274e-06
Position 43: 3.990988655945236e-06
Position 130: 3.6564440052948497e-06
Position 2620: 3.03627338876434e-06
Position 7889: 2.7239722958458078e-06
Position 59: 1.849098738292435e-06
Position 65: 1.8081257478500742e-06
Position 3743: 6.394005471037984e-07
Position 3808: 5.611804492899386e-07
Position 1793: 4.902076899848602e-07
Position 423: 4.817136385552677e-07
Position 611: 2.5228274123899566e-07
Position 4785: 2.1630188266457773e-07
Position 766: 2.0042786448240563e-07
Position 344: 1.6936809201722696e-07
Position 364: 1.0814549261256004e-07
Position 385: 7.481345696086806e-08
Position 3881: 4.76096404702104e-08
Position 4020: 2.7212382986087082e-08
Position 432: 1.5342333137999633e-08
Position 609: 3.5431923345503953e-09
Position 742: 2.9037109387442515e-09
Position 5991: 1.1270622358767171e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3622: 0.9921928114668652
Position 5914: 0.9343370932146464
Position 827: 0.8955609546186922
Position 5382: 0.8734096651009062
Position 7850: 0.8617888748110111
Position 10322: 0.8433544309838678
Position 11640: 0.5301189574602044
Position 9547: 0.4391613720898554
Position 401: 0.40522843117704743
Position 10875: 0.2022064511821123
Position 3273: 0.12868941251273003
Position 11378: 0.12560845305425003
Position 4591: 0.08897290269706996
Position 10459: 0.08839727121066436
Position 8157: 0.08695589494035982
Position 7820: 0.08195795419565663
Position 5569: 0.07287718837847386
Position 4543: 0.05521889724232528
Position 5486: 0.05422729802943502
Position 10514: 0.046147529243173106
Position 4088: 0.03417673239183351
Position 5940: 0.033101007143269426
Position 505: 0.032600714816683384
Position 11260: 0.031480535425209774
Position 9552: 0.02797548380997805
Position 10502: 0.022734157386884613
Position 5669: 0.02263868475927958
Position 834: 0.02242746439581236
Position 5733: 0.02181449057648515
Position 5550: 0.019648282855033946
Position 11298: 0.019472894829219038
Position 5334: 0.019107386030598975
Position 7775: 0.017044111817581153
Position 294: 0.01596498712120772
Position 4523: 0.013568846481560048
Position 5403: 0.012259500002381416
Position 5750: 0.01207467922856207
Position 10140: 0.011641465891899907
Position 10815: 0.010950655693163808
Position 4349: 0.010874456878298048
Position 11648: 0.01065760152749865
Position 4396: 0.010041662580142816
Position 10468: 0.00895708198614701
Position 9932: 0.008845439137495099
Position 5676: 0.00855364629535993
Position 432: 0.008430720047526692
Position 2768: 0.00789899936020775
Position 7854: 0.007827271171875885
Position 10180: 0.007616816831573522
Position 9412: 0.007464973194016816
Position 774: 0.007375887232647045
Position 8617: 0.006825772363238913
Position 10277: 0.006746001525582616
Position 9888: 0.0055720379039292155
Position 10688: 0.005557262501725152
Position 9909: 0.005457756596905141
Position 3603: 0.0053806047915534345
Position 3181: 0.005344425812596226
Position 5703: 0.005284026681600395
Position 10543: 0.005273905335277141
Position 2119: 0.0051218689622315565
Position 10880: 0.004966560284496132
Position 7205: 0.004779869086624765
Position 9452: 0.0045487434866543115
Position 9508: 0.004482142650660037
Position 5553: 0.004449352807206081
Position 7132: 0.0043774641328329115
Position 3191: 0.003805853845631272
Position 11589: 0.0037806184567133407
Position 5673: 0.003717135906698737
Position 10294: 0.003507778636761175
Position 3770: 0.0032163050515473597
Position 1931: 0.0031638747504276568
Position 1544: 0.003083347027282783
Position 5355: 0.002975623858067594
Position 4399: 0.002972703300097111
Position 3981: 0.00295027309372947
Position 10580: 0.002908225554180669
Position 2069: 0.0028973236890660744
Position 3123: 0.0028715262998009012
Position 6946: 0.002834229163017572
Position 5753: 0.0024969347859945742
Position 473: 0.002486225620391383
Position 6153: 0.0024225993423122203
Position 10526: 0.0023759578646619164
Position 5695: 0.002361086895257653
Position 10708: 0.002160064474844581
Position 11683: 0.0021350943632637946
Position 3396: 0.002133407334646895
Position 6234: 0.002132865582120205
Position 11616: 0.0021247402919230217
Position 776: 0.002117725850184815
Position 4422: 0.0020018372100978517
Position 4248: 0.0019641500259848137
Position 4609: 0.0019384360299722326
Position 5643: 0.0018757636184706427
Position 11374: 0.001874771492001526
Position 9561: 0.0018413340131353865
Position 3230: 0.0018297957197354264
Position 298: 0.0018063590469905755
Position 5384: 0.0016600778311489672
Position 445: 0.001658885474772822
Position 11518: 0.0015716599205431456
Position 2868: 0.0014573705824465087
Position 5841: 0.0014559852062921077
Position 9829: 0.0012996737704972588
Position 7780: 0.0012904162411623524
Position 3162: 0.0012416469624164823
Position 511: 0.0012416148118788903
Position 5700: 0.0012296939358175977
Position 4435: 0.0011021642405259844
Position 5612: 0.0010866703905209939
Position 7292: 0.0010786919455123966
Position 8037: 0.001019971600919026
Position 5963: 0.0010170236200139628
Position 10692: 0.0010130422713097447
Position 4106: 0.0009932202762008944
Position 4469: 0.0009690705997757072
Position 9815: 0.0009550210885470982
Position 1663: 0.0009530574905293574
Position 439: 0.000947510796057737
Position 7320: 0.0009215981476820698
Position 4594: 0.000910578280707834
Position 9554: 0.0009087389205607214
Position 4849: 0.0008989844036789495
Position 10184: 0.0008783175987962823
Position 9511: 0.0008246498438297375
Position 9771: 0.0007899377627168693
Position 9724: 0.0007891914565604618
