Gene = Get4
index = 432
Annotated 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
Annotated 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
SMsplice 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
SMsplice 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
top_k =  500
Partition function (log Z): 9.751646667543886

Sorted 5' Splice Sites (High to Low Probability):
Position 14979: 0.9953906405990339
Position 296: 0.9925137558860587
Position 11305: 0.9914565301027111
Position 15152: 0.9834253907832992
Position 14821: 0.9801278651490815
Position 13442: 0.9647216421743187
Position 10236: 0.8832277543448966
Position 10628: 0.731131594158924
Position 11861: 0.3191013854063687
Position 14343: 0.2108031273116717
Position 16289: 0.16649994447723743
Position 9682: 0.14807373300382323
Position 6804: 0.14119382018859264
Position 1278: 0.11791392945970339
Position 3718: 0.08374962620783256
Position 11836: 0.07419566755016764
Position 5640: 0.07013958056903938
Position 12303: 0.0698491623664065
Position 14374: 0.0605297907554309
Position 10719: 0.05534689306169122
Position 5671: 0.03468772694810557
Position 3642: 0.03454691383034384
Position 7721: 0.030277959150425672
Position 13963: 0.024758642433977105
Position 16278: 0.024377012489066093
Position 17291: 0.022230248994738706
Position 8393: 0.01980871653232737
Position 12802: 0.015230964499237745
Position 16830: 0.014808407459012936
Position 11633: 0.014399915502429937
Position 12496: 0.012788278501114777
Position 13405: 0.011649358597777642
Position 14246: 0.011473515591380483
Position 16800: 0.010624974473511854
Position 12065: 0.008830282837039629
Position 10603: 0.008502905593364973
Position 17220: 0.008447022328473717
Position 13688: 0.008227412263485327
Position 13410: 0.006509044057743157
Position 16493: 0.005962778089302012
Position 17129: 0.005298182322971885
Position 15817: 0.005258933550983616
Position 15896: 0.0050454792988817365
Position 5028: 0.004456873755072887
Position 1158: 0.004448828842270273
Position 16544: 0.0029169041364314604
Position 17401: 0.0028071224202670195
Position 275: 0.0025801662074999496
Position 16769: 0.002326985351173901
Position 5630: 0.0021197336293851472
Position 1438: 0.0019941971856786284
Position 11905: 0.0019490039646449205
Position 16396: 0.00191068032294959
Position 15569: 0.0018959744502837657
Position 15161: 0.0018931116092742984
Position 5530: 0.0018825418666169643
Position 16210: 0.0018548921843459425
Position 11940: 0.0018180291242460569
Position 16216: 0.0015211164307710437
Position 16870: 0.0011724543241745143
Position 16886: 0.0011326356314609008
Position 4927: 0.0011154333077659417
Position 13418: 0.0010557483680701193
Position 5158: 0.000937317576706209
Position 16761: 0.0008323357369026222
Position 15603: 0.0007229894938848758
Position 15249: 0.0006742194271433457
Position 12358: 0.0006607784416625286
Position 8428: 0.0006135820665762429
Position 14969: 0.0004957355905187228
Position 13774: 0.0004431638600308227
Position 15338: 0.0004216065334526198
Position 17176: 0.0003849653748449675
Position 15110: 0.0003411915932434206
Position 943: 0.00032124239670312365
Position 14068: 0.0003204672952597909
Position 952: 0.0003102488758381672
Position 13675: 0.00030505862571833926
Position 732: 0.00029670379210397133
Position 2518: 0.00025482700785621785
Position 5079: 0.0002517602236848526
Position 856: 0.00023611953626674007
Position 13315: 0.00018443735714524472
Position 15776: 0.00015763344804667549
Position 5837: 0.0001533083002175599
Position 15205: 0.0001481990730909241
Position 7091: 0.00014406320084615274
Position 5570: 0.00011187541846296169
Position 11603: 0.0001084479288864406
Position 1846: 9.653782215253984e-05
Position 1353: 9.189268130384267e-05
Position 1875: 8.563174122186983e-05
Position 11800: 8.331483660376724e-05
Position 4127: 8.162613743530509e-05
Position 306: 7.849397899736426e-05
Position 5478: 6.572693467329964e-05
Position 4568: 6.312507870427444e-05
Position 818: 5.7880242067140836e-05
Position 14835: 5.6131640118933345e-05
Position 14423: 5.6100330668926575e-05
Position 740: 5.459436135947384e-05
Position 3165: 4.872680645868753e-05
Position 11451: 4.1127876691704775e-05
Position 16845: 2.6143477494480584e-05
Position 15528: 2.6056331512235468e-05
Position 947: 2.39470108057097e-05
Position 956: 2.200480694006403e-05
Position 396: 2.1657321355351898e-05
Position 14825: 2.0922529591921322e-05
Position 426: 2.0559110281452065e-05
Position 232: 2.023919926500586e-05
Position 14925: 1.989583326983201e-05
Position 14846: 1.8551959537503712e-05
Position 15620: 1.710811585638604e-05
Position 12732: 1.6309778035077112e-05
Position 14366: 1.5409799542907147e-05
Position 15278: 1.5362693167679186e-05
Position 15543: 1.2582744968462531e-05
Position 14939: 1.1292359301528622e-05
Position 15224: 9.939496099347579e-06
Position 240: 9.927369433157429e-06
Position 16404: 9.729931344069333e-06
Position 14554: 8.742739819932659e-06
Position 207: 8.34611482218373e-06
Position 14481: 8.287518287847146e-06
Position 14930: 6.2005371754021e-06
Position 834: 5.470336752604359e-06
Position 115: 3.831060308765123e-06
Position 216: 3.546927766005122e-06
Position 11365: 3.3490565630824577e-06
Position 14948: 3.074431789775732e-06
Position 380: 2.6427101234855177e-06
Position 813: 2.006541536874402e-06
Position 15288: 1.9744195829100465e-06
Position 870: 1.589890860201061e-06
Position 786: 1.5487958506931492e-06
Position 3329: 1.0881669533686977e-06
Position 897: 1.1026499803413178e-07
Position 754: 1.0342295119584065e-07
Position 58: 9.2597453382114e-08
Position 745: 8.410109405336133e-08
Position 496: 2.152252130896948e-08
Position 460: 1.0663438385529221e-08
Position 530: 5.941347525657377e-09
Position 339: 5.23689075306906e-09
Position 49: 4.088009904154321e-09
Position 605: 1.5541792736230477e-09
Position 486: 8.37810126692075e-10
Position 15112: 1.8434678913524738e-10
Position 15028: 1.7778723183651754e-10
Position 15168: 2.322212917452868e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14902: 0.997219347946607
Position 15078: 0.9870272370305158
Position 11154: 0.9761129472432608
Position 10156: 0.8781794331525316
Position 14679: 0.685488175171066
Position 16656: 0.6423268803080361
Position 13302: 0.4599371531716377
Position 10545: 0.45958655554980204
Position 13345: 0.3422879636321425
Position 10548: 0.30622036515324763
Position 14229: 0.27904861141334936
Position 14701: 0.25451621120961143
Position 17090: 0.2289838646403118
Position 11762: 0.1945077857002886
Position 13285: 0.1818957452108816
Position 16095: 0.1556022836971216
Position 9512: 0.13351559394455165
Position 17487: 0.11769486280487074
Position 5390: 0.09665533691515614
Position 3555: 0.07764444130913833
Position 12182: 0.07082713843886998
Position 6573: 0.06214695950733401
Position 6515: 0.047608057992526126
Position 1012: 0.0450676022963439
Position 11750: 0.04367234403143157
Position 11492: 0.038769310372035716
Position 11673: 0.03384041671403107
Position 7632: 0.030277959150425696
Position 11700: 0.029755103592052298
Position 1099: 0.028326852378202528
Position 1129: 0.0270809872470603
Position 16023: 0.02603151158471223
Position 11567: 0.02546101219795311
Position 14737: 0.024939991485566557
Position 3413: 0.02438779396924533
Position 8322: 0.02042229859890356
Position 10497: 0.01779232357525424
Position 15696: 0.01727696131304495
Position 6708: 0.016291782281849895
Position 9582: 0.01455813905927158
Position 12695: 0.013979988933078915
Position 13667: 0.013519378744192853
Position 5471: 0.012351848451127247
Position 11823: 0.011521082387232947
Position 6602: 0.01149475736724262
Position 16689: 0.01104934897458323
Position 16116: 0.010982025016698368
Position 3466: 0.010307086179694846
Position 16372: 0.01010848537020562
Position 11747: 0.009707555775719096
Position 11128: 0.009691751207614206
Position 12302: 0.00946192440081806
Position 11939: 0.00860094547760146
Position 16193: 0.008117022723265947
Position 1142: 0.007666389303733483
Position 16061: 0.007085898085368854
Position 13942: 0.007019076690435415
Position 14706: 0.006966163366317984
Position 17443: 0.006868833615354721
Position 17095: 0.006413437504028343
Position 11427: 0.006035236250450123
Position 11717: 0.005982538213116244
Position 10445: 0.0057108522266392445
Position 13825: 0.005705359269150739
Position 10383: 0.005671296309036564
Position 11655: 0.005570525954911575
Position 16268: 0.0052363575182350994
