Gene = Fcer1g
index = 406
Annotated 5SS: [ 169 3189 3370 4299]
Annotated 3SS: [3096 3333 4277 4437]
SMsplice 5SS: [ 169 3370 3664]
SMsplice 3SS: [3333 3506 4437]
top_k =  500
Partition function (log Z): -1.560003293888923

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9977752499641159
Position 3664: 0.6145651582358895
Position 3370: 0.39948049486897874
Position 3189: 0.3942366905039784
Position 4299: 0.3698919514166132
Position 2511: 0.31660690091318444
Position 3668: 0.21874516668186791
Position 4584: 0.1997974489653091
Position 3444: 0.13972664178845784
Position 2192: 0.06071084698285073
Position 4075: 0.05862797894726281
Position 2175: 0.015870913146408844
Position 1779: 0.015530731786397103
Position 2515: 0.015039962072192032
Position 4241: 0.009796562943152351
Position 818: 0.006990202792418514
Position 3702: 0.005932847792781946
Position 3340: 0.004858545453681027
Position 3365: 0.004823864292575674
Position 3394: 0.0032099053692594753
Position 4222: 0.0027837875894877553
Position 3154: 0.002489258071281538
Position 280: 0.0021267431725241546
Position 656: 0.0021254058827692547
Position 772: 0.0021021802963469226
Position 3400: 0.0020318582522335623
Position 2162: 0.0019315119058171632
Position 4497: 0.0014237999659219192
Position 3730: 0.001375130593163968
Position 1484: 0.0012899927888711418
Position 1244: 0.0012362021153398217
Position 1016: 0.00123527011004419
Position 619: 0.0011899089955340388
Position 3377: 0.0011348130156314997
Position 4514: 0.0010266914181858411
Position 3512: 0.001003427176942063
Position 4135: 0.0009854849339878179
Position 2295: 0.0008093771072738759
Position 3486: 0.0007826054317682123
Position 2534: 0.0007058739167706001
Position 3785: 0.0006329857595888649
Position 965: 0.000548425498457091
Position 564: 0.0005396602638663277
Position 3706: 0.0005199048244235064
Position 3465: 0.0004755884918398144
Position 1561: 0.00044837932729440707
Position 1793: 0.00042759452382978163
Position 2207: 0.00038832578135031314
Position 832: 0.00037110339878408644
Position 1410: 0.000298981618820278
Position 3962: 0.00029066520802002293
Position 2453: 0.00023136410634773223
Position 1913: 0.00023068065201199304
Position 4564: 0.00020751571449378436
Position 2550: 0.00018012546172277354
Position 2180: 0.00017681613974672775
Position 860: 0.0001526105115887643
Position 2087: 0.00012941800413900252
Position 1540: 0.00010495546871188495
Position 688: 9.69323623277665e-05
Position 132: 9.372818091980341e-05
Position 786: 9.207295459078026e-05
Position 1114: 9.014400935664686e-05
Position 2632: 8.343619281926066e-05
Position 891: 8.193043359240238e-05
Position 946: 7.595068780103232e-05
Position 1951: 6.972711357604843e-05
Position 813: 6.690532769009493e-05
Position 1530: 6.0061446724752066e-05
Position 2147: 4.541211865958178e-05
Position 2527: 4.264779939434414e-05
Position 2544: 3.731831602310891e-05
Position 822: 1.0471782258445268e-06
Position 1188: 6.629745049212152e-07
Position 1568: 5.611521593968697e-07
Position 1377: 5.214024179625136e-07
Position 192: 4.378910471764447e-07
Position 1393: 4.0004307399020317e-07
Position 1350: 3.8933609654279776e-07
Position 1565: 3.1936874293878056e-07
Position 464: 2.5074064012553767e-07
Position 156: 1.899992416103456e-07
Position 140: 5.987928872513314e-08
Position 468: 5.755049757863003e-08
Position 335: 4.059440757599335e-08
Position 330: 3.0529555573832234e-08
Position 40: 2.96737596452382e-08
Position 29: 2.7109371305129293e-08
Position 66: 4.9979718257457265e-09
Position 207: 4.0436056082961894e-09
Position 385: 3.1136258629399292e-09
Position 381: 1.4577514108388618e-09
Position 516: 1.2565305318075252e-09
Position 389: 1.1612288028825023e-09
Position 393: 7.797542629379892e-10
Position 397: 7.021555180449295e-10
Position 379: 6.256721880795882e-10
Position 61: 4.548117612504287e-10
Position 401: 3.765925343551255e-10
Position 370: 3.089692835444321e-10
Position 44: 1.6392007269670701e-10
Position 26: 4.668945802644417e-15
Position 6: 2.1713486202757983e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4437: 0.9021136050715903
Position 3333: 0.622741333462191
Position 3506: 0.6224462226041515
Position 3096: 0.36479054477913403
Position 2425: 0.3234675479628346
Position 4693: 0.21396919301514447
Position 4195: 0.18202371761704045
Position 4277: 0.181913917868465
Position 3534: 0.1494312283517163
Position 3858: 0.03143905113897365
Position 4329: 0.02785766791092365
Position 2061: 0.026145814908353646
Position 3935: 0.02523671408041884
Position 3039: 0.020726734142373783
Position 2021: 0.01881215866563437
Position 1979: 0.016562722082082884
Position 1689: 0.013725557606381396
Position 691: 0.009868208415288918
Position 4014: 0.009605256631060526
Position 3558: 0.008728085917911393
Position 3116: 0.00857491336647881
Position 4407: 0.008523075952114724
Position 2430: 0.007887035982775613
Position 2081: 0.007501749604066456
Position 4583: 0.007259777441305298
Position 4663: 0.005841424903418699
Position 3991: 0.005764244185235477
Position 3873: 0.0050759836480817585
Position 3831: 0.003936930092236268
Position 3188: 0.0038900089201220284
Position 2709: 0.003116588761959361
Position 533: 0.003015836923091349
Position 3278: 0.0029966622501049456
Position 2001: 0.0028744715399560434
Position 3339: 0.002792052703757331
Position 2102: 0.0025760436917616333
Position 2004: 0.0025010482196061615
Position 4072: 0.0023382127895024323
Position 4126: 0.002223506412566583
Position 3809: 0.002166763215578945
Position 1704: 0.0020236899955429753
Position 4061: 0.001892859456784708
Position 3562: 0.0018685479255400334
Position 4115: 0.0018125556228290704
Position 2281: 0.0017709826151710143
Position 2026: 0.0016553795562633967
Position 1409: 0.0013079419943511524
Position 3475: 0.001259103440619134
Position 945: 0.0011739951086592413
Position 449: 0.0011718634984609166
Position 1840: 0.0011030638938763762
Position 1943: 0.0010336029402868432
Position 3961: 0.0010239327886302195
Position 1211: 0.0009308028091815111
Position 3956: 0.0006761168617504158
Position 4773: 0.0005980036623699064
Position 1738: 0.0004963228354950447
Position 3917: 0.000431550718356644
Position 1451: 0.00041819984156745804
Position 884: 0.00039788719723630675
Position 1685: 0.0003956330543388245
Position 2649: 0.00036344164856068963
Position 1282: 0.00032626955251253606
Position 2652: 0.00031276030037193407
Position 1013: 0.0002831179381468672
Position 3946: 0.0002247965973518932
Position 1865: 0.00017809666865505893
Position 1778: 0.00017256957979666185
Position 698: 0.0001594103206858826
Position 2381: 0.00015710500812013233
Position 2456: 0.00015286889863016503
Position 721: 0.00013095071612905017
Position 3883: 8.480908571253687e-05
Position 3437: 8.075597641114155e-05
Position 1032: 7.121066806954889e-05
Position 4754: 6.476318010917526e-05
Position 2132: 6.296902491920757e-05
Position 476: 6.189762620008894e-05
Position 2294: 6.183901890309174e-05
Position 493: 5.52091363096391e-05
Position 2711: 4.492566867878164e-05
Position 1383: 3.930203926946853e-05
Position 1337: 3.807009715169566e-05
Position 839: 3.394033538849736e-05
Position 728: 3.29717353042516e-05
Position 1310: 2.3409846636528163e-05
Position 998: 2.3189418679608006e-05
Position 1150: 2.2274823165674256e-05
Position 544: 1.839368999812561e-05
Position 1303: 1.8003756585040024e-05
Position 623: 1.5185635683029859e-05
Position 2034: 1.3368878634244905e-05
Position 1904: 1.1468670667213403e-05
Position 1091: 1.0536384349667712e-05
Position 346: 8.654785247686946e-06
Position 1066: 8.178233508597482e-06
Position 1100: 7.142731462863804e-06
Position 801: 6.513868108554685e-06
Position 715: 5.81937668192329e-06
Position 705: 5.229508624836547e-06
Position 1419: 1.238743565364728e-06
Position 451: 1.0453205302544115e-06
Position 498: 9.693615888486116e-07
Position 1339: 7.788720937111822e-07
Position 1344: 5.945985350408285e-07
Position 1015: 5.504843147229155e-07
Position 854: 5.104609801274845e-07
Position 594: 4.904673111605729e-07
Position 1139: 4.808414747072585e-07
Position 1422: 4.0907774456060773e-07
Position 599: 2.533716931122215e-07
Position 242: 1.8927774270331133e-07
Position 965: 1.5101243242452718e-07
Position 261: 1.37165226162624e-07
Position 1055: 1.313738626431246e-07
Position 511: 1.2351444034903624e-07
Position 505: 1.1777593080344668e-07
Position 462: 8.696235811286184e-08
Position 1476: 8.277303074694604e-08
Position 660: 7.256432956034646e-08
Position 325: 6.495923670070675e-08
Position 1368: 5.7167276270265364e-08
Position 1040: 4.783197603765217e-08
Position 570: 3.613606259442881e-08
Position 1216: 3.5223105241260554e-08
Position 269: 2.931128237018949e-08
Position 700: 2.6218662342751514e-08
Position 2452: 2.0272500629580232e-08
